Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Pd) (/)	
16724.07205	2000	3.45e+19	0	0	100000	1.94599	2.054237e-05	4.860484e+26	1.001598e+26	6.240225e+24	9.391954e+25	2.302832e+26	1.556054e+26	3.531121e+25	7.276564e+24	4.533497e+23	6.823215e+24	1.672998e+25	1.130467e+25	0.3201439	2.118672e+25	0	0	0	1.065556e+25	7.177188e+24	3.353978e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.548914e+26	1.897204e+17	4.548914e+26	2.056358e+26	1.054681e+22	2.056253e+26	1.100879e+26	1.549681e+15	1.100879e+26	4.112717e+26	3.408753e+15	4.112717e+26	1.225507e+26	9.049201e+15	1.225507e+26	3.925775e+26	3.507411e+21	3.92574e+26	1.68874e+23	1.802452e-09	0.004142307	1.186906e+09	1.531493e+12	4.459325e+13	1.403776e-05	4.212432e-10	1.953741e-15	0.4999762	0.5	0.3386526	1	70.96394	8.824726	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0280414	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05401	0	5.698752e-14	0	5.698752e-14	0	-469.0139	0	-469.0139	0	30986.99	77194.93	341.367	8682.231	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16724.3243	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.860557e+26	1.001598e+26	6.240231e+24	9.391958e+25	2.302876e+26	1.556083e+26	3.531174e+25	7.276568e+24	4.533501e+23	6.823218e+24	1.673029e+25	1.130488e+25	0.3201451	2.118704e+25	0	0	0	1.065572e+25	7.177296e+24	3.35403e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.548983e+26	1.899854e+17	4.548983e+26	2.056389e+26	1.054459e+22	2.056284e+26	1.100895e+26	1.549704e+15	1.100895e+26	4.112779e+26	3.408804e+15	4.112779e+26	1.225525e+26	9.049335e+15	1.225525e+26	3.925834e+26	3.507463e+21	3.925799e+26	1.688739e+23	1.802452e-09	0.004142309	1.186884e+09	1.53155e+12	4.459446e+13	1.403789e-05	4.21251e-10	1.953796e-15	0.4999762	0.5	0.3386557	1	70.96501	8.824859	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02804122	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	341.3722	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16724.3243	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.860557e+26	1.001598e+26	6.240234e+24	9.391958e+25	2.302876e+26	1.556083e+26	3.531174e+25	7.276568e+24	4.533503e+23	6.823217e+24	1.673029e+25	1.130488e+25	0.3201451	2.118704e+25	0	0	0	1.065572e+25	7.177296e+24	3.35403e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.548983e+26	1.899835e+17	4.548983e+26	2.056389e+26	1.054449e+22	2.056284e+26	1.100895e+26	1.549688e+15	1.100895e+26	4.112779e+26	3.40877e+15	4.112779e+26	1.225525e+26	9.049243e+15	1.225525e+26	3.925834e+26	3.507427e+21	3.925799e+26	1.688739e+23	1.802453e-09	0.004142312	1.18687e+09	1.531568e+12	4.459499e+13	1.403794e-05	4.212543e-10	1.953819e-15	0.4999743	0.5	0.3386557	1	70.96501	8.824859	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02804122	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	341.3722	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16728.10808	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.861657e+26	1.001605e+26	6.240279e+24	9.392025e+25	2.303492e+26	1.556559e+26	3.531973e+25	7.27662e+24	4.533536e+23	6.823266e+24	1.673477e+25	1.130833e+25	0.3201705	2.119184e+25	0	0	0	1.065796e+25	7.179087e+24	3.354788e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.550012e+26	1.900554e+17	4.550012e+26	2.056855e+26	1.054848e+22	2.056749e+26	1.101144e+26	1.550275e+15	1.101144e+26	4.113709e+26	3.41006e+15	4.113709e+26	1.225802e+26	9.05267e+15	1.225802e+26	3.926723e+26	3.508755e+21	3.926688e+26	1.688738e+23	1.802453e-09	0.004142311	1.186742e+09	1.532144e+12	4.460556e+13	1.403909e-05	4.213233e-10	1.954299e-15	0.5000021	0.5	0.3387023	1	70.98106	8.826855	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02803839	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	341.4494	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16731.89187	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.862756e+26	1.001613e+26	6.240328e+24	9.392093e+25	2.304128e+26	1.557016e+26	3.532772e+25	7.276672e+24	4.533572e+23	6.823315e+24	1.673939e+25	1.131166e+25	0.3201921	2.119663e+25	0	0	0	1.066029e+25	7.180791e+24	3.355547e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.551041e+26	1.900954e+17	4.551041e+26	2.05732e+26	1.05507e+22	2.057214e+26	1.101394e+26	1.550601e+15	1.101394e+26	4.11464e+26	3.410778e+15	4.11464e+26	1.22608e+26	9.054575e+15	1.22608e+26	3.927611e+26	3.509494e+21	3.927576e+26	1.688738e+23	1.802458e-09	0.004142345	1.186547e+09	1.532817e+12	4.461862e+13	1.404051e-05	4.214082e-10	1.95489e-15	0.5000209	0.5	0.3387491	1	70.99712	8.828852	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02803557	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	341.5267	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16735.67565	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.863856e+26	1.00162e+26	6.240381e+24	9.392159e+25	2.304776e+26	1.557461e+26	3.533571e+25	7.276724e+24	4.53361e+23	6.823363e+24	1.67441e+25	1.131489e+25	0.3202111	2.120142e+25	0	0	0	1.066268e+25	7.182438e+24	3.356306e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55207e+26	1.90137e+17	4.55207e+26	2.057785e+26	1.0553e+22	2.05768e+26	1.101643e+26	1.55094e+15	1.101643e+26	4.11557e+26	3.411523e+15	4.11557e+26	1.226357e+26	9.056554e+15	1.226357e+26	3.928499e+26	3.510261e+21	3.928464e+26	1.688732e+23	1.802465e-09	0.004142379	1.186308e+09	1.533557e+12	4.463336e+13	1.40421e-05	4.215038e-10	1.955555e-15	0.5000335	0.5	0.3387961	1	71.01317	8.830848	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02803275	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	341.6039	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16739.45944	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.864956e+26	1.001627e+26	6.240456e+24	9.392224e+25	2.305429e+26	1.5579e+26	3.534369e+25	7.276777e+24	4.533664e+23	6.82341e+24	1.674884e+25	1.131808e+25	0.3202291	2.120622e+25	0	0	0	1.066509e+25	7.184061e+24	3.357065e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.553099e+26	1.901795e+17	4.553099e+26	2.05825e+26	1.055537e+22	2.058145e+26	1.101892e+26	1.551288e+15	1.101892e+26	4.116501e+26	3.412287e+15	4.116501e+26	1.226634e+26	9.058582e+15	1.226634e+26	3.929387e+26	3.511047e+21	3.929352e+26	1.688723e+23	1.802473e-09	0.004142412	1.186039e+09	1.534339e+12	4.464924e+13	1.404381e-05	4.216066e-10	1.95627e-15	0.500042	0.5	0.3388432	1	71.02923	8.832845	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02802993	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	341.6811	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16743.24322	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.866055e+26	1.001634e+26	6.240539e+24	9.392287e+25	2.306082e+26	1.55834e+26	3.535168e+25	7.276829e+24	4.533725e+23	6.823456e+24	1.675358e+25	1.132127e+25	0.320247	2.121101e+25	0	0	0	1.06675e+25	7.185684e+24	3.357824e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.554129e+26	1.902225e+17	4.554129e+26	2.058716e+26	1.055775e+22	2.05861e+26	1.102141e+26	1.551638e+15	1.102141e+26	4.117431e+26	3.413059e+15	4.117431e+26	1.226911e+26	9.06063e+15	1.226911e+26	3.930275e+26	3.511841e+21	3.93024e+26	1.688714e+23	1.802481e-09	0.004142444	1.18575e+09	1.535148e+12	4.466588e+13	1.40456e-05	4.217142e-10	1.957019e-15	0.5000477	0.5	0.3388903	1	71.04529	8.834842	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02802711	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	341.7584	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16747.027	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.867155e+26	1.001641e+26	6.240627e+24	9.39235e+25	2.306735e+26	1.558779e+26	3.535967e+25	7.276881e+24	4.533789e+23	6.823502e+24	1.675833e+25	1.132446e+25	0.320265	2.12158e+25	0	0	0	1.066991e+25	7.187307e+24	3.358583e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.555158e+26	1.902655e+17	4.555158e+26	2.059181e+26	1.056014e+22	2.059075e+26	1.10239e+26	1.551989e+15	1.10239e+26	4.118362e+26	3.41383e+15	4.118362e+26	1.227189e+26	9.062678e+15	1.227189e+26	3.931164e+26	3.512634e+21	3.931128e+26	1.688704e+23	1.802489e-09	0.004142476	1.185448e+09	1.535974e+12	4.468302e+13	1.404745e-05	4.218249e-10	1.95779e-15	0.5000515	0.5	0.3389373	1	71.06134	8.836838	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02802429	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	341.8356	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16750.81079	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.868255e+26	1.001648e+26	6.240715e+24	9.392412e+25	2.307388e+26	1.559219e+26	3.536766e+25	7.276933e+24	4.533853e+23	6.823548e+24	1.676307e+25	1.132766e+25	0.3202829	2.12206e+25	0	0	0	1.067233e+25	7.18893e+24	3.359341e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.556187e+26	1.903085e+17	4.556187e+26	2.059646e+26	1.056253e+22	2.059541e+26	1.102639e+26	1.55234e+15	1.102639e+26	4.119292e+26	3.414602e+15	4.119292e+26	1.227466e+26	9.064725e+15	1.227466e+26	3.932052e+26	3.513428e+21	3.932017e+26	1.688695e+23	1.802497e-09	0.004142507	1.185137e+09	1.536812e+12	4.470051e+13	1.404933e-05	4.219377e-10	1.958575e-15	0.500054	0.5	0.3389843	1	71.0774	8.838835	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02802146	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	341.9128	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16754.59457	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.869354e+26	1.001656e+26	6.240804e+24	9.392475e+25	2.308041e+26	1.559658e+26	3.537565e+25	7.276985e+24	4.533917e+23	6.823593e+24	1.676782e+25	1.133085e+25	0.3203008	2.122539e+25	0	0	0	1.067474e+25	7.190553e+24	3.3601e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.557216e+26	1.903515e+17	4.557216e+26	2.060111e+26	1.056491e+22	2.060006e+26	1.102888e+26	1.55269e+15	1.102888e+26	4.120223e+26	3.415373e+15	4.120223e+26	1.227743e+26	9.066773e+15	1.227743e+26	3.93294e+26	3.514222e+21	3.932905e+26	1.688685e+23	1.802505e-09	0.004142539	1.18482e+09	1.537657e+12	4.471822e+13	1.405123e-05	4.22052e-10	1.959371e-15	0.5000557	0.5	0.3390314	1	71.09345	8.840831	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02801864	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	341.9901	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16758.37836	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.870454e+26	1.001663e+26	6.240892e+24	9.392538e+25	2.308694e+26	1.560098e+26	3.538364e+25	7.277037e+24	4.533981e+23	6.823638e+24	1.677256e+25	1.133404e+25	0.3203187	2.123018e+25	0	0	0	1.067715e+25	7.192176e+24	3.360859e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.558245e+26	1.903945e+17	4.558245e+26	2.060577e+26	1.05673e+22	2.060471e+26	1.103137e+26	1.553041e+15	1.103137e+26	4.121153e+26	3.416145e+15	4.121153e+26	1.22802e+26	9.068821e+15	1.22802e+26	3.933828e+26	3.515016e+21	3.933793e+26	1.688675e+23	1.802513e-09	0.00414257	1.184499e+09	1.538509e+12	4.473609e+13	1.405315e-05	4.221672e-10	1.960173e-15	0.5000568	0.5	0.3390784	1	71.10951	8.842828	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02801582	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	342.0673	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16762.16214	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.871554e+26	1.00167e+26	6.24098e+24	9.3926e+25	2.309347e+26	1.560537e+26	3.539163e+25	7.277088e+24	4.534045e+23	6.823684e+24	1.67773e+25	1.133724e+25	0.3203367	2.123498e+25	0	0	0	1.067956e+25	7.193799e+24	3.361618e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.559275e+26	1.904375e+17	4.559275e+26	2.061042e+26	1.056969e+22	2.060936e+26	1.103386e+26	1.553392e+15	1.103386e+26	4.122084e+26	3.416916e+15	4.122084e+26	1.228298e+26	9.07087e+15	1.228298e+26	3.934716e+26	3.51581e+21	3.934681e+26	1.688666e+23	1.802521e-09	0.004142602	1.184176e+09	1.539364e+12	4.475406e+13	1.405507e-05	4.222831e-10	1.96098e-15	0.5000575	0.5	0.3391254	1	71.12556	8.844825	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.028013	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	342.1445	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16765.94592	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.872653e+26	1.001677e+26	6.241068e+24	9.392663e+25	2.31e+26	1.560977e+26	3.539962e+25	7.27714e+24	4.534109e+23	6.823729e+24	1.678205e+25	1.134043e+25	0.3203546	2.123977e+25	0	0	0	1.068197e+25	7.195422e+24	3.362377e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.560304e+26	1.904805e+17	4.560304e+26	2.061507e+26	1.057207e+22	2.061401e+26	1.103635e+26	1.553743e+15	1.103635e+26	4.123014e+26	3.417688e+15	4.123014e+26	1.228575e+26	9.072918e+15	1.228575e+26	3.935605e+26	3.516603e+21	3.935569e+26	1.688656e+23	1.802529e-09	0.004142633	1.183851e+09	1.540221e+12	4.477209e+13	1.405701e-05	4.223993e-10	1.96179e-15	0.500058	0.5	0.3391724	1	71.14162	8.846821	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02801017	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	342.2218	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16769.72971	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.873753e+26	1.001684e+26	6.241155e+24	9.392725e+25	2.310653e+26	1.561416e+26	3.540761e+25	7.277192e+24	4.534173e+23	6.823774e+24	1.678679e+25	1.134362e+25	0.3203725	2.124456e+25	0	0	0	1.068438e+25	7.197045e+24	3.363136e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.561333e+26	1.905235e+17	4.561333e+26	2.061972e+26	1.057446e+22	2.061867e+26	1.103884e+26	1.554093e+15	1.103884e+26	4.123945e+26	3.418459e+15	4.123945e+26	1.228852e+26	9.074966e+15	1.228852e+26	3.936493e+26	3.517397e+21	3.936458e+26	1.688646e+23	1.802537e-09	0.004142664	1.183525e+09	1.54108e+12	4.479018e+13	1.405895e-05	4.225159e-10	1.962602e-15	0.5000583	0.5	0.3392194	1	71.15767	8.848818	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02800735	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	342.299	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16773.51349	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.874853e+26	1.001691e+26	6.241243e+24	9.392787e+25	2.311306e+26	1.561856e+26	3.54156e+25	7.277243e+24	4.534236e+23	6.82382e+24	1.679154e+25	1.134682e+25	0.3203903	2.124936e+25	0	0	0	1.06868e+25	7.198668e+24	3.363894e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.562362e+26	1.905665e+17	4.562362e+26	2.062438e+26	1.057684e+22	2.062332e+26	1.104133e+26	1.554444e+15	1.104133e+26	4.124875e+26	3.41923e+15	4.124875e+26	1.22913e+26	9.077014e+15	1.22913e+26	3.937381e+26	3.518191e+21	3.937346e+26	1.688637e+23	1.802545e-09	0.004142696	1.183199e+09	1.541941e+12	4.48083e+13	1.406089e-05	4.226326e-10	1.963416e-15	0.5000585	0.5	0.3392664	1	71.17373	8.850814	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02800453	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	342.3762	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16777.29728	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.875952e+26	1.001698e+26	6.24133e+24	9.392849e+25	2.311959e+26	1.562295e+26	3.542359e+25	7.277295e+24	4.5343e+23	6.823865e+24	1.679628e+25	1.135001e+25	0.3204082	2.125415e+25	0	0	0	1.068921e+25	7.200291e+24	3.364653e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.563391e+26	1.906095e+17	4.563391e+26	2.062903e+26	1.057923e+22	2.062797e+26	1.104382e+26	1.554795e+15	1.104382e+26	4.125806e+26	3.420002e+15	4.125806e+26	1.229407e+26	9.079061e+15	1.229407e+26	3.938269e+26	3.518985e+21	3.938234e+26	1.688627e+23	1.802553e-09	0.004142727	1.182872e+09	1.542802e+12	4.482644e+13	1.406283e-05	4.227495e-10	1.96423e-15	0.5000586	0.5	0.3393134	1	71.18978	8.852811	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02800171	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	342.4535	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16781.08106	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.877052e+26	1.001705e+26	6.241418e+24	9.392911e+25	2.312612e+26	1.562735e+26	3.543157e+25	7.277346e+24	4.534363e+23	6.82391e+24	1.680103e+25	1.13532e+25	0.3204261	2.125894e+25	0	0	0	1.069162e+25	7.201914e+24	3.365412e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56442e+26	1.906525e+17	4.56442e+26	2.063368e+26	1.058162e+22	2.063262e+26	1.104631e+26	1.555146e+15	1.104631e+26	4.126736e+26	3.420773e+15	4.126736e+26	1.229684e+26	9.081109e+15	1.229684e+26	3.939157e+26	3.519778e+21	3.939122e+26	1.688618e+23	1.802561e-09	0.004142758	1.182545e+09	1.543665e+12	4.48446e+13	1.406478e-05	4.228665e-10	1.965046e-15	0.5000587	0.5	0.3393604	1	71.20584	8.854807	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02799888	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	342.5307	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
16784.86484	2000	3.45e+19	0	0	100000	1.946	2.054237e-05	4.878152e+26	1.001712e+26	6.241505e+24	9.392973e+25	2.313265e+26	1.563174e+26	3.543956e+25	7.277398e+24	4.534427e+23	6.823955e+24	1.680577e+25	1.135639e+25	0.320444	2.126374e+25	0	0	0	1.069403e+25	7.203537e+24	3.366171e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56545e+26	1.906955e+17	4.56545e+26	2.063833e+26	1.0584e+22	2.063728e+26	1.104881e+26	1.555496e+15	1.104881e+26	4.127667e+26	3.421545e+15	4.127667e+26	1.229961e+26	9.083158e+15	1.229961e+26	3.940046e+26	3.520572e+21	3.94001e+26	1.688608e+23	1.802569e-09	0.004142789	1.182218e+09	1.544527e+12	4.486277e+13	1.406673e-05	4.229835e-10	1.965861e-15	0.5000588	0.5	0.3394074	1	71.2219	8.856804	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02799606	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.054	0	5.702708e-14	0	5.702708e-14	0	-469.0024	0	-469.0024	0	30986.83	77194.93	342.6079	8682.186	3515587	1.106061	0	0	0	1	2	0	0	0	0	
