Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Ba3MoO6) (/)	JOG (Ba2MoO5) (/)	JOG (other phases) (/)	
9755.099062	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.835105e+26	1.276277e+26	2.906684e+24	1.24721e+26	9.316933e+25	6.271347e+25	2.059692e+25	9.272098e+24	2.111694e+23	9.060928e+24	6.768712e+24	4.556107e+24	0.2212033	2.747773e+25	0	0	0	1.538792e+25	1.033377e+25	1.756035e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.653367e+26	1.941287e+18	2.653367e+26	1.199467e+26	6.854525e+22	1.198782e+26	6.421392e+25	4.895928e+16	6.421392e+25	2.398935e+26	1.227292e+17	2.398935e+26	7.148341e+25	2.565942e+17	7.148341e+25	2.289892e+26	3.218741e+22	2.289571e+26	1.352955e+23	2.13105e-09	0.005484696	8.582314e+08	1.439341e+12	7.442967e+13	1.650983e-05	5.826699e-10	3.178349e-15	0.5000656	0.5	0.2599154	1	41.39304	5.147435	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03683806	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	271.2783	8664.31	1.045089	0.05516589	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9757.11708	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.835691e+26	1.276364e+26	2.907091e+24	1.247293e+26	9.319893e+25	6.273384e+25	2.060118e+25	9.272727e+24	2.111989e+23	9.061528e+24	6.770863e+24	4.557587e+24	0.2212294	2.748341e+25	0	0	0	1.539111e+25	1.033596e+25	1.756345e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.653916e+26	1.941688e+18	2.653916e+26	1.199716e+26	6.855942e+22	1.19903e+26	6.42272e+25	4.89694e+16	6.42272e+25	2.399431e+26	1.227546e+17	2.399431e+26	7.14982e+25	2.566472e+17	7.14982e+25	2.290366e+26	3.219406e+22	2.290044e+26	1.35288e+23	2.131136e-09	0.00548506	8.580008e+08	1.440165e+12	7.445916e+13	1.651205e-05	5.828265e-10	3.17963e-15	0.5000656	0.5	0.2599503	1	41.40161	5.1485	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03684286	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	271.3344	8664.31	1.045089	0.05516589	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9759.135098	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.836278e+26	1.27645e+26	2.907497e+24	1.247375e+26	9.322854e+25	6.275422e+25	2.060544e+25	9.273357e+24	2.112284e+23	9.062128e+24	6.773014e+24	4.559068e+24	0.2212556	2.74891e+25	0	0	0	1.539429e+25	1.033815e+25	1.756655e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.654465e+26	1.94209e+18	2.654465e+26	1.199964e+26	6.85736e+22	1.199278e+26	6.424048e+25	4.897953e+16	6.424048e+25	2.399927e+26	1.2278e+17	2.399927e+26	7.151299e+25	2.567003e+17	7.151299e+25	2.29084e+26	3.220072e+22	2.290518e+26	1.352805e+23	2.131222e-09	0.005485424	8.577703e+08	1.440989e+12	7.448866e+13	1.651427e-05	5.829831e-10	3.180912e-15	0.5000656	0.5	0.2599852	1	41.41017	5.149565	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03684766	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	271.3905	8664.31	1.045089	0.05516589	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9761.153116	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.836864e+26	1.276537e+26	2.907903e+24	1.247458e+26	9.325815e+25	6.277461e+25	2.06097e+25	9.273986e+24	2.112579e+23	9.062728e+24	6.775165e+24	4.560548e+24	0.2212817	2.749478e+25	0	0	0	1.539747e+25	1.034034e+25	1.756965e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.655014e+26	1.942491e+18	2.655014e+26	1.200212e+26	6.858777e+22	1.199526e+26	6.425377e+25	4.898965e+16	6.425377e+25	2.400424e+26	1.228053e+17	2.400424e+26	7.152778e+25	2.567534e+17	7.152778e+25	2.291314e+26	3.220738e+22	2.290991e+26	1.352731e+23	2.131309e-09	0.005485788	8.575399e+08	1.441813e+12	7.451816e+13	1.651648e-05	5.831397e-10	3.182194e-15	0.5000655	0.5	0.2600201	1	41.41873	5.150629	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03685246	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	271.4466	8664.31	1.045089	0.05516589	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9763.171134	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.837451e+26	1.276623e+26	2.908309e+24	1.24754e+26	9.328776e+25	6.279499e+25	2.061396e+25	9.274615e+24	2.112874e+23	9.063327e+24	6.777316e+24	4.562029e+24	0.2213078	2.750046e+25	0	0	0	1.540066e+25	1.034253e+25	1.757276e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.655563e+26	1.942893e+18	2.655563e+26	1.20046e+26	6.860195e+22	1.199774e+26	6.426705e+25	4.899978e+16	6.426705e+25	2.40092e+26	1.228307e+17	2.40092e+26	7.154257e+25	2.568065e+17	7.154257e+25	2.291787e+26	3.221404e+22	2.291465e+26	1.352656e+23	2.131395e-09	0.005486152	8.573096e+08	1.442638e+12	7.454767e+13	1.65187e-05	5.832963e-10	3.183476e-15	0.5000655	0.5	0.260055	1	41.4273	5.151694	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03685726	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	271.5027	8664.31	1.045089	0.05516589	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9765.189152	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.838037e+26	1.27671e+26	2.908715e+24	1.247623e+26	9.331737e+25	6.281538e+25	2.061822e+25	9.275243e+24	2.113169e+23	9.063926e+24	6.779467e+24	4.56351e+24	0.2213339	2.750615e+25	0	0	0	1.540313e+25	1.034424e+25	1.758782e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.656112e+26	1.943144e+18	2.656112e+26	1.200708e+26	6.86108e+22	1.200022e+26	6.428033e+25	4.90061e+16	6.428033e+25	2.401416e+26	1.228466e+17	2.401416e+26	7.155735e+25	2.568396e+17	7.155735e+25	2.292261e+26	3.221819e+22	2.291939e+26	1.352581e+23	2.131481e-09	0.005486516	8.570799e+08	1.443453e+12	7.457714e+13	1.652091e-05	5.834526e-10	3.184755e-15	0.5000654	0.5	0.2600898	1	41.43586	5.152759	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03686205	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	271.5592	8664.31	1.045089	0.0551659	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9767.20717	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.838624e+26	1.276796e+26	2.90912e+24	1.247705e+26	9.334698e+25	6.283576e+25	2.062248e+25	9.275872e+24	2.113464e+23	9.064525e+24	6.781618e+24	4.564991e+24	0.2213599	2.751183e+25	0	0	0	1.540603e+25	1.034623e+25	1.75957e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.656661e+26	1.943546e+18	2.656661e+26	1.200956e+26	6.862502e+22	1.20027e+26	6.429362e+25	4.901625e+16	6.429362e+25	2.401913e+26	1.22872e+17	2.401913e+26	7.157214e+25	2.568928e+17	7.157214e+25	2.292735e+26	3.222487e+22	2.292412e+26	1.352507e+23	2.131568e-09	0.005486879	8.568501e+08	1.444274e+12	7.460664e+13	1.652313e-05	5.83609e-10	3.186036e-15	0.5000654	0.5	0.2601247	1	41.44442	5.153824	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03686684	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	271.6154	8664.31	1.045089	0.0551659	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9769.225188	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.83921e+26	1.276883e+26	2.909526e+24	1.247788e+26	9.33766e+25	6.285615e+25	2.062674e+25	9.2765e+24	2.113758e+23	9.065124e+24	6.78377e+24	4.566472e+24	0.221386	2.751752e+25	0	0	0	1.54091e+25	1.034835e+25	1.760072e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65721e+26	1.943948e+18	2.65721e+26	1.201204e+26	6.863921e+22	1.200518e+26	6.43069e+25	4.902639e+16	6.43069e+25	2.402409e+26	1.228974e+17	2.402409e+26	7.158693e+25	2.569459e+17	7.158693e+25	2.293208e+26	3.223153e+22	2.292886e+26	1.352432e+23	2.131654e-09	0.005487243	8.566204e+08	1.445098e+12	7.463614e+13	1.652534e-05	5.837655e-10	3.187318e-15	0.5000654	0.5	0.2601595	1	41.45298	5.154889	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03687162	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	271.6716	8664.31	1.045089	0.0551659	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9771.243206	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.839797e+26	1.276969e+26	2.909931e+24	1.24787e+26	9.340622e+25	6.287654e+25	2.0631e+25	9.277127e+24	2.114053e+23	9.065722e+24	6.785922e+24	4.567954e+24	0.2214121	2.75232e+25	0	0	0	1.541224e+25	1.035051e+25	1.760459e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.657759e+26	1.94435e+18	2.657759e+26	1.201453e+26	6.865339e+22	1.200766e+26	6.432019e+25	4.903652e+16	6.432019e+25	2.402905e+26	1.229228e+17	2.402905e+26	7.160172e+25	2.56999e+17	7.160172e+25	2.293682e+26	3.223819e+22	2.29336e+26	1.352358e+23	2.13174e-09	0.005487606	8.563906e+08	1.445923e+12	7.466566e+13	1.652756e-05	5.839221e-10	3.188601e-15	0.5000654	0.5	0.2601944	1	41.46155	5.155954	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0368764	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	271.7277	8664.31	1.045089	0.0551659	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9773.261224	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.840383e+26	1.277056e+26	2.910337e+24	1.247952e+26	9.343584e+25	6.289693e+25	2.063526e+25	9.277755e+24	2.114347e+23	9.06632e+24	6.788074e+24	4.569435e+24	0.2214382	2.752889e+25	0	0	0	1.54154e+25	1.035268e+25	1.7608e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.658308e+26	1.944751e+18	2.658307e+26	1.201701e+26	6.866757e+22	1.201014e+26	6.433347e+25	4.904665e+16	6.433347e+25	2.403401e+26	1.229482e+17	2.403401e+26	7.16165e+25	2.570521e+17	7.16165e+25	2.294156e+26	3.224485e+22	2.293833e+26	1.352284e+23	2.131826e-09	0.005487969	8.56161e+08	1.446749e+12	7.469519e+13	1.652978e-05	5.840787e-10	3.189884e-15	0.5000654	0.5	0.2602293	1	41.47011	5.157019	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03688118	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	271.7838	8664.31	1.045089	0.0551659	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9775.279242	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.84097e+26	1.277142e+26	2.910742e+24	1.248035e+26	9.346546e+25	6.291733e+25	2.063952e+25	9.278382e+24	2.114641e+23	9.066918e+24	6.790226e+24	4.570917e+24	0.2214643	2.753457e+25	0	0	0	1.541858e+25	1.035487e+25	1.761122e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.658856e+26	1.945153e+18	2.658856e+26	1.201949e+26	6.868175e+22	1.201262e+26	6.434675e+25	4.905677e+16	6.434675e+25	2.403898e+26	1.229736e+17	2.403898e+26	7.163129e+25	2.571051e+17	7.163129e+25	2.294629e+26	3.225151e+22	2.294307e+26	1.352209e+23	2.131912e-09	0.005488332	8.559315e+08	1.447575e+12	7.472472e+13	1.653199e-05	5.842354e-10	3.191167e-15	0.5000654	0.5	0.2602642	1	41.47867	5.158083	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03688596	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	271.84	8664.31	1.045089	0.0551659	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9777.29726	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.841556e+26	1.277228e+26	2.911147e+24	1.248117e+26	9.349508e+25	6.293772e+25	2.064379e+25	9.279009e+24	2.114936e+23	9.067516e+24	6.792378e+24	4.572399e+24	0.2214903	2.754025e+25	0	0	0	1.542176e+25	1.035706e+25	1.761438e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.659405e+26	1.945554e+18	2.659405e+26	1.202197e+26	6.869592e+22	1.20151e+26	6.436004e+25	4.90669e+16	6.436004e+25	2.404394e+26	1.22999e+17	2.404394e+26	7.164608e+25	2.571582e+17	7.164608e+25	2.295103e+26	3.225816e+22	2.294781e+26	1.352135e+23	2.131998e-09	0.005488695	8.55702e+08	1.448401e+12	7.475426e+13	1.653421e-05	5.84392e-10	3.192451e-15	0.5000654	0.5	0.2602991	1	41.48724	5.159148	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03689073	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	271.8961	8664.31	1.045089	0.0551659	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9779.315278	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.842143e+26	1.277315e+26	2.911551e+24	1.248199e+26	9.352471e+25	6.295812e+25	2.064805e+25	9.279636e+24	2.11523e+23	9.068113e+24	6.79453e+24	4.57388e+24	0.2215164	2.754594e+25	0	0	0	1.542494e+25	1.035925e+25	1.76175e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.659954e+26	1.945956e+18	2.659954e+26	1.202445e+26	6.87101e+22	1.201758e+26	6.437332e+25	4.907702e+16	6.437332e+25	2.40489e+26	1.230244e+17	2.40489e+26	7.166087e+25	2.572113e+17	7.166087e+25	2.295577e+26	3.226482e+22	2.295254e+26	1.352061e+23	2.132084e-09	0.005489058	8.554726e+08	1.449228e+12	7.478381e+13	1.653643e-05	5.845487e-10	3.193734e-15	0.5000654	0.5	0.260334	1	41.4958	5.160213	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0368955	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	271.9522	8664.31	1.045089	0.0551659	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9781.333296	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.842729e+26	1.277401e+26	2.911956e+24	1.248281e+26	9.355434e+25	6.297852e+25	2.065231e+25	9.280262e+24	2.115524e+23	9.06871e+24	6.796683e+24	4.575362e+24	0.2215424	2.755162e+25	0	0	0	1.542812e+25	1.036144e+25	1.762061e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.660503e+26	1.946357e+18	2.660503e+26	1.202693e+26	6.872427e+22	1.202006e+26	6.43866e+25	4.908715e+16	6.43866e+25	2.405386e+26	1.230497e+17	2.405386e+26	7.167565e+25	2.572643e+17	7.167565e+25	2.296051e+26	3.227148e+22	2.295728e+26	1.351986e+23	2.13217e-09	0.00548942	8.552434e+08	1.450055e+12	7.481336e+13	1.653864e-05	5.847054e-10	3.195019e-15	0.5000654	0.5	0.2603689	1	41.50436	5.161278	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03690027	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	272.0083	8664.31	1.045089	0.0551659	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9783.351314	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.843316e+26	1.277487e+26	2.912361e+24	1.248363e+26	9.358397e+25	6.299892e+25	2.065657e+25	9.280888e+24	2.115818e+23	9.069307e+24	6.798835e+24	4.576844e+24	0.2215685	2.755731e+25	0	0	0	1.54313e+25	1.036363e+25	1.762372e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.661052e+26	1.946759e+18	2.661052e+26	1.202941e+26	6.873845e+22	1.202254e+26	6.439989e+25	4.909727e+16	6.439989e+25	2.405883e+26	1.230751e+17	2.405883e+26	7.169044e+25	2.573174e+17	7.169044e+25	2.296524e+26	3.227813e+22	2.296202e+26	1.351912e+23	2.132256e-09	0.005489783	8.550142e+08	1.450882e+12	7.484292e+13	1.654086e-05	5.848621e-10	3.196303e-15	0.5000654	0.5	0.2604038	1	41.51292	5.162343	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03690503	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	272.0644	8664.31	1.045089	0.0551659	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9785.369332	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.843902e+26	1.277573e+26	2.912765e+24	1.248445e+26	9.36136e+25	6.301932e+25	2.066083e+25	9.281514e+24	2.116111e+23	9.069903e+24	6.800988e+24	4.578327e+24	0.2215945	2.756299e+25	0	0	0	1.543449e+25	1.036582e+25	1.762682e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.661601e+26	1.94716e+18	2.661601e+26	1.203189e+26	6.875263e+22	1.202502e+26	6.441317e+25	4.91074e+16	6.441317e+25	2.406379e+26	1.231005e+17	2.406379e+26	7.170523e+25	2.573705e+17	7.170523e+25	2.296998e+26	3.228479e+22	2.296675e+26	1.351838e+23	2.132342e-09	0.005490145	8.547851e+08	1.45171e+12	7.487249e+13	1.654307e-05	5.850188e-10	3.197588e-15	0.5000654	0.5	0.2604386	1	41.52149	5.163408	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03690979	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	272.1205	8664.31	1.045089	0.0551659	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9787.38735	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.844489e+26	1.277659e+26	2.913169e+24	1.248528e+26	9.364323e+25	6.303972e+25	2.066509e+25	9.28214e+24	2.116405e+23	9.070499e+24	6.803141e+24	4.579809e+24	0.2216206	2.756868e+25	0	0	0	1.543767e+25	1.036802e+25	1.762992e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66215e+26	1.947562e+18	2.66215e+26	1.203438e+26	6.87668e+22	1.20275e+26	6.442646e+25	4.911752e+16	6.442646e+25	2.406875e+26	1.231259e+17	2.406875e+26	7.172002e+25	2.574235e+17	7.172002e+25	2.297472e+26	3.229145e+22	2.297149e+26	1.351764e+23	2.132428e-09	0.005490507	8.545562e+08	1.452538e+12	7.490206e+13	1.654529e-05	5.851755e-10	3.198873e-15	0.5000654	0.5	0.2604735	1	41.53005	5.164472	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03691455	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	272.1766	8664.31	1.045089	0.0551659	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
9789.405368	2178	3.45e+19	0	0	100000	1.95	3.148439e-05	2.845075e+26	1.277745e+26	2.913573e+24	1.24861e+26	9.367287e+25	6.306013e+25	2.066935e+25	9.282765e+24	2.116699e+23	9.071095e+24	6.805294e+24	4.581291e+24	0.2216466	2.757436e+25	0	0	0	1.544085e+25	1.037021e+25	1.763302e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.662699e+26	1.947963e+18	2.662699e+26	1.203686e+26	6.878098e+22	1.202998e+26	6.443974e+25	4.912765e+16	6.443974e+25	2.407371e+26	1.231513e+17	2.407371e+26	7.17348e+25	2.574766e+17	7.17348e+25	2.297945e+26	3.22981e+22	2.297622e+26	1.35169e+23	2.132514e-09	0.005490869	8.543273e+08	1.453366e+12	7.493163e+13	1.65475e-05	5.853323e-10	3.200158e-15	0.5000654	0.5	0.2605084	1	41.53861	5.165537	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.03691931	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05	0	4.337738e-12	0	4.337738e-12	0	-432.3078	0	-432.3078	0	30923.03	77194.93	272.2327	8664.31	1.045089	0.0551659	5.944687	8.191171	0.9994333	2	0	0	0	0	0	0	
