Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	
532	1760	3.45e+19	0	0	100000	1.96911	1.140227e-05	1.546141e+25	1.257099e+25	1.358362e+24	1.121263e+25	1.701932e+24	1.188483e+24	1.123265e+24	9.132774e+23	9.868443e+22	8.14593e+23	1.236446e+23	8.634276e+22	0.07686768	7.862854e+23	0	0	0	3.824882e+23	2.580294e+23	1.457677e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.447029e+25	2.588994e+16	1.447029e+25	6.541366e+24	1.312836e+19	6.541352e+24	3.501943e+24	3.383651e+11	3.501943e+24	1.308273e+25	6.376424e+11	1.308273e+25	3.89839e+24	2.766781e+12	3.89839e+24	1.248806e+25	6.543502e+18	1.248806e+25	5.28203e+23	5.975479e-10	0.0004720713	7.445052e+11	1.159684e+07	3.29222e+09	5.771248e-07	7.119949e-13	1.357635e-19	0.530084	0.5	0.02659383	1	2.257394	0.2807184	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02129441	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03089	0	4.453045e-16	0	4.453045e-16	0	-483.7273	0	-483.7273	0	30622.79	77194.93	10.86197	8580.184	3554913	1.106061	0	0	0	1	2	0	0	0	
560	1760	3.45e+19	0	0	100000	1.9688	1.140227e-05	1.627517e+25	1.314605e+25	1.442371e+24	1.170368e+25	1.841215e+24	1.287901e+24	1.182384e+24	9.550551e+23	1.047877e+23	8.502675e+23	1.337635e+23	9.356543e+22	0.07913286	8.276688e+23	0	0	0	4.02159e+23	2.720701e+23	1.534397e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.523189e+25	2.517619e+16	1.523189e+25	6.885648e+24	1.394309e+19	6.885634e+24	3.686256e+24	3.551106e+11	3.686256e+24	1.37713e+25	6.691992e+11	1.37713e+25	4.103568e+24	2.903709e+12	4.103568e+24	1.314533e+25	6.867338e+18	1.314532e+25	5.196996e+23	6.099732e-10	0.0004940525	6.535136e+11	1.422407e+07	3.972892e+09	6.144561e-07	8.070848e-13	1.6385e-19	0.5274409	0.5	0.02817288	1	2.376204	0.295493	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02120989	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0312	0	4.286439e-16	0	4.286439e-16	0	-484.2853	0	-484.2853	0	30627.61	77194.93	11.43364	8581.535	3554913	1.106061	0	0	0	1	2	0	0	0	
588	1760	3.45e+19	0	0	100000	1.96849	1.140227e-05	1.708893e+25	1.371385e+25	1.526855e+24	1.218699e+25	1.985092e+24	1.389986e+24	1.241503e+24	9.963053e+23	1.109254e+23	8.853799e+23	1.442161e+23	1.009819e+23	0.08133841	8.690522e+23	0	0	0	4.218787e+23	2.860618e+23	1.611117e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.599348e+25	2.444715e+16	1.599348e+25	7.22993e+24	1.47766e+19	7.229916e+24	3.870569e+24	3.718942e+11	3.870569e+24	1.445986e+25	7.008276e+11	1.445986e+25	4.308746e+24	3.040948e+12	4.308746e+24	1.380259e+25	7.191909e+18	1.380259e+25	5.117073e+23	6.219529e-10	0.0005156829	5.813813e+11	1.716053e+07	4.697273e+09	6.497669e-07	9.025111e-13	1.937522e-19	0.5247031	0.5	0.02963724	1	2.495014	0.3102677	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02112625	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03151	0	4.127491e-16	0	4.127491e-16	0	-484.8382	0	-484.8382	0	30632.43	77194.93	12.00532	8582.887	3554913	1.106061	0	0	0	1	2	0	0	0	
616	1760	3.45e+19	0	0	100000	1.96818	1.140227e-05	1.790268e+25	1.427454e+25	1.611762e+24	1.266278e+25	2.133494e+24	1.494652e+24	1.300622e+24	1.037039e+24	1.170938e+23	9.199453e+23	1.549974e+23	1.085858e+23	0.08348758	9.104357e+23	0	0	0	4.416475e+23	3.000044e+23	1.687837e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.675508e+25	2.370942e+16	1.675508e+25	7.574213e+24	1.562934e+19	7.574197e+24	4.054882e+24	3.887195e+11	4.054882e+24	1.514843e+25	7.325347e+11	1.514843e+25	4.513925e+24	3.178528e+12	4.513925e+24	1.445986e+25	7.517288e+18	1.445985e+25	5.041749e+23	6.335205e-10	0.0005369723	5.23408e+11	2.039939e+07	5.457291e+09	6.831126e-07	9.97521e-13	2.251391e-19	0.5221105	0.5	0.03100425	1	2.613824	0.3250423	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0210435	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03182	0	3.975785e-16	0	3.975785e-16	0	-485.3862	0	-485.3862	0	30637.26	77194.93	12.577	8584.239	3554913	1.106061	0	0	0	1	2	0	0	0	
644	1760	3.45e+19	0	0	100000	1.96787	1.140227e-05	1.871644e+25	1.482827e+25	1.697045e+24	1.313122e+25	2.286338e+24	1.601836e+24	1.359742e+24	1.077267e+24	1.232896e+23	9.539778e+23	1.661015e+23	1.163727e+23	0.08558441	9.518191e+23	0	0	0	4.61463e+23	3.139004e+23	1.764557e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.751667e+25	2.296855e+16	1.751667e+25	7.918495e+24	1.650161e+19	7.918479e+24	4.239194e+24	4.055868e+11	4.239194e+24	1.583699e+25	7.643208e+11	1.583699e+25	4.719103e+24	3.316452e+12	4.719103e+24	1.511713e+25	7.843479e+18	1.511712e+25	4.970585e+23	6.447051e-10	0.0005579297	4.761178e+11	2.393614e+07	6.247017e+09	7.146359e-07	1.091709e-12	2.577676e-19	0.5197823	0.5	0.03229035	1	2.732634	0.339817	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02096167	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03213	0	3.83093e-16	0	3.83093e-16	0	-485.9293	0	-485.9293	0	30642.09	77194.93	13.14867	8585.591	3554913	1.106061	0	0	0	1	2	0	0	0	
672	1760	3.45e+19	0	0	100000	1.96756	1.140227e-05	1.95302e+25	1.537518e+25	1.782659e+24	1.359252e+25	2.443527e+24	1.711493e+24	1.418861e+24	1.117e+24	1.295094e+23	9.874909e+23	1.775212e+23	1.243393e+23	0.08763317	9.932026e+23	0	0	0	4.813211e+23	3.277537e+23	1.841277e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.827827e+25	2.222897e+16	1.827827e+25	8.262778e+24	1.739361e+19	8.26276e+24	4.423507e+24	4.224939e+11	4.423507e+24	1.652556e+25	7.96182e+11	1.652556e+25	4.924282e+24	3.454701e+12	4.924282e+24	1.577439e+25	8.17044e+18	1.577439e+25	4.9032e+23	6.555327e-10	0.0005785638	4.369547e+11	2.776958e+07	7.062544e+09	7.445214e-07	1.184928e-12	2.914778e-19	0.5177598	0.5	0.03350982	1	2.851445	0.3545916	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02088075	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03244	0	3.692561e-16	0	3.692561e-16	0	-486.4676	0	-486.4676	0	30646.92	77194.93	13.72035	8586.944	3554913	1.106061	0	0	0	1	2	0	0	0	
700	1760	3.45e+19	0	0	100000	1.96725	1.140227e-05	2.034396e+25	1.591541e+25	1.86856e+24	1.404685e+25	2.604962e+24	1.823592e+24	1.47798e+24	1.156247e+24	1.357501e+23	1.020497e+24	1.892494e+23	1.324831e+23	0.08963798	1.034586e+24	0	0	0	5.012171e+23	3.415692e+23	1.917997e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.903986e+25	2.149433e+16	1.903986e+25	8.60706e+24	1.83055e+19	8.607042e+24	4.60782e+24	4.394373e+11	4.60782e+24	1.721412e+25	8.281118e+11	1.721412e+25	5.12946e+24	3.593248e+12	5.12946e+24	1.643166e+25	8.498103e+18	1.643165e+25	4.839264e+23	6.660262e-10	0.0005988828	4.040402e+11	3.190191e+07	7.901634e+09	7.72966e-07	1.277198e-12	3.261783e-19	0.5160392	0.5	0.03467445	1	2.970255	0.3693663	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02080076	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03275	0	3.560333e-16	0	3.560333e-16	0	-487.0012	0	-487.0012	0	30651.75	77194.93	14.29203	8588.298	3554913	1.106061	0	0	0	1	2	0	0	0	
728	1760	3.45e+19	0	0	100000	1.96694	1.140227e-05	2.115772e+25	1.644907e+25	1.954709e+24	1.449436e+25	2.770544e+24	1.938103e+24	1.537099e+24	1.195018e+24	1.420088e+23	1.053009e+24	2.012789e+23	1.408024e+23	0.09160266	1.075969e+24	0	0	0	5.211462e+23	3.553515e+23	1.994717e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.980145e+25	2.076765e+16	1.980145e+25	8.951342e+24	1.92374e+19	8.951323e+24	4.792133e+24	4.564131e+11	4.792133e+24	1.790268e+25	8.601024e+11	1.790268e+25	5.334638e+24	3.732059e+12	5.334638e+24	1.708893e+25	8.826393e+18	1.708892e+25	4.778487e+23	6.762063e-10	0.0006188945	3.75988e+11	3.633838e+07	8.763303e+09	8.001594e-07	1.368644e-12	3.618291e-19	0.5145937	0.5	0.03579378	1	3.089065	0.3841409	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02072172	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03306	0	3.433923e-16	0	3.433923e-16	0	-487.5301	0	-487.5301	0	30656.58	77194.93	14.8637	8589.651	3554913	1.106061	0	0	0	1	2	0	0	0	
756	1760	3.45e+19	0	0	100000	1.96663	1.140227e-05	2.197148e+25	1.69763e+25	2.041068e+24	1.493523e+25	2.940177e+24	2.055005e+24	1.596218e+24	1.233321e+24	1.482827e+23	1.085038e+24	2.136026e+23	1.492952e+23	0.09353056	1.117353e+24	0	0	0	5.411039e+23	3.691053e+23	2.071437e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.056305e+25	2.005141e+16	2.056305e+25	9.295625e+24	2.018942e+19	9.295605e+24	4.976446e+24	4.734171e+11	4.976446e+24	1.859125e+25	8.921463e+11	1.859125e+25	5.539817e+24	3.871101e+12	5.539817e+24	1.774619e+25	9.155228e+18	1.774618e+25	4.720613e+23	6.860914e-10	0.0006386061	3.517696e+11	4.108671e+07	9.647429e+09	8.262749e-07	1.459441e-12	3.984259e-19	0.513387	0.5	0.03687533	1	3.207875	0.3989156	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02064363	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03337	0	3.31303e-16	0	3.31303e-16	0	-488.0546	0	-488.0546	0	30661.41	77194.93	15.43537	8591.006	3554913	1.106061	0	0	0	1	2	0	0	0	
784	1760	3.45e+19	0	0	100000	1.96632	1.140227e-05	2.278524e+25	1.74972e+25	2.127599e+24	1.53696e+25	3.113767e+24	2.174272e+24	1.655338e+24	1.271164e+24	1.545692e+23	1.116595e+24	2.262138e+23	1.579599e+23	0.09542461	1.158736e+24	0	0	0	5.610862e+23	3.828344e+23	2.148157e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.132464e+25	1.934766e+16	2.132464e+25	9.639907e+24	2.116168e+19	9.639886e+24	5.160758e+24	4.904455e+11	5.160758e+24	1.927981e+25	9.242362e+11	1.927981e+25	5.744995e+24	4.010343e+12	5.744995e+24	1.840346e+25	9.484535e+18	1.840345e+25	4.665416e+23	6.956985e-10	0.0006580247	3.306152e+11	4.615647e+07	1.055443e+10	8.514644e-07	1.549781e-12	4.359868e-19	0.5123812	0.5	0.03792505	1	3.326685	0.4136902	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0205665	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03368	0	3.197367e-16	0	3.197367e-16	0	-488.5746	0	-488.5746	0	30666.24	77194.93	16.00705	8592.36	3554913	1.106061	0	0	0	1	2	0	0	0	
812	1760	3.45e+19	0	0	100000	1.96601	1.140227e-05	2.359899e+25	1.801188e+25	2.21427e+24	1.579761e+25	3.291227e+24	2.295882e+24	1.714457e+24	1.308556e+24	1.608658e+23	1.14769e+24	2.391062e+23	1.667949e+23	0.0972873	1.20012e+24	0	0	0	5.810896e+23	3.965424e+23	2.224877e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.208624e+25	1.865803e+16	2.208624e+25	9.98419e+24	2.21543e+19	9.984167e+24	5.345071e+24	5.074949e+11	5.345071e+24	1.996838e+25	9.563657e+11	1.996838e+25	5.950174e+24	4.149757e+12	5.950174e+24	1.906073e+25	9.814249e+18	1.906072e+25	4.612696e+23	7.050426e-10	0.000677157	3.119435e+11	5.155848e+07	1.148503e+10	8.758577e-07	1.639851e-12	4.745418e-19	0.511541	0.5	0.03894758	1	3.445496	0.4284649	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02049035	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03399	0	3.086666e-16	0	3.086666e-16	0	-489.0902	0	-489.0902	0	30671.08	77194.93	16.57872	8593.715	3554913	1.106061	0	0	0	1	2	0	0	0	
840	1760	3.45e+19	0	0	100000	1.9657	1.140227e-05	2.441275e+25	1.852047e+25	2.301047e+24	1.621942e+25	3.472476e+24	2.419811e+24	1.773576e+24	1.345504e+24	1.671701e+23	1.178334e+24	2.522739e+23	1.757982e+23	0.09912077	1.241503e+24	0	0	0	6.011113e+23	4.102321e+23	2.301598e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.284783e+25	1.798392e+16	2.284783e+25	1.032847e+25	2.316741e+19	1.032845e+25	5.529384e+24	5.245624e+11	5.529384e+24	2.065694e+25	9.885291e+11	2.065694e+25	6.155352e+24	4.289318e+12	6.155352e+24	1.971799e+25	1.014431e+19	1.971798e+25	4.562271e+23	7.141375e-10	0.0006960095	2.95311e+11	5.730438e+07	1.244006e+10	8.995639e-07	1.729822e-12	5.141264e-19	0.5108356	0.5	0.03994658	1	3.564306	0.4432395	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02041517	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0343	0	2.980676e-16	0	2.980676e-16	0	-489.6014	0	-489.6014	0	30675.92	77194.93	17.15039	8595.071	3554913	1.106061	0	0	0	1	2	0	0	0	
868	1760	3.45e+19	0	0	100000	1.96539	1.140227e-05	2.522651e+25	1.902304e+25	2.3879e+24	1.663514e+25	3.657437e+24	2.546031e+24	1.832695e+24	1.382016e+24	1.734799e+23	1.208536e+24	2.657113e+23	1.84968e+23	0.1009268	1.282887e+24	0	0	0	6.211488e+23	4.23906e+23	2.378318e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.360943e+25	1.73263e+16	2.360943e+25	1.067275e+25	2.42012e+19	1.067273e+25	5.713697e+24	5.416455e+11	5.713697e+24	2.134551e+25	1.020722e+12	2.134551e+25	6.36053e+24	4.429007e+12	6.36053e+24	2.037526e+25	1.047468e+19	2.037525e+25	4.51398e+23	7.22996e-10	0.0007145882	2.803754e+11	6.340622e+07	1.342037e+10	9.226735e-07	1.819841e-12	5.547765e-19	0.5102387	0.5	0.04092493	1	3.683116	0.4580142	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02034099	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03461	0	2.879158e-16	0	2.879158e-16	0	-490.1085	0	-490.1085	0	30680.76	77194.93	17.72206	8596.427	3554913	1.106061	0	0	0	1	2	0	0	0	
896	1760	3.45e+19	0	0	100000	1.96508	1.140227e-05	2.604027e+25	1.951971e+25	2.474799e+24	1.704492e+25	3.846039e+24	2.674515e+24	1.891814e+24	1.418099e+24	1.797931e+23	1.238306e+24	2.794131e+23	1.943024e+23	0.1027069	1.32427e+24	0	0	0	6.412003e+23	4.375661e+23	2.455038e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.437102e+25	1.668605e+16	2.437102e+25	1.101704e+25	2.525582e+19	1.101701e+25	5.89801e+24	5.58742e+11	5.89801e+24	2.203407e+25	1.05294e+12	2.203407e+25	6.565709e+24	4.568807e+12	6.565709e+24	2.103252e+25	1.08053e+19	2.103251e+25	4.467679e+23	7.316295e-10	0.0007328991	2.668692e+11	6.987622e+07	1.442676e+10	9.452609e-07	1.910033e-12	5.965254e-19	0.5097289	0.5	0.04188489	1	3.801926	0.4727888	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0202678	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03492	0	2.78189e-16	0	2.78189e-16	0	-490.6114	0	-490.6114	0	30685.6	77194.93	18.29373	8597.783	3554913	1.106061	0	0	0	1	2	0	0	0	
924	1760	3.45e+19	0	0	100000	1.96477	1.140227e-05	2.685403e+25	2.001058e+25	2.561716e+24	1.744886e+25	4.038213e+24	2.805237e+24	1.950934e+24	1.45376e+24	1.861076e+23	1.267652e+24	2.933745e+23	2.037993e+23	0.1044624	1.365654e+24	0	0	0	6.612639e+23	4.512138e+23	2.531758e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.513262e+25	1.606371e+16	2.513262e+25	1.136132e+25	2.633147e+19	1.136129e+25	6.082322e+24	5.758504e+11	6.082322e+24	2.272264e+25	1.085181e+12	2.272264e+25	6.770887e+24	4.708703e+12	6.770887e+24	2.168979e+25	1.113616e+19	2.168978e+25	4.423235e+23	7.400488e-10	0.0007509479	2.545811e+11	7.672653e+07	1.545992e+10	9.67387e-07	2.000497e-12	6.394031e-19	0.5092889	0.5	0.04282831	1	3.920736	0.4875635	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02019563	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03523	0	2.68866e-16	0	2.68866e-16	0	-491.1102	0	-491.1102	0	30690.44	77194.93	18.8654	8599.14	3554913	1.106061	0	0	0	1	2	0	0	0	
952	1760	3.45e+19	0	0	100000	1.96446	1.140227e-05	2.766779e+25	2.049572e+25	2.648625e+24	1.78471e+25	4.233897e+24	2.938166e+24	2.010053e+24	1.489005e+24	1.924214e+23	1.296584e+24	3.075908e+23	2.134565e+23	0.1061945	1.407037e+24	0	0	0	6.813386e+23	4.648506e+23	2.608478e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.589421e+25	1.545973e+16	2.589421e+25	1.17056e+25	2.742834e+19	1.170557e+25	6.266635e+24	5.929693e+11	6.266635e+24	2.34112e+25	1.117441e+12	2.34112e+25	6.976066e+24	4.848686e+12	6.976066e+24	2.234706e+25	1.146721e+19	2.234705e+25	4.38053e+23	7.482638e-10	0.0007687399	2.43342e+11	8.396914e+07	1.652046e+10	9.891019e-07	2.091315e-12	6.834346e-19	0.5089048	0.5	0.04375665	1	4.039547	0.5023381	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02012447	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03554	0	2.599269e-16	0	2.599269e-16	0	-491.6049	0	-491.6049	0	30695.29	77194.93	19.43707	8600.497	3554913	1.106061	0	0	0	1	2	0	0	0	
980	1760	3.45e+19	0	0	100000	1.96415	1.140227e-05	2.848154e+25	2.097524e+25	2.7355e+24	1.823974e+25	4.43303e+24	3.073274e+24	2.069172e+24	1.523842e+24	1.987329e+23	1.325109e+24	3.220578e+23	2.232721e+23	0.1079041	1.44842e+24	0	0	0	7.01423e+23	4.784776e+23	2.685198e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66558e+25	1.487434e+16	2.66558e+25	1.204988e+25	2.854663e+19	1.204986e+25	6.450948e+24	6.100975e+11	6.450948e+24	2.409977e+25	1.149719e+12	2.409977e+25	7.181244e+24	4.988745e+12	7.181244e+24	2.300432e+25	1.179845e+19	2.300431e+25	4.339455e+23	7.562834e-10	0.0007862805	2.330147e+11	9.16158e+07	1.760886e+10	1.010446e-06	2.182548e-12	7.286409e-19	0.5085659	0.5	0.04467113	1	4.158357	0.5171128	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02005433	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03585	0	2.51353e-16	0	2.51353e-16	0	-492.0957	0	-492.0957	0	30700.13	77194.93	20.00874	8601.855	3554913	1.106061	0	0	0	1	2	0	0	0	
1008	1760	3.45e+19	0	0	100000	1.96384	1.140227e-05	2.92953e+25	2.144921e+25	2.822317e+24	1.86269e+25	4.635556e+24	3.210532e+24	2.128291e+24	1.558276e+24	2.050402e+23	1.353236e+24	3.367711e+23	2.332438e+23	0.109592	1.489804e+24	0	0	0	7.215165e+23	4.920955e+23	2.761918e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74174e+25	1.430761e+16	2.74174e+25	1.239417e+25	2.968658e+19	1.239414e+25	6.635261e+24	6.272342e+11	6.635261e+24	2.478833e+25	1.182013e+12	2.478833e+25	7.386422e+24	5.128873e+12	7.386422e+24	2.366159e+25	1.212985e+19	2.366158e+25	4.299912e+23	7.641161e-10	0.0008035746	2.234868e+11	9.967801e+07	1.872549e+10	1.031454e-06	2.274244e-12	7.750384e-19	0.5082635	0.5	0.04557274	1	4.277167	0.5318874	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01998521	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03616	0	2.431266e-16	0	2.431266e-16	0	-492.5827	0	-492.5827	0	30704.98	77194.93	20.58041	8603.213	3554913	1.106061	0	0	0	1	2	0	0	0	
1036	1760	3.45e+19	0	0	100000	1.96353	1.140227e-05	3.010906e+25	2.191773e+25	2.909054e+24	1.900868e+25	4.841418e+24	3.349909e+24	2.18741e+24	1.592314e+24	2.113416e+23	1.380972e+24	3.51727e+23	2.433695e+23	0.1112592	1.531187e+24	0	0	0	7.416183e+23	5.057052e+23	2.838638e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.817899e+25	1.375959e+16	2.817899e+25	1.273845e+25	3.084838e+19	1.273842e+25	6.819574e+24	6.443785e+11	6.819574e+24	2.54769e+25	1.214322e+12	2.54769e+25	7.591601e+24	5.269063e+12	7.591601e+24	2.431886e+25	1.24614e+19	2.431884e+25	4.26181e+23	7.717697e-10	0.0008206273	2.14665e+11	1.081669e+08	1.987065e+10	1.052152e-06	2.366436e-12	8.2264e-19	0.5079909	0.5	0.04646234	1	4.395977	0.5466621	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01991714	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03647	0	2.35231e-16	0	2.35231e-16	0	-493.0657	0	-493.0657	0	30709.83	77194.93	21.15208	8604.571	3554913	1.106061	0	0	0	1	2	0	0	0	
