Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	
23660	1760.328	3.45e+19	0	0	100000	1.97410785	1.140862e-05	6.876258e+26	5.375924e+25	1.390489e+25	3.985435e+25	2.446728e+26	3.891938e+26	4.995572e+25	3.905586e+24	1.010185e+24	2.895401e+24	1.777538e+25	2.827476e+25	0.5659964	4.995572e+26	3.905586e+25	1.010185e+25	2.895401e+25	1.777538e+26	2.827476e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.435473e+26	6.435473e+26	0	2.909186e+26	2.909186e+26	0	1.557443e+26	1.557443e+26	0	5.818373e+26	5.818373e+26	0	1.733757e+26	1.733757e+26	0	5.553901e+26	5.553901e+26	0	2.145633e+23	1.486234e-09	0.002950568	3.418798e+09	5.040199e+11	8.365605e+12	8.27429e-06	1.463521e-10	4.000978e-16	0.5003482	0.5	0.3596893	1	100.3946	12.48458	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01346986	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02589215	0	8.779892e-16	0	8.779892e-16	0	-473.8819	0	-473.8819	0	30545.33	77194.93	1	8558.481	0	0	0	0	0	0	0	0	
23688	1760.328	3.45e+19	0	0	100000	1.97414998	1.140862e-05	6.884396e+26	5.375917e+25	1.390489e+25	3.985428e+25	2.451663e+26	3.895141e+26	5.001484e+25	3.905581e+24	1.010185e+24	2.895396e+24	1.781123e+25	2.829803e+25	0.5657927	5.001484e+26	3.905581e+25	1.010185e+25	2.895396e+25	1.781123e+26	2.829803e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.443089e+26	6.443089e+26	0	2.912629e+26	2.912629e+26	0	1.559286e+26	1.559286e+26	0	5.825258e+26	5.825258e+26	0	1.735809e+26	1.735809e+26	0	5.560474e+26	5.560474e+26	0	2.14563e+23	1.486236e-09	0.002950574	3.413732e+09	5.057934e+11	8.382414e+12	8.280425e-06	1.465692e-10	4.009884e-16	0.500348	0.5	0.3599559	1	100.5134	12.49935	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01346955	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02585002	0	8.833706e-16	0	8.833706e-16	0	-473.7925	0	-473.7925	0	30544.68	77194.93	1	8558.299	0	0	0	0	0	0	0	0	
23716	1760.328	3.45e+19	0	0	100000	1.97419211	1.140862e-05	6.892534e+26	5.375911e+25	1.390489e+25	3.985421e+25	2.456598e+26	3.898344e+26	5.007396e+25	3.905576e+24	1.010185e+24	2.895392e+24	1.784708e+25	2.83213e+25	0.5655894	5.007396e+26	3.905576e+25	1.010185e+25	2.895392e+25	1.784708e+26	2.83213e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.450705e+26	6.450705e+26	0	2.916072e+26	2.916072e+26	0	1.561129e+26	1.561129e+26	0	5.832144e+26	5.832144e+26	0	1.737861e+26	1.737861e+26	0	5.567046e+26	5.567046e+26	0	2.145627e+23	1.486237e-09	0.00295058	3.408678e+09	5.075707e+11	8.399246e+12	8.28656e-06	1.467865e-10	4.018803e-16	0.5003478	0.5	0.3602224	1	100.6322	12.51413	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01346931	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02580789	0	8.887928e-16	0	8.887928e-16	0	-473.7029	0	-473.7029	0	30544.03	77194.93	1	8558.116	0	0	0	0	0	0	0	0	
23744	1760.328	3.45e+19	0	0	100000	1.97423424	1.140862e-05	6.900671e+26	5.375904e+25	1.39049e+25	3.985415e+25	2.461534e+26	3.901547e+26	5.013308e+25	3.905571e+24	1.010185e+24	2.895387e+24	1.788294e+25	2.834457e+25	0.5653866	5.013308e+26	3.905571e+25	1.010185e+25	2.895387e+25	1.788294e+26	2.834457e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.458321e+26	6.458321e+26	0	2.919515e+26	2.919515e+26	0	1.562973e+26	1.562973e+26	0	5.83903e+26	5.83903e+26	0	1.739913e+26	1.739913e+26	0	5.573619e+26	5.573619e+26	0	2.145624e+23	1.486239e-09	0.002950586	3.403635e+09	5.093515e+11	8.4161e+12	8.292695e-06	1.470039e-10	4.027736e-16	0.5003476	0.5	0.360489	1	100.751	12.5289	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01346914	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02576576	0	8.942563e-16	0	8.942563e-16	0	-473.6132	0	-473.6132	0	30543.37	77194.93	1	8557.933	0	0	0	0	0	0	0	0	
23772	1760.328	3.45e+19	0	0	100000	1.97427637	1.140862e-05	6.908809e+26	5.375898e+25	1.39049e+25	3.985408e+25	2.466469e+26	3.90475e+26	5.01922e+25	3.905567e+24	1.010185e+24	2.895382e+24	1.791879e+25	2.836784e+25	0.5651843	5.01922e+26	3.905567e+25	1.010185e+25	2.895382e+25	1.791879e+26	2.836784e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.465936e+26	6.465936e+26	0	2.922958e+26	2.922958e+26	0	1.564816e+26	1.564816e+26	0	5.845915e+26	5.845915e+26	0	1.741965e+26	1.741965e+26	0	5.580192e+26	5.580192e+26	0	2.145621e+23	1.486241e-09	0.002950592	3.398603e+09	5.11136e+11	8.432977e+12	8.29883e-06	1.472215e-10	4.036682e-16	0.5003474	0.5	0.3607555	1	100.8699	12.54368	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01346903	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02572363	0	8.997615e-16	0	8.997615e-16	0	-473.5234	0	-473.5234	0	30542.72	77194.93	1	8557.751	0	0	0	0	0	0	0	0	
23800	1760.328	3.45e+19	0	0	100000	1.9743185	1.140862e-05	6.916946e+26	5.375891e+25	1.39049e+25	3.985401e+25	2.471404e+26	3.907953e+26	5.025132e+25	3.905562e+24	1.010185e+24	2.895377e+24	1.795464e+25	2.839111e+25	0.5649825	5.025132e+26	3.905562e+25	1.010185e+25	2.895377e+25	1.795464e+26	2.839111e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.473552e+26	6.473552e+26	0	2.9264e+26	2.9264e+26	0	1.566659e+26	1.566659e+26	0	5.852801e+26	5.852801e+26	0	1.744016e+26	1.744016e+26	0	5.586764e+26	5.586764e+26	0	2.145619e+23	1.486242e-09	0.002950599	3.393583e+09	5.129241e+11	8.449877e+12	8.304965e-06	1.474392e-10	4.045641e-16	0.5003472	0.5	0.3610221	1	100.9887	12.55845	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01346899	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0256815	0	9.053086e-16	0	9.053086e-16	0	-473.4334	0	-473.4334	0	30542.07	77194.93	1	8557.568	0	0	0	0	0	0	0	0	
23828	1760.328	3.45e+19	0	0	100000	1.97436063	1.140862e-05	6.925084e+26	5.375884e+25	1.39049e+25	3.985395e+25	2.476339e+26	3.911157e+26	5.031044e+25	3.905557e+24	1.010185e+24	2.895372e+24	1.79905e+25	2.841439e+25	0.5647811	5.031044e+26	3.905557e+25	1.010185e+25	2.895372e+25	1.79905e+26	2.841439e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.481168e+26	6.481168e+26	0	2.929843e+26	2.929843e+26	0	1.568502e+26	1.568502e+26	0	5.859686e+26	5.859686e+26	0	1.746068e+26	1.746068e+26	0	5.593337e+26	5.593337e+26	0	2.145616e+23	1.486244e-09	0.002950605	3.388573e+09	5.147158e+11	8.466798e+12	8.3111e-06	1.476572e-10	4.054614e-16	0.500347	0.5	0.3612887	1	101.1075	12.57323	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01346902	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02563937	0	9.108981e-16	0	9.108981e-16	0	-473.3434	0	-473.3434	0	30541.42	77194.93	1	8557.386	0	0	0	0	0	0	0	0	
23856	1760.328	3.45e+19	0	0	100000	1.97440276	1.140862e-05	6.933222e+26	5.375878e+25	1.39049e+25	3.985388e+25	2.481274e+26	3.91436e+26	5.036956e+25	3.905552e+24	1.010185e+24	2.895367e+24	1.802635e+25	2.843766e+25	0.5645802	5.036956e+26	3.905552e+25	1.010185e+25	2.895367e+25	1.802635e+26	2.843766e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.488784e+26	6.488784e+26	0	2.933286e+26	2.933286e+26	0	1.570345e+26	1.570345e+26	0	5.866572e+26	5.866572e+26	0	1.74812e+26	1.74812e+26	0	5.59991e+26	5.59991e+26	0	2.145613e+23	1.486246e-09	0.002950611	3.383574e+09	5.165112e+11	8.483742e+12	8.317236e-06	1.478752e-10	4.0636e-16	0.5003468	0.5	0.3615552	1	101.2263	12.588	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01346911	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02559724	0	9.165303e-16	0	9.165303e-16	0	-473.2531	0	-473.2531	0	30540.77	77194.93	1	8557.203	0	0	0	0	0	0	0	0	
23884	1760.328	3.45e+19	0	0	100000	1.97444489	1.140862e-05	6.941359e+26	5.375871e+25	1.39049e+25	3.985381e+25	2.486209e+26	3.917563e+26	5.042868e+25	3.905547e+24	1.010185e+24	2.895363e+24	1.80622e+25	2.846093e+25	0.5643798	5.042868e+26	3.905547e+25	1.010185e+25	2.895363e+25	1.80622e+26	2.846093e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4964e+26	6.4964e+26	0	2.936729e+26	2.936729e+26	0	1.572188e+26	1.572188e+26	0	5.873458e+26	5.873458e+26	0	1.750172e+26	1.750172e+26	0	5.606482e+26	5.606482e+26	0	2.14561e+23	1.486248e-09	0.002950617	3.378587e+09	5.183102e+11	8.500709e+12	8.323371e-06	1.480935e-10	4.072599e-16	0.5003466	0.5	0.3618218	1	101.3451	12.60278	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01346927	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02555511	0	9.222058e-16	0	9.222058e-16	0	-473.1628	0	-473.1628	0	30540.12	77194.93	1	8557.02	0	0	0	0	0	0	0	0	
23912	1760.328	3.45e+19	0	0	100000	1.97448702	1.140862e-05	6.949497e+26	5.375865e+25	1.39049e+25	3.985375e+25	2.491144e+26	3.920766e+26	5.04878e+25	3.905543e+24	1.010185e+24	2.895358e+24	1.809806e+25	2.84842e+25	0.5641798	5.04878e+26	3.905543e+25	1.010185e+25	2.895358e+25	1.809806e+26	2.84842e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.504016e+26	6.504016e+26	0	2.940172e+26	2.940172e+26	0	1.574031e+26	1.574031e+26	0	5.880343e+26	5.880343e+26	0	1.752224e+26	1.752224e+26	0	5.613055e+26	5.613055e+26	0	2.145607e+23	1.486249e-09	0.002950623	3.37361e+09	5.201129e+11	8.517698e+12	8.329506e-06	1.483119e-10	4.081612e-16	0.5003465	0.5	0.3620884	1	101.4639	12.61755	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0134695	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02551298	0	9.279247e-16	0	9.279247e-16	0	-473.0723	0	-473.0723	0	30539.46	77194.93	1	8556.838	0	0	0	0	0	0	0	0	
23940	1760.328	3.45e+19	0	0	100000	1.97452915	1.140862e-05	6.957634e+26	5.375858e+25	1.39049e+25	3.985368e+25	2.49608e+26	3.923969e+26	5.054692e+25	3.905538e+24	1.010185e+24	2.895353e+24	1.813391e+25	2.850747e+25	0.5639803	5.054692e+26	3.905538e+25	1.010185e+25	2.895353e+25	1.813391e+26	2.850747e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.511632e+26	6.511632e+26	0	2.943615e+26	2.943615e+26	0	1.575874e+26	1.575874e+26	0	5.887229e+26	5.887229e+26	0	1.754275e+26	1.754275e+26	0	5.619628e+26	5.619628e+26	0	2.145604e+23	1.486251e-09	0.002950629	3.368644e+09	5.219192e+11	8.534709e+12	8.335642e-06	1.485305e-10	4.090638e-16	0.5003463	0.5	0.3623549	1	101.5827	12.63233	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0134698	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02547085	0	9.336876e-16	0	9.336876e-16	0	-472.9817	0	-472.9817	0	30538.81	77194.93	1	8556.655	0	0	0	0	0	0	0	0	
23968	1760.328	3.45e+19	0	0	100000	1.97457128	1.140862e-05	6.965772e+26	5.375851e+25	1.39049e+25	3.985361e+25	2.501015e+26	3.927172e+26	5.060604e+25	3.905533e+24	1.010185e+24	2.895348e+24	1.816976e+25	2.853074e+25	0.5637813	5.060604e+26	3.905533e+25	1.010185e+25	2.895348e+25	1.816976e+26	2.853074e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.519248e+26	6.519248e+26	0	2.947057e+26	2.947057e+26	0	1.577718e+26	1.577718e+26	0	5.894115e+26	5.894115e+26	0	1.756327e+26	1.756327e+26	0	5.6262e+26	5.6262e+26	0	2.145601e+23	1.486253e-09	0.002950635	3.36369e+09	5.237292e+11	8.551743e+12	8.341777e-06	1.487492e-10	4.099677e-16	0.5003461	0.5	0.3626215	1	101.7015	12.6471	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01347016	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02542872	0	9.394949e-16	0	9.394949e-16	0	-472.891	0	-472.891	0	30538.16	77194.93	1	8556.473	0	0	0	0	0	0	0	0	
23996	1760.328	3.45e+19	0	0	100000	1.97461341	1.140862e-05	6.973909e+26	5.375845e+25	1.39049e+25	3.985355e+25	2.50595e+26	3.930375e+26	5.066515e+25	3.905528e+24	1.010185e+24	2.895343e+24	1.820562e+25	2.855401e+25	0.5635828	5.066515e+26	3.905528e+25	1.010185e+25	2.895343e+25	1.820562e+26	2.855401e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.526864e+26	6.526864e+26	0	2.9505e+26	2.9505e+26	0	1.579561e+26	1.579561e+26	0	5.901e+26	5.901e+26	0	1.758379e+26	1.758379e+26	0	5.632773e+26	5.632773e+26	0	2.145598e+23	1.486254e-09	0.002950641	3.358746e+09	5.255428e+11	8.568799e+12	8.347912e-06	1.489681e-10	4.108729e-16	0.5003459	0.5	0.3628881	1	101.8203	12.66188	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01347059	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02538659	0	9.453469e-16	0	9.453469e-16	0	-472.8001	0	-472.8001	0	30537.51	77194.93	1	8556.29	0	0	0	0	0	0	0	0	
24024	1760.328	3.45e+19	0	0	100000	1.97465554	1.140862e-05	6.982047e+26	5.375838e+25	1.39049e+25	3.985348e+25	2.510885e+26	3.933578e+26	5.072427e+25	3.905523e+24	1.010185e+24	2.895338e+24	1.824147e+25	2.857728e+25	0.5633847	5.072427e+26	3.905523e+25	1.010185e+25	2.895338e+25	1.824147e+26	2.857728e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.53448e+26	6.53448e+26	0	2.953943e+26	2.953943e+26	0	1.581404e+26	1.581404e+26	0	5.907886e+26	5.907886e+26	0	1.760431e+26	1.760431e+26	0	5.639346e+26	5.639346e+26	0	2.145595e+23	1.486256e-09	0.002950647	3.353813e+09	5.273601e+11	8.585877e+12	8.354048e-06	1.491871e-10	4.117795e-16	0.5003457	0.5	0.3631546	1	101.9391	12.67665	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01347108	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02534446	0	9.512441e-16	0	9.512441e-16	0	-472.7091	0	-472.7091	0	30536.86	77194.93	1	8556.108	0	0	0	0	0	0	0	0	
24052	1760.328	3.45e+19	0	0	100000	1.97469767	1.140862e-05	6.990185e+26	5.375832e+25	1.39049e+25	3.985341e+25	2.51582e+26	3.936781e+26	5.078339e+25	3.905519e+24	1.010185e+24	2.895333e+24	1.827732e+25	2.860055e+25	0.5631871	5.078339e+26	3.905519e+25	1.010185e+25	2.895333e+25	1.827732e+26	2.860055e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.542096e+26	6.542096e+26	0	2.957386e+26	2.957386e+26	0	1.583247e+26	1.583247e+26	0	5.914772e+26	5.914772e+26	0	1.762482e+26	1.762482e+26	0	5.645918e+26	5.645918e+26	0	2.145592e+23	1.486258e-09	0.002950653	3.348891e+09	5.29181e+11	8.602978e+12	8.360183e-06	1.494063e-10	4.126874e-16	0.5003455	0.5	0.3634212	1	102.058	12.69142	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01347164	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02530233	0	9.571868e-16	0	9.571868e-16	0	-472.6179	0	-472.6179	0	30536.21	77194.93	1	8555.925	0	0	0	0	0	0	0	0	
24080	1760.328	3.45e+19	0	0	100000	1.9747398	1.140862e-05	6.998322e+26	5.375825e+25	1.39049e+25	3.985335e+25	2.520755e+26	3.939985e+26	5.084251e+25	3.905514e+24	1.010185e+24	2.895329e+24	1.831318e+25	2.862382e+25	0.5629899	5.084251e+26	3.905514e+25	1.010185e+25	2.895329e+25	1.831318e+26	2.862382e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.549712e+26	6.549712e+26	0	2.960829e+26	2.960829e+26	0	1.58509e+26	1.58509e+26	0	5.921657e+26	5.921657e+26	0	1.764534e+26	1.764534e+26	0	5.652491e+26	5.652491e+26	0	2.145589e+23	1.486259e-09	0.002950659	3.34398e+09	5.310056e+11	8.620101e+12	8.366318e-06	1.496257e-10	4.135966e-16	0.5003453	0.5	0.3636878	1	102.1768	12.7062	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01347227	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0252602	0	9.631756e-16	0	9.631756e-16	0	-472.5266	0	-472.5266	0	30535.56	77194.93	1	8555.743	0	0	0	0	0	0	0	0	
24108	1760.328	3.45e+19	0	0	100000	1.97478193	1.140862e-05	7.00646e+26	5.375818e+25	1.39049e+25	3.985328e+25	2.52569e+26	3.943188e+26	5.090163e+25	3.905509e+24	1.010185e+24	2.895324e+24	1.834903e+25	2.864709e+25	0.5627932	5.090163e+26	3.905509e+25	1.010185e+25	2.895324e+25	1.834903e+26	2.864709e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.557328e+26	6.557328e+26	0	2.964271e+26	2.964271e+26	0	1.586933e+26	1.586933e+26	0	5.928543e+26	5.928543e+26	0	1.766586e+26	1.766586e+26	0	5.659064e+26	5.659064e+26	0	2.145587e+23	1.486261e-09	0.002950665	3.33908e+09	5.328338e+11	8.637246e+12	8.372453e-06	1.498452e-10	4.145072e-16	0.5003451	0.5	0.3639543	1	102.2956	12.72097	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01347297	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02521807	0	9.692108e-16	0	9.692108e-16	0	-472.4352	0	-472.4352	0	30534.9	77194.93	1	8555.56	0	0	0	0	0	0	0	0	
24136	1760.328	3.45e+19	0	0	100000	1.97482406	1.140862e-05	7.014597e+26	5.375812e+25	1.39049e+25	3.985321e+25	2.530625e+26	3.946391e+26	5.096075e+25	3.905504e+24	1.010185e+24	2.895319e+24	1.838489e+25	2.867036e+25	0.5625969	5.096075e+26	3.905504e+25	1.010185e+25	2.895319e+25	1.838489e+26	2.867036e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.564944e+26	6.564944e+26	0	2.967714e+26	2.967714e+26	0	1.588776e+26	1.588776e+26	0	5.935429e+26	5.935429e+26	0	1.768638e+26	1.768638e+26	0	5.665636e+26	5.665636e+26	0	2.145584e+23	1.486263e-09	0.002950671	3.33419e+09	5.346657e+11	8.654414e+12	8.378588e-06	1.500649e-10	4.154191e-16	0.5003449	0.5	0.3642209	1	102.4144	12.73575	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01347373	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02517594	0	9.752928e-16	0	9.752928e-16	0	-472.3437	0	-472.3437	0	30534.25	77194.93	1	8555.377	0	0	0	0	0	0	0	0	
24164	1760.328	3.45e+19	0	0	100000	1.97486619	1.140862e-05	7.022735e+26	5.375805e+25	1.39049e+25	3.985315e+25	2.53556e+26	3.949594e+26	5.101987e+25	3.905499e+24	1.010185e+24	2.895314e+24	1.842074e+25	2.869363e+25	0.5624011	5.101987e+26	3.905499e+25	1.010185e+25	2.895314e+25	1.842074e+26	2.869363e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.57256e+26	6.57256e+26	0	2.971157e+26	2.971157e+26	0	1.590619e+26	1.590619e+26	0	5.942314e+26	5.942314e+26	0	1.77069e+26	1.77069e+26	0	5.672209e+26	5.672209e+26	0	2.145581e+23	1.486264e-09	0.002950677	3.329311e+09	5.365013e+11	8.671604e+12	8.384723e-06	1.502847e-10	4.163323e-16	0.5003447	0.5	0.3644874	1	102.5332	12.75052	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01347456	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02513381	0	9.814221e-16	0	9.814221e-16	0	-472.252	0	-472.252	0	30533.6	77194.93	1	8555.195	0	0	0	0	0	0	0	0	
24192	1760.328	3.45e+19	0	0	100000	1.97490832	1.140862e-05	7.030873e+26	5.375799e+25	1.39049e+25	3.985308e+25	2.540496e+26	3.952797e+26	5.107899e+25	3.905495e+24	1.010185e+24	2.895309e+24	1.845659e+25	2.87169e+25	0.5622058	5.107899e+26	3.905495e+25	1.010185e+25	2.895309e+25	1.845659e+26	2.87169e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.580176e+26	6.580176e+26	0	2.9746e+26	2.9746e+26	0	1.592463e+26	1.592463e+26	0	5.9492e+26	5.9492e+26	0	1.772741e+26	1.772741e+26	0	5.678782e+26	5.678782e+26	0	2.145578e+23	1.486266e-09	0.002950683	3.324443e+09	5.383405e+11	8.688815e+12	8.390858e-06	1.505047e-10	4.172468e-16	0.5003445	0.5	0.364754	1	102.652	12.7653	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01347545	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02509168	0	9.875991e-16	0	9.875991e-16	0	-472.1602	0	-472.1602	0	30532.95	77194.93	1	8555.012	0	0	0	0	0	0	0	0	
