Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Pd) (/)	
22445.90991	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.52341e+26	9.281349e+25	5.001337e+25	4.280012e+25	3.394475e+26	2.2008e+26	4.739229e+25	6.74286e+24	3.63345e+24	3.109411e+24	2.466072e+25	1.598872e+25	0.3373695	7.582767e+25	0	0	0	1.921106e-280	0	7.582767e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.105243e+26	0	6.105243e+26	2.759904e+26	0	2.759904e+26	1.477524e+26	0	1.477524e+26	5.519808e+26	0	5.519808e+26	1.644791e+26	0	1.644791e+26	5.268908e+26	0	5.268908e+26	2.810878e+23	1.172221e-09	0.001896525	1.926162e+10	6.633445e+10	6.018386e+11	3.486095e-06	2.59786e-11	2.992206e-17	0.5003899	0.5	0.1725246	1	95.24296	11.84395	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008808358	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1205.027	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.008946621	0	
22497.87387	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.538512e+26	9.281809e+25	5.001656e+25	4.280153e+25	3.403648e+26	2.206683e+26	4.750201e+25	6.743195e+24	3.633682e+24	3.109513e+24	2.472736e+25	1.603146e+25	0.3374901	7.600322e+25	0	0	0	7.506921e-281	0	7.600322e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.119377e+26	0	6.119377e+26	2.766294e+26	0	2.766294e+26	1.480945e+26	0	1.480945e+26	5.532587e+26	0	5.532587e+26	1.648599e+26	0	1.648599e+26	5.281106e+26	0	5.281106e+26	2.810807e+23	1.172247e-09	0.001896608	1.920567e+10	6.670942e+10	6.043057e+11	3.491166e-06	2.605424e-11	3.005282e-17	0.5003892	0.5	0.1727753	1	95.46346	11.87137	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008808847	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1207.817	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.008967333	0	
22549.83784	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.553614e+26	9.282263e+25	5.001971e+25	4.280293e+25	3.412821e+26	2.212567e+26	4.761173e+25	6.743525e+24	3.63391e+24	3.109614e+24	2.4794e+25	1.60742e+25	0.3376102	7.617876e+25	0	0	0	2.933406e-281	0	7.617876e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.133511e+26	0	6.133511e+26	2.772683e+26	0	2.772683e+26	1.484366e+26	0	1.484366e+26	5.545366e+26	0	5.545366e+26	1.652407e+26	0	1.652407e+26	5.293304e+26	0	5.293304e+26	2.810738e+23	1.172274e-09	0.00189669	1.915002e+10	6.708558e+10	6.06777e+11	3.496232e-06	2.612991e-11	3.018385e-17	0.5003884	0.5	0.1730258	1	95.68395	11.89878	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008809606	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1210.607	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.008988045	0	
22601.8018	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.568716e+26	9.282711e+25	5.002281e+25	4.28043e+25	3.421995e+26	2.218451e+26	4.772144e+25	6.74385e+24	3.634136e+24	3.109714e+24	2.486065e+25	1.611695e+25	0.3377297	7.635431e+25	0	0	0	1.146258e-281	0	7.635431e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.147645e+26	0	6.147645e+26	2.779072e+26	0	2.779072e+26	1.487786e+26	0	1.487786e+26	5.558145e+26	0	5.558145e+26	1.656215e+26	0	1.656215e+26	5.305502e+26	0	5.305502e+26	2.810669e+23	1.1723e-09	0.001896772	1.909466e+10	6.746292e+10	6.092524e+11	3.501294e-06	2.620563e-11	3.031514e-17	0.5003877	0.5	0.173276	1	95.90445	11.9262	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008810633	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1213.397	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.009008757	0	
22653.76576	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.583819e+26	9.283154e+25	5.002588e+25	4.280565e+25	3.431169e+26	2.224335e+26	4.783116e+25	6.744171e+24	3.634359e+24	3.109812e+24	2.492729e+25	1.61597e+25	0.3378487	7.652986e+25	0	0	0	4.479123e-282	0	7.652986e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.161779e+26	0	6.161779e+26	2.785462e+26	0	2.785462e+26	1.491207e+26	0	1.491207e+26	5.570923e+26	0	5.570923e+26	1.660023e+26	0	1.660023e+26	5.3177e+26	0	5.3177e+26	2.8106e+23	1.172327e-09	0.001896852	1.903959e+10	6.784144e+10	6.11732e+11	3.506351e-06	2.628139e-11	3.04467e-17	0.5003869	0.5	0.1735261	1	96.12494	11.95362	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008811928	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1216.186	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.009029469	0	
22705.72973	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.598921e+26	9.28359e+25	5.002891e+25	4.280699e+25	3.440343e+26	2.230219e+26	4.794088e+25	6.744488e+24	3.634579e+24	3.109909e+24	2.499394e+25	1.620245e+25	0.3379672	7.67054e+25	0	0	0	1.750265e-282	0	7.67054e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.175913e+26	0	6.175913e+26	2.791851e+26	0	2.791851e+26	1.494627e+26	0	1.494627e+26	5.583702e+26	0	5.583702e+26	1.66383e+26	0	1.66383e+26	5.329898e+26	0	5.329898e+26	2.810533e+23	1.172352e-09	0.001896932	1.898481e+10	6.822115e+10	6.142156e+11	3.511404e-06	2.635719e-11	3.057851e-17	0.5003862	0.5	0.1737759	1	96.34543	11.98104	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008813492	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1218.976	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.009050181	0	
22757.69369	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.614023e+26	9.28402e+25	5.00319e+25	4.28083e+25	3.449517e+26	2.236103e+26	4.805059e+25	6.744801e+24	3.634797e+24	3.110005e+24	2.50606e+25	1.62452e+25	0.3380852	7.688095e+25	0	0	0	6.839356e-283	0	7.688095e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.190047e+26	0	6.190047e+26	2.798241e+26	0	2.798241e+26	1.498048e+26	0	1.498048e+26	5.596481e+26	0	5.596481e+26	1.667638e+26	0	1.667638e+26	5.342096e+26	0	5.342096e+26	2.810466e+23	1.172378e-09	0.001897011	1.893031e+10	6.860203e+10	6.167034e+11	3.516452e-06	2.643303e-11	3.071058e-17	0.5003855	0.5	0.1740254	1	96.56593	12.00846	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008815323	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1221.766	8451.894	3607132	0.857344	0.2250073	5.999914	2.010322	1	2	0	0	0.009070893	0	
22809.65766	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.629125e+26	9.284445e+25	5.003486e+25	4.28096e+25	3.458692e+26	2.241988e+26	4.816031e+25	6.74511e+24	3.635011e+24	3.110099e+24	2.512725e+25	1.628795e+25	0.3382027	7.70565e+25	0	0	0	2.672559e-283	0	7.70565e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.204181e+26	0	6.204181e+26	2.80463e+26	0	2.80463e+26	1.501469e+26	0	1.501469e+26	5.60926e+26	0	5.60926e+26	1.671446e+26	0	1.671446e+26	5.354293e+26	0	5.354293e+26	2.8104e+23	1.172403e-09	0.001897089	1.88761e+10	6.898411e+10	6.191953e+11	3.521496e-06	2.650891e-11	3.084292e-17	0.5003847	0.5	0.1742748	1	96.78642	12.03588	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.00881742	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1224.555	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.009091605	0	
22861.62162	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.644227e+26	9.284864e+25	5.003777e+25	4.281087e+25	3.467868e+26	2.247873e+26	4.827003e+25	6.745414e+24	3.635223e+24	3.110191e+24	2.519391e+25	1.63307e+25	0.3383197	7.723204e+25	0	0	0	1.044336e-283	0	7.723204e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.218315e+26	0	6.218315e+26	2.811019e+26	0	2.811019e+26	1.504889e+26	0	1.504889e+26	5.622039e+26	0	5.622039e+26	1.675254e+26	0	1.675254e+26	5.366491e+26	0	5.366491e+26	2.810335e+23	1.172428e-09	0.001897166	1.882216e+10	6.936736e+10	6.216913e+11	3.526535e-06	2.658483e-11	3.097552e-17	0.500384	0.5	0.1745239	1	97.00692	12.0633	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008819784	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1227.345	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.009112318	0	
22913.58558	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.65933e+26	9.285278e+25	5.004065e+25	4.281213e+25	3.477043e+26	2.253758e+26	4.837974e+25	6.745715e+24	3.635432e+24	3.110283e+24	2.526057e+25	1.637346e+25	0.3384362	7.740759e+25	0	0	0	4.080885e-284	0	7.740759e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.232449e+26	0	6.232449e+26	2.817409e+26	0	2.817409e+26	1.50831e+26	0	1.50831e+26	5.634817e+26	0	5.634817e+26	1.679062e+26	0	1.679062e+26	5.378689e+26	0	5.378689e+26	2.81027e+23	1.172453e-09	0.001897242	1.876851e+10	6.97518e+10	6.241914e+11	3.53157e-06	2.666079e-11	3.110838e-17	0.5003833	0.5	0.1747728	1	97.22741	12.09072	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008822413	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1230.135	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.00913303	0	
22965.54955	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.674432e+26	9.285686e+25	5.004349e+25	4.281337e+25	3.486219e+26	2.259644e+26	4.848946e+25	6.746011e+24	3.635638e+24	3.110373e+24	2.532723e+25	1.641622e+25	0.3385523	7.758314e+25	0	0	0	1.594666e-284	0	7.758314e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.246584e+26	0	6.246584e+26	2.823798e+26	0	2.823798e+26	1.51173e+26	0	1.51173e+26	5.647596e+26	0	5.647596e+26	1.68287e+26	0	1.68287e+26	5.390887e+26	0	5.390887e+26	2.810206e+23	1.172477e-09	0.001897317	1.871513e+10	7.013743e+10	6.266956e+11	3.5366e-06	2.67368e-11	3.12415e-17	0.5003825	0.5	0.1750215	1	97.44791	12.11814	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008825307	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1232.925	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.009153742	0	
23017.51351	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.689534e+26	9.286089e+25	5.00463e+25	4.281459e+25	3.495395e+26	2.26553e+26	4.859918e+25	6.746304e+24	3.635842e+24	3.110462e+24	2.53939e+25	1.645898e+25	0.3386678	7.775868e+25	0	0	0	6.231413e-285	0	7.775868e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.260718e+26	0	6.260718e+26	2.830187e+26	0	2.830187e+26	1.515151e+26	0	1.515151e+26	5.660375e+26	0	5.660375e+26	1.686677e+26	0	1.686677e+26	5.403085e+26	0	5.403085e+26	2.810143e+23	1.172501e-09	0.001897392	1.866202e+10	7.052424e+10	6.292039e+11	3.541626e-06	2.681284e-11	3.137488e-17	0.5003818	0.5	0.17527	1	97.6684	12.14556	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008828465	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1235.714	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.009174454	0	
23069.47748	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.704636e+26	9.286486e+25	5.004907e+25	4.281579e+25	3.504572e+26	2.271415e+26	4.870889e+25	6.746592e+24	3.636043e+24	3.110549e+24	2.546057e+25	1.650174e+25	0.3387828	7.793423e+25	0	0	0	2.435034e-285	0	7.793423e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.274852e+26	0	6.274852e+26	2.836577e+26	0	2.836577e+26	1.518571e+26	0	1.518571e+26	5.673154e+26	0	5.673154e+26	1.690485e+26	0	1.690485e+26	5.415283e+26	0	5.415283e+26	2.810081e+23	1.172525e-09	0.001897466	1.860919e+10	7.091225e+10	6.317163e+11	3.546648e-06	2.688893e-11	3.150852e-17	0.5003811	0.5	0.1755182	1	97.8889	12.17298	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008831886	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1238.504	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.009195166	0	
23121.44144	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.719738e+26	9.286878e+25	5.00518e+25	4.281698e+25	3.513749e+26	2.277302e+26	4.881861e+25	6.746877e+24	3.636242e+24	3.110635e+24	2.552724e+25	1.65445e+25	0.3388974	7.810978e+25	0	0	0	9.515361e-286	0	7.810978e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.288986e+26	0	6.288986e+26	2.842966e+26	0	2.842966e+26	1.521992e+26	0	1.521992e+26	5.685932e+26	0	5.685932e+26	1.694293e+26	0	1.694293e+26	5.427481e+26	0	5.427481e+26	2.810019e+23	1.172549e-09	0.001897539	1.855662e+10	7.130143e+10	6.342328e+11	3.551665e-06	2.696506e-11	3.164243e-17	0.5003804	0.5	0.1757663	1	98.10939	12.2004	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008835571	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1241.294	8451.894	3607132	0.857344	0.2250073	5.999914	2.010322	1	2	0	0	0.009215878	0	
23173.4054	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.73484e+26	9.287265e+25	5.00545e+25	4.281815e+25	3.522926e+26	2.283188e+26	4.892833e+25	6.747158e+24	3.636438e+24	3.11072e+24	2.559391e+25	1.658726e+25	0.3390114	7.828533e+25	0	0	0	3.718327e-286	0	7.828533e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.30312e+26	0	6.30312e+26	2.849356e+26	0	2.849356e+26	1.525413e+26	0	1.525413e+26	5.698711e+26	0	5.698711e+26	1.698101e+26	0	1.698101e+26	5.439679e+26	0	5.439679e+26	2.809958e+23	1.172572e-09	0.001897611	1.850433e+10	7.169181e+10	6.367534e+11	3.556677e-06	2.704123e-11	3.177659e-17	0.5003797	0.5	0.1760141	1	98.32989	12.22782	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008839517	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1244.084	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.00923659	0	
23225.36937	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.749943e+26	9.287646e+25	5.005717e+25	4.28193e+25	3.532103e+26	2.289075e+26	4.903804e+25	6.747435e+24	3.636632e+24	3.110804e+24	2.566058e+25	1.663003e+25	0.339125	7.846087e+25	0	0	0	1.453021e-286	0	7.846087e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.317254e+26	0	6.317254e+26	2.855745e+26	0	2.855745e+26	1.528833e+26	0	1.528833e+26	5.71149e+26	0	5.71149e+26	1.701909e+26	0	1.701909e+26	5.451877e+26	0	5.451877e+26	2.809898e+23	1.172595e-09	0.001897682	1.84523e+10	7.208338e+10	6.392781e+11	3.561686e-06	2.711743e-11	3.191102e-17	0.500379	0.5	0.1762617	1	98.55038	12.25524	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008843726	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1246.873	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.009257302	0	
23277.33333	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.765045e+26	9.288023e+25	5.00598e+25	4.282043e+25	3.541281e+26	2.294961e+26	4.914776e+25	6.747709e+24	3.636823e+24	3.110886e+24	2.572726e+25	1.66728e+25	0.3392382	7.863642e+25	0	0	0	5.678045e-287	0	7.863642e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.331388e+26	0	6.331388e+26	2.862134e+26	0	2.862134e+26	1.532254e+26	0	1.532254e+26	5.724269e+26	0	5.724269e+26	1.705716e+26	0	1.705716e+26	5.464075e+26	0	5.464075e+26	2.809838e+23	1.172618e-09	0.001897753	1.840053e+10	7.247614e+10	6.418069e+11	3.566689e-06	2.719368e-11	3.20457e-17	0.5003782	0.5	0.1765091	1	98.77088	12.28266	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008848195	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1249.663	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.009278014	0	
23329.2973	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.780147e+26	9.288394e+25	5.006239e+25	4.282155e+25	3.550459e+26	2.300849e+26	4.925748e+25	6.747979e+24	3.637012e+24	3.110967e+24	2.579393e+25	1.671557e+25	0.3393508	7.881197e+25	0	0	0	2.218851e-287	0	7.881197e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.345522e+26	0	6.345522e+26	2.868524e+26	0	2.868524e+26	1.535674e+26	0	1.535674e+26	5.737047e+26	0	5.737047e+26	1.709524e+26	0	1.709524e+26	5.476273e+26	0	5.476273e+26	2.809779e+23	1.172641e-09	0.001897823	1.834903e+10	7.287008e+10	6.443397e+11	3.571689e-06	2.726997e-11	3.218065e-17	0.5003775	0.5	0.1767562	1	98.99137	12.31008	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008852925	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1252.453	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.009298726	0	
23381.26126	1560	3.45e+19	0	0	100000	1.999	1.0022e-05	6.795249e+26	9.288761e+25	5.006496e+25	4.282265e+25	3.559637e+26	2.306736e+26	4.93672e+25	6.748245e+24	3.637198e+24	3.111047e+24	2.586061e+25	1.675834e+25	0.339463	7.898751e+25	0	0	0	8.670823e-288	0	7.898751e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.359656e+26	0	6.359656e+26	2.874913e+26	0	2.874913e+26	1.539095e+26	0	1.539095e+26	5.749826e+26	0	5.749826e+26	1.713332e+26	0	1.713332e+26	5.488471e+26	0	5.488471e+26	2.80972e+23	1.172663e-09	0.001897892	1.829779e+10	7.326522e+10	6.468766e+11	3.576684e-06	2.73463e-11	3.231585e-17	0.5003768	0.5	0.1770032	1	99.21186	12.3375	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.008857914	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.613292e-14	0	1.613292e-14	0	-382.1984	0	-382.1984	0	30164.92	77194.93	1255.243	8451.894	3607132	0.8573439	0.2250073	5.999914	2.010322	1	2	0	0	0.009319438	0	
