label,f_n,K_d,rho_d,fission_rate,Dg_scale,Dv_scale,b_scale,gb_scale,gd_scale,nu_scale,coalescence_d_scale,capture_scale,bulk_seed_radius_nm,score_total,score_swd_rmse_percent,score_Rd_log10,score_Nd_log10,score_pressure,highT_diag,probe_sw_d_13_1600,probe_sw_b_13_1600,probe_Rd_13_1600_nm,probe_Nd_13_1600,probe_sw_d_32_1600,probe_sw_b_32_1600,probe_Rd_32_1600_nm,probe_Nd_32_1600,dt_h,n_modes
RND_0059,3e-06,500000.0,100000000000000.0,3.5e+19,0.5,3.0,1.0,1.0,0.5,0.3,0.0,0.1,0.0,2.797639232110729,1.5425930830748753,0.3016017140511285,0.7985266207380011,0.10105431335478035,2.6941390315153706,4.3025407772090265,0.720294279054093,59.00499716021061,5e+19,9.530510356869303,3.5374024626383864,76.91644109550698,5e+19,24.0,15
RND_0009,3e-07,300000.0,60000000000000.0,3.5e+19,0.5,0.3,0.5,0.5,1.0,3.0,0.0,3.0,0.0,2.853698553783872,1.87941943378962,0.14887162764998887,0.5241904178623438,0.4304321346001509,4.302612951237785,4.783706662620048,0.25653879456064355,85.92795486776723,1.8e+19,10.107527425592439,1.477181826070652,110.26252612948574,1.8e+19,24.0,15
OAT_Dv_scale_3,1e-06,500000.0,30000000000000.0,5e+19,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.859396095872884,1.3980264425215496,0.11951686631944398,0.43737661970860187,0.1707293742064568,17.406605849639945,3.7290643606998604,1.2875131224719176,88.4929166807607,1.2846527216571087e+19,8.462128390770035,4.839793797384257,124.65663028933054,1.042905246751906e+19,24.0,15
RND_0048,1e-07,300000.0,30000000000000.0,1e+20,3.0,1.0,1.0,0.5,0.5,3.0,10.0,0.3,0.0,2.893822624642561,0.8629168274152154,0.18192433484494547,0.6752981242615453,0.5000519105166152,21.47345912035064,3.0333224545188378,1.222757462613561,140.61178451267634,2.604742588302153e+18,4.98799726332933,5.127086047353462,219.1567679116705,1.1312873646354395e+18,24.0,15
RND_0003,1e-08,200000.0,30000000000000.0,1e+20,0.5,1.0,0.3,1.0,0.5,3.0,10.0,0.1,0.0,2.9161192531979743,0.8053873865858262,0.18372154139054123,0.7827989511240273,0.4894483597511918,20.92643404294682,2.6129097139815918,1.7984030912196323,144.49075478765735,2.0678337290035354e+18,4.266518382386276,7.281209580871073,215.36886483983875,1.0196150913817142e+18,24.0,15
OAT_fission_rate_2.5e+19,1e-06,500000.0,30000000000000.0,2.5e+19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.9708162077461937,1.669179827680863,0.11963122383867043,0.4312143865309691,0.2121167561739413,14.16734836921806,4.136706750530377,1.2324423990688265,92.15749838431456,1.2617522672224494e+19,8.971681889744264,4.886282873287064,128.1565267024854,1.0175671331904311e+19,24.0,15
RND_0054,3e-08,200000.0,30000000000000.0,3.5e+19,0.5,0.3,0.3,0.1,1.0,0.3,0.0,0.3,0.0,2.9921703965116193,1.9559900786360525,0.05693593626511601,0.569134140881601,0.754988856082378,5.182249390247483,4.649590818700573,0.005122949026687013,122.76039913119848,6e+18,10.061673674017296,0.06072115369220601,158.78523742131384,6e+18,24.0,15
RND_0012,1e-06,1200000.0,30000000000000.0,7.5e+19,3.0,3.0,2.0,0.5,0.5,0.3,3.0,0.1,0.0,3.082308197686169,1.423098500905204,0.17713157244843664,0.43409997246834,0.19077257341509943,20.196472743623374,3.8841260576359007,1.0936719634737024,74.84701363756879,2.211471141301339e+19,8.4799830722866,4.8747982067618905,120.16963417470568,1.1666005014905885e+19,24.0,15
low_fn_diag,1e-08,300000.0,30000000000000.0,5e+19,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,3.0889291553244087,2.0026682907432134,0.03675612240275026,0.47051913791510486,0.4189911488272937,9.903747489957624,4.792222469476819,1.2681750709391122,115.85775195273008,7.356531003191117e+18,9.57455824475527,6.455786559240488,156.24098130925816,5.993013585401693e+18,24.0,15
OAT_gb_scale_0.3,1e-06,500000.0,30000000000000.0,5e+19,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,0.0,3.0905928190668175,1.9984518530307358,0.08927445198701928,0.4295596926808511,0.3313323021917051,10.140807218597404,4.839410182225405,0.560801721399697,98.15148267673663,1.2218368842948241e+19,9.701358296187069,2.529427175757664,133.57286583815576,9.71827542689868e+18,24.0,15
RND_0050,3e-06,1200000.0,10000000000000.0,2.5e+19,2.0,0.3,0.3,1.0,0.5,1.0,1.0,0.3,0.0,3.2035767854356623,2.015589232706684,0.4739272809041501,0.48604268763317426,0.05360953001158857,4.345913563786726,0.23784510060701905,2.070376430566865,36.28392575797272,1.1886740769158175e+19,0.4842880757180935,6.597086073227122,46.13544884396168,1.1773644439579064e+19,24.0,15
RND_0024,1e-06,300000.0,10000000000000.0,2.5e+19,1.0,0.3,3.0,0.1,3.0,1.0,3.0,0.0,0.0,3.2431063045211017,1.4406959535541932,0.19168722173682612,0.8717613780277226,0.7651116418997076,11.718788456448362,4.1583000083848045,0.15897225634366624,177.5432941734863,1.7738397754042276e+18,7.674100988049968,1.1384471473895124,256.5331281557163,1.0851968634906986e+18,24.0,15
OAT_f_n_1e-07,1e-07,500000.0,30000000000000.0,5e+19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.247926648790743,2.1594680126957138,0.08106410725979879,0.4282237819928351,0.35659772957281255,10.157024018556662,5.086503313483502,0.7966033662505047,100.14987402334073,1.2088697227798692e+19,10.318657431348209,4.26330772882433,137.3665766936905,9.503670251976436e+18,24.0,15
OAT_gd_scale_2,1e-06,500000.0,30000000000000.0,5e+19,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,3.350863312335963,2.2616277333229466,0.0762083263386613,0.4265552186018006,0.3637321595250118,10.274512043351034,5.251204236568312,0.5557171483080184,101.4873270832768,1.1993193952473588e+19,10.543336144078916,2.917936775932475,139.23043460500645,9.32581739210777e+18,24.0,15
