Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	
25200.36	1011.68	2.208e+19	0	0	100000	2	1e-05	7.323911e+26	1.7111e+26	1.594413e+26	1.166871e+25	2.649106e+26	2.963705e+26	5.32079e+25	1.243107e+25	1.158334e+25	8.477269e+23	1.924564e+25	2.153119e+25	0.4046615	9.577422e+25	0	0	0	4.419726e-40	0	9.577422e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854429e+26	0	6.854429e+26	3.098578e+26	0	3.098578e+26	1.658835e+26	0	1.658835e+26	6.197155e+26	0	6.197155e+26	1.846627e+26	0	1.846627e+26	5.915466e+26	0	5.915466e+26	4.276314e+23	6.748007e-10	0.0005504081	6.760219e+10	1.484427e+10	8.175461e+10	1.856952e-06	7.37121e-12	4.522473e-18	0.49831	0.5	0.09171872	0.9999923	106.9304	13.29734	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01379527	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	8.553402e-19	0	8.553402e-19	0	-330.6669	0	-330.6669	0	30149.85	77194.93	3244.743	8447.673	3851036	0.03109913	0.9035069	5.155404	0.5003704	1	2	0.008791257	0.03971725	0	
25200.37	1000.56	2.1735e+19	0	0	100000	2	1e-05	7.323913e+26	1.711102e+26	1.595629e+26	1.154732e+25	2.649106e+26	2.963705e+26	5.320791e+25	1.243108e+25	1.159217e+25	8.389078e+23	1.924564e+25	2.153119e+25	0.4046614	9.577424e+25	0	0	0	1.733367e-40	0	9.577424e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854431e+26	0	6.854431e+26	3.098578e+26	0	3.098578e+26	1.658835e+26	0	1.658835e+26	6.197157e+26	0	6.197157e+26	1.846628e+26	0	1.846628e+26	5.915468e+26	0	5.915468e+26	4.31086e+23	6.706186e-10	0.0005446022	6.760218e+10	1.484427e+10	8.175461e+10	1.856952e-06	7.371211e-12	4.522473e-18	0.49831	0.5	0.09171872	0.9999923	106.9304	13.29734	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01411884	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	5.596933e-19	0	5.596933e-19	0	-330.5603	0	-330.5603	0	30149.85	77194.93	3278.891	8447.673	3857680	0.03169411	0.9185067	5.136535	0.4921986	1	2	0.008776117	0.03964885	0	
25200.38	989.4400001	2.139e+19	0	0	100000	2	1e-05	7.323915e+26	1.711103e+26	1.596669e+26	1.144341e+25	2.649106e+26	2.963705e+26	5.320793e+25	1.243109e+25	1.159973e+25	8.313586e+23	1.924564e+25	2.153119e+25	0.4046613	9.577427e+25	0	0	0	6.801528e-41	0	9.577427e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854433e+26	0	6.854433e+26	3.098579e+26	0	3.098579e+26	1.658835e+26	0	1.658835e+26	6.197158e+26	0	6.197158e+26	1.846628e+26	0	1.846628e+26	5.915469e+26	0	5.915469e+26	4.343929e+23	6.668706e-10	0.0005396301	6.760218e+10	1.484427e+10	8.175462e+10	1.856952e-06	7.371211e-12	4.522473e-18	0.49831	0.5	0.09171872	0.9999923	106.9305	13.29735	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01444246	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	3.636426e-19	0	3.636426e-19	0	-330.4338	0	-330.4338	0	30149.85	77194.93	3307.85	8447.673	3864398	0.02950781	0.9312241	5.121009	0.4854747	1	2	0.008760862	0.03957993	0	
25200.39	978.3200001	2.1045e+19	0	0	100000	2	1e-05	7.323916e+26	1.711105e+26	1.597551e+26	1.135544e+25	2.649106e+26	2.963705e+26	5.320794e+25	1.24311e+25	1.160614e+25	8.249676e+23	1.924564e+25	2.153119e+25	0.4046613	9.577429e+25	0	0	0	2.670193e-41	0	9.577429e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854434e+26	0	6.854434e+26	3.09858e+26	0	3.09858e+26	1.658836e+26	0	1.658836e+26	6.19716e+26	0	6.19716e+26	1.846628e+26	0	1.846628e+26	5.915471e+26	0	5.915471e+26	4.375511e+23	6.635289e-10	0.0005354228	6.760218e+10	1.484427e+10	8.175462e+10	1.856952e-06	7.371211e-12	4.522474e-18	0.49831	0.5	0.09171872	0.9999923	106.9305	13.29735	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01476515	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	2.345496e-19	0	2.345496e-19	0	-330.2869	0	-330.2869	0	30149.85	77194.93	3333.167	8447.673	3871191	0.02609794	0.9423403	5.107779	0.4797452	1	2	0.008745491	0.03951049	0	
25200.4	967.2000001	2.07e+19	0	0	100000	2	1e-05	7.323918e+26	1.711106e+26	1.598287e+26	1.128192e+25	2.649106e+26	2.963705e+26	5.320795e+25	1.243111e+25	1.161149e+25	8.196265e+23	1.924564e+25	2.153119e+25	0.4046612	9.577431e+25	0	0	0	1.048812e-41	0	9.577431e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854436e+26	0	6.854436e+26	3.098581e+26	0	3.098581e+26	1.658836e+26	0	1.658836e+26	6.197161e+26	0	6.197161e+26	1.846629e+26	0	1.846629e+26	5.915472e+26	0	5.915472e+26	4.405603e+23	6.605649e-10	0.0005319129	6.760218e+10	1.484428e+10	8.175462e+10	1.856952e-06	7.371212e-12	4.522474e-18	0.49831	0.5	0.09171873	0.9999923	106.9305	13.29735	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01508597	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.501581e-19	0	1.501581e-19	0	-330.119	0	-330.119	0	30149.85	77194.93	3355.606	8447.673	3878059	0.02230618	0.9521917	5.096311	0.474779	1	2	0.008730005	0.03944053	0	
25200.41	956.0800001	2.0355e+19	0	0	100000	2	1e-05	7.32392e+26	1.711108e+26	1.598894e+26	1.122142e+25	2.649107e+26	2.963705e+26	5.320796e+25	1.243112e+25	1.161589e+25	8.152314e+23	1.924565e+25	2.153119e+25	0.4046611	9.577433e+25	0	0	0	4.121631e-42	0	9.577433e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854438e+26	0	6.854438e+26	3.098581e+26	0	3.098581e+26	1.658837e+26	0	1.658837e+26	6.197163e+26	0	6.197163e+26	1.846629e+26	0	1.846629e+26	5.915474e+26	0	5.915474e+26	4.434214e+23	6.579504e-10	0.0005290353	6.760217e+10	1.484428e+10	8.175463e+10	1.856952e-06	7.371212e-12	4.522474e-18	0.49831	0.5	0.09171873	0.9999923	106.9305	13.29736	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01540397	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	9.539672e-20	0	9.539672e-20	0	-329.9295	0	-329.9295	0	30149.85	77194.93	3375.471	8447.673	3885002	0.01853871	0.9609123	5.086356	0.4704676	1	2	0.008714405	0.03937005	0	
25200.42	944.9600001	2.001e+19	0	0	100000	2	1e-05	7.323921e+26	1.711109e+26	1.599383e+26	1.117258e+25	2.649107e+26	2.963706e+26	5.320798e+25	1.243113e+25	1.161945e+25	8.116828e+23	1.924565e+25	2.153119e+25	0.404661	9.577436e+25	0	0	0	1.620521e-42	0	9.577436e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854439e+26	0	6.854439e+26	3.098582e+26	0	3.098582e+26	1.658837e+26	0	1.658837e+26	6.197164e+26	0	6.197164e+26	1.84663e+26	0	1.84663e+26	5.915475e+26	0	5.915475e+26	4.461358e+23	6.55657e-10	0.0005267272	6.760217e+10	1.484428e+10	8.175463e+10	1.856952e-06	7.371212e-12	4.522474e-18	0.49831	0.5	0.09171873	0.9999923	106.9306	13.29736	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01571824	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	6.013151e-20	0	6.013151e-20	0	-329.7179	0	-329.7179	0	30149.85	77194.93	3392.895	8447.673	3892021	0.01501378	0.9685608	5.077771	0.46675	1	2	0.008698691	0.03929906	0	
25200.43	933.8400001	1.9665e+19	0	0	100000	2	1e-05	7.323923e+26	1.711111e+26	1.59977e+26	1.113409e+25	2.649107e+26	2.963706e+26	5.320799e+25	1.243114e+25	1.162226e+25	8.088867e+23	1.924565e+25	2.15312e+25	0.404661	9.577438e+25	0	0	0	6.374575e-43	0	9.577438e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854441e+26	0	6.854441e+26	3.098583e+26	0	3.098583e+26	1.658837e+26	0	1.658837e+26	6.197166e+26	0	6.197166e+26	1.84663e+26	0	1.84663e+26	5.915476e+26	0	5.915476e+26	4.487059e+23	6.536572e-10	0.0005249289	6.760217e+10	1.484428e+10	8.175463e+10	1.856952e-06	7.371213e-12	4.522475e-18	0.49831	0.5	0.09171873	0.9999923	106.9306	13.29736	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01602789	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	3.759804e-20	0	3.759804e-20	0	-329.4837	0	-329.4837	0	30149.85	77194.93	3407.956	8447.673	3899117	0.01185461	0.9751722	5.070459	0.4635834	1	2	0.008682864	0.03922755	0	
25200.44	922.7200001	1.932e+19	0	0	100000	2	1e-05	7.323925e+26	1.711112e+26	1.600064e+26	1.110474e+25	2.649107e+26	2.963706e+26	5.3208e+25	1.243115e+25	1.16244e+25	8.067544e+23	1.924565e+25	2.15312e+25	0.4046609	9.57744e+25	0	0	0	2.508735e-43	0	9.57744e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854442e+26	0	6.854442e+26	3.098584e+26	0	3.098584e+26	1.658838e+26	0	1.658838e+26	6.197167e+26	0	6.197167e+26	1.846631e+26	0	1.846631e+26	5.915478e+26	0	5.915478e+26	4.511346e+23	6.519242e-10	0.0005235837	6.760217e+10	1.484428e+10	8.175464e+10	1.856952e-06	7.371213e-12	4.522475e-18	0.49831	0.5	0.09171873	0.9999923	106.9306	13.29737	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01633208	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	2.33147e-20	0	2.33147e-20	0	-329.2263	0	-329.2263	0	30149.85	77194.93	3420.734	8447.673	3906289	0.009125662	0.9807811	5.064333	0.4609304	1	2	0.008666923	0.03915553	0	
25200.45	911.6000001	1.8975e+19	0	0	100000	2	1e-05	7.323926e+26	1.711113e+26	1.600279e+26	1.108339e+25	2.649107e+26	2.963706e+26	5.320801e+25	1.243116e+25	1.162596e+25	8.052032e+23	1.924565e+25	2.15312e+25	0.4046608	9.577442e+25	0	0	0	9.877815e-44	0	9.577442e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854444e+26	0	6.854444e+26	3.098584e+26	0	3.098584e+26	1.658838e+26	0	1.658838e+26	6.197168e+26	0	6.197168e+26	1.846631e+26	0	1.846631e+26	5.915479e+26	0	5.915479e+26	4.534255e+23	6.504324e-10	0.0005226382	6.760216e+10	1.484428e+10	8.175464e+10	1.856952e-06	7.371213e-12	4.522475e-18	0.49831	0.5	0.09171873	0.9999923	106.9306	13.29737	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01663001	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.433508e-20	0	1.433508e-20	0	-328.9449	0	-328.9449	0	30149.85	77194.93	3431.338	8447.673	3913539	0.006848735	0.9854355	5.059303	0.4587519	1	2	0.00865087	0.03908301	0	
25200.46	900.4800001	1.863e+19	0	0	100000	2	1e-05	7.323928e+26	1.711115e+26	1.600425e+26	1.106897e+25	2.649107e+26	2.963706e+26	5.320802e+25	1.243117e+25	1.162702e+25	8.041562e+23	1.924565e+25	2.15312e+25	0.4046607	9.577444e+25	0	0	0	3.891032e-44	0	9.577444e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854445e+26	0	6.854445e+26	3.098585e+26	0	3.098585e+26	1.658838e+26	0	1.658838e+26	6.19717e+26	0	6.19717e+26	1.846631e+26	0	1.846631e+26	5.91548e+26	0	5.91548e+26	4.555827e+23	6.491575e-10	0.0005220427	6.760216e+10	1.484429e+10	8.175464e+10	1.856952e-06	7.371213e-12	4.522475e-18	0.49831	0.5	0.09171873	0.9999923	106.9307	13.29737	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01692093	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	8.737277e-21	0	8.737277e-21	0	-328.639	0	-328.639	0	30149.85	77194.93	3439.921	8447.673	3920866	0.005012171	0.9892031	5.055265	0.4570034	1	2	0.008634704	0.03900998	0	
25200.47	889.3600001	1.8285e+19	0	0	100000	2	1e-05	7.323929e+26	1.711116e+26	1.600511e+26	1.106053e+25	2.649107e+26	2.963706e+26	5.320803e+25	1.243118e+25	1.162764e+25	8.035426e+23	1.924565e+25	2.15312e+25	0.4046607	9.577446e+25	0	0	0	1.53342e-44	0	9.577446e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854447e+26	0	6.854447e+26	3.098586e+26	0	3.098586e+26	1.658839e+26	0	1.658839e+26	6.197171e+26	0	6.197171e+26	1.846632e+26	0	1.846632e+26	5.915481e+26	0	5.915481e+26	4.576106e+23	6.480764e-10	0.000521751	6.760216e+10	1.484429e+10	8.175464e+10	1.856952e-06	7.371213e-12	4.522476e-18	0.49831	0.5	0.09171874	0.9999923	106.9307	13.29737	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01720413	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	5.277825e-21	0	5.277825e-21	0	-328.3079	0	-328.3079	0	30149.85	77194.93	3446.687	8447.673	3928272	0.003579001	0.992173	5.052104	0.4556345	1	2	0.008618428	0.03893644	0	
25200.48	878.2400001	1.794e+19	0	0	100000	2	1e-05	7.323931e+26	1.711117e+26	1.600546e+26	1.105716e+25	2.649108e+26	2.963706e+26	5.320805e+25	1.243119e+25	1.162789e+25	8.032976e+23	1.924565e+25	2.15312e+25	0.4046606	9.577448e+25	0	0	0	6.045667e-45	0	9.577448e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854448e+26	0	6.854448e+26	3.098586e+26	0	3.098586e+26	1.658839e+26	0	1.658839e+26	6.197172e+26	0	6.197172e+26	1.846632e+26	0	1.846632e+26	5.915483e+26	0	5.915483e+26	4.595141e+23	6.471678e-10	0.0005217207	6.760216e+10	1.484429e+10	8.175465e+10	1.856952e-06	7.371214e-12	4.522476e-18	0.49831	0.5	0.09171874	0.9999923	106.9307	13.29738	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01747896	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	3.158856e-21	0	3.158856e-21	0	-327.951	0	-327.951	0	30149.85	77194.93	3451.877	8447.673	3935757	0.002495745	0.9944506	5.049693	0.4545902	1	2	0.00860204	0.0388624	0	
25200.49	867.1200001	1.7595e+19	0	0	100000	2	1e-05	7.323932e+26	1.711118e+26	1.600538e+26	1.105805e+25	2.649108e+26	2.963706e+26	5.320806e+25	1.24312e+25	1.162784e+25	8.033624e+23	1.924565e+25	2.15312e+25	0.4046605	9.57745e+25	0	0	0	2.384558e-45	0	9.57745e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.85445e+26	0	6.85445e+26	3.098587e+26	0	3.098587e+26	1.658839e+26	0	1.658839e+26	6.197174e+26	0	6.197174e+26	1.846633e+26	0	1.846633e+26	5.915484e+26	0	5.915484e+26	4.612982e+23	6.464116e-10	0.0005219127	6.760216e+10	1.484429e+10	8.175465e+10	1.856952e-06	7.371214e-12	4.522476e-18	0.49831	0.5	0.09171874	0.9999923	106.9307	13.29738	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01774486	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.872792e-21	0	1.872792e-21	0	-327.5674	0	-327.5674	0	30149.85	77194.93	3455.749	8447.673	3943321	0.00170136	0.9961502	5.047901	0.4538141	1	2	0.008585541	0.03878787	0	
25200.5	856.0000001	1.725e+19	0	0	100000	2	1e-05	7.323934e+26	1.71112e+26	1.600495e+26	1.106247e+25	2.649108e+26	2.963706e+26	5.320807e+25	1.243121e+25	1.162753e+25	8.036838e+23	1.924566e+25	2.15312e+25	0.4046605	9.577452e+25	0	0	0	9.409043e-46	0	9.577452e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854451e+26	0	6.854451e+26	3.098587e+26	0	3.098587e+26	1.65884e+26	0	1.65884e+26	6.197175e+26	0	6.197175e+26	1.846633e+26	0	1.846633e+26	5.915485e+26	0	5.915485e+26	4.629683e+23	6.457897e-10	0.0005222918	6.760215e+10	1.484429e+10	8.175465e+10	1.856953e-06	7.371214e-12	4.522476e-18	0.49831	0.5	0.09171874	0.9999923	106.9308	13.29738	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01800129	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.099561e-21	0	1.099561e-21	0	-327.1565	0	-327.1565	0	30149.85	77194.93	3458.562	8447.673	3950965	0.001135005	0.997385	5.046603	0.4532519	1	2	0.008568933	0.03871283	0	
25200.51	844.8800001	1.6905e+19	0	0	100000	2	1e-05	7.323935e+26	1.711121e+26	1.600423e+26	1.106977e+25	2.649108e+26	2.963706e+26	5.320808e+25	1.243122e+25	1.1627e+25	8.042143e+23	1.924566e+25	2.15312e+25	0.4046604	9.577454e+25	0	0	0	3.714072e-46	0	9.577454e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854452e+26	0	6.854452e+26	3.098588e+26	0	3.098588e+26	1.65884e+26	0	1.65884e+26	6.197176e+26	0	6.197176e+26	1.846633e+26	0	1.846633e+26	5.915486e+26	0	5.915486e+26	4.645297e+23	6.452853e-10	0.0005228263	6.760215e+10	1.484429e+10	8.175465e+10	1.856953e-06	7.371214e-12	4.522476e-18	0.49831	0.5	0.09171874	0.9999923	106.9308	13.29738	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01824779	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	6.391459e-22	0	6.391459e-22	0	-326.7174	0	-326.7174	0	30149.85	77194.93	3460.556	8447.673	3958689	0.000741633	0.9982597	5.045685	0.4528545	1	2	0.008552214	0.0386373	0	
25200.52	833.7600001	1.656e+19	0	0	100000	2	1e-05	7.323937e+26	1.711122e+26	1.600328e+26	1.107937e+25	2.649108e+26	2.963707e+26	5.320809e+25	1.243123e+25	1.162632e+25	8.049118e+23	1.924566e+25	2.15312e+25	0.4046603	9.577456e+25	0	0	0	1.466612e-46	0	9.577456e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854454e+26	0	6.854454e+26	3.098589e+26	0	3.098589e+26	1.65884e+26	0	1.65884e+26	6.197177e+26	0	6.197177e+26	1.846634e+26	0	1.846634e+26	5.915487e+26	0	5.915487e+26	4.659878e+23	6.448832e-10	0.0005234876	6.760215e+10	1.48443e+10	8.175466e+10	1.856953e-06	7.371215e-12	4.522477e-18	0.49831	0.5	0.09171874	0.9999923	106.9308	13.29739	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01848397	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	3.677117e-22	0	3.677117e-22	0	-326.2495	0	-326.2495	0	30149.85	77194.93	0	8447.673	4017683	0.000741633	0	0	0	0	0	0	0	0	
25200.53	822.6400001	1.6215e+19	0	0	100000	2	1e-05	7.323938e+26	1.711123e+26	1.600215e+26	1.109076e+25	2.649108e+26	2.963707e+26	5.32081e+25	1.243124e+25	1.16255e+25	8.05739e+23	1.924566e+25	2.15312e+25	0.4046603	9.577457e+25	0	0	0	5.793397e-47	0	9.577457e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854455e+26	0	6.854455e+26	3.098589e+26	0	3.098589e+26	1.658841e+26	0	1.658841e+26	6.197178e+26	0	6.197178e+26	1.846634e+26	0	1.846634e+26	5.915488e+26	0	5.915488e+26	4.673481e+23	6.445698e-10	0.0005242505	6.760215e+10	1.48443e+10	8.175466e+10	1.856953e-06	7.371215e-12	4.522477e-18	0.49831	0.5	0.09171874	0.9999923	106.9308	13.29739	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0187095	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	2.093211e-22	0	2.093211e-22	0	-325.7518	0	-325.7518	0	30149.85	77194.93	0	8447.673	4026895	0.000741633	0	0	0	0	0	0	0	0	
25200.54	811.5200001	1.587e+19	0	0	100000	2	1e-05	7.323939e+26	1.711124e+26	1.600089e+26	1.110349e+25	2.649108e+26	2.963707e+26	5.320811e+25	1.243124e+25	1.162458e+25	8.066635e+23	1.924566e+25	2.15312e+25	0.4046602	9.577459e+25	0	0	0	2.289268e-47	0	9.577459e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854456e+26	0	6.854456e+26	3.09859e+26	0	3.09859e+26	1.658841e+26	0	1.658841e+26	6.197179e+26	0	6.197179e+26	1.846634e+26	0	1.846634e+26	5.915489e+26	0	5.915489e+26	4.68616e+23	6.443327e-10	0.000525093	6.760215e+10	1.48443e+10	8.175466e+10	1.856953e-06	7.371215e-12	4.522477e-18	0.49831	0.5	0.09171875	0.9999923	106.9308	13.29739	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0189241	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.178646e-22	0	1.178646e-22	0	-325.2234	0	-325.2234	0	30149.85	77194.93	0	8447.673	4036018	0.000741633	0	0	0	0	0	0	0	0	
25200.55	800.4000001	1.5525e+19	0	0	100000	2	1e-05	7.323941e+26	1.711125e+26	1.599954e+26	1.111717e+25	2.649109e+26	2.963707e+26	5.320812e+25	1.243125e+25	1.162359e+25	8.076573e+23	1.924566e+25	2.15312e+25	0.4046601	9.577461e+25	0	0	0	9.048944e-48	0	9.577461e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.854457e+26	0	6.854457e+26	3.09859e+26	0	3.09859e+26	1.658841e+26	0	1.658841e+26	6.197181e+26	0	6.197181e+26	1.846635e+26	0	1.846635e+26	5.915491e+26	0	5.915491e+26	4.697968e+23	6.441611e-10	0.0005259957	6.760214e+10	1.48443e+10	8.175466e+10	1.856953e-06	7.371215e-12	4.522477e-18	0.49831	0.5	0.09171875	0.9999923	106.9309	13.29739	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01912757	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	6.562653e-23	0	6.562653e-23	0	-324.6636	0	-324.6636	0	30149.85	77194.93	0	8447.673	4045050	0.000741633	0	0	0	0	0	0	0	0	
