Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid oxide) (/)	JOG (Perovskite) (/)	JOG (Ba3MoO6) (/)	JOG (BaO) (/)	JOG (other phases) (/)	JOG (HCP) (/)	JOG (MoPd2) (/)	JOG (FCC) (/)	JOG (liquid metallic) (/)	JOG (MoO2) (/)	JOG (Sigma) (/)	
4348.324296	1128	3.45e+19	0	0	1293400	2	1e-05	1.263745e+26	9.914525e+25	8.856573e+25	1.057952e+25	2.650828e+25	7.209488e+23	9.181052e+24	7.20286e+24	6.434262e+24	7.685979e+23	1.925815e+24	5.237662e+22	0.005704861	2.051658e+26	0	0	0	0	4.211874e+20	2.051654e+26	1.182736e+26	0	1.182736e+26	5.346613e+25	0	5.346613e+25	2.862328e+25	0	2.862328e+25	1.069323e+26	0	1.069323e+26	3.186365e+25	0	3.186365e+25	1.020717e+26	0	1.020717e+26	5.160387e+23	6.035748e-10	0.000475296	9.378646e+12	1.101592e+07	5506247	1.151535e-07	2.834601e-14	1.078464e-21	0.2658472	0.5	0.00303436	1	18.4509	2.294463	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02019604	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	847.0294	8448.095	6.885382e-12	1	6	0.4520557	1	2	0.01901164	0	0	0	0.002617123	0.0001713236	0	0.002253882	0	0.001604769	0	0	0	
4358.162134	1128	3.45e+19	0	0	1296100	2	1e-05	1.266604e+26	9.934034e+25	8.874487e+25	1.059547e+25	2.659573e+25	7.243207e+23	9.201824e+24	7.217033e+24	6.447277e+24	7.697562e+23	1.932169e+24	5.262159e+22	0.005718604	2.0563e+26	0	0	0	0	4.211874e+20	2.056296e+26	1.185411e+26	0	1.185411e+26	5.358709e+25	0	5.358709e+25	2.868804e+25	0	2.868804e+25	1.071742e+26	0	1.071742e+26	3.193574e+25	0	3.193574e+25	1.023026e+26	0	1.023026e+26	5.157774e+23	6.039801e-10	0.0004760129	9.361643e+12	1.107236e+07	5534767	1.153503e-07	2.844295e-14	1.084001e-21	0.2662727	0.5	0.003044409	1	18.49265	2.299654	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02018949	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	848.9464	8448.095	6.86406e-12	1	6	0.4520557	1	2	0.01905473	0	0	0	0.002622979	0.0001717637	0	0.002258975	0	0.001608392	0	0	0	
4367.999972	1128	3.45e+19	0	0	1298800	2	1e-05	1.269463e+26	9.953533e+25	8.892394e+25	1.061139e+25	2.668326e+25	7.277142e+23	9.222595e+24	7.231199e+24	6.460286e+24	7.709131e+23	1.938528e+24	5.286813e+22	0.005732456	2.060942e+26	0	0	0	0	4.211874e+20	2.060938e+26	1.188087e+26	0	1.188087e+26	5.370805e+25	0	5.370805e+25	2.87528e+25	0	2.87528e+25	1.074161e+26	0	1.074161e+26	3.200783e+25	0	3.200783e+25	1.025336e+26	0	1.025336e+26	5.155168e+23	6.043846e-10	0.000476729	9.344671e+12	1.112899e+07	5563388	1.15547e-07	2.854006e-14	1.089557e-21	0.2666974	0.5	0.003054466	1	18.53439	2.304845	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02018299	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	850.8635	8448.095	6.842847e-12	1	6	0.4520557	1	2	0.01909782	0	0	0	0.002628835	0.0001722023	0	0.002264067	0	0.001612014	0	0	0	
4377.83781	1128	3.45e+19	0	0	1301500	2	1e-05	1.272322e+26	9.973023e+25	8.910293e+25	1.06273e+25	2.677087e+25	7.311295e+23	9.243367e+24	7.245358e+24	6.47329e+24	7.720687e+23	1.944892e+24	5.311624e+22	0.005746417	2.065584e+26	0	0	0	0	4.211874e+20	2.06558e+26	1.190763e+26	0	1.190763e+26	5.382902e+25	0	5.382902e+25	2.881756e+25	0	2.881756e+25	1.07658e+26	0	1.07658e+26	3.207992e+25	0	3.207992e+25	1.027645e+26	0	1.027645e+26	5.152568e+23	6.047884e-10	0.0004774443	9.32773e+12	1.118583e+07	5592110	1.157438e-07	2.863734e-14	1.095133e-21	0.2671214	0.5	0.003064531	1	18.57613	2.310037	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02017654	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	852.7805	8448.095	6.821745e-12	1	6	0.4520557	1	2	0.01914091	0	0	0	0.00263469	0.0001726425	0	0.00226916	0	0.001615637	0	0	0	
4387.675648	1128	3.45e+19	0	0	1304200	2	1e-05	1.275181e+26	9.992503e+25	8.928184e+25	1.064319e+25	2.685854e+25	7.345667e+23	9.264138e+24	7.259511e+24	6.486288e+24	7.73223e+23	1.951262e+24	5.336596e+22	0.005760488	2.070226e+26	0	0	0	0	4.211874e+20	2.070221e+26	1.193439e+26	0	1.193439e+26	5.394998e+25	0	5.394998e+25	2.888231e+25	0	2.888231e+25	1.079e+26	0	1.079e+26	3.215201e+25	0	3.215201e+25	1.029954e+26	0	1.029954e+26	5.149976e+23	6.051915e-10	0.0004781588	9.31082e+12	1.124287e+07	5620934	1.159406e-07	2.87348e-14	1.100728e-21	0.2675446	0.5	0.003074604	1	18.61788	2.315228	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02017013	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	854.6976	8448.095	6.800751e-12	1	6	0.4520557	1	2	0.019184	0	0	0	0.002640546	0.0001730821	0	0.002274252	0	0.001619259	0	0	0	
4397.513486	1128	3.45e+19	0	0	1306900	2	1e-05	1.278041e+26	1.001197e+26	8.946068e+25	1.065906e+25	2.694629e+25	7.380262e+23	9.28491e+24	7.273656e+24	6.49928e+24	7.74376e+23	1.957636e+24	5.361729e+22	0.005774669	2.074867e+26	0	0	0	0	4.211874e+20	2.074863e+26	1.196115e+26	0	1.196115e+26	5.407095e+25	0	5.407095e+25	2.894707e+25	0	2.894707e+25	1.081419e+26	0	1.081419e+26	3.22241e+25	0	3.22241e+25	1.032264e+26	0	1.032264e+26	5.14739e+23	6.055938e-10	0.0004788725	9.29394e+12	1.130011e+07	5649859	1.161374e-07	2.883244e-14	1.106343e-21	0.267967	0.5	0.003084686	1	18.65962	2.320419	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02016377	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	856.6146	8448.095	6.779864e-12	1	6	0.4520557	1	2	0.01922709	0	0	0	0.002646403	0.0001735211	0	0.002279344	0	0.001622882	0	0	0	
4407.351324	1128	3.45e+19	0	0	1309600	2	1e-05	1.2809e+26	1.003144e+26	8.963944e+25	1.067491e+25	2.703411e+25	7.41508e+23	9.305682e+24	7.287795e+24	6.512267e+24	7.755277e+23	1.964016e+24	5.387024e+22	0.005788962	2.079509e+26	0	0	0	0	4.211874e+20	2.079505e+26	1.198791e+26	0	1.198791e+26	5.419191e+25	0	5.419191e+25	2.901183e+25	0	2.901183e+25	1.083838e+26	0	1.083838e+26	3.229619e+25	0	3.229619e+25	1.034573e+26	0	1.034573e+26	5.14481e+23	6.059954e-10	0.0004795853	9.277091e+12	1.135755e+07	5678885	1.163342e-07	2.893026e-14	1.111978e-21	0.2683886	0.5	0.003094776	1	18.70137	2.32561	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02015746	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	858.5316	8448.095	6.759085e-12	1	6	0.4520557	1	2	0.01927018	0	0	0	0.002652256	0.0001739624	0	0.002284437	0	0.001626504	0	0	0	
4417.189162	1128	3.45e+19	0	0	1312300	2	1e-05	1.283759e+26	1.005089e+26	8.981813e+25	1.069075e+25	2.7122e+25	7.450123e+23	9.326453e+24	7.301927e+24	6.525249e+24	7.766781e+23	1.970402e+24	5.412482e+22	0.005803366	2.084151e+26	0	0	0	0	4.211874e+20	2.084147e+26	1.201467e+26	0	1.201467e+26	5.431287e+25	0	5.431287e+25	2.907659e+25	0	2.907659e+25	1.086257e+26	0	1.086257e+26	3.236828e+25	0	3.236828e+25	1.036882e+26	0	1.036882e+26	5.142238e+23	6.063962e-10	0.0004802973	9.260272e+12	1.141519e+07	5708014	1.165311e-07	2.902825e-14	1.117632e-21	0.2688095	0.5	0.003104874	1	18.74311	2.330801	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02015119	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	860.4487	8448.095	6.738412e-12	1	6	0.4520557	1	2	0.01931327	0	0	0	0.002658112	0.0001744024	0	0.002289529	0	0.001630126	0	0	0	
4427.027	1128	3.45e+19	0	0	1315000	2	1e-05	1.286618e+26	1.007033e+26	8.999674e+25	1.070656e+25	2.720996e+25	7.485393e+23	9.347225e+24	7.316052e+24	6.538225e+24	7.778272e+23	1.976792e+24	5.438106e+22	0.005817883	2.088793e+26	0	0	0	0	4.211874e+20	2.088788e+26	1.204142e+26	0	1.204142e+26	5.443384e+25	0	5.443384e+25	2.914135e+25	0	2.914135e+25	1.088677e+26	0	1.088677e+26	3.244037e+25	0	3.244037e+25	1.039191e+26	0	1.039191e+26	5.139672e+23	6.067963e-10	0.0004810085	9.243484e+12	1.147303e+07	5737244	1.167279e-07	2.912642e-14	1.123307e-21	0.2692296	0.5	0.003114981	1	18.78486	2.335992	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02014497	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	862.3658	8448.095	6.717844e-12	1	6	0.4520557	1	2	0.01935636	0	0	0	0.002663969	0.000174841	0	0.002294621	0	0.001633749	0	0	0	
4436.864838	1128	3.45e+19	0	0	1317700	2	1e-05	1.289477e+26	1.008976e+26	9.017527e+25	1.072236e+25	2.729799e+25	7.520893e+23	9.367996e+24	7.33017e+24	6.551195e+24	7.789751e+23	1.983187e+24	5.463897e+22	0.005832513	2.093434e+26	0	0	0	0	4.211874e+20	2.09343e+26	1.206818e+26	0	1.206818e+26	5.45548e+25	0	5.45548e+25	2.920611e+25	0	2.920611e+25	1.091096e+26	0	1.091096e+26	3.251246e+25	0	3.251246e+25	1.041501e+26	0	1.041501e+26	5.137112e+23	6.071957e-10	0.0004817189	9.226727e+12	1.153108e+07	5766577	1.169248e-07	2.922477e-14	1.129001e-21	0.2696489	0.5	0.003125095	1	18.8266	2.341183	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0201388	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	864.2828	8448.095	6.697381e-12	1	6	0.4520557	1	2	0.01939945	0	0	0	0.002669824	0.0001752812	0	0.002299714	0	0.001637371	0	0	0	
4446.702676	1128	3.45e+19	0	0	1320400	2	1e-05	1.292336e+26	1.010919e+26	9.035373e+25	1.073814e+25	2.738609e+25	7.556624e+23	9.388768e+24	7.344281e+24	6.56416e+24	7.801216e+23	1.989588e+24	5.489855e+22	0.005847258	2.098076e+26	0	0	0	0	4.211874e+20	2.098072e+26	1.209494e+26	0	1.209494e+26	5.467577e+25	0	5.467577e+25	2.927087e+25	0	2.927087e+25	1.093515e+26	0	1.093515e+26	3.258455e+25	0	3.258455e+25	1.04381e+26	0	1.04381e+26	5.134559e+23	6.075944e-10	0.0004824285	9.21e+12	1.158932e+07	5796012	1.171218e-07	2.932329e-14	1.134715e-21	0.2700675	0.5	0.003135218	1	18.86834	2.346374	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02013267	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	866.1999	8448.095	6.677021e-12	1	6	0.4520557	1	2	0.01944254	0	0	0	0.002675678	0.0001757215	0	0.002304806	0	0.001640994	0	0	0	
4456.540514	1128	3.45e+19	0	0	1323100	2	1e-05	1.295195e+26	1.01286e+26	9.053211e+25	1.075391e+25	2.747427e+25	7.592587e+23	9.40954e+24	7.358386e+24	6.577119e+24	7.812668e+23	1.995994e+24	5.515982e+22	0.005862117	2.102718e+26	0	0	0	0	4.211874e+20	2.102714e+26	1.21217e+26	0	1.21217e+26	5.479673e+25	0	5.479673e+25	2.933562e+25	0	2.933562e+25	1.095935e+26	0	1.095935e+26	3.265664e+25	0	3.265664e+25	1.046119e+26	0	1.046119e+26	5.132013e+23	6.079923e-10	0.0004831373	9.193304e+12	1.164777e+07	5825550	1.173187e-07	2.942199e-14	1.140449e-21	0.2704853	0.5	0.003145348	1	18.91009	2.351565	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02012659	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	868.1169	8448.095	6.656766e-12	1	6	0.4520557	1	2	0.01948563	0	0	0	0.002681532	0.0001761627	0	0.002309898	0	0.001644616	0	0	0	
4466.378352	1128	3.45e+19	0	0	1325800	2	1e-05	1.298055e+26	1.014801e+26	9.071042e+25	1.076965e+25	2.756251e+25	7.628786e+23	9.430311e+24	7.372484e+24	6.590073e+24	7.824108e+23	2.002404e+24	5.542281e+22	0.005877092	2.10736e+26	0	0	0	0	4.211874e+20	2.107355e+26	1.214846e+26	0	1.214846e+26	5.491769e+25	0	5.491769e+25	2.940038e+25	0	2.940038e+25	1.098354e+26	0	1.098354e+26	3.272873e+25	0	3.272873e+25	1.048429e+26	0	1.048429e+26	5.129473e+23	6.083895e-10	0.0004838453	9.176639e+12	1.170643e+07	5855190	1.175157e-07	2.952087e-14	1.146203e-21	0.2709023	0.5	0.003155487	1	18.95183	2.356756	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02012056	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	870.0339	8448.095	6.636612e-12	1	6	0.4520557	1	2	0.01952872	0	0	0	0.002687388	0.0001766026	0	0.002314991	0	0.001648238	0	0	0	
4476.21619	1128	3.45e+19	0	0	1328500	2	1e-05	1.300914e+26	1.01674e+26	9.088865e+25	1.078538e+25	2.765082e+25	7.665222e+23	9.451083e+24	7.386575e+24	6.603022e+24	7.835534e+23	2.00882e+24	5.568751e+22	0.005892183	2.112001e+26	0	0	0	0	4.211874e+20	2.111997e+26	1.217522e+26	0	1.217522e+26	5.503866e+25	0	5.503866e+25	2.946514e+25	0	2.946514e+25	1.100773e+26	0	1.100773e+26	3.280082e+25	0	3.280082e+25	1.050738e+26	0	1.050738e+26	5.12694e+23	6.08786e-10	0.0004845525	9.160004e+12	1.176529e+07	5884934	1.177127e-07	2.961992e-14	1.151977e-21	0.2713186	0.5	0.003165633	1	18.99358	2.361947	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02011457	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	871.951	8448.095	6.616561e-12	1	6	0.4520557	1	2	0.01957181	0	0	0	0.002693241	0.000177044	0	0.002320083	0	0.001651861	0	0	0	
4486.054028	1128	3.45e+19	0	0	1331200	2	1e-05	1.303773e+26	1.018679e+26	9.106681e+25	1.080109e+25	2.77392e+25	7.701896e+23	9.471854e+24	7.400659e+24	6.615965e+24	7.846948e+23	2.015241e+24	5.595394e+22	0.005907391	2.116643e+26	0	0	0	0	4.211874e+20	2.116639e+26	1.220198e+26	0	1.220198e+26	5.515962e+25	0	5.515962e+25	2.95299e+25	0	2.95299e+25	1.103192e+26	0	1.103192e+26	3.287291e+25	0	3.287291e+25	1.053047e+26	0	1.053047e+26	5.124413e+23	6.091818e-10	0.0004852589	9.143399e+12	1.182435e+07	5914781	1.179097e-07	2.971916e-14	1.15777e-21	0.2717341	0.5	0.003175787	1	19.03532	2.367139	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02010862	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	873.868	8448.095	6.596609e-12	1	6	0.4520557	1	2	0.0196149	0	0	0	0.002699095	0.0001774848	0	0.002325175	0	0.001655483	0	0	0	
4495.891866	1128	3.45e+19	0	0	1333900	2	1e-05	1.306632e+26	1.020617e+26	9.124489e+25	1.081679e+25	2.782765e+25	7.738811e+23	9.492626e+24	7.414737e+24	6.628902e+24	7.858349e+23	2.021667e+24	5.622213e+22	0.005922716	2.121285e+26	0	0	0	0	4.211874e+20	2.121281e+26	1.222874e+26	0	1.222874e+26	5.528059e+25	0	5.528059e+25	2.959466e+25	0	2.959466e+25	1.105612e+26	0	1.105612e+26	3.2945e+25	0	3.2945e+25	1.055357e+26	0	1.055357e+26	5.121892e+23	6.095769e-10	0.0004859645	9.126826e+12	1.188362e+07	5944731	1.181067e-07	2.981857e-14	1.163584e-21	0.2721489	0.5	0.00318595	1	19.07706	2.37233	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02010272	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	875.7851	8448.095	6.576759e-12	1	6	0.4520557	1	2	0.01965799	0	0	0	0.00270495	0.0001779249	0	0.002330267	0	0.001659105	0	0	0	
4505.729704	1128	3.45e+19	0	0	1336600	2	1e-05	1.309491e+26	1.022554e+26	9.142289e+25	1.083246e+25	2.791617e+25	7.775968e+23	9.513398e+24	7.428808e+24	6.641834e+24	7.869738e+23	2.028098e+24	5.649208e+22	0.00593816	2.125927e+26	0	0	0	0	4.211874e+20	2.125922e+26	1.225549e+26	0	1.225549e+26	5.540155e+25	0	5.540155e+25	2.965942e+25	0	2.965942e+25	1.108031e+26	0	1.108031e+26	3.301709e+25	0	3.301709e+25	1.057666e+26	0	1.057666e+26	5.119378e+23	6.099713e-10	0.0004866693	9.110282e+12	1.194309e+07	5974785	1.183038e-07	2.991815e-14	1.169418e-21	0.2725628	0.5	0.00319612	1	19.11881	2.377521	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02009687	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	877.7022	8448.095	6.557008e-12	1	6	0.4520557	1	2	0.01970109	0	0	0	0.002710805	0.0001783652	0	0.00233536	0	0.001662727	0	0	0	
4515.567542	1128	3.45e+19	0	0	1339300	2	1e-05	1.31235e+26	1.024489e+26	9.160082e+25	1.084812e+25	2.800475e+25	7.813371e+23	9.534169e+24	7.442872e+24	6.654761e+24	7.881114e+23	2.034533e+24	5.67638e+22	0.005953723	2.130568e+26	0	0	0	0	4.211874e+20	2.130564e+26	1.228225e+26	0	1.228225e+26	5.552252e+25	0	5.552252e+25	2.972417e+25	0	2.972417e+25	1.11045e+26	0	1.11045e+26	3.308918e+25	0	3.308918e+25	1.059975e+26	0	1.059975e+26	5.116871e+23	6.103649e-10	0.0004873733	9.093769e+12	1.200277e+07	6004942	1.185009e-07	3.001792e-14	1.175273e-21	0.272976	0.5	0.003206298	1	19.16055	2.382712	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02009106	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	879.6192	8448.095	6.537357e-12	1	6	0.4520557	1	2	0.01974418	0	0	0	0.002716659	0.0001788063	0	0.002340452	0	0.00166635	0	0	0	
4525.40538	1128	3.45e+19	0	0	1342000	2	1e-05	1.31521e+26	1.026424e+26	9.177868e+25	1.086376e+25	2.809341e+25	7.851019e+23	9.554941e+24	7.45693e+24	6.667682e+24	7.892477e+23	2.040974e+24	5.703732e+22	0.005969406	2.13521e+26	0	0	0	0	4.211874e+20	2.135206e+26	1.230901e+26	0	1.230901e+26	5.564348e+25	0	5.564348e+25	2.978893e+25	0	2.978893e+25	1.11287e+26	0	1.11287e+26	3.316127e+25	0	3.316127e+25	1.062285e+26	0	1.062285e+26	5.114369e+23	6.107579e-10	0.0004880765	9.077287e+12	1.206265e+07	6035204	1.18698e-07	3.011786e-14	1.181147e-21	0.2733885	0.5	0.003216483	1	19.2023	2.387903	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02008529	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	881.5363	8448.095	6.517803e-12	1	6	0.4520557	1	2	0.01978727	0	0	0	0.002722513	0.0001792476	0	0.002345544	0	0.001669972	0	0	0	
4535.243218	1128	3.45e+19	0	0	1344700	2	1e-05	1.318069e+26	1.028358e+26	9.195646e+25	1.087939e+25	2.818213e+25	7.888916e+23	9.575713e+24	7.47098e+24	6.680598e+24	7.903827e+23	2.04742e+24	5.731264e+22	0.005985209	2.139852e+26	0	0	0	0	4.211874e+20	2.139848e+26	1.233577e+26	0	1.233577e+26	5.576444e+25	0	5.576444e+25	2.985369e+25	0	2.985369e+25	1.115289e+26	0	1.115289e+26	3.323336e+25	0	3.323336e+25	1.064594e+26	0	1.064594e+26	5.111874e+23	6.111501e-10	0.0004887789	9.060835e+12	1.212274e+07	6065570	1.188951e-07	3.021798e-14	1.187042e-21	0.2738002	0.5	0.003226677	1	19.24404	2.393094	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02007957	0.02670166	0.02670166	0.001068068	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	883.4533	8448.095	6.498347e-12	1	6	0.4520557	1	2	0.01983036	0	0	0	0.002728366	0.0001796889	0	0.002350636	0	0.001673594	0	0	0	
