Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Ba3MoO6) (/)	JOG (Ba2MoO5) (/)	JOG (other phases) (/)	
23437.26124	2003	3.45e+19	0	0	100000	1.98912	2.070596e-05	6.811524e+26	1.013419e+26	6.254295e+24	9.508758e+25	1.698554e+26	4.099551e+26	4.948543e+25	7.362444e+24	4.543718e+23	6.908072e+24	1.233992e+25	2.978306e+25	0.6018552	8.764909e+25	0	0	0	2.293298e+25	5.821174e+25	6.504381e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.374888e+26	2.626546e+21	6.374862e+26	2.881799e+26	3.700809e+21	2.881762e+26	1.542781e+26	3.575711e+15	1.542781e+26	5.763598e+26	8.989264e+15	5.763598e+26	1.717436e+26	2.844438e+16	1.717436e+26	5.501616e+26	9.400504e+21	5.501522e+26	1.67112e+23	1.817187e-09	0.004200442	8.560333e+08	1.708701e+12	7.388172e+13	1.650622e-05	5.824155e-10	3.176268e-15	0.4985671	0.5	0.3939432	0.9999993	99.44948	12.36705	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02359859	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01088	0	6.005479e-12	0	6.005479e-12	0	-392.1548	0	-392.1548	0	30314.85	77194.93	947.0644	8493.903	0.9434333	0.147128	5.999837	3.074565	1	2	0	0	0.0170571	0	0	0	
23437.51349	2003	3.45e+19	0	0	100000	1.98913	2.070596e-05	6.811598e+26	1.013419e+26	6.254295e+24	9.508758e+25	1.698597e+26	4.099582e+26	4.948597e+25	7.362444e+24	4.543719e+23	6.908072e+24	1.234023e+25	2.978329e+25	0.6018532	8.765004e+25	0	0	0	2.293184e+25	5.821101e+25	6.507186e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.374957e+26	2.636809e+21	6.37493e+26	2.88183e+26	3.697067e+21	2.881793e+26	1.542798e+26	3.575972e+15	1.542798e+26	5.76366e+26	8.990432e+15	5.76366e+26	1.717454e+26	2.845032e+16	1.717454e+26	5.501675e+26	9.401902e+21	5.501581e+26	1.67112e+23	1.817187e-09	0.004200443	8.560333e+08	1.70873e+12	7.388198e+13	1.650625e-05	5.82417e-10	3.17628e-15	0.4985683	0.5	0.3939447	0.9999993	99.45056	12.36718	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02359844	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01087	0	6.017537e-12	0	6.017537e-12	0	-392.1214	0	-392.1214	0	30314.7	77194.93	947.2596	8493.86	0.9433697	0.1471855	5.999838	3.073363	1	2	0	0	0.01705941	0	0	0	
23437.76574	2003	3.45e+19	0	0	100000	1.98914	2.070596e-05	6.811671e+26	1.013419e+26	6.254296e+24	9.508758e+25	1.69864e+26	4.099613e+26	4.94865e+25	7.362444e+24	4.543719e+23	6.908072e+24	1.234054e+25	2.978351e+25	0.6018512	8.765098e+25	0	0	0	2.293206e+25	5.821119e+25	6.507734e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.375025e+26	2.636938e+21	6.374999e+26	2.881861e+26	3.697247e+21	2.881824e+26	1.542814e+26	3.576146e+15	1.542814e+26	5.763722e+26	8.990869e+15	5.763722e+26	1.717473e+26	2.84517e+16	1.717473e+26	5.501734e+26	9.402359e+21	5.50164e+26	1.67112e+23	1.817187e-09	0.004200443	8.560333e+08	1.708771e+12	7.388225e+13	1.650627e-05	5.824187e-10	3.176294e-15	0.4985698	0.5	0.3939465	0.9999993	99.45163	12.36731	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02359829	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01086	0	6.029628e-12	0	6.029628e-12	0	-392.088	0	-392.088	0	30314.55	77194.93	947.3056	8493.818	0.9433697	0.1471855	5.999838	3.073363	1	2	0	0	0.01706024	0	0	0	
23438.01799	2003	3.45e+19	0	0	100000	1.98915	2.070596e-05	6.811744e+26	1.013419e+26	6.254297e+24	9.508759e+25	1.698682e+26	4.099643e+26	4.948703e+25	7.362445e+24	4.54372e+23	6.908073e+24	1.234085e+25	2.978373e+25	0.6018492	8.765192e+25	0	0	0	2.293239e+25	5.821144e+25	6.508086e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.375094e+26	2.636985e+21	6.375068e+26	2.881892e+26	3.697314e+21	2.881855e+26	1.542831e+26	3.576211e+15	1.542831e+26	5.763784e+26	8.991032e+15	5.763784e+26	1.717491e+26	2.845222e+16	1.717491e+26	5.501793e+26	9.40253e+21	5.501699e+26	1.671119e+23	1.817187e-09	0.004200444	8.560333e+08	1.708812e+12	7.388251e+13	1.650629e-05	5.824205e-10	3.176308e-15	0.4985713	0.5	0.3939483	0.9999993	99.4527	12.36745	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02359814	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01085	0	6.041753e-12	0	6.041753e-12	0	-392.0545	0	-392.0545	0	30314.39	77194.93	947.3228	8493.775	0.9433697	0.1471855	5.999838	3.073363	1	2	0	0	0.01706055	0	0	0	
23438.27025	2003	3.45e+19	0	0	100000	1.98916	2.070596e-05	6.811818e+26	1.013419e+26	6.254297e+24	9.508759e+25	1.698725e+26	4.099674e+26	4.948756e+25	7.362445e+24	4.54372e+23	6.908073e+24	1.234117e+25	2.978395e+25	0.6018472	8.765287e+25	0	0	0	2.29327e+25	5.821168e+25	6.508493e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.375163e+26	2.637018e+21	6.375136e+26	2.881923e+26	3.697359e+21	2.881886e+26	1.542848e+26	3.576255e+15	1.542848e+26	5.763846e+26	8.991143e+15	5.763846e+26	1.71751e+26	2.845257e+16	1.71751e+26	5.501853e+26	9.402645e+21	5.501759e+26	1.671119e+23	1.817187e-09	0.004200444	8.560333e+08	1.708853e+12	7.388277e+13	1.650632e-05	5.824222e-10	3.176323e-15	0.4985728	0.5	0.39395	0.9999993	99.45377	12.36758	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02359799	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01084	0	6.053911e-12	0	6.053911e-12	0	-392.021	0	-392.021	0	30314.24	77194.93	947.3345	8493.732	0.9433697	0.1471855	5.999838	3.073363	1	2	0	0	0.01706076	0	0	0	
23438.5225	2003	3.45e+19	0	0	100000	1.98917	2.070596e-05	6.811891e+26	1.013419e+26	6.254298e+24	9.508759e+25	1.698768e+26	4.099704e+26	4.94881e+25	7.362445e+24	4.543721e+23	6.908073e+24	1.234148e+25	2.978418e+25	0.6018452	8.765381e+25	0	0	0	2.293297e+25	5.821189e+25	6.508948e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.375231e+26	2.637047e+21	6.375205e+26	2.881954e+26	3.697401e+21	2.881917e+26	1.542864e+26	3.576295e+15	1.542864e+26	5.763908e+26	8.991244e+15	5.763908e+26	1.717528e+26	2.845289e+16	1.717528e+26	5.501912e+26	9.40275e+21	5.501818e+26	1.671119e+23	1.817187e-09	0.004200444	8.560333e+08	1.708894e+12	7.388304e+13	1.650634e-05	5.824239e-10	3.176337e-15	0.4985743	0.5	0.3939518	0.9999993	99.45484	12.36771	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02359784	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01083	0	6.066103e-12	0	6.066103e-12	0	-391.9875	0	-391.9875	0	30314.09	77194.93	947.3451	8493.69	0.9433697	0.1471855	5.999838	3.073363	1	2	0	0	0.01706095	0	0	0	
23438.77475	2003	3.45e+19	0	0	100000	1.98918	2.070596e-05	6.811964e+26	1.013419e+26	6.254299e+24	9.508759e+25	1.698811e+26	4.099735e+26	4.948863e+25	7.362445e+24	4.543721e+23	6.908073e+24	1.234179e+25	2.97844e+25	0.6018432	8.765475e+25	0	0	0	2.293324e+25	5.821209e+25	6.509427e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3753e+26	2.637076e+21	6.375273e+26	2.881985e+26	3.697441e+21	2.881948e+26	1.542881e+26	3.576334e+15	1.542881e+26	5.76397e+26	8.991342e+15	5.76397e+26	1.717547e+26	2.84532e+16	1.717547e+26	5.501971e+26	9.402854e+21	5.501877e+26	1.671119e+23	1.817188e-09	0.004200445	8.560333e+08	1.708935e+12	7.38833e+13	1.650637e-05	5.824257e-10	3.176351e-15	0.4985758	0.5	0.3939536	0.9999993	99.45591	12.36785	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0235977	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01082	0	6.078329e-12	0	6.078329e-12	0	-391.954	0	-391.954	0	30313.94	77194.93	947.3555	8493.647	0.9433697	0.1471855	5.999838	3.073363	1	2	0	0	0.01706114	0	0	0	
23439.02701	2003	3.45e+19	0	0	100000	1.98919	2.070596e-05	6.812038e+26	1.013419e+26	6.2543e+24	9.50876e+25	1.698853e+26	4.099765e+26	4.948916e+25	7.362445e+24	4.543722e+23	6.908073e+24	1.23421e+25	2.978462e+25	0.6018413	8.76557e+25	0	0	0	2.293349e+25	5.821229e+25	6.509916e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.375368e+26	2.637105e+21	6.375342e+26	2.882016e+26	3.697482e+21	2.881979e+26	1.542897e+26	3.576373e+15	1.542897e+26	5.764032e+26	8.991441e+15	5.764032e+26	1.717565e+26	2.845351e+16	1.717565e+26	5.50203e+26	9.402957e+21	5.501936e+26	1.671119e+23	1.817188e-09	0.004200445	8.560333e+08	1.708976e+12	7.388356e+13	1.650639e-05	5.824274e-10	3.176365e-15	0.4985773	0.5	0.3939553	0.9999993	99.45698	12.36798	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02359755	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01081	0	6.090589e-12	0	6.090589e-12	0	-391.9205	0	-391.9205	0	30313.78	77194.93	947.3659	8493.604	0.9433697	0.1471855	5.999838	3.073363	1	2	0	0	0.01706133	0	0	0	
23439.27926	2003	3.45e+19	0	0	100000	1.9892	2.070596e-05	6.812111e+26	1.013419e+26	6.2543e+24	9.50876e+25	1.698896e+26	4.099796e+26	4.948969e+25	7.362446e+24	4.543722e+23	6.908073e+24	1.234241e+25	2.978484e+25	0.6018393	8.765664e+25	0	0	0	2.293374e+25	5.821249e+25	6.510409e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.375437e+26	2.637134e+21	6.375411e+26	2.882047e+26	3.697522e+21	2.88201e+26	1.542914e+26	3.576412e+15	1.542914e+26	5.764094e+26	8.991539e+15	5.764094e+26	1.717584e+26	2.845382e+16	1.717584e+26	5.50209e+26	9.40306e+21	5.501996e+26	1.671119e+23	1.817188e-09	0.004200445	8.560333e+08	1.709017e+12	7.388383e+13	1.650642e-05	5.824292e-10	3.17638e-15	0.4985788	0.5	0.3939571	0.9999993	99.45805	12.36811	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0235974	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0108	0	6.102883e-12	0	6.102883e-12	0	-391.8869	0	-391.8869	0	30313.63	77194.93	947.3762	8493.562	0.9433697	0.1471855	5.999838	3.073363	1	2	0	0	0.01706151	0	0	0	
23439.53151	2003	3.45e+19	0	0	100000	1.98921	2.070596e-05	6.812184e+26	1.013419e+26	6.254301e+24	9.50876e+25	1.698939e+26	4.099826e+26	4.949023e+25	7.362446e+24	4.543723e+23	6.908074e+24	1.234272e+25	2.978506e+25	0.6018373	8.765758e+25	0	0	0	2.2934e+25	5.821269e+25	6.510904e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.375506e+26	2.637163e+21	6.375479e+26	2.882078e+26	3.697563e+21	2.882041e+26	1.542931e+26	3.576452e+15	1.542931e+26	5.764156e+26	8.991637e+15	5.764156e+26	1.717602e+26	2.845413e+16	1.717602e+26	5.502149e+26	9.403162e+21	5.502055e+26	1.671119e+23	1.817188e-09	0.004200446	8.560333e+08	1.709057e+12	7.388409e+13	1.650644e-05	5.824309e-10	3.176394e-15	0.4985803	0.5	0.3939589	0.9999993	99.45912	12.36825	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02359725	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01079	0	6.115211e-12	0	6.115211e-12	0	-391.8533	0	-391.8533	0	30313.48	77194.93	947.3866	8493.519	0.9433697	0.1471855	5.999838	3.073363	1	2	0	0	0.0170617	0	0	0	
23439.78377	2003	3.45e+19	0	0	100000	1.98922	2.070596e-05	6.812257e+26	1.013419e+26	6.254302e+24	9.50876e+25	1.698982e+26	4.099857e+26	4.949076e+25	7.362446e+24	4.543723e+23	6.908074e+24	1.234303e+25	2.978528e+25	0.6018353	8.765853e+25	0	0	0	2.293425e+25	5.821288e+25	6.511399e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.375574e+26	2.637192e+21	6.375548e+26	2.882109e+26	3.697603e+21	2.882072e+26	1.542947e+26	3.576491e+15	1.542947e+26	5.764218e+26	8.991736e+15	5.764218e+26	1.71762e+26	2.845444e+16	1.71762e+26	5.502208e+26	9.403265e+21	5.502114e+26	1.671119e+23	1.817188e-09	0.004200446	8.560333e+08	1.709098e+12	7.388435e+13	1.650647e-05	5.824326e-10	3.176408e-15	0.4985818	0.5	0.3939606	0.9999993	99.46019	12.36838	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0235971	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01078	0	6.127573e-12	0	6.127573e-12	0	-391.8196	0	-391.8196	0	30313.33	77194.93	947.397	8493.476	0.9433697	0.1471855	5.999838	3.073363	1	2	0	0	0.01706189	0	0	0	
23440.03602	2003	3.45e+19	0	0	100000	1.98923	2.070596e-05	6.812331e+26	1.013419e+26	6.254302e+24	9.508761e+25	1.699024e+26	4.099887e+26	4.949129e+25	7.362446e+24	4.543724e+23	6.908074e+24	1.234334e+25	2.978551e+25	0.6018333	8.765947e+25	0	0	0	2.29345e+25	5.821308e+25	6.511895e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.375643e+26	2.637221e+21	6.375617e+26	2.88214e+26	3.697644e+21	2.882103e+26	1.542964e+26	3.57653e+15	1.542964e+26	5.76428e+26	8.991834e+15	5.76428e+26	1.717639e+26	2.845476e+16	1.717639e+26	5.502267e+26	9.403368e+21	5.502173e+26	1.671119e+23	1.817188e-09	0.004200446	8.560333e+08	1.709139e+12	7.388462e+13	1.650649e-05	5.824344e-10	3.176422e-15	0.4985832	0.5	0.3939624	0.9999993	99.46126	12.36851	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02359695	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01077	0	6.13997e-12	0	6.13997e-12	0	-391.786	0	-391.786	0	30313.17	77194.93	947.4073	8493.433	0.9433697	0.1471855	5.999838	3.073363	1	2	0	0	0.01706207	0	0	0	
23440.28827	2003	3.45e+19	0	0	100000	1.98924	2.070596e-05	6.812404e+26	1.013419e+26	6.254303e+24	9.508761e+25	1.699067e+26	4.099918e+26	4.949182e+25	7.362447e+24	4.543724e+23	6.908074e+24	1.234365e+25	2.978573e+25	0.6018313	8.766041e+25	0	0	0	2.293475e+25	5.821328e+25	6.512391e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.375712e+26	2.63725e+21	6.375685e+26	2.882171e+26	3.697684e+21	2.882134e+26	1.54298e+26	3.576569e+15	1.54298e+26	5.764342e+26	8.991933e+15	5.764342e+26	1.717657e+26	2.845507e+16	1.717657e+26	5.502326e+26	9.403471e+21	5.502232e+26	1.671118e+23	1.817188e-09	0.004200447	8.560333e+08	1.70918e+12	7.388488e+13	1.650652e-05	5.824361e-10	3.176437e-15	0.4985847	0.5	0.3939642	0.9999993	99.46233	12.36865	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02359681	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01076	0	6.152401e-12	0	6.152401e-12	0	-391.7523	0	-391.7523	0	30313.02	77194.93	947.4177	8493.391	0.9433697	0.1471855	5.999838	3.073363	1	2	0	0	0.01706226	0	0	0	
23440.54052	2003	3.45e+19	0	0	100000	1.98925	2.070596e-05	6.812477e+26	1.013419e+26	6.254304e+24	9.508761e+25	1.699107e+26	4.099951e+26	4.949236e+25	7.362447e+24	4.543725e+23	6.908074e+24	1.234394e+25	2.978597e+25	0.6018296	8.766136e+25	0	0	0	2.291782e+25	5.820215e+25	6.541388e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.37578e+26	2.758421e+21	6.375753e+26	2.882202e+26	3.645088e+21	2.882166e+26	1.542997e+26	3.57217e+15	1.542997e+26	5.764404e+26	8.987066e+15	5.764404e+26	1.717676e+26	2.846678e+16	1.717676e+26	5.502386e+26	9.400507e+21	5.502292e+26	1.671118e+23	1.817188e-09	0.004200447	8.560333e+08	1.70908e+12	7.388514e+13	1.65065e-05	5.82435e-10	3.176427e-15	0.4985838	0.5	0.393963	0.9999993	99.4634	12.36878	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02359666	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01075	0	6.164868e-12	0	6.164868e-12	0	-391.7186	0	-391.7186	0	30312.87	77194.93	949.6159	8493.348	0.9426018	0.1478801	5.999843	3.058928	1	2	0	0	0.0170874	0	0	0	
23440.79278	2003	3.45e+19	0	0	100000	1.98926	2.070596e-05	6.812551e+26	1.013419e+26	6.254304e+24	9.508761e+25	1.69915e+26	4.099982e+26	4.949289e+25	7.362447e+24	4.543725e+23	6.908074e+24	1.234425e+25	2.978619e+25	0.6018277	8.76623e+25	0	0	0	2.291662e+25	5.82014e+25	6.544282e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.375849e+26	2.770206e+21	6.375821e+26	2.882233e+26	3.642548e+21	2.882197e+26	1.543014e+26	3.573601e+15	1.543014e+26	5.764466e+26	8.991185e+15	5.764466e+26	1.717694e+26	2.84821e+16	1.717694e+26	5.502445e+26	9.404994e+21	5.502351e+26	1.671118e+23	1.817188e-09	0.004200447	8.560333e+08	1.709109e+12	7.388541e+13	1.650652e-05	5.824365e-10	3.176439e-15	0.498585	0.5	0.3939645	0.9999993	99.46447	12.36891	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02359651	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01074	0	6.177368e-12	0	6.177368e-12	0	-391.6849	0	-391.6849	0	30312.72	77194.93	949.8133	8493.305	0.9425374	0.1479383	5.999843	3.057725	1	2	0	0	0.01708975	0	0	0	
23441.04503	2003	3.45e+19	0	0	100000	1.98927	2.070596e-05	6.812624e+26	1.013419e+26	6.254305e+24	9.508762e+25	1.699193e+26	4.100012e+26	4.949342e+25	7.362447e+24	4.543726e+23	6.908075e+24	1.234456e+25	2.978641e+25	0.6018257	8.766324e+25	0	0	0	2.291683e+25	5.820156e+25	6.544857e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.375917e+26	2.770342e+21	6.37589e+26	2.882264e+26	3.642726e+21	2.882228e+26	1.54303e+26	3.573776e+15	1.54303e+26	5.764528e+26	8.991626e+15	5.764528e+26	1.717713e+26	2.84835e+16	1.717713e+26	5.502504e+26	9.405455e+21	5.50241e+26	1.671118e+23	1.817188e-09	0.004200448	8.560333e+08	1.709149e+12	7.388567e+13	1.650655e-05	5.824382e-10	3.176454e-15	0.4985865	0.5	0.3939663	0.9999993	99.46554	12.36904	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02359636	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01073	0	6.189904e-12	0	6.189904e-12	0	-391.6511	0	-391.6511	0	30312.56	77194.93	949.8599	8493.263	0.9425374	0.1479383	5.999843	3.057725	1	2	0	0	0.01709059	0	0	0	
23441.29728	2003	3.45e+19	0	0	100000	1.98928	2.070596e-05	6.812697e+26	1.013419e+26	6.254306e+24	9.508762e+25	1.699235e+26	4.100043e+26	4.949396e+25	7.362447e+24	4.543726e+23	6.908075e+24	1.234487e+25	2.978663e+25	0.6018237	8.766419e+25	0	0	0	2.291716e+25	5.820181e+25	6.545217e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.375986e+26	2.770393e+21	6.375958e+26	2.882295e+26	3.642793e+21	2.882259e+26	1.543047e+26	3.573842e+15	1.543047e+26	5.76459e+26	8.99179e+15	5.76459e+26	1.717731e+26	2.848402e+16	1.717731e+26	5.502563e+26	9.405627e+21	5.502469e+26	1.671118e+23	1.817188e-09	0.004200448	8.560333e+08	1.709191e+12	7.388593e+13	1.650657e-05	5.824399e-10	3.176468e-15	0.498588	0.5	0.393968	0.9999993	99.46661	12.36918	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02359621	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01072	0	6.202475e-12	0	6.202475e-12	0	-391.6173	0	-391.6173	0	30312.41	77194.93	949.8772	8493.22	0.9425374	0.1479383	5.999843	3.057725	1	2	0	0	0.0170909	0	0	0	
23441.54954	2003	3.45e+19	0	0	100000	1.98929	2.070596e-05	6.812771e+26	1.013419e+26	6.254306e+24	9.508762e+25	1.699278e+26	4.100073e+26	4.949449e+25	7.362448e+24	4.543727e+23	6.908075e+24	1.234518e+25	2.978686e+25	0.6018217	8.766513e+25	0	0	0	2.291746e+25	5.820204e+25	6.545627e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.376055e+26	2.770427e+21	6.376027e+26	2.882326e+26	3.642838e+21	2.88229e+26	1.543063e+26	3.573886e+15	1.543063e+26	5.764652e+26	8.991901e+15	5.764652e+26	1.71775e+26	2.848437e+16	1.71775e+26	5.502622e+26	9.405743e+21	5.502528e+26	1.671118e+23	1.817189e-09	0.004200449	8.560333e+08	1.709232e+12	7.38862e+13	1.65066e-05	5.824417e-10	3.176482e-15	0.4985895	0.5	0.3939698	0.9999993	99.46768	12.36931	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02359607	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01071	0	6.215082e-12	0	6.215082e-12	0	-391.5835	0	-391.5835	0	30312.26	77194.93	949.8889	8493.177	0.9425374	0.1479383	5.999843	3.057725	1	2	0	0	0.01709111	0	0	0	
