 3598.136718750000      0.1065287D+04  0.4687112D+03  0.3321152D+03  0.2968098D+03  0.2962000D+03
 3600.370117187499      0.1065604D+04  0.4691478D+03  0.3321160D+03  0.2968099D+03  0.2962000D+03
 3604.836914062499      0.1065759D+04  0.4690830D+03  0.3321166D+03  0.2968102D+03  0.2962000D+03
 3654.836914062499      0.1065867D+04  0.4690348D+03  0.3321180D+03  0.2968130D+03  0.2962000D+03
 3704.836914062499      0.1065883D+04  0.4687771D+03  0.3321225D+03  0.2968159D+03  0.2962000D+03
 3754.836914062499      0.1065840D+04  0.4685523D+03  0.3321253D+03  0.2968188D+03  0.2962000D+03
 3804.836914062499      0.1065820D+04  0.4683281D+03  0.3321283D+03  0.2968216D+03  0.2962000D+03
 3854.836914062499      0.1065729D+04  0.4680960D+03  0.3321309D+03  0.2968243D+03  0.2962000D+03
 3897.810058593749      0.1065631D+04  0.4678754D+03  0.3321330D+03  0.2968267D+03  0.2962000D+03
 3898.026611328124      0.1020281D+04  0.4636447D+03  0.3301675D+03  0.2966937D+03  0.2961000D+03
 3899.932128906249      0.1020070D+04  0.4633589D+03  0.3301678D+03  0.2966938D+03  0.2961000D+03
 3903.743164062499      0.1020471D+04  0.4638858D+03  0.3301670D+03  0.2966940D+03  0.2961000D+03
 3953.743164062499      0.1020731D+04  0.4637428D+03  0.3301699D+03  0.2966966D+03  0.2961000D+03
 4003.743164062499      0.1020766D+04  0.4635398D+03  0.3301735D+03  0.2966992D+03  0.2961000D+03
 4053.743164062499      0.1020761D+04  0.4633424D+03  0.3301748D+03  0.2967017D+03  0.2961000D+03
 4103.743164062499      0.1020763D+04  0.4631643D+03  0.3301790D+03  0.2967050D+03  0.2961000D+03
 4135.060058593749      0.1020719D+04  0.4629939D+03  0.3301856D+03  0.2967097D+03  0.2961000D+03
 4135.160156250000      0.1044341D+04  0.4668950D+03  0.3311457D+03  0.2968254D+03  0.2962000D+03
 4137.779785156249      0.1041440D+04  0.4648645D+03  0.3311454D+03  0.2968258D+03  0.2962000D+03
 4143.019042968749      0.1041737D+04  0.4652761D+03  0.3311458D+03  0.2968266D+03  0.2962000D+03
 4193.019042968749      0.1042005D+04  0.4651545D+03  0.3311530D+03  0.2968343D+03  0.2962000D+03
 4212.169921874999      0.1041911D+04  0.4649360D+03  0.3311562D+03  0.2968373D+03  0.2962000D+03
 4212.653320312499      0.9420658D+03  0.4543463D+03  0.3266871D+03  0.2964604D+03  0.2959000D+03
 4214.573730468749      0.9417187D+03  0.4539384D+03  0.3266866D+03  0.2964606D+03  0.2959000D+03
 4218.414550781249      0.9428763D+03  0.4548698D+03  0.3266864D+03  0.2964611D+03  0.2959000D+03
 4268.414550781249      0.9429014D+03  0.4546944D+03  0.3266931D+03  0.2964679D+03  0.2959000D+03
 4318.414550781249      0.9429252D+03  0.4545713D+03  0.3266997D+03  0.2964746D+03  0.2959000D+03
