Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	THERMOCHIMICA pressure (Pa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted - IG (at/m3)	Cs reacted - GB (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted - IG (at/m3)	I reacted - GB (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted - IG (at/m3)	Te reacted - GB (at/m3)	Mo produced (at/m3)	Mo in grain (at/m3)	Mo in intragranular solution (at/m3)	Mo in intragranular precipitates (at/m3)	Mo at grain boundary (at/m3)	Mo released (at/m3)	Mo reacted - IG (at/m3)	Mo reacted - GB (at/m3)	Ru produced (at/m3)	Ru in grain (at/m3)	Ru in intragranular solution (at/m3)	Ru in intragranular precipitates (at/m3)	Ru at grain boundary (at/m3)	Ru released (at/m3)	Ru reacted - IG (at/m3)	Ru reacted - GB (at/m3)	Rh produced (at/m3)	Rh in grain (at/m3)	Rh in intragranular solution (at/m3)	Rh in intragranular precipitates (at/m3)	Rh at grain boundary (at/m3)	Rh released (at/m3)	Rh reacted - IG (at/m3)	Rh reacted - GB (at/m3)	Tc produced (at/m3)	Tc in grain (at/m3)	Tc in intragranular solution (at/m3)	Tc in intragranular precipitates (at/m3)	Tc at grain boundary (at/m3)	Tc released (at/m3)	Tc reacted - IG (at/m3)	Tc reacted - GB (at/m3)	Pd produced (at/m3)	Pd in grain (at/m3)	Pd in intragranular solution (at/m3)	Pd in intragranular precipitates (at/m3)	Pd at grain boundary (at/m3)	Pd released (at/m3)	Pd reacted - IG (at/m3)	Pd reacted - GB (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgMOX)	Fuel density (kg/m3)	U234 (at/m3)	U235 (at/m3)	U236 (at/m3)	U237 (at/m3)	U238 (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen potential (KJ/mol)	Uranium content (mol/m3)	Oxygen content (mol/m3)	Plutonium content (mol/m3)	
7080	1980	1e-05	0	1	4.999188e-06	7.75e+26	2.195319e+24	3.491037e+23	1.846216e+24	1.105756e+26	6.62229e+26	4.94e+25	1.399339e+23	2.225254e+22	1.176814e+23	7.048305e+24	4.221176e+25	0.8544891	53.26992	1.412551	0.2246264	1.187925	12.07323	39.78414	0	0	1.52928	0.04055171	0.006448606	0.0341031	0.3466	1.142128	0	0	1.52928	0.04055171	0.006448606	0.0341031	0.3466	1.142128	0	0	55.74226	55.74226	0	0	0	0	0	0	50.56819	50.56819	0	0	0	0	0	0	15.13987	15.13987	0	0	0	0	0	0	13.53413	13.53413	0	0	0	0	0	0	39.42994	39.42994	0	0	0	0	0	0	12744	0.001152832	8.178853e-05	2.040641e+10	9.639369e+09	3.453389e+11	2.764906e-06	1.634173e-11	1.492846e-17	0.3334762	0.3334762	0.1828115	0.5946213	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.044625e-06	0	0	29128.29	77055.9	9399.739	
7086	1981	1e-05	0	1	4.999172e-06	7.75e+26	2.153274e+24	3.37908e+23	1.815366e+24	1.100501e+26	6.627966e+26	4.94e+25	1.372539e+23	2.153891e+22	1.15715e+23	7.014808e+24	4.224794e+25	0.8552214	53.31506	1.413053	0.2217469	1.191306	12.05572	39.84629	0	0	1.530576	0.04056612	0.006365941	0.03420018	0.3460971	1.143913	0	0	1.530576	0.04056612	0.006365941	0.03420018	0.3460971	1.143913	0	0	55.7895	55.7895	0	0	0	0	0	0	50.61105	50.61105	0	0	0	0	0	0	15.1527	15.1527	0	0	0	0	0	0	13.5456	13.5456	0	0	0	0	0	0	39.46335	39.46335	0	0	0	0	0	0	12754.8	0.001146042	8.041996e-05	2.032273e+10	9.633041e+09	3.471344e+11	2.7694e-06	1.63949e-11	1.500137e-17	0.3331891	0.3331891	0.1829515	0.5937596	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.104438e-06	0	0	29127.99	77055.17	9399.677	
7092	1982	1e-05	0	1	4.999156e-06	7.75e+26	2.112207e+24	3.270943e+23	1.785113e+24	1.095262e+26	6.633616e+26	4.94e+25	1.346362e+23	2.084962e+22	1.137865e+23	6.981415e+24	4.228395e+25	0.8559504	53.36021	1.413662	0.2189182	1.194743	12.03817	39.90837	0	0	1.531872	0.04058359	0.006284733	0.03429885	0.3455935	1.145695	0	0	1.531872	0.04058359	0.006284733	0.03429885	0.3455935	1.145695	0	0	55.83673	55.83673	0	0	0	0	0	0	50.6539	50.6539	0	0	0	0	0	0	15.16553	15.16553	0	0	0	0	0	0	13.55707	13.55707	0	0	0	0	0	0	39.49677	39.49677	0	0	0	0	0	0	12765.6	0.001139309	7.907784e-05	2.023962e+10	9.626533e+09	3.489349e+11	2.773891e-06	1.644811e-11	1.507447e-17	0.3329035	0.3329035	0.1830918	0.5929017	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.165029e-06	0	0	29127.67	77054.41	9399.614	
7098	1983	1e-05	0	1	4.99914e-06	7.75e+26	2.072093e+24	3.16649e+23	1.755444e+24	1.09004e+26	6.639239e+26	4.94e+25	1.320792e+23	2.018382e+22	1.118954e+23	6.948125e+24	4.23198e+25	0.856676	53.40535	1.414374	0.2161391	1.198235	12.02061	39.97037	0	0	1.533168	0.04060405	0.00620495	0.0343991	0.3450892	1.147475	0	0	1.533168	0.04060405	0.00620495	0.0343991	0.3450892	1.147475	0	0	55.88397	55.88397	0	0	0	0	0	0	50.69676	50.69676	0	0	0	0	0	0	15.17836	15.17836	0	0	0	0	0	0	13.56854	13.56854	0	0	0	0	0	0	39.53018	39.53018	0	0	0	0	0	0	12776.4	0.001132634	7.776167e-05	2.015707e+10	9.619845e+09	3.507404e+11	2.778379e-06	1.650138e-11	1.514775e-17	0.3326195	0.3326195	0.1832321	0.5920477	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.226404e-06	0	0	29127.36	77053.65	9399.549	
7104	1984	1e-05	0	1	4.999123e-06	7.75e+26	2.032907e+24	3.065592e+23	1.726348e+24	1.084833e+26	6.644837e+26	4.94e+25	1.295815e+23	1.954068e+22	1.100408e+23	6.914938e+24	4.235548e+25	0.8573984	53.4505	1.41519	0.2134084	1.201781	12.00301	40.0323	0	0	1.534464	0.04062746	0.006126557	0.0345009	0.344584	1.149253	0	0	1.534464	0.04062746	0.006126557	0.0345009	0.344584	1.149253	0	0	55.93121	55.93121	0	0	0	0	0	0	50.73961	50.73961	0	0	0	0	0	0	15.19119	15.19119	0	0	0	0	0	0	13.58001	13.58001	0	0	0	0	0	0	39.5636	39.5636	0	0	0	0	0	0	12787.2	0.001126015	7.647093e-05	2.007508e+10	9.612975e+09	3.525509e+11	2.782864e-06	1.65547e-11	1.522123e-17	0.3323369	0.3323369	0.1833726	0.5911975	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.288571e-06	0	0	29127.03	77052.87	9399.484	
7110	1985	1e-05	0	1	4.999106e-06	7.75e+26	1.994626e+24	2.968124e+23	1.697814e+24	1.079643e+26	6.650411e+26	4.94e+25	1.271413e+23	1.891939e+22	1.08222e+23	6.881853e+24	4.239101e+25	0.8581175	53.49564	1.416106	0.210725	1.205381	11.98539	40.09415	0	0	1.53576	0.04065376	0.006049523	0.03460424	0.344078	1.151028	0	0	1.53576	0.04065376	0.006049523	0.03460424	0.344078	1.151028	0	0	55.97845	55.97845	0	0	0	0	0	0	50.78246	50.78246	0	0	0	0	0	0	15.20402	15.20402	0	0	0	0	0	0	13.59148	13.59148	0	0	0	0	0	0	39.59701	39.59701	0	0	0	0	0	0	12798	0.001119452	7.520511e-05	1.999365e+10	9.605925e+09	3.543663e+11	2.787346e-06	1.660807e-11	1.529489e-17	0.3320559	0.3320559	0.1835132	0.5903511	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.351539e-06	0	0	29126.71	77052.08	9399.417	
7116	1986	1e-05	0	1	4.999088e-06	7.75e+26	1.957227e+24	2.873963e+23	1.66983e+24	1.074468e+26	6.655959e+26	4.94e+25	1.247574e+23	1.831919e+22	1.064382e+23	6.84887e+24	4.242637e+25	0.8588335	53.54078	1.417121	0.208088	1.209033	11.96773	40.15593	0	0	1.537056	0.0406829	0.005973817	0.03470908	0.3435712	1.152802	0	0	1.537056	0.0406829	0.005973817	0.03470908	0.3435712	1.152802	0	0	56.02569	56.02569	0	0	0	0	0	0	50.82532	50.82532	0	0	0	0	0	0	15.21685	15.21685	0	0	0	0	0	0	13.60295	13.60295	0	0	0	0	0	0	39.63043	39.63043	0	0	0	0	0	0	12808.8	0.001112946	7.396373e-05	1.991277e+10	9.598694e+09	3.561868e+11	2.791825e-06	1.666149e-11	1.536874e-17	0.3317763	0.3317763	0.183654	0.5895085	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.415316e-06	0	0	29126.37	77051.27	9399.349	
7122	1987	1e-05	0	1	4.99907e-06	7.75e+26	1.920685e+24	2.782993e+23	1.642386e+24	1.06931e+26	6.661483e+26	4.94e+25	1.224282e+23	1.773933e+22	1.046889e+23	6.815987e+24	4.246158e+25	0.8595463	53.58593	1.418233	0.2054961	1.212737	11.95004	40.21765	0	0	1.538352	0.04071483	0.005899409	0.03481542	0.3430635	1.154574	0	0	1.538352	0.04071483	0.005899409	0.03481542	0.3430635	1.154574	0	0	56.07293	56.07293	0	0	0	0	0	0	50.86817	50.86817	0	0	0	0	0	0	15.22968	15.22968	0	0	0	0	0	0	13.61442	13.61442	0	0	0	0	0	0	39.66384	39.66384	0	0	0	0	0	0	12819.6	0.001106495	7.27463e-05	1.983243e+10	9.591281e+09	3.580122e+11	2.796301e-06	1.671495e-11	1.544278e-17	0.3314982	0.3314982	0.1837949	0.5886696	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.47991e-06	0	0	29126.03	77050.45	9399.28	
7128	1988	1e-05	0	1	4.999052e-06	7.75e+26	1.884981e+24	2.695101e+23	1.615471e+24	1.064167e+26	6.666984e+26	4.94e+25	1.201523e+23	1.71791e+22	1.029732e+23	6.783204e+24	4.249664e+25	0.860256	53.63107	1.419441	0.2029484	1.216493	11.93233	40.2793	0	0	1.539648	0.04074951	0.005826269	0.03492324	0.3425548	1.156344	0	0	1.539648	0.04074951	0.005826269	0.03492324	0.3425548	1.156344	0	0	56.12017	56.12017	0	0	0	0	0	0	50.91103	50.91103	0	0	0	0	0	0	15.24252	15.24252	0	0	0	0	0	0	13.62588	13.62588	0	0	0	0	0	0	39.69726	39.69726	0	0	0	0	0	0	12830.4	0.001100099	7.155233e-05	1.975264e+10	9.583686e+09	3.598426e+11	2.800774e-06	1.676847e-11	1.551701e-17	0.3312216	0.3312216	0.183936	0.5878344	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.545329e-06	0	0	29125.68	77049.61	9399.209	
7134	1989	1e-05	0	1	4.999034e-06	7.75e+26	1.850091e+24	2.61018e+23	1.589073e+24	1.059039e+26	6.67246e+26	4.94e+25	1.179284e+23	1.663779e+22	1.012906e+23	6.750519e+24	4.253155e+25	0.8609626	53.67622	1.420743	0.2004439	1.220299	11.91457	40.3409	0	0	1.540944	0.04078688	0.005754369	0.03503251	0.3420452	1.158112	0	0	1.540944	0.04078688	0.005754369	0.03503251	0.3420452	1.158112	0	0	56.16741	56.16741	0	0	0	0	0	0	50.95388	50.95388	0	0	0	0	0	0	15.25535	15.25535	0	0	0	0	0	0	13.63735	13.63735	0	0	0	0	0	0	39.73067	39.73067	0	0	0	0	0	0	12841.2	0.001093758	7.038137e-05	1.967338e+10	9.575909e+09	3.61678e+11	2.805244e-06	1.682204e-11	1.559143e-17	0.3309464	0.3309464	0.1840772	0.5870029	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.611582e-06	0	0	29125.33	77048.75	9399.138	
7140	1990	1e-05	0	1	4.999015e-06	7.75e+26	1.815996e+24	2.528123e+23	1.563184e+24	1.053927e+26	6.677913e+26	4.94e+25	1.157551e+23	1.611475e+22	9.964035e+22	6.717933e+24	4.256631e+25	0.8616662	53.72136	1.422137	0.1979816	1.224155	11.89679	40.40244	0	0	1.54224	0.0408269	0.005683682	0.03514321	0.3415345	1.159879	0	0	1.54224	0.0408269	0.005683682	0.03514321	0.3415345	1.159879	0	0	56.21465	56.21465	0	0	0	0	0	0	50.99674	50.99674	0	0	0	0	0	0	15.26818	15.26818	0	0	0	0	0	0	13.64882	13.64882	0	0	0	0	0	0	39.76409	39.76409	0	0	0	0	0	0	12852	0.001087471	6.923295e-05	1.959465e+10	9.56795e+09	3.635184e+11	2.809712e-06	1.687567e-11	1.566604e-17	0.3306727	0.3306727	0.1842185	0.5861752	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.678676e-06	0	0	29124.97	77047.88	9399.065	
7146	1991	1e-05	0	1	4.998996e-06	7.75e+26	1.782674e+24	2.448831e+23	1.537791e+24	1.04883e+26	6.683344e+26	4.94e+25	1.136311e+23	1.560932e+22	9.80218e+22	6.685443e+24	4.260093e+25	0.8623669	53.7665	1.423622	0.1955606	1.228061	11.87896	40.46392	0	0	1.543536	0.04086952	0.005614179	0.03525534	0.3410228	1.161644	0	0	1.543536	0.04086952	0.005614179	0.03525534	0.3410228	1.161644	0	0	56.26189	56.26189	0	0	0	0	0	0	51.03959	51.03959	0	0	0	0	0	0	15.28101	15.28101	0	0	0	0	0	0	13.66029	13.66029	0	0	0	0	0	0	39.7975	39.7975	0	0	0	0	0	0	12862.8	0.001081239	6.810662e-05	1.951644e+10	9.559807e+09	3.653637e+11	2.814176e-06	1.692934e-11	1.574083e-17	0.3304004	0.3304004	0.18436	0.585351	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.74662e-06	0	0	29124.6	77047	9398.99	
7152	1992	1e-05	0	1	4.998976e-06	7.75e+26	1.750107e+24	2.372206e+23	1.512887e+24	1.043748e+26	6.688751e+26	4.94e+25	1.115552e+23	1.51209e+22	9.643433e+22	6.65305e+24	4.263539e+25	0.8630647	53.81165	1.425195	0.1931799	1.232015	11.8611	40.52535	0	0	1.544832	0.04091469	0.005545835	0.03536886	0.34051	1.163407	0	0	1.544832	0.04091469	0.005545835	0.03536886	0.34051	1.163407	0	0	56.30913	56.30913	0	0	0	0	0	0	51.08244	51.08244	0	0	0	0	0	0	15.29384	15.29384	0	0	0	0	0	0	13.67176	13.67176	0	0	0	0	0	0	39.83092	39.83092	0	0	0	0	0	0	12873.6	0.00107506	6.700193e-05	1.943876e+10	9.55148e+09	3.67214e+11	2.818637e-06	1.698306e-11	1.581581e-17	0.3301295	0.3301295	0.1845016	0.5845306	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.815422e-06	0	0	29124.23	77046.1	9398.915	
7158	1993	1e-05	0	1	4.998956e-06	7.75e+26	1.718275e+24	2.298153e+23	1.48846e+24	1.038681e+26	6.694137e+26	4.94e+25	1.095262e+23	1.464887e+22	9.48773e+22	6.620752e+24	4.266972e+25	0.8637596	53.85679	1.426856	0.1908387	1.236018	11.8432	40.58674	0	0	1.546128	0.04096238	0.005478624	0.03548376	0.3399961	1.16517	0	0	1.546128	0.04096238	0.005478624	0.03548376	0.3399961	1.16517	0	0	56.35637	56.35637	0	0	0	0	0	0	51.1253	51.1253	0	0	0	0	0	0	15.30667	15.30667	0	0	0	0	0	0	13.68323	13.68323	0	0	0	0	0	0	39.86433	39.86433	0	0	0	0	0	0	12884.4	0.001068935	6.591845e-05	1.936159e+10	9.542968e+09	3.690693e+11	2.823096e-06	1.703682e-11	1.589098e-17	0.3298601	0.3298601	0.1846434	0.5837137	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.885092e-06	0	0	29123.84	77045.18	9398.838	
7164	1994	1e-05	0	1	4.998936e-06	7.75e+26	1.687159e+24	2.226583e+23	1.464501e+24	1.033629e+26	6.6995e+26	4.94e+25	1.075428e+23	1.419267e+22	9.33501e+22	6.588548e+24	4.270391e+25	0.8644516	53.90194	1.428604	0.1885362	1.240067	11.82525	40.64808	0	0	1.547424	0.04101255	0.005412522	0.03560002	0.339481	1.16693	0	0	1.547424	0.04101255	0.005412522	0.03560002	0.339481	1.16693	0	0	56.4036	56.4036	0	0	0	0	0	0	51.16815	51.16815	0	0	0	0	0	0	15.3195	15.3195	0	0	0	0	0	0	13.6947	13.6947	0	0	0	0	0	0	39.89775	39.89775	0	0	0	0	0	0	12895.2	0.001062863	6.485574e-05	1.928494e+10	9.534271e+09	3.709295e+11	2.827551e-06	1.709064e-11	1.596634e-17	0.329592	0.329592	0.1847853	0.5829005	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-4.955636e-06	0	0	29123.46	77044.24	9398.76	
7170	1995	1e-05	0	1	4.998916e-06	7.75e+26	1.656741e+24	2.157408e+23	1.441e+24	1.028591e+26	6.704842e+26	4.94e+25	1.056039e+23	1.375174e+22	9.185213e+22	6.556438e+24	4.273796e+25	0.8651408	53.94708	1.430435	0.1862713	1.244164	11.80727	40.70938	0	0	1.54872	0.04106513	0.005347503	0.03571763	0.3389647	1.16869	0	0	1.54872	0.04106513	0.005347503	0.03571763	0.3389647	1.16869	0	0	56.45084	56.45084	0	0	0	0	0	0	51.21101	51.21101	0	0	0	0	0	0	15.33233	15.33233	0	0	0	0	0	0	13.70617	13.70617	0	0	0	0	0	0	39.93116	39.93116	0	0	0	0	0	0	12906	0.001056843	6.38134e-05	1.92088e+10	9.525388e+09	3.727947e+11	2.832004e-06	1.714451e-11	1.604188e-17	0.3293254	0.3293254	0.1849273	0.5820908	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-5.027064e-06	0	0	29123.06	77043.29	9398.68	
7176	1996	1e-05	0	1	4.998895e-06	7.75e+26	1.627003e+24	2.090545e+23	1.417949e+24	1.023568e+26	6.710162e+26	4.94e+25	1.037083e+23	1.332554e+22	9.038279e+22	6.524421e+24	4.277187e+25	0.8658274	53.99222	1.43235	0.1840434	1.248307	11.78924	40.77063	0	0	1.550016	0.04112011	0.005283544	0.03583656	0.338447	1.170449	0	0	1.550016	0.04112011	0.005283544	0.03583656	0.338447	1.170449	0	0	56.49808	56.49808	0	0	0	0	0	0	51.25386	51.25386	0	0	0	0	0	0	15.34516	15.34516	0	0	0	0	0	0	13.71764	13.71764	0	0	0	0	0	0	39.96458	39.96458	0	0	0	0	0	0	12916.8	0.001050876	6.2791e-05	1.913316e+10	9.516319e+09	3.746649e+11	2.836453e-06	1.719843e-11	1.611761e-17	0.3290602	0.3290602	0.1850694	0.5812847	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-5.099383e-06	0	0	29122.66	77042.32	9398.599	
7182	1997	1e-05	0	1	4.998873e-06	7.75e+26	1.597929e+24	2.025911e+23	1.395337e+24	1.018559e+26	6.715461e+26	4.94e+25	1.018551e+23	1.291355e+22	8.894151e+22	6.492494e+24	4.280565e+25	0.8665111	54.03737	1.434347	0.1818517	1.252495	11.77116	40.83186	0	0	1.551312	0.04117743	0.005220622	0.03595681	0.3379281	1.172206	0	0	1.551312	0.04117743	0.005220622	0.03595681	0.3379281	1.172206	0	0	56.54532	56.54532	0	0	0	0	0	0	51.29672	51.29672	0	0	0	0	0	0	15.35799	15.35799	0	0	0	0	0	0	13.72911	13.72911	0	0	0	0	0	0	39.99799	39.99799	0	0	0	0	0	0	12927.6	0.00104496	6.178815e-05	1.905801e+10	9.507061e+09	3.7654e+11	2.8409e-06	1.725239e-11	1.619353e-17	0.3287963	0.3287963	0.1852117	0.5804822	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-5.172604e-06	0	0	29122.25	77041.33	9398.516	
7188	1998	1e-05	0	1	4.998852e-06	7.75e+26	1.5695e+24	1.963429e+23	1.373157e+24	1.013565e+26	6.72074e+26	4.94e+25	1.00043e+23	1.251528e+22	8.75277e+22	6.460658e+24	4.28393e+25	0.8671923	54.08251	1.436424	0.1796952	1.256729	11.75304	40.89305	0	0	1.552608	0.04123706	0.005158715	0.03607834	0.3374078	1.173963	0	0	1.552608	0.04123706	0.005158715	0.03607834	0.3374078	1.173963	0	0	56.59256	56.59256	0	0	0	0	0	0	51.33957	51.33957	0	0	0	0	0	0	15.37082	15.37082	0	0	0	0	0	0	13.74058	13.74058	0	0	0	0	0	0	40.03141	40.03141	0	0	0	0	0	0	12938.4	0.001039095	6.080444e-05	1.898337e+10	9.497616e+09	3.7842e+11	2.845343e-06	1.73064e-11	1.626964e-17	0.3285338	0.3285338	0.1853541	0.5796832	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-5.246733e-06	0	0	29121.83	77040.33	9398.432	
7194	1999	1e-05	0	1	4.99883e-06	7.75e+26	1.541702e+24	1.903024e+23	1.351399e+24	1.008584e+26	6.725999e+26	4.94e+25	9.827106e+22	1.213024e+22	8.614081e+22	6.428912e+24	4.287282e+25	0.8678708	54.12766	1.43858	0.1775734	1.261007	11.73487	40.95421	0	0	1.553904	0.04129895	0.005097801	0.03620115	0.3368861	1.175719	0	0	1.553904	0.04129895	0.005097801	0.03620115	0.3368861	1.175719	0	0	56.6398	56.6398	0	0	0	0	0	0	51.38243	51.38243	0	0	0	0	0	0	15.38365	15.38365	0	0	0	0	0	0	13.75205	13.75205	0	0	0	0	0	0	40.06482	40.06482	0	0	0	0	0	0	12949.2	0.001033282	5.983948e-05	1.890921e+10	9.48798e+09	3.80305e+11	2.849784e-06	1.736046e-11	1.634593e-17	0.3282726	0.3282726	0.1854966	0.5788877	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-5.32178e-06	0	0	29121.41	77039.3	9398.347	
7200	2000	1e-05	0	1	4.998807e-06	7.75e+26	1.514518e+24	1.844622e+23	1.330055e+24	1.003618e+26	6.731237e+26	4.94e+25	9.653828e+22	1.175798e+22	8.47803e+22	6.397253e+24	4.290621e+25	0.8685467	54.1728	1.440814	0.1754854	1.265328	11.71664	41.01535	0	0	1.5552	0.04136307	0.005037858	0.03632521	0.3363629	1.177474	0	0	1.5552	0.04136307	0.005037858	0.03632521	0.3363629	1.177474	0	0	56.68704	56.68704	0	0	0	0	0	0	51.42528	51.42528	0	0	0	0	0	0	15.39648	15.39648	0	0	0	0	0	0	13.76352	13.76352	0	0	0	0	0	0	40.09824	40.09824	0	0	0	0	0	0	12960	0.001027519	5.88929e-05	1.883555e+10	9.478155e+09	3.821949e+11	2.854221e-06	1.741457e-11	1.64224e-17	0.3280129	0.3280129	0.1856393	0.5780957	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-5.397752e-06	0	0	29120.97	77038.26	9398.26	
7206	2001	1e-05	0	1	4.998784e-06	7.75e+26	1.487932e+24	1.788154e+23	1.309116e+24	9.986648e+25	6.736456e+26	4.94e+25	9.484366e+22	1.139804e+22	8.344562e+22	6.365682e+24	4.293947e+25	0.8692201	54.21794	1.443124	0.1734305	1.269693	11.69836	41.07646	0	0	1.556496	0.04142939	0.004978867	0.03645052	0.3358382	1.179228	0	0	1.556496	0.04142939	0.004978867	0.03645052	0.3358382	1.179228	0	0	56.73428	56.73428	0	0	0	0	0	0	51.46813	51.46813	0	0	0	0	0	0	15.40931	15.40931	0	0	0	0	0	0	13.77499	13.77499	0	0	0	0	0	0	40.13166	40.13166	0	0	0	0	0	0	12970.8	0.001021806	5.796432e-05	1.876236e+10	9.468138e+09	3.840897e+11	2.858655e-06	1.746872e-11	1.649907e-17	0.3277544	0.3277544	0.185782	0.5773071	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-5.47466e-06	0	0	29120.53	77037.2	9398.171	
