Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	THERMOCHIMICA pressure (Pa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted - IG (at/m3)	Cs reacted - GB (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted - IG (at/m3)	I reacted - GB (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted - IG (at/m3)	Te reacted - GB (at/m3)	Mo produced (at/m3)	Mo in grain (at/m3)	Mo in intragranular solution (at/m3)	Mo in intragranular precipitates (at/m3)	Mo at grain boundary (at/m3)	Mo released (at/m3)	Mo reacted - IG (at/m3)	Mo reacted - GB (at/m3)	Ru produced (at/m3)	Ru in grain (at/m3)	Ru in intragranular solution (at/m3)	Ru in intragranular precipitates (at/m3)	Ru at grain boundary (at/m3)	Ru released (at/m3)	Ru reacted - IG (at/m3)	Ru reacted - GB (at/m3)	Rh produced (at/m3)	Rh in grain (at/m3)	Rh in intragranular solution (at/m3)	Rh in intragranular precipitates (at/m3)	Rh at grain boundary (at/m3)	Rh released (at/m3)	Rh reacted - IG (at/m3)	Rh reacted - GB (at/m3)	Tc produced (at/m3)	Tc in grain (at/m3)	Tc in intragranular solution (at/m3)	Tc in intragranular precipitates (at/m3)	Tc at grain boundary (at/m3)	Tc released (at/m3)	Tc reacted - IG (at/m3)	Tc reacted - GB (at/m3)	Pd produced (at/m3)	Pd in grain (at/m3)	Pd in intragranular solution (at/m3)	Pd in intragranular precipitates (at/m3)	Pd at grain boundary (at/m3)	Pd released (at/m3)	Pd reacted - IG (at/m3)	Pd reacted - GB (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgMOX)	Fuel density (kg/m3)	U234 (at/m3)	U235 (at/m3)	U236 (at/m3)	U237 (at/m3)	U238 (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen potential (KJ/mol)	Uranium content (mol/m3)	Oxygen content (mol/m3)	Plutonium content (mol/m3)	
1398	1033	1e-05	0	1	5e-06	7.75e+26	5.841267e+26	5.841266e+26	7.509348e+19	1.239381e+26	6.693523e+25	4.94e+25	3.723337e+25	3.723336e+25	4.786604e+18	7.900051e+24	4.266581e+24	0.08636804	10.51855	7.819917	7.819916	1.005304e-06	2.643275	0.05535948	0	1.397544e-06	0.301968	0.2244952	0.2244952	2.886039e-08	0.0758456	0.001627182	0	7.769422e-10	0.301968	0.2244952	0.2244952	2.886039e-08	0.07650596	0.0009668298	0	8.174895e-10	11.00673	11.00673	0	0	0	0	0	0	9.985075	9.985075	0	0	0	0	0	0	2.989483	2.989483	0	0	0	0	0	0	2.672417	2.672417	0	0	0	0	0	0	7.785742	7.785742	0	0	0	0	0	0	2516.4	0.0007829499	5.059065e-06	1.648855e+13	1.758073e+07	874066.1	1.191036e-07	3.032406e-14	1.193298e-21	0.5	0.5	0.01180545	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1404	1034	1e-05	0	1	5e-06	7.75e+26	5.841266e+26	5.841265e+26	7.805864e+19	1.238908e+26	6.698262e+25	4.94e+25	3.723336e+25	3.723336e+25	4.975609e+18	7.897037e+24	4.269602e+24	0.08642918	10.5637	7.85343	7.853429	1.049478e-06	2.653891	0.05637461	0	3.591129e-08	0.303264	0.2254573	0.2254573	3.012856e-08	0.07615036	0.00165631	0	7.665134e-10	0.303264	0.2254573	0.2254573	3.012856e-08	0.07681042	0.0009962102	0	4.468533e-08	11.05397	11.05397	0	0	0	0	0	0	10.02793	10.02793	0	0	0	0	0	0	3.002314	3.002314	0	0	0	0	0	0	2.683886	2.683886	0	0	0	0	0	0	7.819157	7.819157	0	0	0	0	0	0	2527.2	0.0007818003	5.058429e-06	1.64792e+13	1.758922e+07	892382.3	1.191374e-07	3.034128e-14	1.194314e-21	0.5	0.5	0.01180881	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1410	1035	1e-05	0	1	5e-06	7.75e+26	5.841265e+26	5.841264e+26	8.113418e+19	1.238428e+26	6.703073e+25	4.94e+25	3.723335e+25	3.723335e+25	5.17165e+18	7.893977e+24	4.272669e+24	0.08649127	10.60884	7.886944	7.886943	1.095483e-06	2.664485	0.05740984	0	1.625329e-06	0.30456	0.2264194	0.2264194	3.144927e-08	0.07645449	0.001686015	0	5.136612e-08	0.30456	0.2264194	0.2264194	3.144927e-08	0.07711434	0.001026171	0	5.135984e-08	11.10121	11.10121	0	0	0	0	0	0	10.07078	10.07078	0	0	0	0	0	0	3.015144	3.015144	0	0	0	0	0	0	2.695356	2.695356	0	0	0	0	0	0	7.852572	7.852572	0	0	0	0	0	0	2538	0.0007806527	5.057709e-06	1.646969e+13	1.759774e+07	911048.4	1.191718e-07	3.035881e-14	1.195349e-21	0.5	0.5	0.01181222	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1416	1036	1e-05	0	1	5e-06	7.75e+26	5.841264e+26	5.841263e+26	8.432396e+19	1.23794e+26	6.707959e+25	4.94e+25	3.723335e+25	3.723334e+25	5.374972e+18	7.89087e+24	4.275783e+24	0.08655431	10.65398	7.920457	7.920456	1.14339e-06	2.675061	0.05846556	0	3.496209e-08	0.305856	0.2273816	0.2273815	3.282459e-08	0.0767581	0.001716308	0	3.509505e-08	0.305856	0.2273816	0.2273815	3.282459e-08	0.07741772	0.001056724	0	7.848541e-10	11.14845	11.14845	0	0	0	0	0	0	10.11364	10.11364	0	0	0	0	0	0	3.027974	3.027974	0	0	0	0	0	0	2.706826	2.706826	0	0	0	0	0	0	7.885987	7.885987	0	0	0	0	0	0	2548.8	0.0007795072	5.056905e-06	1.646001e+13	1.76063e+07	930070.5	1.192068e-07	3.037665e-14	1.196403e-21	0.5	0.5	0.01181569	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1422	1037	1e-05	0	1	5e-06	7.75e+26	5.841263e+26	5.841262e+26	8.763196e+19	1.237445e+26	6.71292e+25	4.94e+25	3.723334e+25	3.723333e+25	5.585831e+18	7.887715e+24	4.278945e+24	0.08661832	10.69913	7.953971	7.95397	1.193273e-06	2.685613	0.05954213	0	1.638991e-06	0.307152	0.2283437	0.2283436	3.425664e-08	0.07706111	0.001747199	0	3.264176e-08	0.307152	0.2283437	0.2283436	3.425664e-08	0.07772044	0.00108788	0	1.594655e-08	11.19569	11.19569	0	0	0	0	0	0	10.15649	10.15649	0	0	0	0	0	0	3.040805	3.040805	0	0	0	0	0	0	2.718295	2.718295	0	0	0	0	0	0	7.919402	7.919402	0	0	0	0	0	0	2559.6	0.0007783638	5.056019e-06	1.645018e+13	1.761491e+07	949454.7	1.192425e-07	3.039481e-14	1.197476e-21	0.5	0.5	0.01181922	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1428	1038	1e-05	0	1	5e-06	7.75e+26	5.841262e+26	5.841261e+26	9.106231e+19	1.236943e+26	6.717956e+25	4.94e+25	3.723333e+25	3.723333e+25	5.804488e+18	7.884512e+24	4.282155e+24	0.08668331	10.74427	7.987484	7.987483	1.245208e-06	2.696148	0.06063996	0	3.401886e-08	0.308448	0.2293058	0.2293057	3.574761e-08	0.0773635	0.0017787	0	3.312869e-08	0.308448	0.2293058	0.2293057	3.574761e-08	0.07802253	0.00111965	0	5.212613e-08	11.24293	11.24293	0	0	0	0	0	0	10.19935	10.19935	0	0	0	0	0	0	3.053635	3.053635	0	0	0	0	0	0	2.729765	2.729765	0	0	0	0	0	0	7.952818	7.952818	0	0	0	0	0	0	2570.4	0.0007772225	5.05505e-06	1.644018e+13	1.762357e+07	969207.3	1.192787e-07	3.04133e-14	1.198569e-21	0.5	0.5	0.01182281	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1434	1039	1e-05	0	1	5e-06	7.75e+26	5.841261e+26	5.84126e+26	9.461924e+19	1.236432e+26	6.72307e+25	4.94e+25	3.723333e+25	3.723332e+25	6.031213e+18	7.88126e+24	4.285415e+24	0.08674929	10.78942	8.020998	8.020996	1.299276e-06	2.706659	0.06175943	0	3.354514e-08	0.309744	0.2302679	0.2302678	3.729978e-08	0.07766528	0.001810822	0	2.552539e-08	0.309744	0.2302679	0.2302678	3.729978e-08	0.07832408	0.001152044	0	7.525493e-10	11.29017	11.29017	0	0	0	0	0	0	10.2422	10.2422	0	0	0	0	0	0	3.066466	3.066466	0	0	0	0	0	0	2.741234	2.741234	0	0	0	0	0	0	7.986233	7.986233	0	0	0	0	0	0	2581.2	0.0007760834	5.054002e-06	1.643001e+13	1.763227e+07	989334.6	1.193156e-07	3.043211e-14	1.199681e-21	0.5	0.5	0.01182647	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1440	1040	1e-05	0	1	5e-06	7.75e+26	5.841259e+26	5.841258e+26	9.830714e+19	1.235914e+26	6.728262e+25	4.94e+25	3.723332e+25	3.723331e+25	6.266288e+18	7.877958e+24	4.288725e+24	0.08681629	10.83456	8.054511	8.05451	1.355557e-06	2.717148	0.06290094	0	3.307785e-08	0.31104	0.23123	0.2312299	3.891551e-08	0.07796644	0.001843577	0	7.048172e-10	0.31104	0.23123	0.2312299	3.891551e-08	0.07862494	0.001185076	0	7.417506e-10	11.33741	11.33741	0	0	0	0	0	0	10.28506	10.28506	0	0	0	0	0	0	3.079296	3.079296	0	0	0	0	0	0	2.752704	2.752704	0	0	0	0	0	0	8.019648	8.019648	0	0	0	0	0	0	2592	0.0007749463	5.052873e-06	1.641968e+13	1.764103e+07	1009843	1.193532e-07	3.045127e-14	1.200814e-21	0.5	0.5	0.01183019	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1446	1041	1e-05	0	1	5e-06	7.75e+26	5.841258e+26	5.841257e+26	1.021306e+20	1.235389e+26	6.733534e+25	4.94e+25	3.723331e+25	3.72333e+25	6.509999e+18	7.874606e+24	4.292085e+24	0.08688431	10.8797	8.088024	8.088023	1.414138e-06	2.727615	0.06406488	0	3.261232e-08	0.312336	0.2321921	0.232192	4.059726e-08	0.0782669	0.001876976	0	4.11586e-08	0.312336	0.2321921	0.232192	4.059726e-08	0.07892512	0.001218755	0	4.268384e-08	11.38465	11.38465	0	0	0	0	0	0	10.32791	10.32791	0	0	0	0	0	0	3.092126	3.092126	0	0	0	0	0	0	2.764174	2.764174	0	0	0	0	0	0	8.053063	8.053063	0	0	0	0	0	0	2602.8	0.0007738113	5.051666e-06	1.640917e+13	1.764983e+07	1030739	1.193914e-07	3.047076e-14	1.201967e-21	0.5	0.5	0.01183397	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1452	1042	1e-05	0	1	5e-06	7.75e+26	5.841257e+26	5.841256e+26	1.060941e+20	1.234855e+26	6.738886e+25	4.94e+25	3.72333e+25	3.723329e+25	6.762646e+18	7.871203e+24	4.295497e+24	0.08695337	10.92485	8.121537	8.121536	1.475106e-06	2.738059	0.06525168	0	3.214858e-08	0.313632	0.2331542	0.2331541	4.234755e-08	0.07856674	0.00191103	0	4.160548e-08	0.313632	0.2331542	0.2331541	4.234755e-08	0.07922472	0.001253094	0	7.206056e-10	11.43189	11.43189	0	0	0	0	0	0	10.37076	10.37076	0	0	0	0	0	0	3.104957	3.104957	0	0	0	0	0	0	2.775643	2.775643	0	0	0	0	0	0	8.086478	8.086478	0	0	0	0	0	0	2613.6	0.0007726784	5.050381e-06	1.63985e+13	1.765868e+07	1052030	1.194302e-07	3.04906e-14	1.203142e-21	0.5	0.5	0.01183783	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1458	1043	1e-05	0	1	5e-06	7.75e+26	5.841255e+26	5.841254e+26	1.102027e+20	1.234313e+26	6.744321e+25	4.94e+25	3.723329e+25	3.723329e+25	7.024535e+18	7.867747e+24	4.29896e+24	0.08702349	10.96999	8.155051	8.155049	1.538554e-06	2.74848	0.06646173	0	3.168667e-08	0.314928	0.2341163	0.2341162	4.416902e-08	0.07886596	0.001945752	0	6.745295e-10	0.314928	0.2341163	0.2341162	4.416902e-08	0.07952359	0.001288106	0	2.378996e-08	11.47913	11.47913	0	0	0	0	0	0	10.41362	10.41362	0	0	0	0	0	0	3.117787	3.117787	0	0	0	0	0	0	2.787113	2.787113	0	0	0	0	0	0	8.119894	8.119894	0	0	0	0	0	0	2624.4	0.0007715477	5.049019e-06	1.638764e+13	1.766758e+07	1073722	1.194698e-07	3.051079e-14	1.204337e-21	0.5	0.5	0.01184175	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1464	1044	1e-05	0	1	5e-06	7.75e+26	5.841254e+26	5.841253e+26	1.144613e+20	1.233762e+26	6.749838e+25	4.94e+25	3.723328e+25	3.723328e+25	7.295984e+18	7.86424e+24	4.302477e+24	0.08709468	11.01514	8.188564	8.188562	1.604576e-06	2.758876	0.06769547	0	7.479215e-07	0.316224	0.2350784	0.2350783	4.606438e-08	0.07916447	0.001981153	0	6.644276e-10	0.316224	0.2350784	0.2350783	4.606438e-08	0.0798218	0.001323801	0	1.548811e-08	11.52636	11.52636	0	0	0	0	0	0	10.45647	10.45647	0	0	0	0	0	0	3.130618	3.130618	0	0	0	0	0	0	2.798582	2.798582	0	0	0	0	0	0	8.153309	8.153309	0	0	0	0	0	0	2635.2	0.0007704191	5.047581e-06	1.637661e+13	1.767654e+07	1095821	1.1951e-07	3.053135e-14	1.205554e-21	0.5	0.5	0.01184573	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1470	1045	1e-05	0	1	5e-06	7.75e+26	5.841252e+26	5.841251e+26	1.18875e+20	1.233204e+26	6.755439e+25	4.94e+25	3.723327e+25	3.723327e+25	7.577321e+18	7.860678e+24	4.306048e+24	0.08716696	11.06028	8.222077	8.222075	1.67327e-06	2.76925	0.0689533	0	3.077035e-08	0.31752	0.2360405	0.2360404	4.803646e-08	0.07946228	0.002017246	0	6.54453e-10	0.31752	0.2360405	0.2360404	4.803646e-08	0.08011931	0.001360192	0	2.533712e-08	11.5736	11.5736	0	0	0	0	0	0	10.49933	10.49933	0	0	0	0	0	0	3.143448	3.143448	0	0	0	0	0	0	2.810052	2.810052	0	0	0	0	0	0	8.186724	8.186724	0	0	0	0	0	0	2646	0.0007692926	5.046069e-06	1.63654e+13	1.768556e+07	1118336	1.195509e-07	3.055226e-14	1.206793e-21	0.5	0.5	0.01184979	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1476	1046	1e-05	0	1	5e-06	7.75e+26	5.841251e+26	5.84125e+26	1.234491e+20	1.232636e+26	6.761126e+25	4.94e+25	3.723326e+25	3.723326e+25	7.868884e+18	7.857063e+24	4.309673e+24	0.08724034	11.10542	8.255589	8.255588	1.744738e-06	2.779598	0.07023567	0	1.310314e-06	0.318816	0.2370026	0.2370025	5.008816e-08	0.07975939	0.002054043	0	6.445236e-10	0.318816	0.2370026	0.2370025	5.008816e-08	0.0804161	0.001397292	0	4.12e-08	11.62084	11.62084	0	0	0	0	0	0	10.54218	10.54218	0	0	0	0	0	0	3.156278	3.156278	0	0	0	0	0	0	2.821522	2.821522	0	0	0	0	0	0	8.220139	8.220139	0	0	0	0	0	0	2656.8	0.0007681683	5.044482e-06	1.635401e+13	1.769463e+07	1141273	1.195926e-07	3.057355e-14	1.208055e-21	0.5	0.5	0.01185392	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1482	1047	1e-05	0	1	5e-06	7.75e+26	5.841249e+26	5.841248e+26	1.281891e+20	1.232061e+26	6.766899e+25	4.94e+25	3.723325e+25	3.723325e+25	8.171022e+18	7.853393e+24	4.313353e+24	0.08731483	11.15057	8.289102	8.2891	1.819085e-06	2.789923	0.071543	0	1.255381e-07	0.320112	0.2379647	0.2379646	5.222252e-08	0.08005578	0.002091556	0	6.346404e-10	0.320112	0.2379647	0.2379646	5.222252e-08	0.08071218	0.001435113	0	5.078286e-08	11.66808	11.66808	0	0	0	0	0	0	10.58504	10.58504	0	0	0	0	0	0	3.169109	3.169109	0	0	0	0	0	0	2.832991	2.832991	0	0	0	0	0	0	8.253554	8.253554	0	0	0	0	0	0	2667.6	0.0007670461	5.042823e-06	1.634243e+13	1.770375e+07	1164638	1.196349e-07	3.059521e-14	1.209339e-21	0.5	0.5	0.01185812	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1488	1048	1e-05	0	1	5e-06	7.75e+26	5.841248e+26	5.841246e+26	1.331007e+20	1.231476e+26	6.77276e+25	4.94e+25	3.723324e+25	3.723324e+25	8.484095e+18	7.849667e+24	4.317089e+24	0.08739046	11.19571	8.322615	8.322613	1.89642e-06	2.800217	0.07287574	0	4.055643e-06	0.321408	0.2389267	0.2389267	5.444267e-08	0.08035145	0.002129799	0	6.24804e-10	0.321408	0.2389267	0.2389267	5.444267e-08	0.08100754	0.001473668	0	4.163461e-08	11.71532	11.71532	0	0	0	0	0	0	10.62789	10.62789	0	0	0	0	0	0	3.181939	3.181939	0	0	0	0	0	0	2.844461	2.844461	0	0	0	0	0	0	8.28697	8.28697	0	0	0	0	0	0	2678.4	0.0007659261	5.041092e-06	1.633066e+13	1.771294e+07	1188441	1.19678e-07	3.061725e-14	1.210646e-21	0.5	0.5	0.01186239	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1494	1049	1e-05	0	1	5e-06	7.75e+26	5.841246e+26	5.841245e+26	1.381896e+20	1.230883e+26	6.77871e+25	4.94e+25	3.723323e+25	3.723322e+25	8.808474e+18	7.845885e+24	4.320881e+24	0.08746723	11.24086	8.356128	8.356126	1.976856e-06	2.810491	0.07423432	0	2.666298e-06	0.322704	0.2398888	0.2398888	5.675184e-08	0.08064638	0.002168783	0	6.150153e-10	0.322704	0.2398888	0.2398888	5.675184e-08	0.0813022	0.00151297	0	1.146541e-09	11.76256	11.76256	0	0	0	0	0	0	10.67075	10.67075	0	0	0	0	0	0	3.19477	3.19477	0	0	0	0	0	0	2.85593	2.85593	0	0	0	0	0	0	8.320385	8.320385	0	0	0	0	0	0	2689.2	0.0007648082	5.039289e-06	1.631871e+13	1.772219e+07	1212687	1.197219e-07	3.063969e-14	1.211977e-21	0.5	0.5	0.01186673	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1500	1050	1e-05	0	1	5e-06	7.75e+26	5.841244e+26	5.841243e+26	1.434619e+20	1.23028e+26	6.784751e+25	4.94e+25	3.723322e+25	3.723321e+25	9.144542e+18	7.842046e+24	4.324731e+24	0.08754517	11.286	8.38964	8.389638	2.06051e-06	2.820741	0.07561921	0	2.851366e-08	0.324	0.2408509	0.2408509	5.915339e-08	0.08094056	0.002208522	0	2.850153e-09	0.324	0.2408509	0.2408509	5.915339e-08	0.08159604	0.00155303	0	1.655169e-08	11.8098	11.8098	0	0	0	0	0	0	10.7136	10.7136	0	0	0	0	0	0	3.2076	3.2076	0	0	0	0	0	0	2.8674	2.8674	0	0	0	0	0	0	8.3538	8.3538	0	0	0	0	0	0	2700	0.0007636925	5.037417e-06	1.630656e+13	1.77315e+07	1237385	1.197664e-07	3.066251e-14	1.213331e-21	0.5	0.5	0.01187115	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1506	1051	1e-05	0	1	5e-06	7.75e+26	5.841243e+26	5.841241e+26	1.489239e+20	1.229669e+26	6.790882e+25	4.94e+25	3.723321e+25	3.72332e+25	9.492695e+18	7.838149e+24	4.32864e+24	0.08762429	11.33114	8.423153	8.423151	2.147503e-06	2.830958	0.07703086	0	2.147478e-06	0.325296	0.241813	0.2418129	6.165079e-08	0.08123397	0.002249029	0	5.955884e-10	0.325296	0.241813	0.2418129	6.165079e-08	0.08188914	0.001593864	0	6.272837e-10	11.85704	11.85704	0	0	0	0	0	0	10.75645	10.75645	0	0	0	0	0	0	3.22043	3.22043	0	0	0	0	0	0	2.87887	2.87887	0	0	0	0	0	0	8.387215	8.387215	0	0	0	0	0	0	2710.8	0.0007625789	5.035476e-06	1.629422e+13	1.774087e+07	1262542	1.198118e-07	3.068574e-14	1.21471e-21	0.5	0.5	0.01187565	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1512	1052	1e-05	0	1	5e-06	7.75e+26	5.841241e+26	5.841239e+26	1.545818e+20	1.229048e+26	6.797107e+25	4.94e+25	3.72332e+25	3.723319e+25	9.85334e+18	7.834193e+24	4.332607e+24	0.0877046	11.37629	8.456665	8.456663	2.23796e-06	2.841151	0.07846972	0	2.119841e-06	0.326592	0.2427751	0.242775	6.424765e-08	0.08152661	0.002290317	0	5.85944e-10	0.326592	0.2427751	0.242775	6.424765e-08	0.08218144	0.001635484	0	6.171401e-10	11.90428	11.90428	0	0	0	0	0	0	10.79931	10.79931	0	0	0	0	0	0	3.233261	3.233261	0	0	0	0	0	0	2.890339	2.890339	0	0	0	0	0	0	8.42063	8.42063	0	0	0	0	0	0	2721.6	0.0007614676	5.033466e-06	1.628168e+13	1.775031e+07	1288165	1.198579e-07	3.070937e-14	1.216113e-21	0.5	0.5	0.01188022	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1518	1053	1e-05	0	1	5e-06	7.75e+26	5.841239e+26	5.841237e+26	1.604422e+20	1.228419e+26	6.803425e+25	4.94e+25	3.723319e+25	3.723318e+25	1.02269e+19	7.830177e+24	4.336635e+24	0.08778613	11.42143	8.490177	8.490175	2.332011e-06	2.851313	0.07993626	0	4.971087e-06	0.327888	0.2437372	0.2437371	6.694767e-08	0.08181842	0.0023324	0	3.490952e-08	0.327888	0.2437372	0.2437371	6.694767e-08	0.08247295	0.001677903	0	6.070796e-10	11.95152	11.95152	0	0	0	0	0	0	10.84216	10.84216	0	0	0	0	0	0	3.246091	3.246091	0	0	0	0	0	0	2.901809	2.901809	0	0	0	0	0	0	8.454046	8.454046	0	0	0	0	0	0	2732.4	0.0007603584	5.031389e-06	1.626894e+13	1.775982e+07	1314264	1.199048e-07	3.073341e-14	1.217542e-21	0.5	0.5	0.01188487	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
1524	1054	1e-05	0	1	5e-06	7.75e+26	5.841237e+26	5.841235e+26	1.665121e+20	1.227779e+26	6.809838e+25	4.94e+25	3.723318e+25	3.723316e+25	1.061381e+19	7.826102e+24	4.340723e+24	0.08786888	11.46658	8.52369	8.523687	2.42979e-06	2.861455	0.08143096	0	2.396857e-07	0.329184	0.2446992	0.2446992	6.975472e-08	0.08210949	0.00237529	0	5.66876e-10	0.329184	0.2446992	0.2446992	6.975472e-08	0.08276364	0.001721135	0	5.970731e-10	11.99876	11.99876	0	0	0	0	0	0	10.88502	10.88502	0	0	0	0	0	0	3.258922	3.258922	0	0	0	0	0	0	2.913278	2.913278	0	0	0	0	0	0	8.487461	8.487461	0	0	0	0	0	0	2743.2	0.0007592514	5.029247e-06	1.6256e+13	1.776939e+07	1340845	1.199525e-07	3.075788e-14	1.218996e-21	0.5	0.5	0.0118896	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
