label,f_n,K_d,rho_d,Fdot,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,dt_h,n_modes,score_total,score_swelling,score_Rd,score_Nd,score_pressure,score_proximity,sw_d_1800_bu1.1,sw_d_2000_bu1.1,Rd_2000_bu1.1,sw_d_1800_bu1.3,sw_d_2000_bu1.3,Rd_2000_bu1.3,sw_d_1800_bu3.2,sw_d_2000_bu3.2,Rd_2000_bu3.2,error
RAND_0231,3e-07,500000.0,30000000000000.0,1e+20,1.0,1.3,0.5,0.5,0.7,1.25,1.25,12.0,25,1.5950684161595088,1.0908992576141732,0.12769646789600284,0.5279410965025041,0.3233902898999438,0.1716940064164522,11.685156518158658,24.758802512606433,281.9753477471885,14.28867525499654,33.73850338043613,442.47421909676564,31.58016488705343,54.1868573352281,2463.9310686675904,
RAND_0232,5e-07,800000.0,50000000000000.0,5e+19,0.3,0.7,1.3,0.5,1.3,0.75,1.5,12.0,25,2.630728233956628,1.8490241531481173,0.23514854242018707,0.8179090638139827,0.42415588297145296,0.20315692083127085,8.789921964784684,11.438180810069216,100.57605278187877,11.200162518919036,15.722489063903225,118.93554583659062,32.901794076329885,60.6185924742519,1257.8627517831762,
RAND_0233,5e-07,300000.0,30000000000000.0,5e+19,0.2,1.0,0.7,1.3,2.0,1.5,0.5,12.0,25,1.5210169063684682,1.011381621081869,0.059283548282956934,0.5035139727100062,0.5816102055485546,0.20625866475387092,11.021062063630033,25.66699378389201,398.04903777644114,12.89207594794092,30.118902859021514,513.9238524025982,25.016979964601088,45.93924184985405,1772.291550663537,
RAND_0234,2e-06,300000.0,10000000000000.0,7.5e+19,1.0,1.3,1.3,1.3,0.7,1.0,1.5,12.0,25,2.4965620870491114,1.8775018333179865,0.2099040469244399,0.7104782448845768,0.11612863999426196,0.168083139547056,2.5375221884097687,18.281981775277384,327.6368039463016,3.0909558499657424,26.79009966282554,448.6932077631031,16.360929579863186,58.169774577729626,2280.3485633985943,
RAND_0235,2e-07,800000.0,10000000000000.0,7.5e+19,0.5,1.3,1.3,0.7,1.0,1.5,1.5,12.0,25,1.5059985214940117,0.9959414195288644,0.14343106611964102,0.524163422285874,0.2863636209070585,0.23566397083109525,9.339922294291835,26.87005148799455,439.24012590757735,11.078866441580198,31.820294785442254,586.8230566535633,24.98210384849013,48.200411294093065,2152.789585774117,
RAND_0236,2e-06,200000.0,10000000000000.0,7.5e+19,0.2,0.5,1.0,0.7,1.0,1.25,1.25,12.0,25,2.4379792903654836,1.758439579964599,0.11294744920139253,0.8336510331956624,0.3029287949295696,0.2455367731012017,3.857902373349218,18.283162330793886,410.59300796580663,4.421595971776989,21.254467489170644,468.04938875549277,9.782532003985843,40.45582390072394,1108.860382902765,
RAND_0237,7e-07,200000.0,20000000000000.0,5e+19,0.3,1.0,0.5,1.0,2.0,0.75,0.5,12.0,25,1.512737024974777,0.9415444267725991,0.042901883788016536,0.642172607905149,0.5405275611719427,0.207258245144913,11.754488025561592,28.001773929958983,390.5357131524884,13.621031191086756,33.18360682606454,470.8045755116617,26.55013779398533,54.58052122391766,1503.0313585220786,
RAND_0238,3e-07,200000.0,10000000000000.0,3e+19,0.5,2.0,1.0,0.5,2.0,0.5,0.5,12.0,25,2.1801100138209373,1.3938777737399775,0.15190550583062454,0.8453713877547471,0.5661215322131617,0.3114517029338437,14.70861558702513,34.840218042874305,517.9785670300467,17.008665263537043,40.82798342091479,624.6446978667881,32.88682427059727,63.289905896578865,2168.417788149892,
RAND_0239,1e-07,300000.0,20000000000000.0,3e+19,0.2,0.5,1.3,1.0,0.5,0.5,0.5,12.0,25,1.6604893406230115,1.11482751721591,0.13782466025981935,0.5713181600291439,0.29332658455506966,0.33062019068974313,8.397639639364742,22.382508782274886,254.49938212757914,9.792590676269466,28.399471585078643,299.55589587170084,21.62178097201854,60.82966849841432,1095.446796232326,
RAND_0240,1e-06,300000.0,20000000000000.0,1e+20,0.2,0.5,1.0,1.3,2.0,1.0,0.75,12.0,25,1.593772499056496,1.0412748231823514,0.1110031446913158,0.5646797805517859,0.46253653089423985,0.20353473535592154,8.231659680451813,21.837461645297793,304.75688241664744,9.452396609600106,25.9090795071156,358.97417316111245,18.3337122873154,45.54634777373781,978.4225270699004,
RAND_0241,1e-06,800000.0,30000000000000.0,7.5e+19,0.7,0.5,0.7,1.0,0.7,1.0,0.5,12.0,25,1.9329739333740037,1.226032901704006,0.34286673096364245,0.7040477687747586,0.12540528535885165,0.13154337390879983,5.675504356422717,14.517008004879395,142.87645008804995,6.839090486876293,21.37176585338965,188.46756102293855,20.7133592192207,58.132000814199934,1886.962864873539,
RAND_0242,1e-06,500000.0,10000000000000.0,5e+19,0.5,1.3,1.0,0.5,2.0,0.75,1.25,12.0,25,1.4656443005813455,0.9669835918050342,0.046705450533982,0.5915811376106346,0.38167272175785383,0.15600030396679992,12.408404945829703,29.377340061041014,380.2108843124729,14.531230848184654,35.846186734058975,484.125041000181,29.64306868064493,58.15402604885392,1922.8840379227343,
RAND_0243,2e-06,800000.0,10000000000000.0,1e+20,0.3,0.5,0.5,1.3,0.7,1.5,1.25,12.0,25,2.7713651217426865,2.0639147966423423,0.45756061517816926,0.5628605238382139,0.09049044615740157,0.26818968633346973,0.9226969797513115,5.754377713044814,134.71384312673754,1.070559314305213,7.863294661485414,156.23341334679162,4.161614992719595,46.34700269196958,1071.4786620733291,
RAND_0244,1e-06,200000.0,50000000000000.0,1e+20,0.5,0.5,0.7,1.3,0.5,1.5,1.0,12.0,25,1.6441110969934745,1.1075360585930394,0.19301667113161902,0.5298107846692862,0.251804125325371,0.20625866475387092,7.6431916884465325,24.9136259231422,365.174066134148,9.01601523837342,30.147906783429118,489.13481730563257,20.850948230347058,47.69719948719018,1847.1303596507928,
RAND_0245,2e-07,500000.0,10000000000000.0,7.5e+19,1.0,1.3,1.0,1.0,0.7,0.5,0.5,12.0,25,1.9502664497356708,1.4144164259073704,0.1593221540539508,0.5990447856811852,0.17875102117340716,0.2020988928847186,5.666172519195799,20.82379279571562,258.5854783463325,6.646834315149319,27.03959157908433,305.6747967095084,17.22939715555394,66.08815961824088,1480.3630082879445,
RAND_0246,3e-07,800000.0,20000000000000.0,1e+20,0.5,0.5,1.0,1.0,2.0,1.25,1.0,12.0,25,1.4663247724061086,0.9164211737195441,0.15167257198158113,0.546949130313839,0.3821034628934931,0.20037454387781137,10.664056774857503,22.345869820812723,247.44723467692086,12.851154945159331,29.625294293040756,350.0810464025874,27.73683430066868,51.165465338405525,1698.9381330988087,
RAND_0247,1e-07,800000.0,50000000000000.0,1e+20,1.0,1.3,1.3,1.0,1.3,0.5,1.0,12.0,25,3.2178552421313316,2.4353025390092102,0.22197168258240715,0.8406947761677033,0.40484595552723085,0.21544170732006854,8.691976992766724,10.693299155472886,93.44683965416726,11.130287016388912,14.167326357086802,105.98790001847411,36.397691337204364,67.87104584299438,1276.9162102302635,
RAND_0248,7e-07,200000.0,30000000000000.0,7.5e+19,0.2,0.5,1.0,1.3,2.0,0.5,0.75,12.0,25,1.3490339018292068,0.7975174440077255,0.06293939391987048,0.5694170999404021,0.5697844772549027,0.23362502799605103,9.89447784271472,22.21448775658952,253.21939762662774,11.530583923148233,27.136036033315204,289.39238668813834,23.64185519184817,54.39216083488995,774.5391716061998,
RAND_0249,1e-07,300000.0,20000000000000.0,5e+19,0.5,2.0,0.5,0.5,1.0,1.0,1.0,12.0,25,1.9865966483126267,1.4655394881154162,0.04128641672677006,0.5580340970430747,0.5347244777294902,0.23655090830254205,13.220013594979903,29.942735066641074,426.23380753213064,15.55540366585487,35.94709587359311,564.1188566621421,30.865963718256207,54.794356410447286,2246.7352307191404,
RAND_0250,2e-06,300000.0,20000000000000.0,3e+19,1.0,0.5,1.3,2.0,2.0,1.5,0.5,12.0,25,1.4519419345192375,0.9976569450620478,0.06709391540191713,0.5480763375536557,0.2260765719211323,0.21954303163371075,14.415198179149897,38.947164375239645,1070.401775865531,17.03438882835061,42.72055865419835,1469.9279585099787,32.834007833555255,54.118418402166824,5360.791667590011,
RAND_0251,7e-07,800000.0,50000000000000.0,1e+20,0.3,0.5,1.3,1.0,0.7,0.5,0.75,12.0,25,1.6145079001735003,0.7645500914819304,0.35248787788364905,0.8695927380429492,0.238547206355123,0.21823849758465322,6.807082472193807,10.268759485981763,91.85112014538468,8.332968526190069,13.497584286755743,103.61946602708161,22.880064208103104,58.883755418369745,538.6124679141524,
RAND_0252,3e-07,300000.0,50000000000000.0,1e+20,0.2,0.7,0.7,1.0,0.5,1.5,1.0,12.0,25,1.473015164665691,0.8719729028694447,0.20699469295931539,0.5545907397308799,0.3934388072100922,0.2503183108367454,8.319554110319048,20.015616488083545,248.25478239549932,9.784795885300335,24.944411167809086,321.0064266707375,20.538039005723313,43.73221119160915,1169.3146677115842,
RAND_0253,5e-07,800000.0,50000000000000.0,1e+20,1.0,0.5,1.0,1.0,1.0,1.25,0.75,12.0,25,1.896619717553998,1.177812221148406,0.2518381813367254,0.7768628889001927,0.24921550928705372,0.14099158808005283,9.213500320736427,13.301050306598942,120.46030419905108,11.961748631285008,21.089148412342425,172.19055877827674,33.94028789914525,56.55699241219831,2406.5493025311243,
RAND_0254,1e-06,200000.0,50000000000000.0,7.5e+19,0.7,0.5,2.0,2.0,1.3,1.25,1.0,12.0,25,1.5655164035800457,1.0964226759522782,0.07996630924769858,0.5013886239544015,0.3740556260492544,0.18770230269424137,12.571664594758253,29.370417401272984,405.05854321472947,14.937542764825848,35.708457433386044,572.927959452841,30.267062409964357,53.00367987055067,2476.9633310692097,
RAND_0255,3e-07,200000.0,50000000000000.0,5e+19,0.5,1.3,1.0,2.0,1.0,1.25,1.25,12.0,25,2.040987570807375,1.572071397758321,0.051658904062805606,0.4943481912548936,0.46994807005517514,0.18659007938360395,13.20287820001042,29.79918475020243,416.0628425531805,15.737997041155557,36.13220181450538,592.0368695843349,31.614415550893,53.16826036111969,2571.1252142021053,
RAND_0256,1e-06,300000.0,20000000000000.0,7.5e+19,0.5,0.7,2.0,0.5,0.5,0.5,1.5,12.0,25,1.938021704281799,1.390601316360062,0.18225203082819258,0.5744671347696381,0.21301203409945793,0.2191067695535499,5.855730010203081,19.958845640213262,237.5724319364941,6.912287202784968,25.689169027403075,277.6501138482212,18.48978628553439,60.72709020172341,1084.875976043234,
RAND_0257,5e-07,500000.0,30000000000000.0,7.5e+19,0.5,1.0,1.0,2.0,0.5,1.25,0.5,12.0,25,2.097868984073139,1.4591378041490177,0.31658306814285075,0.5982601741337817,0.16800766550693128,0.16165011367124033,4.7490451883140095,18.005282765968875,207.4943315431482,5.648134571646611,25.588218692082215,292.0977755285331,17.069658753310897,53.82239721873868,1710.639292218188,
RAND_0258,2e-06,200000.0,10000000000000.0,7.5e+19,0.5,1.3,1.3,0.7,0.5,0.5,1.5,12.0,25,2.5709637290944807,1.891377245603469,0.1622702640493219,0.8288570970424879,0.17239934613276028,0.2558320389780367,2.496705722808299,13.60981612615182,281.4049770374471,2.954540744268017,17.667965781905533,318.83936696363446,9.942100459833949,56.95969167184812,989.6558856551965,
RAND_0259,7e-07,800000.0,50000000000000.0,5e+19,0.5,0.7,2.0,0.5,0.5,1.25,1.5,12.0,25,1.634596087891974,0.8846391309545664,0.28898565485718986,0.7922715590815379,0.20874738300968299,0.20117217336031182,8.704676197420014,12.939289312425393,118.48458815935145,11.289906730658434,20.69555943328336,169.81653207752842,33.66557923950456,56.12819241750409,2373.190877819077,
RAND_0260,2e-07,300000.0,10000000000000.0,7.5e+19,0.3,1.0,2.0,1.3,1.3,1.25,1.5,12.0,25,1.8280290141052091,1.2288031200646716,0.05721587941711317,0.7160651897016674,0.41273073177025094,0.2635298168499499,7.9722563527366646,24.834379350987213,485.82311449354023,9.144329236391963,28.44058544328245,577.3726107509472,19.311640556718196,45.99203229706837,1565.982689919233,
RAND_0261,1e-06,200000.0,20000000000000.0,3e+19,0.2,1.3,1.0,1.3,1.3,0.5,0.5,12.0,25,1.4951880503458197,0.9508338161109849,0.04733248224258673,0.6399124219036861,0.42041471700293764,0.22170364272077878,11.102456723069244,27.04482701963762,330.7544696815159,12.838890097266262,32.850070410252826,388.2446576334609,25.509239945186152,59.66325438640081,1240.3665842521275,
RAND_0262,7e-07,200000.0,10000000000000.0,1e+20,0.5,0.5,1.0,1.3,1.0,1.25,1.0,12.0,25,2.3707036290946517,1.7187252059648033,0.09869012717317334,0.8341916622921557,0.25156110781754343,0.19490059778948002,3.9758677232856843,20.19687459200875,445.1860666947104,4.585473662621479,23.856837423103084,521.7816234157851,11.035626450165182,46.5140837250963,1444.9733717072338,
RAND_0263,7e-07,500000.0,30000000000000.0,7.5e+19,0.7,2.0,0.5,0.5,2.0,0.5,1.25,12.0,25,2.6637465045538002,2.1072045613970665,0.09113165481027136,0.5778518165275643,0.508229136933652,0.18981410639592092,11.808380041297536,17.90440451477579,165.13074601620954,14.523912345255447,24.5678502911995,198.90054374038124,35.73544139972748,65.82575397374075,1420.404302857113,
RAND_0264,2e-07,500000.0,50000000000000.0,3e+19,0.2,0.7,1.0,1.0,2.0,1.0,1.0,12.0,25,2.7399595009604147,2.0908615967679784,0.14786731449606438,0.6409101940185074,0.560630690043456,0.20886995123222496,10.707446905558468,17.10211086953642,157.1138809228305,13.365119764846838,25.607042503462218,221.16390865835982,32.59554438628328,56.60410935387149,1731.8153528326454,
RAND_0265,3e-07,200000.0,30000000000000.0,5e+19,0.7,2.0,2.0,2.0,2.0,1.5,0.75,12.0,25,2.4470423001181745,1.8900412054729692,0.07761708624745535,0.5612573856114623,0.569808968265599,0.23462460838709312,14.664320592885167,33.67094211570215,731.5036316706618,17.073960393506212,37.73096282449859,973.3516216400602,31.066510156428006,50.65796106009371,3478.2169536308043,
RAND_0266,2e-07,300000.0,50000000000000.0,1e+20,0.3,1.3,0.5,1.3,0.7,1.25,1.25,12.0,25,1.392291769008798,0.8164525158024495,0.14795453452820828,0.5447656144177341,0.4782208440604834,0.2585649937084147,9.86299450676864,20.899403180738624,236.95906298263395,11.754424399996003,26.873428891203794,312.9483090030844,25.07778897179608,48.26592127357633,1296.722813602731,
RAND_0267,1e-07,500000.0,30000000000000.0,5e+19,0.2,0.7,0.7,0.5,1.0,1.25,1.5,12.0,25,1.7164509958440162,1.1579283554749962,0.11901822089204887,0.5323824747007043,0.5292014148953714,0.2348004720032022,10.590579027254401,22.05675344760289,250.71742246193458,12.70213267755794,28.538536546937493,341.7325851032974,27.060708435087278,49.61095339715471,1509.2716925419738,
RAND_0268,1e-07,500000.0,10000000000000.0,7.5e+19,1.0,1.0,2.0,1.0,1.3,1.0,1.5,12.0,25,1.3755940837408283,0.8840017462262442,0.050115000941972083,0.5902942318223674,0.327731113927066,0.20402519280016754,12.057368654485852,31.600793897815315,484.95298207131225,14.199823986661226,37.58989243473172,647.2048702237764,30.736291660608277,55.9719414721915,2581.498493958714,
RAND_0269,7e-07,200000.0,20000000000000.0,7.5e+19,0.5,2.0,0.7,0.5,2.0,1.5,1.5,12.0,25,1.7404575938304054,1.0969269811569562,0.08724484544278639,0.6587585139489619,0.6536808518847699,0.2378389952292885,12.092856805070372,28.80083320666812,619.2710364873041,13.912601188532564,32.38366644039034,770.0575569978851,25.575577825995623,46.21188596167741,2367.7156719805726,
RAND_0270,1e-06,200000.0,50000000000000.0,3e+19,0.2,0.7,1.0,0.7,1.0,1.5,1.25,12.0,25,1.820065346283948,1.3362817952920443,0.06252049310198085,0.48905481729048284,0.5091302543566921,0.19303751857054482,12.264516355061662,28.297587090433556,446.76572310951263,14.469233955757744,33.24564980236222,605.7008568583828,28.154462948272535,48.565908769638185,2300.2579345295767,
RAND_0271,7e-07,300000.0,10000000000000.0,3e+19,1.0,2.0,0.5,1.3,2.0,1.25,1.25,12.0,25,1.9066070423031214,1.2824664510913502,0.10847873378767336,0.7355522579693677,0.34434834277864373,0.20787037084118287,15.972560439395988,39.0881075751705,1072.392486088362,18.471109419274143,42.88586374294766,1409.6174214266955,34.63637283698695,55.285694552440525,4938.677068988505,
RAND_0272,5e-07,500000.0,20000000000000.0,1e+20,0.5,0.7,0.5,0.5,1.3,1.0,1.5,12.0,25,1.3386543381397713,0.8270190076728514,0.11395602065975695,0.5240231925974568,0.392493245105597,0.19328889170216804,10.662967775735083,23.675568677332624,276.21071929530785,12.634183215105555,30.09009897497627,360.06627870022146,26.738346961423105,52.73586880120451,1503.385874306489,
RAND_0273,7e-07,800000.0,10000000000000.0,7.5e+19,1.0,2.0,1.0,1.3,2.0,1.5,0.75,12.0,25,1.3203199219555677,0.8568235719547636,0.10118614547679228,0.5135009370959336,0.2644703874301102,0.18447889051961744,11.689566779834463,32.0624684115595,593.1753008168143,13.85949790240086,37.01262683474673,826.7321929286476,28.667289234470434,51.442963266741074,3176.481011776474,
RAND_0274,2e-06,800000.0,50000000000000.0,1e+20,0.3,1.3,0.5,0.7,0.5,0.5,0.75,12.0,25,1.8331468700835267,0.964047272087363,0.3832581507305418,0.8752089816229108,0.19921832296148267,0.25888922770667316,5.998067915895968,9.991907253595045,90.79948235392057,7.267618672688454,13.081336540160146,102.1379867876998,19.891263353297784,58.360351693635735,516.0979652438007,
RAND_0275,7e-07,200000.0,10000000000000.0,7.5e+19,0.3,1.3,2.0,0.7,2.0,1.5,0.5,12.0,25,1.790436268042047,1.0656748879298914,0.07062634263334558,0.8537140992521479,0.5404884761045117,0.27972361691396974,8.932642529507476,24.69108589034174,622.0924955496641,10.081601158877218,27.58500680756676,730.2042305221001,17.84664418576431,41.13751376262441,1817.6288538289605,
RAND_0276,1e-06,500000.0,50000000000000.0,1e+20,0.3,0.7,1.0,0.5,0.5,1.25,1.25,12.0,25,1.4792958267986562,0.7934506004667585,0.27245758668197373,0.6761367940731221,0.28516992164655364,0.18150358799004487,8.128838242905937,16.28315049294871,162.0987801494157,9.867434127498257,23.03897821341447,220.33883316789664,23.703871517240536,49.4765886886433,1222.3009910839078,
RAND_0277,3e-07,300000.0,50000000000000.0,3e+19,0.5,0.7,0.5,2.0,0.5,1.5,1.5,12.0,25,1.5008739355734375,0.9894514877796862,0.16190656303236264,0.5157948083190171,0.24900280363211422,0.2636026777165852,12.157064318750411,31.535842069192054,471.5040505202687,15.120054069337439,38.59960593302932,768.142110569423,34.724344510058984,53.32353667010922,3680.1939235301666,
RAND_0278,7e-07,200000.0,50000000000000.0,5e+19,0.7,1.0,2.0,0.7,0.5,0.5,0.75,12.0,25,1.6086851718484982,1.1196159632986185,0.09951508593542636,0.5416892046000025,0.3007614712004702,0.19204757834962427,12.189748258809809,21.651135710532625,210.34343688256678,14.73602210389483,29.84947854421088,262.81518792288404,34.44140690838735,66.8572585768031,1849.298038198504,
RAND_0279,1e-06,800000.0,30000000000000.0,5e+19,0.2,0.7,1.3,0.7,2.0,0.5,1.25,12.0,25,1.90290628735454,1.219275609651663,0.20210715245753907,0.69324338277624,0.43117284659082955,0.18416429669148052,9.510678382754,13.781388800282665,124.07195444904335,11.712392722325442,18.447617977550955,143.50309600595685,30.031708681175186,61.11486814065438,774.7909031525165,
RAND_0280,7e-07,300000.0,50000000000000.0,5e+19,0.5,0.7,1.0,1.3,1.3,1.0,0.5,12.0,25,2.159519752711892,1.6530447887343747,0.10097787434852963,0.5328466977611404,0.4067498016476016,0.14394982864962136,12.4005325089436,23.764765922375133,242.8654708615528,15.168486916531915,33.314837201980076,365.2258076957562,33.581785770358,57.39693825806225,2238.6571502736297,
RAND_0281,7e-07,200000.0,50000000000000.0,7.5e+19,0.2,2.0,1.3,0.7,0.5,0.75,1.25,12.0,25,1.356566265953302,0.7985430230697509,0.13167818988682234,0.5397519611809939,0.46826184083843636,0.24931873044570327,9.496326679933567,20.195133663468624,220.64950452691252,11.178860689843393,25.554910179112856,264.4061467991762,23.750010823153207,52.006968997421275,902.7142439156815,
RAND_0282,2e-06,500000.0,30000000000000.0,1e+20,0.3,0.5,1.0,2.0,1.3,1.0,0.75,12.0,25,1.8236532218067902,1.1991732188335102,0.27096669746053215,0.5931172502311384,0.24424528329066514,0.17871643789558173,6.532205125369524,18.25021513461931,194.60785365057762,7.7004457582730685,24.10306757059727,245.39373796345478,18.275126913095292,51.086080715134386,1050.07239811275,
RAND_0283,2e-06,300000.0,10000000000000.0,1e+20,0.5,2.0,2.0,0.5,1.3,1.0,1.0,12.0,25,1.8061163259753341,1.2266852131791923,0.05600326095775491,0.7144168205483195,0.35107519370955015,0.23809939369334024,7.922264469115508,25.74162726482015,448.3796643118054,9.052011679692463,29.8473028985032,532.227038871827,17.962030712764104,48.77226003066166,1479.461067827276,
RAND_0284,7e-07,200000.0,10000000000000.0,3e+19,1.0,1.0,0.5,1.0,1.0,1.5,0.75,12.0,25,1.7555341725999833,1.1247013887699049,0.06588619042201302,0.8517441415417353,0.2272503364631751,0.168533814938342,10.27278996451865,35.95425891656052,1228.257912626132,12.003565355534276,39.23384588821054,1556.3551616892319,26.01286244570304,53.05912946561981,4830.026292057315,
RAND_0285,3e-07,500000.0,10000000000000.0,1e+20,0.7,2.0,1.0,0.5,1.3,0.5,1.0,12.0,25,1.3739096806247801,0.8606624526962244,0.05430791134328728,0.5954498864483191,0.3819210217516518,0.22481502681350046,10.838454653095559,25.130737559080462,291.02557193561955,12.6590477160756,31.39014544113331,344.8871313536396,26.51975661443789,60.587913935562355,1225.394353874799,
RAND_0286,1e-07,200000.0,10000000000000.0,1e+20,0.3,1.3,0.5,2.0,0.7,1.5,1.0,12.0,25,2.3342289312995024,1.6470929634467435,0.07901515841410421,0.8371304550925812,0.3819713695561763,0.34054241518293116,4.680506398859287,20.16691171101908,479.2382856956969,5.379344217421876,23.32798503187692,553.8874837467768,12.546583285103235,46.531715084988726,1366.517171932688,
RAND_0287,5e-07,800000.0,10000000000000.0,5e+19,0.3,1.0,1.3,1.0,0.5,1.0,0.75,12.0,25,2.5275122509390338,1.8929279758339321,0.3550291641288394,0.5601190324506845,0.12560386978168525,0.18591473299082037,2.22517795931977,11.39466397695763,178.40244212864317,2.6332517794520465,15.514308155677378,212.48956838646404,9.280729126557535,55.67092510578977,1238.0701957856793,
RAND_0288,1e-06,300000.0,10000000000000.0,7.5e+19,0.7,0.7,1.0,1.3,0.5,0.5,0.75,12.0,25,2.6832581947187832,2.0161229291831084,0.2829113577312118,0.7096255307274048,0.09962226807294332,0.18416429669148052,1.280163625627309,6.716349331280965,183.29032918929403,1.4745798100921064,8.345778735940737,199.42316740695415,4.360335552001569,57.792640362630785,801.7796870918629,
RAND_0289,2e-06,200000.0,20000000000000.0,1e+20,0.7,1.3,0.7,1.0,1.3,1.0,1.25,12.0,25,1.4863830665593705,0.9613972810492383,0.04997030079362132,0.6405138548302206,0.35694970652953645,0.16460835424080889,9.909688218137433,28.547965403186804,457.15833048665115,11.422902190563576,33.37074835772036,565.7442812223244,23.143399979409775,52.12686119884985,1849.0543084087576,
RAND_0290,1e-07,200000.0,30000000000000.0,5e+19,0.3,0.7,2.0,1.3,1.3,1.5,1.25,12.0,25,1.6483756127343114,1.1118677597402735,0.040607643751058846,0.5569338856182152,0.59104727721567,0.26160351693450096,11.947650283383787,28.20324258568589,525.0789006535963,13.862590352894898,32.22218116962731,669.5381194958411,26.142166908608104,46.75141196221028,2207.9872128971833,
RAND_0291,2e-06,800000.0,10000000000000.0,3e+19,1.0,0.5,2.0,1.3,1.0,1.5,1.25,12.0,25,2.365832751875161,1.7800450226558928,0.3126481854387605,0.5532279351025131,0.060238968007803775,0.19937496348676922,3.17634773167162,30.596836533705236,526.9126459021788,3.9540767915511164,39.917192865338954,974.2584445728261,30.357014152842908,57.15829847331367,4813.34803443676,
RAND_0292,1e-06,500000.0,20000000000000.0,3e+19,0.3,1.0,1.3,2.0,1.0,1.25,1.25,12.0,25,1.609480676419386,1.0844327943410752,0.19789762513998158,0.5305038190711121,0.21724675295283333,0.13905564799448236,8.769725269558926,27.963069046805998,379.4424159834689,10.676319547478512,34.813040653437774,546.6936870272671,28.66951072399359,53.678438766968306,2448.906736264845,
RAND_0293,5e-07,800000.0,10000000000000.0,1e+20,0.7,2.0,0.7,2.0,2.0,1.25,0.75,12.0,25,1.4827389162645785,0.9702205425869469,0.14023056376349785,0.5308009700263416,0.2846676286446642,0.24709489866212148,9.272040992095802,26.991302956116847,386.70749427159103,10.933358964104086,32.67692146492136,516.3504486587939,24.42357290160532,51.73498625005051,1986.602821475316,
RAND_0294,2e-07,500000.0,30000000000000.0,3e+19,0.2,0.5,0.7,1.0,2.0,0.75,1.25,12.0,25,2.2430289352556576,1.6811795572128598,0.10598929304771583,0.5590768604238993,0.5143485008304658,0.23623631447440507,11.512738546748894,19.999115440284427,191.6853574586996,14.016260306657887,27.73429836259255,249.33012740920194,32.3033132963533,59.05896069821046,1484.4029755771573,
RAND_0295,3e-07,500000.0,30000000000000.0,5e+19,0.3,1.3,1.3,1.0,1.3,0.5,1.25,12.0,25,1.8991306038713134,1.3287839906132786,0.13220325277070658,0.5847471405033549,0.442895933296901,0.1623206869230203,10.90700603865354,17.37839887209738,162.61539681026767,13.279903713106854,23.428151977751686,192.9563710581087,31.946435003394935,62.88656010776668,1059.5266914259157,
RAND_0296,1e-06,200000.0,50000000000000.0,1e+20,1.0,1.0,2.0,1.3,1.0,1.0,1.25,12.0,25,1.6649077085905721,1.1989916407976828,0.0716317620416693,0.5122800971402567,0.3815248455934937,0.13024564681193176,12.640723596397976,27.474647286358696,321.60868782097714,15.12561579064982,35.348849779676996,456.4574528316392,31.929417567014827,56.5705900413224,2257.227600751667,
RAND_0297,7e-07,200000.0,30000000000000.0,7.5e+19,1.0,2.0,1.3,0.7,2.0,1.0,0.75,12.0,25,2.5427242888670754,1.9964326309770797,0.06869829140420482,0.559791922151741,0.5865916290843106,0.1567979334493004,14.49461455558723,32.75571839588578,480.93373612588294,17.069625949664648,38.900993571717954,653.6141803384932,33.319053300621725,56.55681078007295,2714.626949737964,
RAND_0298,2e-07,800000.0,30000000000000.0,5e+19,0.5,1.3,1.3,0.7,1.0,0.5,1.0,12.0,25,2.32860202080631,1.6866214221281282,0.18093048736110964,0.6858436242949394,0.3466400175057919,0.17163078571993842,10.148770295403649,13.58567666435273,123.24956457555751,12.771795518098847,18.4065384304302,143.32970381568288,35.917979948485254,66.81086043334636,1375.1444923564509,
RAND_0299,2e-07,800000.0,20000000000000.0,3e+19,0.5,0.5,0.5,0.5,1.3,1.0,0.75,12.0,25,2.3655101195662613,1.858274427556938,0.1122936633273972,0.53478320287137,0.33125783956620103,0.24945746065773114,12.803158207055581,23.370372881179154,234.2968494957331,15.995510445692462,35.38666780836367,396.0222812438147,36.920181130621515,59.52974254832837,2952.5097838911515,
