number,value,params_Dg_dislocation_scale,params_Dv_dislocation_scale,params_K_d,params_f_n,params_first_gas_pressure_factor,params_rho_rizk2023_fit_cap,params_rho_rizk2023_fit_scale,params_rho_rizk2023_fit_variant,user_attrs_first_gas_pressure_factor,user_attrs_max_Rd_nm,user_attrs_max_f_cap_step,user_attrs_max_psi_d,user_attrs_min_Nd,user_attrs_rho_cfg,user_attrs_score_Nd_drop,user_attrs_score_guards,user_attrs_score_partition,user_attrs_score_pressure,user_attrs_score_radius_T,user_attrs_score_swelling_T,user_attrs_score_swelling_burnup,state
151,34.17251744653602,2.2879580755101623,1.9178444218783768,719267.1345989472,4.826793858240385e-08,0.7583556365801036,3095170135642938.0,0.07229483587219382,fig410,0.7583556365801036,251.1408824815558,0.0,0.47396056046591034,1.6046700830523786e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.07229483587219382, ""rho_rizk2023_fit_cap"": 3095170135642938.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.7583556365801036}",0.0,0.0,4.2417938019188,0.009617307162584942,0.292505491520814,0.566509547104645,1.3321630458997151,COMPLETE
152,160.158149550406,10.910278305406273,1.3040780273290364,626791.1052664617,2.0309006932088113e-07,0.44942059849252325,2941930802672494.0,0.0457262151061012,fig410,0.44942059849252325,9742.58952935898,0.0,0.8541472496017766,160874205371652.12,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.0457262151061012, ""rho_rizk2023_fit_cap"": 2941930802672494.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.44942059849252325}",0.0,28.36877480416071,4.027780108865026,0.125008219640358,0.015021131215396302,0.26149469231309536,0.4253992006432184,COMPLETE
153,1972.6632198560746,7.281912485143209,5.144977938340351,269556.1400909243,7.338219801463321e-08,0.6935259777519212,3432183287511364.0,0.09868098868614049,fig410,0.6935259777519212,30909.654467774075,0.0,0.8800900542982851,5510744546463.456,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.09868098868614049, ""rho_rizk2023_fit_cap"": 3432183287511364.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.6935259777519212}",0.36023829184198786,388.4070079937841,6.00925436247884,0.2938150211339791,0.07669414527669324,0.48307632505321324,0.1641317732975502,COMPLETE
154,32.17515749800756,6.96711041068119,2.8132487645005213,567084.8994929569,1.3704534415301158e-07,0.2837473992996705,2451627612622023.0,0.020467969546191962,fig410,0.2837473992996705,322.86272091360985,0.0,0.3974871040976508,4.454785658293671e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.020467969546191962, ""rho_rizk2023_fit_cap"": 2451627612622023.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2837473992996705}",0.0,0.0,5.317101782853554,0.014781030380885915,0.05268622665868033,0.6563387648460248,1.501709022385104,COMPLETE
155,26.655115564353896,8.547704283822034,1.7440246179412486,290666.63988495927,1.7078317096876866e-07,0.3166013916479411,1696606666116106.2,0.024657801871216682,shifted,0.3166013916479411,616.3640202630462,0.0,0.5320647826323591,1.5356530082666422e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.024657801871216682, ""rho_rizk2023_fit_cap"": 1696606666116106.2, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3166013916479411}",0.0,0.0,5.024063975325958,0.055634780221425574,0.0339979809055257,0.4770916504617169,0.9655164217544886,COMPLETE
156,133.5400984479566,8.430691722896713,2.40518102561862,303460.15828201844,1.2584190477302124e-07,0.7031860870290466,3964892725926293.5,0.029426541572575,fig410,0.7031860870290466,8788.018077156674,0.0,0.8385983878709216,207443884108059.3,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.029426541572575, ""rho_rizk2023_fit_cap"": 3964892725926293.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.7031860870290466}",0.0,22.52370718914935,4.320204926081046,0.08913299752722963,0.040930516647537135,0.2989853979631641,0.6641912677501018,COMPLETE
157,38.81111246478318,6.527644346034553,2.585831925351989,475296.72095742286,3.0311106495450614e-07,0.2758218373065775,1951511762474663.5,0.02163063485653418,shifted,0.2758218373065775,305.75635828762273,0.0,0.35670071409925935,3.3571942439844166e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.02163063485653418, ""rho_rizk2023_fit_cap"": 1951511762474663.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2758218373065775}",0.0,0.0,5.833518105458155,0.010951014982701747,0.06661834910726713,0.8770034441617313,1.7609877769733697,COMPLETE
158,254.63606767375447,19.41008939062097,2.844062124999372,180377.73097444387,1.8993874875310128e-07,0.139664825599591,1100653783035926.6,0.02062405636070643,shifted,0.139664825599591,10784.129646912235,0.0,0.8324640103437148,109812679908010.34,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.02062405636070643, ""rho_rizk2023_fit_cap"": 1100653783035926.6, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.139664825599591}",0.0,45.54459149421706,4.1409540888185745,0.190777087945001,0.36144801492805906,0.15843527374617136,0.28732492550325883,COMPLETE
159,41.026224399553264,8.913366580958852,1.0140310163293746,607766.2885542017,1.0402944189658974e-06,0.21314608589568287,2198326090871068.0,0.021519742338818277,fig410,0.21314608589568287,264.80564345692943,0.0,0.3497228527045759,5.4992279018866515e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.021519742338818277, ""rho_rizk2023_fit_cap"": 2198326090871068.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.21314608589568287}",0.0,0.0,5.952198042504036,0.017595525736206916,0.12654395635268526,0.8783700614743066,1.7883148262382629,COMPLETE
160,27.628674324600006,13.736886719956264,1.0654679080252827,555973.6607102035,3.287894745097092e-07,0.5027489886223931,3769232474506270.5,0.020005466228024182,shifted,0.5027489886223931,421.54252857048357,0.0,0.4631305387900842,3.003514385365782e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.020005466228024182, ""rho_rizk2023_fit_cap"": 3769232474506270.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5027489886223931}",0.0,0.0,5.161424352812765,0.0517009405386153,0.009626771079448593,0.5356605670358677,1.0906858525222836,COMPLETE
161,75.24408274585699,16.064289706909403,1.0838254573581814,456378.9611608329,1.1331383449444102e-07,0.47925580985482064,3992529054545574.0,0.025807905292412257,shifted,0.47925580985482064,6503.237590103065,0.0,0.8273094356632114,491503325791735.2,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.025807905292412257, ""rho_rizk2023_fit_cap"": 3992529054545574.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.47925580985482064}",0.0,11.35780957421901,4.127345183937991,0.1428295940659402,0.046447899849128615,0.2061014106447223,0.4147045205137125,COMPLETE
162,42.07029678147728,6.673651341706193,1.1177926670489744,577996.4847270387,3.6593766361667514e-07,0.6135960145471452,2585762395774656.5,0.02260871785899575,shifted,0.6135960145471452,270.68242079654556,0.0,0.3443643343377605,4.337551515811591e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.02260871785899575, ""rho_rizk2023_fit_cap"": 2585762395774656.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.6135960145471452}",0.0,0.0,5.848607804924494,0.015703096449985646,0.11858626530762345,0.9560240286487075,1.8307017380509616,COMPLETE
163,42.202242741479985,11.15100770128277,1.1087609814669697,1532741.7001313549,6.017481259246964e-07,0.5420696509364464,3751754618919378.0,0.028934487238843936,shifted,0.5420696509364464,181.15683729399825,0.0,0.34602444983597797,1.4697044779469934e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.028934487238843936, ""rho_rizk2023_fit_cap"": 3751754618919378.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5420696509364464}",0.0,0.0,5.339108637648065,0.010279937475699611,0.321985773248749,0.7453401719133536,1.6082602553305496,COMPLETE
164,54.115692791987556,4.338514520943701,1.4067631431973286,640006.3312625124,4.325479190380074e-07,0.4015582561410517,3784526889283567.0,0.021292995194775642,fig410,0.4015582561410517,208.78146009657235,0.0,0.2873173090342599,6.22187053519102e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.021292995194775642, ""rho_rizk2023_fit_cap"": 3784526889283567.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4015582561410517}",0.0,0.0,6.2276593149841295,0.0034003701350545984,0.2648180483563509,1.256561050924913,2.3535520077113237,COMPLETE
165,35.96645423362347,3.6186722643446005,1.049554924180624,178905.88206163258,1.9949721200726043e-07,0.2989218293798591,1911314527791531.8,0.033091548747246374,shifted,0.2989218293798591,437.1521307812054,0.0,0.40945771833858025,1.7759550123441782e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.033091548747246374, ""rho_rizk2023_fit_cap"": 1911314527791531.8, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2989218293798591}",0.0,0.0,5.684153653896108,0.04034966772906908,0.011535777885811869,0.8502100595485371,1.523369076660981,COMPLETE
166,386.042693976953,14.673145273024488,1.9368281317208167,385421.43949284527,2.643483586122507e-07,0.38988489268139254,3924531329150160.0,0.045333404225664044,fig410,0.38988489268139254,14252.90105037956,0.0,0.8599427714691011,52433666945593.78,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.045333404225664044, ""rho_rizk2023_fit_cap"": 3924531329150160.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.38988489268139254}",0.0,73.34454414790726,4.384066203921072,0.2031670371153195,0.04626653971541412,0.22206480759724756,0.13531524513080673,COMPLETE
167,436.67417808659275,12.125993896461079,1.4310424704597253,652799.4959639483,6.179493805191606e-07,0.14163956654844412,1051698037822616.5,0.10152974810641797,fig410,0.14163956654844412,15645.173026490338,0.0,0.8724777891857047,41403153300758.97,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.10152974810641797, ""rho_rizk2023_fit_cap"": 1051698037822616.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.14163956654844412}",0.0,82.44885735284704,5.5843686363835205,0.1929726936698442,0.03853252775213785,0.3117122027276776,0.09359283241944255,COMPLETE
168,25.88540943053445,8.223023429318566,1.0274413482937093,533309.9072659594,5.273632964328528e-07,0.34880352462623154,3140803527654764.0,0.04564474193882489,shifted,0.34880352462623154,377.51972611003356,0.0,0.508249262099833,5.825359247382816e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.04564474193882489, ""rho_rizk2023_fit_cap"": 3140803527654764.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.34880352462623154}",0.0,0.0,4.583459040509456,0.0409616623747446,0.06284998029408742,0.4601427197374332,1.0057168430600552,COMPLETE
169,101.6125930813525,9.386286007418153,1.2186757615006798,786882.1170560108,2.479147245863467e-07,0.2999086977661592,2871730599165158.5,0.06198160256448004,shifted,0.2999086977661592,7787.121701071079,0.0,0.8500244907689487,310509448936010.75,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.06198160256448004, ""rho_rizk2023_fit_cap"": 2871730599165158.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2999086977661592}",0.0,16.00037727197791,4.040889049382682,0.08898335519014038,0.0840423314483298,0.3174066095482172,0.5296540837105268,COMPLETE
170,27.313072145270954,8.214257634948243,1.467546600844831,390342.74487918516,4.665846795180044e-07,0.4987594281340108,3591767369584149.5,0.03381004433920465,shifted,0.4987594281340108,418.7753092850401,0.0,0.47846738834839253,3.433002373627677e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.03381004433920465, ""rho_rizk2023_fit_cap"": 3591767369584149.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4987594281340108}",0.0,0.0,5.016610264119817,0.038698478351946314,0.017538713983372436,0.5289007196966764,1.1203670611248535,COMPLETE
171,105.88874752122189,7.008347081636481,1.1250118969840932,309893.85539596144,1.0973035800371527e-06,0.340627345885214,2733115941975617.5,0.10538302249358326,shifted,0.340627345885214,7829.65157280113,0.0,0.8462181616821837,301391575557059.5,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.10538302249358326, ""rho_rizk2023_fit_cap"": 2733115941975617.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.340627345885214}",0.0,17.562431017881316,4.019588096606934,0.11559207955807416,0.016231499849487237,0.2505634016459562,0.40402303403268475,COMPLETE
172,29.123698433343495,4.147479488168834,2.8994813913865327,502381.03904830915,1.4712678259965128e-07,0.45613580918347724,1472564132788034.5,0.05659345383454875,shifted,0.45613580918347724,321.0294152008621,0.0,0.47535244560596357,7.369506588404973e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.05659345383454875, ""rho_rizk2023_fit_cap"": 1472564132788034.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.45613580918347724}",0.0,0.0,4.535965484709058,0.015117807390153129,0.11217738962172394,0.547614297337704,1.183076536420372,COMPLETE
173,286.53987421546765,17.98047769884612,1.183245505637595,368706.6540065278,3.6092101504017547e-07,0.5465479382952372,2898439502243616.0,0.06819200515079707,shifted,0.5465479382952372,12437.50785453124,0.0,0.8570023497847461,78101131306751.19,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.06819200515079707, ""rho_rizk2023_fit_cap"": 2898439502243616.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5465479382952372}",0.0,52.52675945643316,5.617916984211024,0.24634107957247667,0.05642779912234311,0.25182874170230807,0.07657609337982099,COMPLETE
174,32.360212882389554,2.6431467993625755,1.123045768245191,251444.69548640403,7.158173494291644e-08,0.3898263000777623,1251532076598999.8,0.04543410861558998,shifted,0.3898263000777623,379.14271564112005,0.0,0.4331598337209781,3.275934800112607e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.04543410861558998, ""rho_rizk2023_fit_cap"": 1251532076598999.8, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3898263000777623}",0.0,0.0,5.219454578241387,0.032039930127350146,0.03216263538723146,0.7141158052184002,1.4226140515530974,COMPLETE
175,30.758785199071845,5.135023312497162,6.283187943891345,530483.591780303,3.1480071830140577e-07,0.548786901761522,3884896323618210.5,0.05370624849513778,shifted,0.548786901761522,302.2455552856198,0.0,0.4571658961112364,7.748838169510543e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.05370624849513778, ""rho_rizk2023_fit_cap"": 3884896323618210.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.548786901761522}",0.0,0.0,4.661554039222845,0.007380440096852703,0.12124823024413245,0.5947518699695626,1.2342583345912326,COMPLETE
176,36.62445492605332,9.36778324370482,1.177346782192538,544199.7993614152,1.8244198772016727e-06,0.3106281428441803,3055589027942542.0,0.03345339566332746,shifted,0.3106281428441803,281.38649646552375,0.0,0.3890890783279424,5.6674779941353626e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.03345339566332746, ""rho_rizk2023_fit_cap"": 3055589027942542.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3106281428441803}",0.0,0.0,5.695493705651529,0.021228630954287887,0.1119445158793849,0.7322374973164306,1.5136597554342843,COMPLETE
177,179.3635455396237,22.68873266850132,1.7010495641421826,296476.1675092611,3.947958248736695e-07,0.2283392086399219,2010036509002966.2,0.026556156529255113,shifted,0.2283392086399219,9504.678137336596,0.0,0.8369389038165882,162997301381685.94,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.026556156529255113, ""rho_rizk2023_fit_cap"": 2010036509002966.2, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2283392086399219}",0.0,31.723201718745138,3.9614467409631087,0.1890198665051878,0.17285602827346438,0.16125130100601712,0.2634699881791902,COMPLETE
178,27.671873238631413,6.195838836375275,1.9476223238785195,468215.4225282259,4.9968229899178e-08,0.6091023445895053,3488002332504075.0,0.02255695415113177,normal,0.6091023445895053,443.2158152976648,0.0,0.4922425862834447,3.270417481303292e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.02255695415113177, ""rho_rizk2023_fit_cap"": 3488002332504075.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.6091023445895053}",0.0,0.0,4.975420457462907,0.03392653029149576,0.015525928673096042,0.5546314245315952,1.1532789851264087,COMPLETE
179,29.53655078282827,5.886113572425819,2.6457069330727094,432422.4847825439,7.693091119106356e-08,0.37936073478247556,1060186529273289.1,0.022727426339737778,normal,0.37936073478247556,405.3514740204751,0.0,0.4579207323393533,3.417302639175174e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.022727426339737778, ""rho_rizk2023_fit_cap"": 1060186529273289.1, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.37936073478247556}",0.0,0.0,5.091715925273086,0.024033413344694284,0.021997742156158514,0.6142389834942369,1.2926576590948253,COMPLETE
180,50.72243102746295,6.398572949590067,1.73421065261335,1466734.063763103,2.1851389118960967e-07,0.749942210508795,3695685640387296.5,0.020482278358591843,fig410,0.749942210508795,168.39819653813436,0.0,0.30018415349624644,1.3522667501689736e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.020482278358591843, ""rho_rizk2023_fit_cap"": 3695685640387296.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.749942210508795}",0.0,0.0,5.66766473506289,0.0020521237371603327,0.37967093796979445,1.010929455801323,2.108667443416828,COMPLETE
181,308.0491351096709,16.967485456376714,1.0258671135090207,208300.79008738408,1.4333743847232014e-07,0.30992708807536584,1592841002172572.2,0.07713733815662357,shifted,0.30992708807536584,12846.489931732896,0.0,0.8536464699530142,70047412012144.29,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.07713733815662357, ""rho_rizk2023_fit_cap"": 1592841002172572.2, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.30992708807536584}",0.0,55.63756041717947,6.35085482168692,0.3411487361738082,0.16642393814449194,0.2690021857988336,0.09485796222748438,COMPLETE
182,25.208945224300024,4.463632967600579,2.2134784222624693,531827.5732587617,6.069707402681607e-08,0.679019072459324,2883673119200084.5,0.04668569178823581,normal,0.679019072459324,521.2741446516321,0.0,0.6100251421860218,3.826097581765185e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.04668569178823581, ""rho_rizk2023_fit_cap"": 2883673119200084.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.679019072459324}",0.0,0.0,4.335341867783468,0.027616370231197312,0.06559364476492781,0.46324555484866736,0.9425828107972424,COMPLETE
183,2004.5258696997344,6.997422219573259,4.009647428530765,1425630.821317336,4.44534207955344e-08,0.8308356059746359,2004790533397997.2,0.13340348999598195,normal,0.8308356059746359,33428.14145143766,0.0,0.8958074800859236,4594293654279.215,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.13340348999598195, ""rho_rizk2023_fit_cap"": 2004790533397997.2, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.8308356059746359}",0.32337414879974985,393.7485593275107,6.542628642547478,0.21625432414252913,0.23292757893883959,0.4349465018249943,0.0904883313309098,COMPLETE
184,25.010037597619288,14.537563786515765,1.6841910516115803,404916.7320220133,3.0961688859018014e-07,0.635619034839599,3339232586941861.5,0.02030098372119741,shifted,0.635619034839599,664.9339850704282,0.0,0.5648426812590103,1.4633840492149306e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.02030098372119741, ""rho_rizk2023_fit_cap"": 3339232586941861.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.635619034839599}",0.0,0.0,4.932293791027122,0.06097876019975692,0.03142683661994066,0.41756148619451405,0.8581426418496654,COMPLETE
185,352.5143402726174,6.707748661141877,1.2578660687574617,803026.8566467741,4.8175423056645354e-08,0.8130462820646294,3451979667767480.5,0.09833608495117183,normal,0.8130462820646294,14316.056989657274,0.0,0.872381107290001,54020660527107.75,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.09833608495117183, ""rho_rizk2023_fit_cap"": 3451979667767480.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.8130462820646294}",0.0,65.1632591624742,6.132107683050685,0.16831852420955493,0.07877923155850472,0.28352707931070514,0.0994843539155262,COMPLETE
186,4621.569217973162,8.731450938258178,6.191347582326741,1551346.452143341,1.0749118307851925e-07,0.36015446274066354,2978214332203640.5,0.18251871364195446,fig410,0.36015446274066354,50377.2057497179,0.0,0.9057954243683024,1387712605225.7822,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.18251871364195446, ""rho_rizk2023_fit_cap"": 2978214332203640.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.36015446274066354}",1.1778470527181082,916.3900396015531,6.491798997904808,0.2618691688546835,0.2731957940399302,0.547476908159158,0.14741829208747997,COMPLETE
187,27.95563336828424,5.025497453396184,1.7825311626844362,446297.2085760759,6.1170632665151e-08,0.5516551940123623,3643934116712875.5,0.027535219849583535,fig410,0.5516551940123623,387.73182461334886,0.0,0.4598700613543058,3.983111415446344e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.027535219849583535, ""rho_rizk2023_fit_cap"": 3643934116712875.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5516551940123623}",0.0,0.0,4.979749459000926,0.028499926226032445,0.028931651103790788,0.5427210215965753,1.2655151000101967,COMPLETE
188,57.11991989415217,1.8168787956726735,2.4784775631633544,986433.1973147845,4.740057936650797e-08,0.6628350145166191,2071549249798043.5,0.03384704568547977,normal,0.6628350145166191,171.7267452976805,0.0,0.32176290918038297,1.5240893747931853e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.03384704568547977, ""rho_rizk2023_fit_cap"": 2071549249798043.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.6628350145166191}",0.0,0.0,5.46262707651954,0.0003058947946197697,0.469558770338262,1.2166125470557962,2.3127187185351437,COMPLETE
189,679.073689477588,7.9974464811420765,4.082381071535523,768021.9803804501,7.652786282266794e-08,0.8396291232682853,3000896561102050.0,0.046881003943641746,normal,0.8396291232682853,19088.929792145376,0.0,0.8734606190412033,22871604686262.78,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.046881003943641746, ""rho_rizk2023_fit_cap"": 3000896561102050.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.8396291232682853}",0.0,131.2251910865526,4.27607258281862,0.12945988742564468,0.04667484074592797,0.4036091655929407,0.5176278747068694,COMPLETE
