number,value,params_Dg_dislocation_scale,params_Dv_dislocation_scale,params_K_d,params_f_n,params_first_gas_pressure_factor,params_rho_T_amp_scale,params_rho_T_shift,params_rho_T_tau_scale,params_rho_blank_def_scale,params_rho_blank_scale,params_rho_const_scale,params_rho_mode,user_attrs_first_gas_pressure_factor,user_attrs_max_Rd_nm,user_attrs_max_f_cap_step,user_attrs_max_psi_d,user_attrs_min_Nd,user_attrs_rho_cfg,user_attrs_score_Nd_drop,user_attrs_score_guards,user_attrs_score_partition,user_attrs_score_pressure,user_attrs_score_radius_T,user_attrs_score_swelling_T,user_attrs_score_swelling_burnup,state
115,1482.6431390174012,1.5009931469090783,4.5125290217353395,185342.84116233248,1.1025440491145185e-07,0.5914755474329086,,,,,0.2094230709341317,,blank_sat,0.5914755474329086,29064.90073274597,0.17438215520064096,0.8908663528729301,6874522342393.159,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 0.2094230709341317, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5914755474329086}",0.5307787244868785,286.97252517351495,7.959065177181196,0.13439305411080313,0.08210078950363618,0.9982697282838163,1.075116951143244,COMPLETE
116,59.40682751538329,1.4828216870776976,2.3828989990133906,2633808.4683738714,1.3082203844092955e-06,0.5040895307243882,,,,,1.0389029880731278,,blank_sat,0.5040895307243882,79.81774808820256,0.009975009958712755,0.6213605167557433,6.4410724677100995e+19,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.0389029880731278, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5040895307243882}",0.12636281356977763,0.0,1.3304599417506695,7.994256177409963e-07,1.1566552913185475,0.9725959639678553,1.2006874650072419,COMPLETE
117,47.8816225111262,1.8136230372651654,6.2424724647251235,1975416.2449596254,7.922105237598008e-08,0.2517313897514066,,,,,2.2103034232806835,,blank_sat,0.2517313897514066,64.56921037070407,0.006723798432119637,0.6089954496944863,1.0113484919020323e+20,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 2.2103034232806835, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2517313897514066}",0.12274880372923708,0.0,6.492305054514434,0.0006418759144423832,0.7089191520562861,0.34170703326037394,0.24097584290777896,COMPLETE
118,46.92985221874026,1.2461223426347596,5.345183343539055,2549205.75914504,3.837104159415234e-08,0.2999066383605593,2.8896418044454837,23.18604976996079,1.1336455844915603,1.2766025689303004,,,blank_sat_deformed,0.2999066383605593,50.083894539347014,0.0025563003908421955,0.5554144301056961,3.6013068325992247e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.2766025689303004, ""rho_T_shift"": 23.18604976996079, ""rho_T_tau_scale"": 1.1336455844915603, ""rho_T_amp_scale"": 2.8896418044454837, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2999066383605593}",0.17076187627461245,0.0,5.148031908050285,0.00012624693210322812,0.8409510697188127,0.29542883247485047,0.26314056845860384,COMPLETE
119,13619.43471436573,4.488703000173862,6.630447257389365,2029136.3690836048,4.2934032909248334e-08,0.23898053356587606,2.7547103780439595,-43.42607543602119,1.287582757173388,0.38312403989449767,,,blank_sat_deformed,0.23898053356587606,86793.76564148725,0.3680763039962419,0.9450489484241387,308183020204.9231,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 0.38312403989449767, ""rho_T_shift"": -43.42607543602119, ""rho_T_tau_scale"": 1.287582757173388, ""rho_T_amp_scale"": 2.7547103780439595, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.23898053356587606}",1.1673241231989269,2717.5613845561443,4.15590719670169,0.30163389195106555,0.4014165614716513,0.2960279237000548,0.311718723203392,COMPLETE
120,43.41364914180698,1.85125592169691,7.5204408318971465,2730614.2907419316,3.177933969628513e-08,0.26085370209385317,2.964427543982228,-4.27000448074358,2.188239601879674,0.9502886790410872,,,blank_sat_deformed,0.26085370209385317,62.62037063402787,0.005070972688453409,0.5943480445581885,5.258240859814433e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 0.9502886790410872, ""rho_T_shift"": -4.27000448074358, ""rho_T_tau_scale"": 2.188239601879674, ""rho_T_amp_scale"": 2.964427543982228, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.26085370209385317}",0.20896824525034272,0.0,5.059521670405094,0.00014076994097743934,0.7398483441803118,0.2839681798977749,0.25564531466069523,COMPLETE
121,585907.5322939405,1.2720249939630075,9.899664154090642,1663712.246921921,4.2734476993961304e-08,0.17513492697999627,2.9299873668460505,0.7346710078931099,2.7940327311444455,0.9133836567828587,,,blank_sat_deformed,0.17513492697999627,562902.3433680688,0.42061316155280193,0.9817132462902572,1266386212.928907,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 0.9133836567828587, ""rho_T_shift"": 0.7346710078931099, ""rho_T_tau_scale"": 2.7940327311444455, ""rho_T_amp_scale"": 2.9299873668460505, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.17513492697999627}",0.1773427327449318,117173.57412340971,3.8086067644561235,0.3518387016813372,0.6930990152940313,0.33162852393816666,0.3698055930072302,COMPLETE
122,3198.7973338841257,1.9344750825235397,3.8941707334344637,1410083.444948925,2.6849869100191135e-07,0.894844966188322,2.8720111911362416,-15.138950744572043,2.1081868214377324,0.959951504201916,,,blank_sat_deformed,0.894844966188322,42680.23675699449,0.3687551982810151,0.9470031416125261,2607865507535.8633,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 0.959951504201916, ""rho_T_shift"": -15.138950744572043, ""rho_T_tau_scale"": 2.1081868214377324, ""rho_T_amp_scale"": 2.8720111911362416, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.894844966188322}",0.1324698753907815,632.6971862043839,2.7013513471173516,0.19811483130433918,0.6633088771069887,0.3331971350421216,0.3797900378023891,COMPLETE
123,44.38794316745323,2.271368969910236,8.239863178139938,2607238.4758096077,3.39668782135275e-08,0.35025193449030534,2.8881836386820723,-140.74028522472457,2.240330766067932,1.1447892132277153,,,blank_sat_deformed,0.35025193449030534,72.90510767496589,0.010517791661786714,0.6259929610515044,6.986393113097187e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.1447892132277153, ""rho_T_shift"": -140.74028522472457, ""rho_T_tau_scale"": 2.240330766067932, ""rho_T_amp_scale"": 2.8881836386820723, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.35025193449030534}",0.17854673536918417,0.0,5.850871051093402,0.0003763539867162652,0.6740444206947885,0.31410871494314674,0.24217337279512122,COMPLETE
124,19213.322329574894,2.906387835379956,6.686390326167359,2163293.124845563,1.8894966726682596e-07,0.36253811634398675,2.9760584791862916,-151.37938615621238,2.6766950701098726,0.7056134213990389,,,blank_sat_deformed,0.36253811634398675,103006.38060635501,0.39379211998493574,0.9618473845733816,194373705366.9716,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 0.7056134213990389, ""rho_T_shift"": -151.37938615621238, ""rho_T_tau_scale"": 2.6766950701098726, ""rho_T_amp_scale"": 2.9760584791862916, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.36253811634398675}",0.14693649753125465,3835.411535436677,2.789311191014152,0.25716069914988954,0.6773006160620328,0.34260816348273493,0.39490811903727435,COMPLETE
125,50.1590465728265,2.0236077645020014,2.962891404907734,2710856.7001543758,1.3929661432650042e-06,0.18091219314857662,,,,,1.1542460007502637,,blank_sat,0.18091219314857662,94.35381917830394,0.033735091341745245,0.6632759994651689,7.351982183902637e+19,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.1542460007502637, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.18091219314857662}",0.10990408764628808,0.0,1.3856943621356492,8.274463563601314e-06,1.0630822405951426,0.661467547511453,0.8251850000495063,COMPLETE
126,1.5410039761139342e+84,2.2357866806485838,13.15242026909592,2115945.1202365677,7.508547876493934e-08,0.2647244589936475,2.9526362185621493,-140.25347191847604,2.3480265895795407,1.1803725169150119,,,blank_sat_deformed,0.2647244589936475,9.105936454300491e+44,0.270862305592476,1.4678696298117652e+36,3.2199620322472215e-109,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.1803725169150119, ""rho_T_shift"": -140.25347191847604, ""rho_T_tau_scale"": 2.3480265895795407, ""rho_T_amp_scale"": 2.9526362185621493, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2647244589936475}",0.15593377761829733,3.0820079522278684e+83,5.065837780281342,60.09182211280244,0.6530440890947488,0.3087655197588176,0.25975581018007926,COMPLETE
127,46603.695321257714,3.5531882833642086,16.827847122066526,2731760.696318558,4.625580298320138e-08,0.5294376781215845,2.006056784625468,-158.94552054047216,2.13435172269608,0.2240972848252652,,,blank_sat_deformed,0.5294376781215845,159613.3947305906,0.3870921612312622,0.9587704759695146,51742492272.29823,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 0.2240972848252652, ""rho_T_shift"": -158.94552054047216, ""rho_T_tau_scale"": 2.13435172269608, ""rho_T_amp_scale"": 2.006056784625468, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5294376781215845}",1.3602943197718003,9310.649514805256,5.545214209883525,0.28749678074250595,0.6325778399512549,0.6529212545259614,0.8087003720927609,COMPLETE
128,492.76477275233805,1.781329530463922,1.6349632154229212,1587333.0859267474,5.06099715160223e-08,0.4634414562149135,2.144430097187403,-225.4362022958549,2.8750342428138276,0.732411514323298,,,blank_sat_deformed,0.4634414562149135,17085.9807482158,0.32321377328210266,0.9175728594621761,36975438271278.4,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 0.732411514323298, ""rho_T_shift"": -225.4362022958549, ""rho_T_tau_scale"": 2.8750342428138276, ""rho_T_amp_scale"": 2.144430097187403, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4634414562149135}",0.11139994765596888,91.06457115573356,3.7240820199494116,0.13187111791038947,0.6142859464163826,0.3609916376025102,0.4336886775419664,COMPLETE
129,50.77061762702758,2.3871638909680106,10.125855611928829,2770730.128418054,3.527173710079953e-08,0.2124292219034332,2.9038877663115756,-98.49785082562536,1.8558829067460187,1.584248235987465,,,blank_sat_deformed,0.2124292219034332,48.5264277840743,0.0026336254116292404,0.5618178374359019,9.514147292470557e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.584248235987465, ""rho_T_shift"": -98.49785082562536, ""rho_T_tau_scale"": 1.8558829067460187, ""rho_T_amp_scale"": 2.9038877663115756, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2124292219034332}",0.2236286130704527,0.0,7.029641756200594,0.00039758729245501585,0.7242620293699358,0.379971176598951,0.24219605152102397,COMPLETE
130,47.77251157502502,1.3403041032298764,4.3602725576622365,2968349.366118001,7.30268892102773e-08,0.12973872437456446,,,,,1.6399805516708312,,blank_sat,0.12973872437456446,48.7837488462603,0.0023426368899635364,0.5485701062577533,1.1364272719991733e+20,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.6399805516708312, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.12973872437456446}",0.13056993229668196,0.0,4.3240148497563045,5.992122677512753e-05,0.930488035639596,0.3232900209584423,0.3546806500242661,COMPLETE
131,12689.54813027208,1.9714234912564716,5.981000210589565,1491996.7404566961,4.229936643882685e-08,0.3543218553253773,2.9824488578464665,6.800563112401978,1.8550772579550625,1.4163455032790775,,,blank_sat_deformed,0.3543218553253773,83922.05738462327,0.4110169053331807,0.9748382940839285,374180169232.1581,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.4163455032790775, ""rho_T_shift"": 6.800563112401978, ""rho_T_tau_scale"": 1.8550772579550625, ""rho_T_amp_scale"": 2.9824488578464665, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3543218553253773}",0.17047502790670765,2528.951577383548,6.574218373749572,0.20637486214345382,0.5409373626124873,0.4110281954579132,0.32729106946278536,COMPLETE
132,568221.987064469,13.636952560181012,10.750621885557857,521296.5328516762,1.1050017826584426e-07,0.7736553990315169,2.9768187219445044,-78.99314699132474,1.5616055297005722,1.203060751879822,,,blank_sat_deformed,0.7736553990315169,554212.2843096025,0.37863201404525465,0.9550268018859025,1221601694.80968,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.203060751879822, ""rho_T_shift"": -78.99314699132474, ""rho_T_tau_scale"": 1.5616055297005722, ""rho_T_amp_scale"": 2.9768187219445044, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.7736553990315169}",3.328066017576531,113635.16056358875,8.411476448653117,0.6151402365892594,0.022765303377723308,0.8510946439794841,0.9657919530277717,COMPLETE
133,47.473500555552505,1.2964011409006122,5.3399172742537875,2931824.70748911,5.132646174659592e-08,0.39592128735292165,2.8623087682181856,29.4992440313683,2.0201517051445554,1.304284494673862,,,blank_sat_deformed,0.39592128735292165,42.98130230684933,0.0018562539001732014,0.5333704695622228,7.199119192214138e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.304284494673862, ""rho_T_shift"": 29.4992440313683, ""rho_T_tau_scale"": 2.0201517051445554, ""rho_T_amp_scale"": 2.8623087682181856, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.39592128735292165}",0.24763222714612773,0.0,4.695996129062264,5.422898317181501e-05,0.9057739742758018,0.290343176702103,0.2815590634933669,COMPLETE
134,49.06523498442434,3.0125123575430712,5.507803667962835,2740511.0388591094,4.289990757625336e-08,0.35896724560902016,2.9707169362134977,43.89486239479719,1.1664785389586914,1.0585960677400548,,,blank_sat_deformed,0.35896724560902016,60.96286372149026,0.005515838557179788,0.6008080928193784,2.5390063792713945e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.0585960677400548, ""rho_T_shift"": 43.89486239479719, ""rho_T_tau_scale"": 1.1664785389586914, ""rho_T_amp_scale"": 2.9707169362134977, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.35896724560902016}",0.17491058245777236,0.0,6.921429668227186,0.0011911763109335974,0.6669313344433578,0.3967192635024304,0.269974208853625,COMPLETE
135,154.45714472789595,1.6230877052819728,1.158670078185186,1357924.9687104,5.031295907219647e-07,0.9074942966766621,2.0542410797232176,-101.89651627168615,1.3178466308001906,1.9354917068423094,,,blank_sat_deformed,0.9074942966766621,9297.985277714153,0.335805426214723,0.9230397195075265,233564049856795.28,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.9354917068423094, ""rho_T_shift"": -101.89651627168615, ""rho_T_tau_scale"": 1.3178466308001906, ""rho_T_amp_scale"": 2.0542410797232176, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.9074942966766621}",0.09697680011007193,22.986539315775545,3.4785479250652034,0.08544753055120276,0.7546521562770867,0.29883446471785974,0.3386144605465766,COMPLETE
136,142.27026678987977,6.1928490209612574,1.3172866567534347,233303.80108903497,7.952134573650058e-08,0.13073427147337724,,,,,,0.10153016195563694,constant,0.13073427147337724,8183.921843226138,0.024605346739804274,0.8480154130057378,265606200018353.88,"{""rho_mode"": ""constant"", ""rho_const_scale"": 0.10153016195563694, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.13073427147337724}",0.008689496482586009,18.526145246726916,9.641016822989709,0.063036041557482,0.06542375180956793,0.8982225108136245,0.7219465269177583,COMPLETE
137,3948.513746051505,6.009707724194962,4.899308160290989,110239.44146665392,8.627970774867566e-08,0.4954439578036796,,,,,,1.260330684628056,constant,0.4954439578036796,44851.95066530395,0.1569964006417575,0.8932665887381641,1885865231978.2048,"{""rho_mode"": ""constant"", ""rho_const_scale"": 1.260330684628056, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4954439578036796}",1.6397205901350582,784.0527835638234,2.8800044799188975,0.5335921891981847,0.22975676724268645,0.5299208566512166,0.7652421580612386,COMPLETE
138,770913.5705446881,18.803426359166934,12.152398005160949,467606.0545812951,7.963471421858509e-07,0.3917289641146409,2.1804481301614587,-9.525769798055034,2.269740704028974,1.0781635987949698,,,blank_sat_deformed,0.3917289641146409,645228.7659996563,0.3713926485165151,0.9542100909488197,772151007.1450925,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.0781635987949698, ""rho_T_shift"": -9.525769798055034, ""rho_T_tau_scale"": 2.269740704028974, ""rho_T_amp_scale"": 2.1804481301614587, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3917289641146409}",3.8466766888847816,154173.30841491173,8.432829005656272,0.67805364316698,0.012679447547450364,0.8863110170506474,1.021987357444264,COMPLETE
139,10192414.00736617,1.5827264501371796,17.923213892401982,176333.21793862438,2.2791281308721824e-07,0.23380340636048413,,,,,3.114936026005576,,blank_sat,0.23380340636048413,2343194.4699692945,0.3789549496849357,0.9602998262381641,16432624.841291407,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 3.114936026005576, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.23380340636048413}",4.902556693219101,2038474.5911756924,6.888574981602811,0.808657266487522,0.013562640654410745,0.7918968763313037,0.8810104027120582,COMPLETE
140,364.9077300257034,1.7475008475994431,3.17743442070519,2438983.353365411,1.8708651051204516e-07,0.3437501871020856,,,,,0.7978765942724574,,blank_sat,0.3437501871020856,14506.998857053673,0.36370089786274323,0.9381908220612338,64573183884034.195,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 0.7978765942724574, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3437501871020856}",0.10250239141380198,63.51281196095042,2.6376415415412033,0.0954245597878591,0.8954757829704454,0.5845809858910295,0.7281766338990125,COMPLETE
