Time (s),Average dC (atm/m^3)
4720000.0,1.6542207999251633e+24
4730000.0,1.6542292234851898e+24
4740000.0,1.6542367059667273e+24
4750000.0,1.6542421404727518e+24
4760000.0,1.6542492001654935e+24
4770000.0,1.6542560941566498e+24
4780000.0,1.6542634613642876e+24
4790000.0,1.6542697401285068e+24
4800000.0,1.6542704348118637e+24
4810000.0,1.654279722213652e+24
4820000.0,1.6542843571382014e+24
4830000.0,1.654291452853377e+24
4840000.0,1.6542963265378835e+24
4850000.0,1.6543036312109712e+24
4860000.0,1.6543103593776567e+24
4870000.0,1.6543153951801255e+24
4880000.0,1.6543149580735793e+24
4890000.0,1.654318905825123e+24
4900000.0,1.6543262613789916e+24
4910000.0,1.654333057053478e+24
4920000.0,1.654338995614414e+24
4930000.0,1.654340480611382e+24
4940000.0,1.6543482427282045e+24
4950000.0,1.6543554134845276e+24
4960000.0,1.654361834664441e+24
4970000.0,1.654364383673137e+24
4980000.0,1.6543640187887704e+24
4990000.0,1.654366827242419e+24
5000000.0,1.6543751960612112e+24
5010000.0,1.654380087261759e+24
5020000.0,1.654386202705021e+24
5030000.0,1.6543860673817946e+24
5040000.0,1.6543897880380642e+24
5050000.0,1.6543964805003575e+24
5060000.0,1.6544019721286608e+24
5070000.0,1.6544037522654176e+24
5080000.0,1.6544079154913835e+24
5090000.0,1.6544132957639977e+24
5100000.0,1.6544192025003023e+24
5110000.0,1.6544247745539542e+24
5120000.0,1.6544279766501567e+24
5130000.0,1.6544326421336758e+24
5140000.0,1.6544363827319705e+24
5150000.0,1.6544413501319978e+24
5160000.0,1.6544414047257936e+24
5170000.0,1.6544465990954292e+24
5180000.0,1.6544513622076283e+24
5190000.0,1.6544550640114801e+24
5200000.0,1.6544568341735031e+24
5210000.0,1.6544619351952213e+24
5220000.0,1.6544655622816486e+24
5230000.0,1.6544675688974025e+24
5240000.0,1.6544688970417096e+24
5250000.0,1.6544724822984697e+24
5260000.0,1.6544763189109661e+24
5270000.0,1.654479678814553e+24
5280000.0,1.654484359372757e+24
5290000.0,1.6544870222654657e+24
5300000.0,1.654488178815081e+24
5310000.0,1.654488327454898e+24
5320000.0,1.6544932738416066e+24
5330000.0,1.6544964442966235e+24
5340000.0,1.6544972797143286e+24
5350000.0,1.6545007823764415e+24
5360000.0,1.6545020034982362e+24
5370000.0,1.6545061730406698e+24
5380000.0,1.6545084417268416e+24
5390000.0,1.6545110774828542e+24
5400000.0,1.6545113668485663e+24
5410000.0,1.6545093576988284e+24
5420000.0,1.654511812290563e+24
5430000.0,1.6545140995447434e+24
5440000.0,1.6545180169454203e+24
5450000.0,1.6545219198231115e+24
5460000.0,1.6545207306099812e+24
5470000.0,1.654526149926105e+24
5480000.0,1.6545305074370105e+24
5490000.0,1.6545340805873249e+24
5500000.0,1.654537318719862e+24
5510000.0,1.654540738827302e+24
5520000.0,1.6545410693552348e+24
5530000.0,1.6545437996996335e+24
5540000.0,1.6545459817135706e+24
5550000.0,1.6545471605604054e+24
5560000.0,1.6545494468553139e+24
5570000.0,1.6545525915415075e+24
5580000.0,1.6545551230042185e+24
5590000.0,1.6545561085815464e+24
5600000.0,1.654559207505154e+24
5610000.0,1.6545601024171323e+24
5620000.0,1.6545606105515397e+24
5630000.0,1.654564010543436e+24
5640000.0,1.654564130863741e+24
5650000.0,1.6545673877621078e+24
5660000.0,1.6545700235849284e+24
5670000.0,1.6545717973183745e+24
5680000.0,1.654574575589844e+24
5690000.0,1.654574517990596e+24
5700000.0,1.6545750816524196e+24
5710000.0,1.65457984062883e+24
5720000.0,1.654581125759441e+24
5730000.0,1.6545815401065465e+24
5740000.0,1.6545835666921675e+24
5750000.0,1.6545862605984816e+24
5760000.0,1.6545885564897982e+24
5770000.0,1.6545899634929137e+24
5780000.0,1.6545913143634037e+24
5790000.0,1.6545910774324396e+24
5800000.0,1.6545929454263592e+24
5810000.0,1.6545942924322594e+24
5820000.0,1.6545964906648657e+24
5830000.0,1.6545990186900622e+24
5840000.0,1.6546012460328981e+24
5850000.0,1.6546023107238508e+24
5860000.0,1.6546030675237167e+24
5870000.0,1.6546047810863342e+24
5880000.0,1.6546063979893642e+24
5890000.0,1.654609301390499e+24
5900000.0,1.654609143357075e+24
5910000.0,1.6546104105781453e+24
5920000.0,1.6546092632390534e+24
5930000.0,1.6546124553032093e+24
5940000.0,1.6546148402026212e+24
5950000.0,1.654617047431196e+24
5960000.0,1.654619383797594e+24
5970000.0,1.654620610642312e+24
5980000.0,1.6546213173595963e+24
5990000.0,1.6546225466145448e+24
6000000.0,1.654622461277113e+24
6010000.0,1.6546231339700977e+24
6020000.0,1.654625096182883e+24
6030000.0,1.6546255965376785e+24
6040000.0,1.6546264425451307e+24
6050000.0,1.6546289459365807e+24
6060000.0,1.6546245597090844e+24
6070000.0,1.654625502756835e+24
6080000.0,1.654627980666147e+24
6090000.0,1.654627248977515e+24
6100000.0,1.654629152536769e+24
6110000.0,1.6546308569989535e+24
6120000.0,1.6546324957335988e+24
6130000.0,1.65463093992304e+24
6140000.0,1.6546330236499732e+24
6150000.0,1.654632479158482e+24
6160000.0,1.6546316038329482e+24
6170000.0,1.6546333291196936e+24
6180000.0,1.6546369267605225e+24
6190000.0,1.6546384930565927e+24
6200000.0,1.6546393889759777e+24
6210000.0,1.6546419264614874e+24
6220000.0,1.6546400543349037e+24
6230000.0,1.65464216026185e+24
6240000.0,1.6546437603640866e+24
6250000.0,1.6546441012804795e+24
6260000.0,1.6546450051031986e+24
6270000.0,1.6546441728571505e+24
6280000.0,1.6546464036281235e+24
6290000.0,1.6546472277081428e+24
6300000.0,1.6546440332999382e+24
6310000.0,1.6546451793364054e+24
6320000.0,1.6546479992412038e+24
6330000.0,1.6546492076666e+24
6340000.0,1.6546508939861018e+24
6350000.0,1.6546495470147296e+24
6360000.0,1.654651298480904e+24
6370000.0,1.654647190762069e+24
6380000.0,1.6546456584527177e+24
6390000.0,1.6546461098237691e+24
6400000.0,1.6546492453200232e+24
6410000.0,1.6546483520294006e+24
6420000.0,1.654649733962229e+24
6430000.0,1.6546507852114674e+24
6440000.0,1.6546464451463325e+24
6450000.0,1.654646762941076e+24
6460000.0,1.654650714013673e+24
6470000.0,1.6546517388072926e+24
6480000.0,1.6546541475516894e+24
6490000.0,1.6546549863422216e+24
6500000.0,1.654656805953561e+24
6510000.0,1.654659238565011e+24
6520000.0,1.6546587775653638e+24
6530000.0,1.6546595917505674e+24
6540000.0,1.654658843992586e+24
6550000.0,1.6546614037573435e+24
6560000.0,1.6546594180858913e+24
6570000.0,1.6546591401713332e+24
6580000.0,1.6546596412078596e+24
6590000.0,1.6546602627035283e+24
6600000.0,1.654660218189073e+24
6610000.0,1.6546622111240178e+24
6620000.0,1.6546610967300213e+24
6630000.0,1.6546627704333833e+24
6640000.0,1.6546615267537434e+24
6650000.0,1.6546653465345368e+24
6660000.0,1.6546660229659134e+24
6670000.0,1.6546677288956679e+24
6680000.0,1.6546669519223892e+24
6690000.0,1.6546691783696117e+24
6700000.0,1.6546685532550047e+24
6710000.0,1.654668131036036e+24
6720000.0,1.6546692087628759e+24
6730000.0,1.6546677841043054e+24
6740000.0,1.6546690531909457e+24
6750000.0,1.6546646749515678e+24
6760000.0,1.654667945675317e+24
6770000.0,1.6546674772701687e+24
6780000.0,1.6546695223550946e+24
