Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	
3248	1411.674	3.45e+19	0	0	100000	1.99969308	1e-05	9.439597e+25	6.103762e+25	4.365973e+25	1.737789e+25	2.177187e+25	1.158648e+25	6.857827e+24	4.434357e+24	3.171861e+24	1.262497e+24	1.581717e+24	8.417528e+23	0.1227434	6.857827e+25	4.434357e+25	3.171861e+25	1.262497e+25	1.651142e+09	0	2.42347e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.834495e+25	0	8.834495e+25	3.993676e+25	0	3.993676e+25	2.138028e+25	0	2.138028e+25	7.987352e+25	0	7.987352e+25	2.380069e+25	0	2.380069e+25	7.62429e+25	0	7.62429e+25	3.462794e+23	9.59262e-10	0.001280345	1.038828e+12	7.875749e+07	1.566241e+09	4.635655e-07	4.593669e-13	7.035699e-20	0.477203	0.5	0.02192664	1	13.78198	1.713859	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0190677	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00030692	0	1.403811e-15	0	1.403811e-15	0	-374.5158	0	-374.5158	0	30154.48	77194.93	289.9776	8448.969	0.55248	1	2.776189	0.4522613	1	2	0	0.003714073	
3276	1411.674	3.45e+19	0	0	100000	1.99969321	1e-05	9.520973e+25	6.142737e+25	4.397126e+25	1.745611e+25	2.203777e+25	1.17446e+25	6.916946e+24	4.462672e+24	3.194493e+24	1.268179e+24	1.601034e+24	8.5324e+23	0.123355	6.916946e+25	4.462672e+25	3.194493e+25	1.268179e+25	6.157269e+08	0	2.454274e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.910654e+25	0	8.910654e+25	4.028104e+25	0	4.028104e+25	2.15646e+25	0	2.15646e+25	8.056208e+25	0	8.056208e+25	2.400587e+25	0	2.400587e+25	7.690017e+25	0	7.690017e+25	3.455061e+23	9.61432e-10	0.001286175	1.027906e+12	8.056705e+07	1.59161e+09	4.661476e-07	4.644985e-13	7.153922e-20	0.4774608	0.5	0.02206068	1	13.90079	1.728634	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01903756	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00030679	0	1.404998e-15	0	1.404998e-15	0	-374.5058	0	-374.5058	0	30154.48	77194.93	292.6836	8448.968	0.5520644	1	2.777864	0.4522612	1	2	0	0.003721799	
3304	1411.674	3.45e+19	0	0	100000	1.99969334	1e-05	9.602349e+25	6.181553e+25	4.428173e+25	1.75338e+25	2.230453e+25	1.190343e+25	6.976066e+24	4.490872e+24	3.217049e+24	1.273823e+24	1.620414e+24	8.647793e+23	0.1239638	6.976066e+25	4.490872e+25	3.217049e+25	1.273823e+25	2.297935e+08	0	2.485194e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.986814e+25	0	8.986814e+25	4.062532e+25	0	4.062532e+25	2.174891e+25	0	2.174891e+25	8.125065e+25	0	8.125065e+25	2.421105e+25	0	2.421105e+25	7.755744e+25	0	7.755744e+25	3.447421e+23	9.635835e-10	0.001291966	1.017155e+12	8.240491e+07	1.617239e+09	4.68729e-07	4.696574e-13	7.273433e-20	0.4777143	0.5	0.02219462	1	14.0196	1.743409	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01900817	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00030666	0	1.406187e-15	0	1.406187e-15	0	-374.4959	0	-374.4959	0	30154.47	77194.93	295.3926	8448.968	0.551649	1	2.779538	0.4522611	1	2	0	0.003729323	
3332	1411.674	3.45e+19	0	0	100000	1.99969347	1e-05	9.683725e+25	6.220212e+25	4.459115e+25	1.761097e+25	2.257215e+25	1.206298e+25	7.035185e+24	4.518957e+24	3.239528e+24	1.27943e+24	1.639857e+24	8.763704e+23	0.1245696	7.035185e+25	4.518957e+25	3.239528e+25	1.27943e+25	8.582741e+07	0	2.516227e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.062973e+25	0	9.062973e+25	4.096961e+25	0	4.096961e+25	2.193322e+25	0	2.193322e+25	8.193921e+25	0	8.193921e+25	2.441623e+25	0	2.441623e+25	7.82147e+25	0	7.82147e+25	3.43987e+23	9.657169e-10	0.001297717	1.006571e+12	8.427125e+07	1.643126e+09	4.713097e-07	4.748432e-13	7.394233e-20	0.4779635	0.5	0.02232846	1	14.13841	1.758183	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01897951	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00030653	0	1.407377e-15	0	1.407377e-15	0	-374.486	0	-374.486	0	30154.47	77194.93	298.1046	8448.967	0.5512338	1	2.781212	0.452261	1	2	0	0.003736653	
3360	1411.674	3.45e+19	0	0	100000	1.9996936	1e-05	9.765101e+25	6.258714e+25	4.489951e+25	1.768763e+25	2.284063e+25	1.222324e+25	7.094304e+24	4.546929e+24	3.26193e+24	1.284999e+24	1.659362e+24	8.880129e+23	0.1251727	7.094304e+25	4.546929e+25	3.26193e+25	1.284999e+25	3.208087e+07	0	2.547375e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.139133e+25	0	9.139133e+25	4.131389e+25	0	4.131389e+25	2.211754e+25	0	2.211754e+25	8.262778e+25	0	8.262778e+25	2.462141e+25	0	2.462141e+25	7.887197e+25	0	7.887197e+25	3.432407e+23	9.678324e-10	0.00130343	9.961519e+11	8.616628e+07	1.669273e+09	4.738896e-07	4.800558e-13	7.516322e-20	0.4782085	0.5	0.02246219	1	14.25722	1.772958	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01895159	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0003064	0	1.408569e-15	0	1.408569e-15	0	-374.4761	0	-374.4761	0	30154.47	77194.93	300.82	8448.967	0.550818	1	2.782888	0.4522609	1	2	0	0.00374382	
3388	1411.674	3.45e+19	0	0	100000	1.99969373	1e-05	9.846477e+25	6.29706e+25	4.520682e+25	1.776377e+25	2.310997e+25	1.238419e+25	7.153423e+24	4.574787e+24	3.284256e+24	1.290531e+24	1.67893e+24	8.997064e+23	0.1257729	7.153423e+25	4.574787e+25	3.284256e+25	1.290531e+25	1.200028e+07	0	2.578636e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.215292e+25	0	9.215292e+25	4.165817e+25	0	4.165817e+25	2.230185e+25	0	2.230185e+25	8.331634e+25	0	8.331634e+25	2.482659e+25	0	2.482659e+25	7.952923e+25	0	7.952923e+25	3.425031e+23	9.699302e-10	0.001309105	9.858945e+11	8.80902e+07	1.695679e+09	4.764684e-07	4.852948e-13	7.639698e-20	0.4784495	0.5	0.02259581	1	14.37603	1.787733	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01892438	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00030627	0	1.409762e-15	0	1.409762e-15	0	-374.4661	0	-374.4661	0	30154.47	77194.93	303.5383	8448.966	0.5504025	1	2.784564	0.4522609	1	2	0	0.003750796	
3416	1411.674	3.45e+19	0	0	100000	1.99969386	1e-05	9.927852e+25	6.335251e+25	4.55131e+25	1.783942e+25	2.338016e+25	1.254585e+25	7.212542e+24	4.602533e+24	3.306507e+24	1.296026e+24	1.698559e+24	9.114506e+23	0.1263702	7.212542e+25	4.602533e+25	3.306507e+25	1.296026e+25	4492157	0	2.610009e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.291452e+25	0	9.291452e+25	4.200245e+25	0	4.200245e+25	2.248616e+25	0	2.248616e+25	8.400491e+25	0	8.400491e+25	2.503176e+25	0	2.503176e+25	8.01865e+25	0	8.01865e+25	3.41774e+23	9.720107e-10	0.001314743	9.75796e+11	9.004319e+07	1.722342e+09	4.790461e-07	4.905599e-13	7.764363e-20	0.4786864	0.5	0.0227293	1	14.49484	1.802507	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01889788	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00030614	0	1.410956e-15	0	1.410956e-15	0	-374.4562	0	-374.4562	0	30154.47	77194.93	306.2596	8448.965	0.5499872	1	2.786239	0.4522608	1	2	0	0.003757585	
3444	1411.674	3.45e+19	0	0	100000	1.99969399	1e-05	1.000923e+26	6.373289e+25	4.581833e+25	1.791457e+25	2.365119e+25	1.27082e+25	7.271662e+24	4.630167e+24	3.328682e+24	1.301485e+24	1.718249e+24	9.232451e+23	0.1269648	7.271662e+25	4.630167e+25	3.328682e+25	1.301485e+25	1682793	0	2.641494e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.367611e+25	0	9.367611e+25	4.234674e+25	0	4.234674e+25	2.267047e+25	0	2.267047e+25	8.469347e+25	0	8.469347e+25	2.523694e+25	0	2.523694e+25	8.084377e+25	0	8.084377e+25	3.410532e+23	9.740741e-10	0.001320343	9.658538e+11	9.202545e+07	1.749263e+09	4.816225e-07	4.958508e-13	7.890315e-20	0.4789194	0.5	0.02286267	1	14.61365	1.817282	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01887208	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00030601	0	1.412152e-15	0	1.412152e-15	0	-374.4462	0	-374.4462	0	30154.47	77194.93	308.9839	8448.965	0.5495721	1	2.787913	0.4522607	1	2	0	0.003764189	
3472	1411.674	3.45e+19	0	0	100000	1.99969412	1e-05	1.00906e+26	6.411174e+25	4.612252e+25	1.798922e+25	2.392307e+25	1.287123e+25	7.330781e+24	4.657691e+24	3.350781e+24	1.306909e+24	1.738001e+24	9.350895e+23	0.1275566	7.330781e+25	4.657691e+25	3.350781e+25	1.306909e+25	630829.7	0	2.67309e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.443771e+25	0	9.443771e+25	4.269102e+25	0	4.269102e+25	2.285479e+25	0	2.285479e+25	8.538204e+25	0	8.538204e+25	2.544212e+25	0	2.544212e+25	8.150103e+25	0	8.150103e+25	3.403406e+23	9.761206e-10	0.001325906	9.56065e+11	9.403717e+07	1.776442e+09	4.841976e-07	5.011674e-13	8.017555e-20	0.4791486	0.5	0.02299591	1	14.73246	1.832057	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01884697	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00030588	0	1.41335e-15	0	1.41335e-15	0	-374.4363	0	-374.4363	0	30154.46	77194.93	311.7115	8448.964	0.5491564	1	2.78959	0.4522607	1	2	0	0.003770642	
3500	1411.674	3.45e+19	0	0	100000	1.99969425	1e-05	1.017198e+26	6.448907e+25	4.642568e+25	1.806339e+25	2.419578e+25	1.303495e+25	7.3899e+24	4.685103e+24	3.372806e+24	1.312297e+24	1.757813e+24	9.469835e+23	0.1281456	7.3899e+25	4.685103e+25	3.372806e+25	1.312297e+25	236642.8	0	2.704797e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.51993e+25	0	9.51993e+25	4.30353e+25	0	4.30353e+25	2.30391e+25	0	2.30391e+25	8.60706e+25	0	8.60706e+25	2.56473e+25	0	2.56473e+25	8.21583e+25	0	8.21583e+25	3.39636e+23	9.781505e-10	0.001331433	9.464269e+11	9.607856e+07	1.803877e+09	4.867713e-07	5.065092e-13	8.146082e-20	0.479374	0.5	0.02312901	1	14.85127	1.846831	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01882254	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00030575	0	1.414549e-15	0	1.414549e-15	0	-374.4263	0	-374.4263	0	30154.46	77194.93	314.4418	8448.964	0.5487417	1	2.791264	0.4522606	1	2	0	0.003776884	
