Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	BA2 (gas, at grain boundary) (g/m3)	BA2O (gas, at grain boundary) (g/m3)	BA2O2 (gas, at grain boundary) (g/m3)	BAMOO4 (gas, at grain boundary) (g/m3)	BAO (gas, at grain boundary) (g/m3)	CS (gas, at grain boundary) (g/m3)	CS2 (gas, at grain boundary) (g/m3)	CS2MOO4 (gas, at grain boundary) (g/m3)	CS2O (gas, at grain boundary) (g/m3)	CS2O2 (gas, at grain boundary) (g/m3)	CSO (gas, at grain boundary) (g/m3)	HE (gas, at grain boundary) (g/m3)	MO (gas, at grain boundary) (g/m3)	MO2 (gas, at grain boundary) (g/m3)	MO2O6 (gas, at grain boundary) (g/m3)	MO3O9 (gas, at grain boundary) (g/m3)	MO4O12 (gas, at grain boundary) (g/m3)	MO5O15 (gas, at grain boundary) (g/m3)	MOO (gas, at grain boundary) (g/m3)	MOO2 (gas, at grain boundary) (g/m3)	MOO3 (gas, at grain boundary) (g/m3)	O (gas, at grain boundary) (g/m3)	O2 (gas, at grain boundary) (g/m3)	O3 (gas, at grain boundary) (g/m3)	PD (gas, at grain boundary) (g/m3)	RH (gas, at grain boundary) (g/m3)	RU (gas, at grain boundary) (g/m3)	TC (gas, at grain boundary) (g/m3)	LIQUID (liquid, at grain boundary) (g/m3)	BA2MOO5 (condensed, at grain boundary) (g/m3)	BA3MOO6 (condensed, at grain boundary) (g/m3)	BAMO207 (condensed, at grain boundary) (g/m3)	BAMO3O10 (condensed, at grain boundary) (g/m3)	BAMOO4 (condensed, at grain boundary) (g/m3)	C1_MO2 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S1 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S2 (condensed, at grain boundary) (g/m3)	CS2MO3O10 (condensed, at grain boundary) (g/m3)	CS2MO4O13 (condensed, at grain boundary) (g/m3)	CS2MO5O16 (condensed, at grain boundary) (g/m3)	CS2MO7O22 (condensed, at grain boundary) (g/m3)	CS2MOO4_S1 (condensed, at grain boundary) (g/m3)	CS2MOO4_S2 (condensed, at grain boundary) (g/m3)	CS2O1 (condensed, at grain boundary) (g/m3)	CS2O2 (condensed, at grain boundary) (g/m3)	CS3O (condensed, at grain boundary) (g/m3)	CS4O (condensed, at grain boundary) (g/m3)	CS7O1 (condensed, at grain boundary) (g/m3)	CS7O2 (condensed, at grain boundary) (g/m3)	CSO2 (condensed, at grain boundary) (g/m3)	CSO3 (condensed, at grain boundary) (g/m3)	HALITE (condensed, at grain boundary) (g/m3)	MO2_C11A (condensed, at grain boundary) (g/m3)	MO4O11 (condensed, at grain boundary) (g/m3)	MO8O23 (condensed, at grain boundary) (g/m3)	MO9O26 (condensed, at grain boundary) (g/m3)	MOO2 (condensed, at grain boundary) (g/m3)	MOO3 (condensed, at grain boundary) (g/m3)	PERVSKITE (condensed, at grain boundary) (g/m3)	ZRO2_TETR (condensed, at grain boundary) (g/m3)	A15_CR3SI (condensed, at grain boundary) (g/m3)	BCC_A2 (condensed, at grain boundary) (g/m3)	C14_LAVES (condensed, at grain boundary) (g/m3)	C15_LAVES (condensed, at grain boundary) (g/m3)	DIAMOND_A4 (condensed, at grain boundary) (g/m3)	DIS_SIG (condensed, at grain boundary) (g/m3)	FCC_A1 (condensed, at grain boundary) (g/m3)	HCP_A3 (condensed, at grain boundary) (g/m3)	HCP_DIS (condensed, at grain boundary) (g/m3)	MC_ETA (condensed, at grain boundary) (g/m3)	MO3TE4 (condensed, at grain boundary) (g/m3)	MOPD2 (condensed, at grain boundary) (g/m3)	MOTE2_A (condensed, at grain boundary) (g/m3)	MOTE2_B (condensed, at grain boundary) (g/m3)	ORTHORHOMBIC_A20 (condensed, at grain boundary) (g/m3)	SIGMA (condensed, at grain boundary) (g/m3)	TETRAGONAL_U (condensed, at grain boundary) (g/m3)	O (gas, matrix) (g/m3)	O2 (gas, matrix) (g/m3)	C1_MO2 (condensed, matrix) (g/m3)	PU2O3 (condensed, matrix) (g/m3)	PUO152 (condensed, matrix) (g/m3)	PUO161 (condensed, matrix) (g/m3)	U3O8_S1 (condensed, matrix) (g/m3)	U3O8_S2 (condensed, matrix) (g/m3)	U3O8_S3 (condensed, matrix) (g/m3)	U3O8_S4 (condensed, matrix) (g/m3)	U4O9_S1 (condensed, matrix) (g/m3)	U4O9_S2 (condensed, matrix) (g/m3)	U4O9_S3 (condensed, matrix) (g/m3)	UO3 (condensed, matrix) (g/m3)	
20384	1955.013	3.45e+19	0	0	100000	1.95324364	6.998e-06	0.7477	0.09945	1.779e-06	7.453	3.289e+04	192.7	0.003319	0.4602	1.116e-08	0.01245	0	0.0007471	7.844e-13	1.214e-18	1.07e-25	1.426e-25	1.783e-25	2.993e-07	1.942e-07	3.052e-09	0.8545	2.352e-09	9.318e-23	5.238	9.635e-06	3.28e-06	1.481e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.378e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.053e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20412	1955.013	3.45e+19	0	0	100000	1.95327027	3.334e-06	0.3566	0.04748	8.52e-07	3.559	1.571e+04	92	0.001591	0.2199	5.338e-09	0.00595	0	0.0003582	3.745e-13	5.832e-19	5.108e-26	6.81e-26	8.513e-26	1.431e-07	9.291e-08	1.462e-09	0.408	1.125e-09	4.463e-23	2.501	4.6e-06	1.566e-06	7.073e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.388e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.057e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20440	1955.013	3.45e+19	0	0	100000	1.9532969	3.332e-06	0.3567	0.04754	8.558e-07	3.563	1.573e+04	92.12	0.0016	0.2204	5.356e-09	0.005964	0	0.0003602	3.75e-13	5.877e-19	5.114e-26	6.819e-26	8.524e-26	1.434e-07	9.322e-08	1.468e-09	0.4085	1.129e-09	4.483e-23	2.504	4.606e-06	1.568e-06	7.082e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.397e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.061e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20468	1955.013	3.45e+19	0	0	100000	1.95332353	3.33e-06	0.3569	0.04763	8.599e-07	3.569	1.575e+04	92.27	0.00161	0.2211	5.377e-09	0.00598	0	0.0003623	3.756e-13	5.924e-19	5.123e-26	6.831e-26	8.538e-26	1.438e-07	9.358e-08	1.475e-09	0.4092	1.133e-09	4.505e-23	2.509	4.614e-06	1.571e-06	7.094e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.406e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.066e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20496	1955.013	3.45e+19	0	0	100000	1.95335016	3.33e-06	0.3573	0.04773	8.645e-07	3.577	1.579e+04	92.47	0.00162	0.2218	5.399e-09	0.005999	0	0.0003646	3.764e-13	5.974e-19	5.134e-26	6.845e-26	8.556e-26	1.443e-07	9.397e-08	1.483e-09	0.4101	1.138e-09	4.529e-23	2.514	4.624e-06	1.574e-06	7.109e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.415e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20524	1955.013	3.45e+19	0	0	100000	1.95337679	3.331e-06	0.3578	0.04784	8.694e-07	3.586	1.582e+04	92.7	0.001631	0.2225	5.424e-09	0.00602	0	0.0003671	3.773e-13	6.027e-19	5.146e-26	6.862e-26	8.577e-26	1.448e-07	9.44e-08	1.491e-09	0.4111	1.143e-09	4.554e-23	2.52	4.635e-06	1.578e-06	7.127e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.423e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.074e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20552	1955.013	3.45e+19	0	0	100000	1.95340342	3.333e-06	0.3584	0.04797	8.745e-07	3.595	1.587e+04	92.95	0.001642	0.2234	5.451e-09	0.006043	0	0.0003696	3.783e-13	6.082e-19	5.161e-26	6.881e-26	8.601e-26	1.453e-07	9.486e-08	1.5e-09	0.4122	1.149e-09	4.581e-23	2.527	4.648e-06	1.582e-06	7.146e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.432e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.078e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20580	1955.013	3.45e+19	0	0	100000	1.95343005	3.336e-06	0.3591	0.04812	8.8e-07	3.606	1.592e+04	93.23	0.001654	0.2243	5.479e-09	0.006068	0	0.0003723	3.795e-13	6.139e-19	5.176e-26	6.902e-26	8.627e-26	1.459e-07	9.535e-08	1.51e-09	0.4134	1.155e-09	4.61e-23	2.535	4.662e-06	1.587e-06	7.168e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.441e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.082e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20608	1955.013	3.45e+19	0	0	100000	1.95345668	3.34e-06	0.3599	0.04828	8.856e-07	3.618	1.597e+04	93.54	0.001667	0.2253	5.508e-09	0.006094	0	0.0003751	3.807e-13	6.199e-19	5.193e-26	6.924e-26	8.655e-26	1.465e-07	9.586e-08	1.519e-09	0.4148	1.161e-09	4.639e-23	2.543	4.677e-06	1.592e-06	7.191e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.45e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.087e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20636	1955.013	3.45e+19	0	0	100000	1.95348331	3.345e-06	0.3608	0.04844	8.915e-07	3.631	1.602e+04	93.86	0.001679	0.2263	5.539e-09	0.006122	0	0.000378	3.82e-13	6.26e-19	5.211e-26	6.948e-26	8.685e-26	1.472e-07	9.64e-08	1.529e-09	0.4162	1.167e-09	4.67e-23	2.552	4.693e-06	1.597e-06	7.216e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.458e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.091e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20664	1955.013	3.45e+19	0	0	100000	1.95350994	3.35e-06	0.3617	0.04862	8.976e-07	3.644	1.608e+04	94.2	0.001693	0.2273	5.571e-09	0.00615	0	0.000381	3.834e-13	6.322e-19	5.23e-26	6.973e-26	8.716e-26	1.479e-07	9.695e-08	1.54e-09	0.4177	1.174e-09	4.702e-23	2.561	4.71e-06	1.603e-06	7.242e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.467e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.095e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20692	1955.013	3.45e+19	0	0	100000	1.95353657	3.355e-06	0.3627	0.0488	9.038e-07	3.657	1.614e+04	94.55	0.001706	0.2284	5.604e-09	0.00618	0	0.000384	3.849e-13	6.387e-19	5.25e-26	6.999e-26	8.749e-26	1.486e-07	9.752e-08	1.551e-09	0.4193	1.181e-09	4.735e-23	2.571	4.728e-06	1.609e-06	7.269e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.476e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.099e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20720	1955.013	3.45e+19	0	0	100000	1.9535632	3.361e-06	0.3637	0.04899	9.103e-07	3.672	1.62e+04	94.92	0.00172	0.2296	5.637e-09	0.006211	0	0.0003872	3.864e-13	6.452e-19	5.27e-26	7.027e-26	8.783e-26	1.493e-07	9.811e-08	1.562e-09	0.4209	1.188e-09	4.768e-23	2.581	4.747e-06	1.616e-06	7.298e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.485e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.103e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20748	1955.013	3.45e+19	0	0	100000	1.95358983	3.368e-06	0.3648	0.04919	9.168e-07	3.686	1.627e+04	95.3	0.001734	0.2307	5.672e-09	0.006242	0	0.0003904	3.879e-13	6.52e-19	5.291e-26	7.055e-26	8.819e-26	1.501e-07	9.871e-08	1.573e-09	0.4226	1.195e-09	4.803e-23	2.591	4.766e-06	1.622e-06	7.327e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.493e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.108e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20776	1955.013	3.45e+19	0	0	100000	1.95361646	3.374e-06	0.3659	0.04939	9.235e-07	3.702	1.634e+04	95.69	0.001749	0.2319	5.707e-09	0.006274	0	0.0003936	3.895e-13	6.588e-19	5.313e-26	7.084e-26	8.855e-26	1.509e-07	9.933e-08	1.584e-09	0.4243	1.203e-09	4.838e-23	2.602	4.785e-06	1.629e-06	7.357e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.502e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.112e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20804	1955.013	3.45e+19	0	0	100000	1.95364309	3.381e-06	0.367	0.0496	9.303e-07	3.717	1.64e+04	96.09	0.001764	0.2332	5.743e-09	0.006307	0	0.000397	3.911e-13	6.658e-19	5.335e-26	7.113e-26	8.892e-26	1.517e-07	9.996e-08	1.596e-09	0.4261	1.211e-09	4.873e-23	2.613	4.805e-06	1.636e-06	7.388e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.511e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.116e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20832	1955.013	3.45e+19	0	0	100000	1.95366972	3.388e-06	0.3682	0.04981	9.372e-07	3.733	1.647e+04	96.5	0.001779	0.2344	5.78e-09	0.006341	0	0.0004003	3.928e-13	6.729e-19	5.358e-26	7.144e-26	8.929e-26	1.525e-07	1.006e-07	1.608e-09	0.4279	1.218e-09	4.91e-23	2.624	4.825e-06	1.642e-06	7.419e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.52e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20860	1955.013	3.45e+19	0	0	100000	1.95369635	3.396e-06	0.3694	0.05002	9.443e-07	3.749	1.654e+04	96.92	0.001794	0.2356	5.817e-09	0.006375	0	0.0004038	3.945e-13	6.801e-19	5.381e-26	7.174e-26	8.968e-26	1.533e-07	1.012e-07	1.62e-09	0.4297	1.226e-09	4.947e-23	2.635	4.846e-06	1.65e-06	7.451e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.528e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.124e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20888	1955.013	3.45e+19	0	0	100000	1.95372298	3.403e-06	0.3706	0.05024	9.514e-07	3.765	1.662e+04	97.34	0.001809	0.2369	5.855e-09	0.006409	0	0.0004072	3.962e-13	6.874e-19	5.404e-26	7.205e-26	9.007e-26	1.541e-07	1.019e-07	1.632e-09	0.4316	1.234e-09	4.984e-23	2.646	4.867e-06	1.657e-06	7.483e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.537e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.129e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20916	1955.013	3.45e+19	0	0	100000	1.95374961	3.411e-06	0.3718	0.05046	9.586e-07	3.782	1.669e+04	97.76	0.001825	0.2382	5.893e-09	0.006444	0	0.0004108	3.979e-13	6.948e-19	5.428e-26	7.237e-26	9.046e-26	1.55e-07	1.026e-07	1.645e-09	0.4334	1.242e-09	5.022e-23	2.658	4.889e-06	1.664e-06	7.516e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.546e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.133e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20944	1955.013	3.45e+19	0	0	100000	1.95377624	3.418e-06	0.3731	0.05068	9.659e-07	3.798	1.676e+04	98.2	0.001841	0.2395	5.932e-09	0.00648	0	0.0004143	3.997e-13	7.024e-19	5.452e-26	7.269e-26	9.086e-26	1.558e-07	1.032e-07	1.657e-09	0.4354	1.25e-09	5.06e-23	2.67	4.91e-06	1.671e-06	7.549e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.555e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.137e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20972	1955.013	3.45e+19	0	0	100000	1.95380287	3.426e-06	0.3743	0.05091	9.733e-07	3.815	1.684e+04	98.63	0.001857	0.2408	5.971e-09	0.006515	0	0.000418	4.015e-13	7.1e-19	5.476e-26	7.301e-26	9.126e-26	1.567e-07	1.039e-07	1.67e-09	0.4373	1.258e-09	5.099e-23	2.681	4.932e-06	1.679e-06	7.583e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.564e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.141e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21000	1955.013	3.45e+19	0	0	100000	1.9538295	3.434e-06	0.3756	0.05113	9.808e-07	3.832	1.691e+04	99.07	0.001873	0.2422	6.01e-09	0.006551	0	0.0004216	4.032e-13	7.177e-19	5.5e-26	7.334e-26	9.167e-26	1.575e-07	1.046e-07	1.683e-09	0.4392	1.267e-09	5.138e-23	2.693	4.954e-06	1.686e-06	7.617e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.572e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.145e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21028	1955.013	3.45e+19	0	0	100000	1.95385613	3.442e-06	0.3769	0.05136	9.883e-07	3.849	1.699e+04	99.51	0.00189	0.2435	6.05e-09	0.006587	0	0.0004253	4.05e-13	7.256e-19	5.525e-26	7.366e-26	9.208e-26	1.584e-07	1.053e-07	1.696e-09	0.4412	1.275e-09	5.177e-23	2.705	4.976e-06	1.694e-06	7.651e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.581e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21056	1955.013	3.45e+19	0	0	100000	1.95388276	3.45e-06	0.3781	0.05159	9.959e-07	3.866	1.706e+04	99.96	0.001906	0.2449	6.09e-09	0.006624	0	0.000429	4.069e-13	7.335e-19	5.549e-26	7.399e-26	9.249e-26	1.593e-07	1.06e-07	1.709e-09	0.4431	1.284e-09	5.217e-23	2.718	4.998e-06	1.701e-06	7.685e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.59e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.154e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21084	1955.013	3.45e+19	0	0	100000	1.95390939	3.458e-06	0.3794	0.05182	1.004e-06	3.884	1.714e+04	100.4	0.001923	0.2462	6.13e-09	0.006661	0	0.0004328	4.087e-13	7.415e-19	5.574e-26	7.432e-26	9.291e-26	1.602e-07	1.067e-07	1.722e-09	0.4451	1.292e-09	5.257e-23	2.73	5.021e-06	1.709e-06	7.719e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.599e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.158e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21112	1955.013	3.45e+19	0	0	100000	1.95393602	3.466e-06	0.3807	0.05205	1.011e-06	3.901	1.722e+04	100.9	0.00194	0.2476	6.171e-09	0.006698	0	0.0004366	4.105e-13	7.496e-19	5.599e-26	7.466e-26	9.332e-26	1.611e-07	1.074e-07	1.735e-09	0.4471	1.301e-09	5.298e-23	2.742	5.043e-06	1.717e-06	7.754e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.607e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.162e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21140	1955.013	3.45e+19	0	0	100000	1.95396265	3.475e-06	0.382	0.05229	1.019e-06	3.919	1.729e+04	101.3	0.001957	0.249	6.211e-09	0.006735	0	0.0004404	4.123e-13	7.578e-19	5.624e-26	7.499e-26	9.374e-26	1.619e-07	1.081e-07	1.748e-09	0.4491	1.309e-09	5.338e-23	2.754	5.066e-06	1.724e-06	7.788e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.616e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.166e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21168	1955.013	3.45e+19	0	0	100000	1.95398928	3.483e-06	0.3833	0.05252	1.027e-06	3.936	1.737e+04	101.8	0.001974	0.2503	6.253e-09	0.006772	0	0.0004443	4.142e-13	7.661e-19	5.649e-26	7.533e-26	9.416e-26	1.628e-07	1.088e-07	1.762e-09	0.4511	1.318e-09	5.379e-23	2.767	5.088e-06	1.732e-06	7.823e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.625e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21196	1955.013	3.45e+19	0	0	100000	1.95401591	3.491e-06	0.3846	0.05275	1.035e-06	3.954	1.745e+04	102.2	0.001991	0.2517	6.294e-09	0.00681	0	0.0004481	4.16e-13	7.744e-19	5.675e-26	7.566e-26	9.458e-26	1.637e-07	1.095e-07	1.775e-09	0.4531	1.327e-09	5.421e-23	2.779	5.111e-06	1.74e-06	7.858e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.634e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.175e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21224	1955.013	3.45e+19	0	0	100000	1.95404254	3.499e-06	0.3859	0.05299	1.043e-06	3.971	1.753e+04	102.7	0.002009	0.2531	6.336e-09	0.006847	0	0.0004521	4.179e-13	7.829e-19	5.7e-26	7.6e-26	9.5e-26	1.646e-07	1.103e-07	1.789e-09	0.4551	1.335e-09	5.462e-23	2.791	5.134e-06	1.747e-06	7.893e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.642e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.179e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21252	1955.013	3.45e+19	0	0	100000	1.95406917	3.507e-06	0.3872	0.05323	1.051e-06	3.989	1.76e+04	103.1	0.002026	0.2545	6.377e-09	0.006885	0	0.000456	4.198e-13	7.914e-19	5.725e-26	7.634e-26	9.542e-26	1.656e-07	1.11e-07	1.803e-09	0.4571	1.344e-09	5.504e-23	2.804	5.157e-06	1.755e-06	7.928e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.651e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.183e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21280	1955.013	3.45e+19	0	0	100000	1.9540958	3.515e-06	0.3885	0.05346	1.059e-06	4.007	1.768e+04	103.6	0.002044	0.2559	6.419e-09	0.006923	0	0.00046	4.216e-13	8e-19	5.751e-26	7.668e-26	9.585e-26	1.665e-07	1.117e-07	1.816e-09	0.4592	1.353e-09	5.546e-23	2.816	5.18e-06	1.763e-06	7.964e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.187e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21308	1955.013	3.45e+19	0	0	100000	1.95412243	3.523e-06	0.3898	0.0537	1.067e-06	4.024	1.776e+04	104	0.002062	0.2573	6.462e-09	0.006961	0	0.000464	4.235e-13	8.088e-19	5.776e-26	7.702e-26	9.627e-26	1.674e-07	1.125e-07	1.83e-09	0.4612	1.362e-09	5.589e-23	2.829	5.202e-06	1.771e-06	7.999e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.669e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.191e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21336	1955.013	3.45e+19	0	0	100000	1.95414906	3.531e-06	0.3911	0.05394	1.075e-06	4.042	1.784e+04	104.5	0.00208	0.2587	6.504e-09	0.006999	0	0.0004681	4.254e-13	8.176e-19	5.802e-26	7.736e-26	9.67e-26	1.683e-07	1.132e-07	1.844e-09	0.4632	1.371e-09	5.632e-23	2.841	5.225e-06	1.779e-06	8.034e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.677e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.196e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
