Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	
13328	1955	3.45e+19	0	0	100000	1.94652	1.885185e-05	3.87349e+26	9.280744e+25	7.42301e+24	8.538443e+25	1.758189e+26	1.187227e+26	2.814074e+25	6.742421e+24	5.392785e+23	6.203142e+24	1.277317e+25	8.625153e+24	0.3065006	1.407037e+25	0	0	0	6.713788e+24	4.553146e+24	2.803436e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.625189e+26	7.712872e+16	3.625189e+26	1.638784e+26	4.179221e+21	1.638742e+26	8.773289e+25	4.109545e+14	8.773289e+25	3.277568e+26	8.813226e+14	3.277568e+26	9.766492e+25	2.5431e+15	9.766492e+25	3.128588e+26	1.337192e+21	3.128575e+26	1.812727e+23	1.705048e-09	0.003763837	2.047744e+09	6.172055e+11	1.985897e+13	1.069595e-05	2.445549e-10	8.642359e-16	0.5007859	0.5	0.2816277	1	56.55365	7.032734	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02760606	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05348	0	1.809038e-14	0	1.809038e-14	0	-477.1117	0	-477.1117	0	30978.29	77194.93	272.0681	8679.791	3521075	1.106061	0	0	0	1	2	0	0	0	
13356	1955	3.45e+19	0	0	100000	1.94654	1.885185e-05	3.881628e+26	9.282025e+25	7.424925e+24	8.539532e+25	1.762973e+26	1.190452e+26	2.819986e+25	6.743351e+24	5.394176e+23	6.203934e+24	1.280793e+25	8.648582e+24	0.3066888	1.409993e+25	0	0	0	6.727927e+24	4.562676e+24	2.809326e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.632805e+26	7.751159e+16	3.632805e+26	1.642227e+26	4.185971e+21	1.642185e+26	8.791721e+25	4.118186e+14	8.791721e+25	3.284454e+26	8.831758e+14	3.284454e+26	9.78701e+25	2.548447e+15	9.78701e+25	3.135161e+26	1.340003e+21	3.135147e+26	1.812546e+23	1.705182e-09	0.003764349	2.042417e+09	6.204961e+11	1.993485e+13	1.070987e-05	2.451919e-10	8.676145e-16	0.5007841	0.5	0.2819932	1	56.67246	7.047508	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02758858	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05346	0	1.811628e-14	0	1.811628e-14	0	-477.0884	0	-477.0884	0	30977.97	77194.93	272.6397	8679.702	3521075	1.106061	0	0	0	1	2	0	0	0	
13384	1955	3.45e+19	0	0	100000	1.94656	1.885185e-05	3.889765e+26	9.283294e+25	7.426823e+24	8.540611e+25	1.767759e+26	1.193677e+26	2.825898e+25	6.744273e+24	5.395555e+23	6.204718e+24	1.284269e+25	8.672014e+24	0.3068764	1.412949e+25	0	0	0	6.742067e+24	4.572206e+24	2.815216e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.640421e+26	7.78964e+16	3.640421e+26	1.64567e+26	4.19271e+21	1.645628e+26	8.810152e+25	4.126828e+14	8.810152e+25	3.29134e+26	8.850291e+14	3.29134e+26	9.807528e+25	2.553794e+15	9.807528e+25	3.141733e+26	1.342815e+21	3.14172e+26	1.812366e+23	1.705315e-09	0.003764856	2.037116e+09	6.237963e+11	2.001084e+13	1.072378e-05	2.45829e-10	8.709987e-16	0.5007823	0.5	0.2823583	1	56.79127	7.062283	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02757103	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05344	0	1.814223e-14	0	1.814223e-14	0	-477.0651	0	-477.0651	0	30977.65	77194.93	273.2113	8679.612	3521075	1.106061	0	0	0	1	2	0	0	0	
13412	1955	3.45e+19	0	0	100000	1.94658	1.885185e-05	3.897903e+26	9.28455e+25	7.428704e+24	8.54168e+25	1.772545e+26	1.196903e+26	2.83181e+25	6.745186e+24	5.396921e+23	6.205494e+24	1.287746e+25	8.695449e+24	0.3070633	1.415905e+25	0	0	0	6.756206e+24	4.581736e+24	2.821106e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.648037e+26	7.828261e+16	3.648037e+26	1.649113e+26	4.199445e+21	1.649071e+26	8.828583e+25	4.13547e+14	8.828583e+25	3.298225e+26	8.868823e+14	3.298225e+26	9.828045e+25	2.559142e+15	9.828045e+25	3.148306e+26	1.345627e+21	3.148293e+26	1.812188e+23	1.705447e-09	0.003765358	2.031841e+09	6.271062e+11	2.008694e+13	1.073767e-05	2.464664e-10	8.743885e-16	0.5007805	0.5	0.2827231	1	56.91008	7.077058	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02755342	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05342	0	1.816822e-14	0	1.816822e-14	0	-477.0419	0	-477.0419	0	30977.33	77194.93	273.7829	8679.523	3521075	1.106061	0	0	0	1	2	0	0	0	
13440	1955	3.45e+19	0	0	100000	1.9466	1.885185e-05	3.90604e+26	9.285795e+25	7.430567e+24	8.542738e+25	1.777332e+26	1.200129e+26	2.837722e+25	6.74609e+24	5.398275e+23	6.206263e+24	1.291224e+25	8.718886e+24	0.3072495	1.418861e+25	0	0	0	6.770347e+24	4.591265e+24	2.826996e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.655653e+26	7.867058e+16	3.655653e+26	1.652556e+26	4.20617e+21	1.652513e+26	8.847014e+25	4.144112e+14	8.847014e+25	3.305111e+26	8.887356e+14	3.305111e+26	9.848563e+25	2.564489e+15	9.848563e+25	3.154879e+26	1.348439e+21	3.154865e+26	1.812012e+23	1.705577e-09	0.003765856	2.026591e+09	6.304257e+11	2.016316e+13	1.075155e-05	2.471041e-10	8.777838e-16	0.5007787	0.5	0.2830876	1	57.02889	7.091832	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02753574	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0534	0	1.819425e-14	0	1.819425e-14	0	-477.0186	0	-477.0186	0	30977.01	77194.93	274.3545	8679.434	3521075	1.106061	0	0	0	1	2	0	0	0	
13468	1955	3.45e+19	0	0	100000	1.94662	1.885185e-05	3.914178e+26	9.287027e+25	7.432413e+24	8.543786e+25	1.78212e+26	1.203356e+26	2.843634e+25	6.746986e+24	5.399616e+23	6.207024e+24	1.294702e+25	8.742326e+24	0.3074351	1.421817e+25	0	0	0	6.784487e+24	4.600794e+24	2.832886e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.663269e+26	7.906012e+16	3.663269e+26	1.655998e+26	4.212889e+21	1.655956e+26	8.865446e+25	4.152754e+14	8.865446e+25	3.311997e+26	8.90589e+14	3.311997e+26	9.869081e+25	2.569837e+15	9.869081e+25	3.161451e+26	1.351251e+21	3.161438e+26	1.811837e+23	1.705706e-09	0.003766349	2.021366e+09	6.337549e+11	2.02395e+13	1.076542e-05	2.477419e-10	8.811846e-16	0.500777	0.5	0.2834517	1	57.1477	7.106607	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02751799	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05338	0	1.822033e-14	0	1.822033e-14	0	-476.9953	0	-476.9953	0	30976.69	77194.93	274.9262	8679.345	3521075	1.106061	0	0	0	1	2	0	0	0	
13496	1955	3.45e+19	0	0	100000	1.94664	1.885185e-05	3.922315e+26	9.288248e+25	7.434241e+24	8.544824e+25	1.786908e+26	1.206582e+26	2.849545e+25	6.747873e+24	5.400945e+23	6.207778e+24	1.298181e+25	8.76577e+24	0.3076199	1.424773e+25	0	0	0	6.798628e+24	4.610323e+24	2.838776e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.670885e+26	7.945127e+16	3.670885e+26	1.659441e+26	4.219601e+21	1.659399e+26	8.883877e+25	4.161397e+14	8.883877e+25	3.318882e+26	8.924424e+14	3.318882e+26	9.889599e+25	2.575185e+15	9.889599e+25	3.168024e+26	1.354063e+21	3.168011e+26	1.811664e+23	1.705835e-09	0.003766838	2.016166e+09	6.370937e+11	2.031595e+13	1.077927e-05	2.483799e-10	8.84591e-16	0.5007752	0.5	0.2838155	1	57.26651	7.121382	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02750018	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05336	0	1.824645e-14	0	1.824645e-14	0	-476.972	0	-476.972	0	30976.38	77194.93	275.4978	8679.256	3521075	1.106061	0	0	0	1	2	0	0	0	
13524	1955	3.45e+19	0	0	100000	1.94666	1.885185e-05	3.930453e+26	9.289457e+25	7.436053e+24	8.545852e+25	1.791698e+26	1.20981e+26	2.855457e+25	6.748751e+24	5.402261e+23	6.208525e+24	1.301661e+25	8.789215e+24	0.3078041	1.427729e+25	0	0	0	6.812769e+24	4.619852e+24	2.844666e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.678501e+26	7.98442e+16	3.678501e+26	1.662884e+26	4.226304e+21	1.662842e+26	8.902308e+25	4.170039e+14	8.902308e+25	3.325768e+26	8.942958e+14	3.325768e+26	9.910117e+25	2.580533e+15	9.910117e+25	3.174597e+26	1.356875e+21	3.174583e+26	1.811492e+23	1.705962e-09	0.003767322	2.010991e+09	6.404422e+11	2.039252e+13	1.079312e-05	2.490182e-10	8.880028e-16	0.5007734	0.5	0.2841789	1	57.38532	7.136156	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0274823	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05334	0	1.827262e-14	0	1.827262e-14	0	-476.9487	0	-476.9487	0	30976.06	77194.93	276.0694	8679.167	3521075	1.106061	0	0	0	1	2	0	0	0	
13552	1955	3.45e+19	0	0	100000	1.94668	1.885185e-05	3.938591e+26	9.290655e+25	7.437849e+24	8.54687e+25	1.796488e+26	1.213037e+26	2.861369e+25	6.749621e+24	5.403565e+23	6.209264e+24	1.305141e+25	8.812664e+24	0.3079876	1.430685e+25	0	0	0	6.82691e+24	4.62938e+24	2.850556e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.686117e+26	8.023874e+16	3.686117e+26	1.666327e+26	4.233001e+21	1.666284e+26	8.92074e+25	4.178682e+14	8.92074e+25	3.332654e+26	8.961492e+14	3.332654e+26	9.930635e+25	2.585881e+15	9.930635e+25	3.181169e+26	1.359687e+21	3.181156e+26	1.811322e+23	1.706087e-09	0.003767802	2.005842e+09	6.438003e+11	2.04692e+13	1.080694e-05	2.496567e-10	8.914202e-16	0.5007717	0.5	0.284542	1	57.50413	7.150931	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02746437	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05332	0	1.829883e-14	0	1.829883e-14	0	-476.9254	0	-476.9254	0	30975.74	77194.93	276.641	8679.077	3521075	1.106061	0	0	0	1	2	0	0	0	
13580	1955	3.45e+19	0	0	100000	1.9467	1.885185e-05	3.946728e+26	9.291841e+25	7.439627e+24	8.547878e+25	1.801279e+26	1.216265e+26	2.867281e+25	6.750483e+24	5.404858e+23	6.209997e+24	1.308621e+25	8.836115e+24	0.3081705	1.433641e+25	0	0	0	6.841051e+24	4.638908e+24	2.856447e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.693733e+26	8.063488e+16	3.693733e+26	1.66977e+26	4.23969e+21	1.669727e+26	8.939171e+25	4.187325e+14	8.939171e+25	3.339539e+26	8.980027e+14	3.339539e+26	9.951152e+25	2.591229e+15	9.951152e+25	3.187742e+26	1.362499e+21	3.187728e+26	1.811154e+23	1.706212e-09	0.003768278	2.000716e+09	6.471681e+11	2.0546e+13	1.082076e-05	2.502953e-10	8.948431e-16	0.50077	0.5	0.2849048	1	57.62294	7.165705	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02744637	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0533	0	1.832509e-14	0	1.832509e-14	0	-476.9021	0	-476.9021	0	30975.42	77194.93	277.2126	8678.988	3521075	1.106061	0	0	0	1	2	0	0	0	
13608	1955	3.45e+19	0	0	100000	1.94672	1.885185e-05	3.954866e+26	9.293015e+25	7.44139e+24	8.548876e+25	1.806071e+26	1.219494e+26	2.873193e+25	6.751336e+24	5.406138e+23	6.210722e+24	1.312103e+25	8.859568e+24	0.3083527	1.436597e+25	0	0	0	6.855193e+24	4.648436e+24	2.862337e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.701349e+26	8.103284e+16	3.701349e+26	1.673212e+26	4.246371e+21	1.67317e+26	8.957602e+25	4.195968e+14	8.957602e+25	3.346425e+26	8.998563e+14	3.346425e+26	9.97167e+25	2.596577e+15	9.97167e+25	3.194315e+26	1.365312e+21	3.194301e+26	1.810987e+23	1.706336e-09	0.003768749	1.995615e+09	6.505456e+11	2.062291e+13	1.083456e-05	2.509342e-10	8.982716e-16	0.5007682	0.5	0.2852672	1	57.74175	7.18048	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02742831	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05328	0	1.835139e-14	0	1.835139e-14	0	-476.8788	0	-476.8788	0	30975.1	77194.93	277.7842	8678.899	3521075	1.106061	0	0	0	1	2	0	0	0	
13636	1955	3.45e+19	0	0	100000	1.94674	1.885185e-05	3.963003e+26	9.294179e+25	7.443136e+24	8.549865e+25	1.810863e+26	1.222722e+26	2.879105e+25	6.752181e+24	5.407406e+23	6.21144e+24	1.315584e+25	8.883025e+24	0.3085342	1.439553e+25	0	0	0	6.869336e+24	4.657963e+24	2.868227e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.708965e+26	8.143243e+16	3.708965e+26	1.676655e+26	4.253045e+21	1.676613e+26	8.976033e+25	4.204611e+14	8.976033e+25	3.353311e+26	9.017099e+14	3.353311e+26	9.992188e+25	2.601926e+15	9.992188e+25	3.200887e+26	1.368124e+21	3.200874e+26	1.810822e+23	1.706458e-09	0.003769216	1.990539e+09	6.539327e+11	2.069994e+13	1.084835e-05	2.515734e-10	9.017055e-16	0.5007665	0.5	0.2856292	1	57.86057	7.195255	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02741019	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05326	0	1.837774e-14	0	1.837774e-14	0	-476.8555	0	-476.8555	0	30974.78	77194.93	278.3559	8678.81	3521075	1.106061	0	0	0	1	2	0	0	0	
13664	1955	3.45e+19	0	0	100000	1.94676	1.885185e-05	3.971141e+26	9.295331e+25	7.444866e+24	8.550844e+25	1.815657e+26	1.225951e+26	2.885017e+25	6.753018e+24	5.408663e+23	6.212152e+24	1.319067e+25	8.906484e+24	0.3087151	1.442508e+25	0	0	0	6.883478e+24	4.66749e+24	2.874117e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.716581e+26	8.183363e+16	3.716581e+26	1.680098e+26	4.259712e+21	1.680056e+26	8.994465e+25	4.213254e+14	8.994465e+25	3.360196e+26	9.035635e+14	3.360196e+26	1.001271e+26	2.607274e+15	1.001271e+26	3.20746e+26	1.370937e+21	3.207446e+26	1.810658e+23	1.706579e-09	0.003769679	1.985486e+09	6.573296e+11	2.077708e+13	1.086212e-05	2.522127e-10	9.051449e-16	0.5007648	0.5	0.2859909	1	57.97938	7.210029	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02739201	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05324	0	1.840413e-14	0	1.840413e-14	0	-476.8322	0	-476.8322	0	30974.47	77194.93	278.9275	8678.721	3521075	1.106061	0	0	0	1	2	0	0	0	
13692	1955	3.45e+19	0	0	100000	1.94678	1.885185e-05	3.979279e+26	9.296472e+25	7.446579e+24	8.551814e+25	1.820451e+26	1.229181e+26	2.890929e+25	6.753847e+24	5.409908e+23	6.212856e+24	1.32255e+25	8.929945e+24	0.3088953	1.445464e+25	0	0	0	6.897621e+24	4.677017e+24	2.880007e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.724197e+26	8.223649e+16	3.724197e+26	1.683541e+26	4.266372e+21	1.683498e+26	9.012896e+25	4.221898e+14	9.012896e+25	3.367082e+26	9.054171e+14	3.367082e+26	1.003322e+26	2.612623e+15	1.003322e+26	3.214033e+26	1.373749e+21	3.214019e+26	1.810495e+23	1.706699e-09	0.003770137	1.980458e+09	6.607361e+11	2.085434e+13	1.087589e-05	2.528522e-10	9.085898e-16	0.5007631	0.5	0.2863523	1	58.09819	7.224804	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02737377	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05322	0	1.843057e-14	0	1.843057e-14	0	-476.8089	0	-476.8089	0	30974.15	77194.93	279.4991	8678.632	3521075	1.106061	0	0	0	1	2	0	0	0	
13720	1955	3.45e+19	0	0	100000	1.9468	1.885185e-05	3.987416e+26	9.297602e+25	7.448277e+24	8.552774e+25	1.825246e+26	1.23241e+26	2.896841e+25	6.754668e+24	5.411142e+23	6.213554e+24	1.326033e+25	8.953409e+24	0.3090749	1.44842e+25	0	0	0	6.911764e+24	4.686543e+24	2.885897e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.731813e+26	8.264119e+16	3.731813e+26	1.686984e+26	4.273024e+21	1.686941e+26	9.031327e+25	4.230542e+14	9.031327e+25	3.373968e+26	9.072708e+14	3.373968e+26	1.005374e+26	2.617971e+15	1.005374e+26	3.220605e+26	1.376561e+21	3.220592e+26	1.810335e+23	1.706818e-09	0.003770591	1.975453e+09	6.641523e+11	2.093171e+13	1.088964e-05	2.534919e-10	9.120402e-16	0.5007614	0.5	0.2867134	1	58.217	7.239579	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02735548	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0532	0	1.845705e-14	0	1.845705e-14	0	-476.7855	0	-476.7855	0	30973.83	77194.93	280.0707	8678.542	3521075	1.106061	0	0	0	1	2	0	0	0	
13748	1955	3.45e+19	0	0	100000	1.94682	1.885185e-05	3.995554e+26	9.298721e+25	7.44996e+24	8.553725e+25	1.830041e+26	1.23564e+26	2.902753e+25	6.755481e+24	5.412364e+23	6.214245e+24	1.329517e+25	8.976875e+24	0.3092539	1.451376e+25	0	0	0	6.925907e+24	4.696069e+24	2.891787e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.739429e+26	8.304774e+16	3.739429e+26	1.690427e+26	4.279667e+21	1.690384e+26	9.049758e+25	4.239186e+14	9.049758e+25	3.380853e+26	9.091245e+14	3.380853e+26	1.007426e+26	2.62332e+15	1.007426e+26	3.227178e+26	1.379374e+21	3.227164e+26	1.810175e+23	1.706936e-09	0.003771042	1.970472e+09	6.675782e+11	2.10092e+13	1.090337e-05	2.541319e-10	9.154961e-16	0.5007597	0.5	0.2870741	1	58.33581	7.254353	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02733712	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05318	0	1.848358e-14	0	1.848358e-14	0	-476.7622	0	-476.7622	0	30973.51	77194.93	280.6423	8678.453	3521075	1.106061	0	0	0	1	2	0	0	0	
13776	1955	3.45e+19	0	0	100000	1.94684	1.885185e-05	4.003691e+26	9.299829e+25	7.451626e+24	8.554667e+25	1.834838e+26	1.238871e+26	2.908665e+25	6.756286e+24	5.413575e+23	6.214929e+24	1.333002e+25	9.000343e+24	0.3094321	1.454332e+25	0	0	0	6.940051e+24	4.705595e+24	2.897677e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.747044e+26	8.345573e+16	3.747044e+26	1.693869e+26	4.286305e+21	1.693827e+26	9.06819e+25	4.24783e+14	9.06819e+25	3.387739e+26	9.109783e+14	3.387739e+26	1.009478e+26	2.628669e+15	1.009478e+26	3.233751e+26	1.382187e+21	3.233737e+26	1.810018e+23	1.707053e-09	0.003771488	1.965514e+09	6.710137e+11	2.10868e+13	1.09171e-05	2.54772e-10	9.189574e-16	0.500758	0.5	0.2874345	1	58.45462	7.269128	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02731872	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05316	0	1.851015e-14	0	1.851015e-14	0	-476.7388	0	-476.7388	0	30973.19	77194.93	281.2139	8678.364	3521075	1.106061	0	0	0	1	2	0	0	0	
13804	1955	3.45e+19	0	0	100000	1.94686	1.885185e-05	4.011829e+26	9.300927e+25	7.453277e+24	8.555599e+25	1.839635e+26	1.242102e+26	2.914577e+25	6.757084e+24	5.414774e+23	6.215606e+24	1.336487e+25	9.023814e+24	0.3096098	1.457288e+25	0	0	0	6.954195e+24	4.715121e+24	2.903567e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75466e+26	8.38656e+16	3.75466e+26	1.697312e+26	4.292934e+21	1.697269e+26	9.086621e+25	4.256474e+14	9.086621e+25	3.394624e+26	9.128321e+14	3.394624e+26	1.01153e+26	2.634018e+15	1.01153e+26	3.240323e+26	1.384999e+21	3.24031e+26	1.809861e+23	1.707169e-09	0.00377193	1.960579e+09	6.74459e+11	2.116452e+13	1.093081e-05	2.554124e-10	9.224243e-16	0.5007563	0.5	0.2877945	1	58.57343	7.283903	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02730026	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05314	0	1.853677e-14	0	1.853677e-14	0	-476.7155	0	-476.7155	0	30972.88	77194.93	281.7855	8678.275	3521075	1.106061	0	0	0	1	2	0	0	0	
13832	1955	3.45e+19	0	0	100000	1.94688	1.885185e-05	4.019966e+26	9.302014e+25	7.454913e+24	8.556523e+25	1.844433e+26	1.245333e+26	2.920488e+25	6.757873e+24	5.415963e+23	6.216277e+24	1.339972e+25	9.047288e+24	0.3097868	1.460244e+25	0	0	0	6.968339e+24	4.724646e+24	2.909457e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.762276e+26	8.427715e+16	3.762276e+26	1.700755e+26	4.299557e+21	1.700712e+26	9.105052e+25	4.265119e+14	9.105052e+25	3.40151e+26	9.14686e+14	3.40151e+26	1.013581e+26	2.639367e+15	1.013581e+26	3.246896e+26	1.387812e+21	3.246882e+26	1.809706e+23	1.707284e-09	0.003772368	1.955668e+09	6.779139e+11	2.124235e+13	1.094451e-05	2.56053e-10	9.258966e-16	0.5007546	0.5	0.2881542	1	58.69224	7.298677	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02728174	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05312	0	1.856344e-14	0	1.856344e-14	0	-476.6921	0	-476.6921	0	30972.56	77194.93	282.3572	8678.186	3521075	1.106061	0	0	0	1	2	0	0	0	
