Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid oxide) (/)	JOG (Perovskite) (/)	JOG (Ba3MoO6) (/)	JOG (BaO) (/)	JOG (other phases) (/)	JOG (HCP) (/)	JOG (MoPd2) (/)	JOG (FCC) (/)	JOG (liquid metallic) (/)	JOG (MoO2) (/)	JOG (Sigma) (/)	
23709.18918	1653	3.45e+19	0	0	6587000	2	1.025933e-05	6.890554e+26	7.05419e+25	2.642158e+25	4.412032e+25	3.75423e+26	2.430906e+26	5.005958e+25	5.124839e+24	1.919517e+24	3.205322e+24	2.727432e+25	1.766043e+25	0.3527881	1.744431e+26	0	0	0	0	5.6727e+18	1.744431e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.448852e+26	0	6.448852e+26	2.915234e+26	0	2.915234e+26	1.560681e+26	0	1.560681e+26	5.830469e+26	0	5.830469e+26	1.737362e+26	0	1.737362e+26	5.565448e+26	0	5.565448e+26	2.762591e+23	1.191096e-09	0.001955444	8.815485e+09	1.638672e+11	2.038685e+12	5.150661e-06	5.671049e-11	9.650789e-17	0.4999304	0.5	0.2487776	1	100.6033	12.51054	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01070753	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2611.76	8448.093	0.3827778	0.6173948	6	0.7324468	1	2	0	0	0.04864615	0	0	0	0	0.01940536	0	0.005404026	0	0	0	
23719.02702	1653	3.45e+19	0	0	6589700	2	1.025933e-05	6.893413e+26	7.054192e+25	2.642161e+25	4.412031e+25	3.755969e+26	2.432025e+26	5.008035e+25	5.124841e+24	1.919519e+24	3.205322e+24	2.728696e+25	1.766856e+25	0.3528042	1.745155e+26	0	0	0	0	5.6727e+18	1.745155e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.451528e+26	0	6.451528e+26	2.916444e+26	0	2.916444e+26	1.561329e+26	0	1.561329e+26	5.832888e+26	0	5.832888e+26	1.738083e+26	0	1.738083e+26	5.567757e+26	0	5.567757e+26	2.762588e+23	1.191097e-09	0.001955448	8.811131e+09	1.640251e+11	2.040132e+12	5.151937e-06	5.673859e-11	9.657963e-17	0.4999312	0.5	0.2488395	1	100.6451	12.51573	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01070863	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2612.877	8448.093	0.3827778	0.6173948	6	0.7324468	1	2	0	0	0.04866697	0	0	0	0	0.01941366	0	0.005406338	0	0	0	
23728.86486	1653	3.45e+19	0	0	6592400	2	1.025933e-05	6.896273e+26	7.054195e+25	2.642164e+25	4.41203e+25	3.757709e+26	2.433144e+26	5.010113e+25	5.124842e+24	1.919521e+24	3.205321e+24	2.729959e+25	1.767669e+25	0.3528202	1.745879e+26	0	0	0	0	5.6727e+18	1.745879e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.454204e+26	0	6.454204e+26	2.917654e+26	0	2.917654e+26	1.561976e+26	0	1.561976e+26	5.835308e+26	0	5.835308e+26	1.738804e+26	0	1.738804e+26	5.570066e+26	0	5.570066e+26	2.762585e+23	1.191098e-09	0.001955451	8.80677e+09	1.641834e+11	2.041581e+12	5.153215e-06	5.676675e-11	9.665153e-17	0.4999317	0.5	0.2489015	1	100.6868	12.52092	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01070974	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2614.006	8448.093	0.3827114	0.617447	6	0.7323849	1	2	0	0	0.04868674	0	0	0	0	0.01941889	0	0.005409704	0	0	0	
23738.70269	1653	3.45e+19	0	0	6595100	2	1.025933e-05	6.899132e+26	7.054197e+25	2.642167e+25	4.41203e+25	3.759448e+26	2.434264e+26	5.01219e+25	5.124844e+24	1.919523e+24	3.205321e+24	2.731223e+25	1.768482e+25	0.3528362	1.746603e+26	0	0	0	0	5.6727e+18	1.746603e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.45688e+26	0	6.45688e+26	2.918863e+26	0	2.918863e+26	1.562624e+26	0	1.562624e+26	5.837727e+26	0	5.837727e+26	1.739525e+26	0	1.739525e+26	5.572376e+26	0	5.572376e+26	2.762582e+23	1.191099e-09	0.001955455	8.802404e+09	1.643419e+11	2.043033e+12	5.154495e-06	5.679494e-11	9.672354e-17	0.499932	0.5	0.2489635	1	100.7286	12.52611	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01071086	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2615.107	8448.093	0.3827114	0.617447	6	0.7323849	1	2	0	0	0.04870724	0	0	0	0	0.01942707	0	0.005411982	0	0	0	
23748.54053	1653	3.45e+19	0	0	6597800	2	1.025933e-05	6.901991e+26	7.054199e+25	2.64217e+25	4.412029e+25	3.761188e+26	2.435383e+26	5.014267e+25	5.124846e+24	1.919525e+24	3.20532e+24	2.732487e+25	1.769295e+25	0.3528523	1.747327e+26	0	0	0	0	5.6727e+18	1.747327e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.459556e+26	0	6.459556e+26	2.920073e+26	0	2.920073e+26	1.563271e+26	0	1.563271e+26	5.840146e+26	0	5.840146e+26	1.740246e+26	0	1.740246e+26	5.574685e+26	0	5.574685e+26	2.762579e+23	1.191101e-09	0.001955459	8.798037e+09	1.645006e+11	2.044487e+12	5.155775e-06	5.682316e-11	9.679564e-17	0.4999323	0.5	0.2490255	1	100.7703	12.5313	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01071199	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2616.198	8448.093	0.3827114	0.617447	6	0.7323849	1	2	0	0	0.04872755	0	0	0	0	0.01943517	0	0.005414239	0	0	0	
23758.37837	1653	3.45e+19	0	0	6600500	2	1.025933e-05	6.90485e+26	7.054201e+25	2.642173e+25	4.412028e+25	3.762927e+26	2.436502e+26	5.016344e+25	5.124847e+24	1.919528e+24	3.20532e+24	2.733751e+25	1.770109e+25	0.3528683	1.74805e+26	0	0	0	0	5.6727e+18	1.74805e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.462231e+26	0	6.462231e+26	2.921283e+26	0	2.921283e+26	1.563919e+26	0	1.563919e+26	5.842565e+26	0	5.842565e+26	1.740966e+26	0	1.740966e+26	5.576994e+26	0	5.576994e+26	2.762576e+23	1.191102e-09	0.001955463	8.793671e+09	1.646594e+11	2.045942e+12	5.157056e-06	5.685139e-11	9.686779e-17	0.4999324	0.5	0.2490874	1	100.8121	12.53649	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01071313	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2617.426	8448.093	0.3826449	0.6174992	6	0.7323229	1	2	0	0	0.04874916	0	0	0	0	0.01944113	0	0.005417812	0	0	0	
23768.21621	1653	3.45e+19	0	0	6603200	2	1.025933e-05	6.907709e+26	7.054204e+25	2.642176e+25	4.412027e+25	3.764667e+26	2.437622e+26	5.018421e+25	5.124849e+24	1.91953e+24	3.205319e+24	2.735015e+25	1.770922e+25	0.3528842	1.748774e+26	0	0	0	0	5.6727e+18	1.748774e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.464907e+26	0	6.464907e+26	2.922492e+26	0	2.922492e+26	1.564567e+26	0	1.564567e+26	5.844985e+26	0	5.844985e+26	1.741687e+26	0	1.741687e+26	5.579304e+26	0	5.579304e+26	2.762573e+23	1.191103e-09	0.001955466	8.789306e+09	1.648183e+11	2.047398e+12	5.158337e-06	5.687964e-11	9.694e-17	0.4999326	0.5	0.2491494	1	100.8538	12.54168	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01071427	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2618.564	8448.093	0.3826449	0.6174992	6	0.7323229	1	2	0	0	0.04877037	0	0	0	0	0.01944958	0	0.005420169	0	0	0	
23778.05405	1653	3.45e+19	0	0	6605900	2	1.025933e-05	6.910568e+26	7.054206e+25	2.642179e+25	4.412027e+25	3.766407e+26	2.438741e+26	5.020498e+25	5.12485e+24	1.919532e+24	3.205318e+24	2.736278e+25	1.771735e+25	0.3529002	1.749498e+26	0	0	0	0	5.6727e+18	1.749498e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.467583e+26	0	6.467583e+26	2.923702e+26	0	2.923702e+26	1.565214e+26	0	1.565214e+26	5.847404e+26	0	5.847404e+26	1.742408e+26	0	1.742408e+26	5.581613e+26	0	5.581613e+26	2.76257e+23	1.191104e-09	0.00195547	8.784944e+09	1.649774e+11	2.048854e+12	5.159618e-06	5.690789e-11	9.701224e-17	0.4999327	0.5	0.2492113	1	100.8955	12.54687	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01071543	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2619.669	8448.093	0.3826449	0.6174992	6	0.7323229	1	2	0	0	0.04879095	0	0	0	0	0.01945779	0	0.005422455	0	0	0	
23787.89188	1653	3.45e+19	0	0	6608600	2	1.025933e-05	6.913427e+26	7.054208e+25	2.642182e+25	4.412026e+25	3.768146e+26	2.43986e+26	5.022575e+25	5.124852e+24	1.919534e+24	3.205318e+24	2.737542e+25	1.772548e+25	0.3529162	1.750222e+26	0	0	0	0	5.6727e+18	1.750222e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.470259e+26	0	6.470259e+26	2.924912e+26	0	2.924912e+26	1.565862e+26	0	1.565862e+26	5.849823e+26	0	5.849823e+26	1.743129e+26	0	1.743129e+26	5.583922e+26	0	5.583922e+26	2.762567e+23	1.191105e-09	0.001955474	8.780585e+09	1.651366e+11	2.050312e+12	5.160899e-06	5.693616e-11	9.708452e-17	0.4999327	0.5	0.2492732	1	100.9373	12.55206	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01071659	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2620.845	8448.093	0.3825785	0.6175515	6	0.7322609	1	2	0	0	0.04881159	0	0	0	0	0.01946336	0	0.005425923	0	0	0	
23797.72972	1653	3.45e+19	0	0	6611300	2	1.025933e-05	6.916287e+26	7.05421e+25	2.642185e+25	4.412025e+25	3.769886e+26	2.44098e+26	5.024653e+25	5.124854e+24	1.919536e+24	3.205317e+24	2.738806e+25	1.773361e+25	0.3529321	1.750946e+26	0	0	0	0	5.6727e+18	1.750946e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.472935e+26	0	6.472935e+26	2.926121e+26	0	2.926121e+26	1.566509e+26	0	1.566509e+26	5.852243e+26	0	5.852243e+26	1.74385e+26	0	1.74385e+26	5.586231e+26	0	5.586231e+26	2.762564e+23	1.191106e-09	0.001955477	8.776229e+09	1.652958e+11	2.051769e+12	5.16218e-06	5.696443e-11	9.715683e-17	0.4999328	0.5	0.2493351	1	100.979	12.55725	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01071776	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2621.965	8448.093	0.3825785	0.6175515	6	0.7322609	1	2	0	0	0.04883244	0	0	0	0	0.01947167	0	0.00542824	0	0	0	
23807.56756	1653	3.45e+19	0	0	6614000	2	1.025933e-05	6.919146e+26	7.054212e+25	2.642188e+25	4.412024e+25	3.771625e+26	2.442099e+26	5.02673e+25	5.124855e+24	1.919538e+24	3.205317e+24	2.74007e+25	1.774175e+25	0.3529481	1.75167e+26	0	0	0	0	5.6727e+18	1.75167e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.475611e+26	0	6.475611e+26	2.927331e+26	0	2.927331e+26	1.567157e+26	0	1.567157e+26	5.854662e+26	0	5.854662e+26	1.744571e+26	0	1.744571e+26	5.588541e+26	0	5.588541e+26	2.762561e+23	1.191108e-09	0.001955481	8.771876e+09	1.654552e+11	2.053228e+12	5.163461e-06	5.69927e-11	9.722917e-17	0.4999329	0.5	0.249397	1	101.0208	12.56245	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01071894	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2623.062	8448.093	0.3825785	0.6175515	6	0.7322609	1	2	0	0	0.04885288	0	0	0	0	0.01947982	0	0.005430512	0	0	0	
23817.4054	1653	3.45e+19	0	0	6616700	2	1.025933e-05	6.922005e+26	7.054214e+25	2.642191e+25	4.412023e+25	3.773365e+26	2.443219e+26	5.028807e+25	5.124857e+24	1.919541e+24	3.205316e+24	2.741333e+25	1.774988e+25	0.352964	1.752393e+26	0	0	0	0	5.6727e+18	1.752393e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.478287e+26	0	6.478287e+26	2.928541e+26	0	2.928541e+26	1.567805e+26	0	1.567805e+26	5.857081e+26	0	5.857081e+26	1.745292e+26	0	1.745292e+26	5.59085e+26	0	5.59085e+26	2.762558e+23	1.191109e-09	0.001955485	8.767527e+09	1.656146e+11	2.054687e+12	5.164741e-06	5.702097e-11	9.730153e-17	0.4999329	0.5	0.2494589	1	101.0625	12.56764	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01072013	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2624.266	8448.093	0.3825121	0.6176038	6	0.7321989	1	2	0	0	0.04887403	0	0	0	0	0.01948559	0	0.005434036	0	0	0	
23827.24324	1653	3.45e+19	0	0	6619400	2	1.025933e-05	6.924864e+26	7.054217e+25	2.642194e+25	4.412023e+25	3.775104e+26	2.444338e+26	5.030884e+25	5.124858e+24	1.919543e+24	3.205315e+24	2.742597e+25	1.775801e+25	0.3529799	1.753117e+26	0	0	0	0	5.6727e+18	1.753117e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.480963e+26	0	6.480963e+26	2.92975e+26	0	2.92975e+26	1.568452e+26	0	1.568452e+26	5.8595e+26	0	5.8595e+26	1.746013e+26	0	1.746013e+26	5.593159e+26	0	5.593159e+26	2.762555e+23	1.19111e-09	0.001955488	8.763182e+09	1.657742e+11	2.056146e+12	5.166022e-06	5.704925e-11	9.737392e-17	0.499933	0.5	0.2495208	1	101.1043	12.57283	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01072133	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2625.395	8448.093	0.3825121	0.6176038	6	0.7321989	1	2	0	0	0.04889507	0	0	0	0	0.01949397	0	0.005436375	0	0	0	
23837.08107	1653	3.45e+19	0	0	6622100	2	1.025933e-05	6.927723e+26	7.054219e+25	2.642197e+25	4.412022e+25	3.776844e+26	2.445457e+26	5.032961e+25	5.12486e+24	1.919545e+24	3.205315e+24	2.743861e+25	1.776614e+25	0.3529958	1.753841e+26	0	0	0	0	5.6727e+18	1.753841e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.483638e+26	0	6.483638e+26	2.93096e+26	0	2.93096e+26	1.5691e+26	0	1.5691e+26	5.86192e+26	0	5.86192e+26	1.746734e+26	0	1.746734e+26	5.595469e+26	0	5.595469e+26	2.762552e+23	1.191111e-09	0.001955492	8.758841e+09	1.659338e+11	2.057606e+12	5.167302e-06	5.707753e-11	9.744633e-17	0.499933	0.5	0.2495826	1	101.146	12.57802	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01072253	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2626.497	8448.093	0.3825121	0.6176038	6	0.7321989	1	2	0	0	0.04891558	0	0	0	0	0.01950215	0	0.005438656	0	0	0	
23846.91891	1653	3.45e+19	0	0	6624800	2	1.025933e-05	6.930582e+26	7.054221e+25	2.6422e+25	4.412021e+25	3.778584e+26	2.446577e+26	5.035038e+25	5.124861e+24	1.919547e+24	3.205314e+24	2.745125e+25	1.777428e+25	0.3530117	1.754565e+26	0	0	0	0	5.6727e+18	1.754565e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.486314e+26	0	6.486314e+26	2.932169e+26	0	2.932169e+26	1.569747e+26	0	1.569747e+26	5.864339e+26	0	5.864339e+26	1.747455e+26	0	1.747455e+26	5.597778e+26	0	5.597778e+26	2.76255e+23	1.191112e-09	0.001955495	8.754504e+09	1.660935e+11	2.059066e+12	5.168582e-06	5.710581e-11	9.751877e-17	0.4999331	0.5	0.2496445	1	101.1878	12.58321	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01072375	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2627.687	8448.093	0.3824456	0.617656	6	0.7321369	1	2	0	0	0.04893647	0	0	0	0	0.01950781	0	0.005442155	0	0	0	
23856.75675	1653	3.45e+19	0	0	6627500	2	1.025933e-05	6.933442e+26	7.054223e+25	2.642203e+25	4.41202e+25	3.780323e+26	2.447696e+26	5.037116e+25	5.124863e+24	1.919549e+24	3.205314e+24	2.746389e+25	1.778241e+25	0.3530276	1.755289e+26	0	0	0	0	5.6727e+18	1.755289e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48899e+26	0	6.48899e+26	2.933379e+26	0	2.933379e+26	1.570395e+26	0	1.570395e+26	5.866758e+26	0	5.866758e+26	1.748175e+26	0	1.748175e+26	5.600087e+26	0	5.600087e+26	2.762547e+23	1.191113e-09	0.001955499	8.750171e+09	1.662533e+11	2.060526e+12	5.169862e-06	5.71341e-11	9.759123e-17	0.4999331	0.5	0.2497063	1	101.2295	12.5884	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01072497	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2628.811	8448.093	0.3824456	0.617656	6	0.7321369	1	2	0	0	0.04895741	0	0	0	0	0.01951615	0	0.005444484	0	0	0	
23866.59459	1653	3.45e+19	0	0	6630200	2	1.025933e-05	6.936301e+26	7.054225e+25	2.642206e+25	4.412019e+25	3.782063e+26	2.448816e+26	5.039193e+25	5.124864e+24	1.919551e+24	3.205313e+24	2.747652e+25	1.779054e+25	0.3530435	1.756013e+26	0	0	0	0	5.6727e+18	1.756012e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.491666e+26	0	6.491666e+26	2.934589e+26	0	2.934589e+26	1.571042e+26	0	1.571042e+26	5.869177e+26	0	5.869177e+26	1.748896e+26	0	1.748896e+26	5.602397e+26	0	5.602397e+26	2.762544e+23	1.191115e-09	0.001955503	8.745842e+09	1.664132e+11	2.061987e+12	5.171142e-06	5.716238e-11	9.766371e-17	0.4999332	0.5	0.2497681	1	101.2712	12.59359	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0107262	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2629.91	8448.093	0.3824456	0.617656	6	0.7321369	1	2	0	0	0.04897789	0	0	0	0	0.01952432	0	0.005446761	0	0	0	
23876.43243	1653	3.45e+19	0	0	6632900	2	1.025933e-05	6.93916e+26	7.054227e+25	2.642209e+25	4.412018e+25	3.783802e+26	2.449935e+26	5.04127e+25	5.124866e+24	1.919553e+24	3.205312e+24	2.748916e+25	1.779867e+25	0.3530593	1.756736e+26	0	0	0	0	5.6727e+18	1.756736e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.494342e+26	0	6.494342e+26	2.935798e+26	0	2.935798e+26	1.57169e+26	0	1.57169e+26	5.871597e+26	0	5.871597e+26	1.749617e+26	0	1.749617e+26	5.604706e+26	0	5.604706e+26	2.762541e+23	1.191116e-09	0.001955506	8.741516e+09	1.665731e+11	2.063448e+12	5.172421e-06	5.719067e-11	9.773622e-17	0.4999332	0.5	0.24983	1	101.313	12.59878	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01072744	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2631.108	8448.093	0.3823791	0.6177084	6	0.7320749	1	2	0	0	0.04899892	0	0	0	0	0.01953002	0	0.005450277	0	0	0	
23886.27026	1653	3.45e+19	0	0	6635600	2	1.025933e-05	6.942019e+26	7.054229e+25	2.642211e+25	4.412017e+25	3.785542e+26	2.451054e+26	5.043347e+25	5.124867e+24	1.919555e+24	3.205312e+24	2.75018e+25	1.78068e+25	0.3530751	1.75746e+26	0	0	0	0	5.6727e+18	1.75746e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.497018e+26	0	6.497018e+26	2.937008e+26	0	2.937008e+26	1.572338e+26	0	1.572338e+26	5.874016e+26	0	5.874016e+26	1.750338e+26	0	1.750338e+26	5.607015e+26	0	5.607015e+26	2.762538e+23	1.191117e-09	0.00195551	8.737195e+09	1.667331e+11	2.06491e+12	5.1737e-06	5.721896e-11	9.780875e-17	0.4999332	0.5	0.2498918	1	101.3547	12.60397	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01072869	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0001	0	5.974198e-12	0	5.974198e-12	0	-323.7023	0	-323.7023	0	30151.35	77194.93	2632.235	8448.093	0.3823791	0.6177084	6	0.7320749	1	2	0	0	0.04901991	0	0	0	0	0.01953839	0	0.005452613	0	0	0	
