Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	
20888	2000	3.45e+19	0	0	100000	1.95188754	2.184467e-05	6.070638e+26	8.411663e+25	7.132023e+24	7.69846e+25	1.211792e+26	4.017679e+26	4.410292e+25	6.111037e+24	5.181384e+23	5.592899e+24	8.803619e+24	2.918827e+25	0.6618216	4.410292e+26	6.111037e+25	5.181384e+24	5.592899e+25	8.712189e+25	2.886077e+26	4.189305e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.681494e+26	3.633695e+18	5.681494e+26	2.568347e+26	7.569738e+22	2.56759e+26	1.374973e+26	1.270424e+16	1.374973e+26	5.136693e+26	2.794387e+16	5.136693e+26	1.530631e+26	7.418052e+16	1.530631e+26	4.903207e+26	2.875143e+22	4.90292e+26	1.312721e+23	2.178588e-09	0.00568573	8.614201e+08	1.874158e+12	7.135968e+13	1.643482e-05	5.773877e-10	3.135227e-15	0.4973733	0.5	0.3709025	0.9999426	88.63241	11.02189	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02515848	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04811246	0	8.723246e-14	0	8.723246e-14	0	-461.9347	0	-461.9347	0	30893.1	77194.93	426.3232	8655.924	1.106061	1	0	0.4522719	1	2	0	0	
20916	2000	3.45e+19	0	0	100000	1.95191303	2.184467e-05	6.078775e+26	8.411675e+25	7.132072e+24	7.698468e+25	1.216604e+26	4.021004e+26	4.416204e+25	6.111046e+24	5.18142e+23	5.592904e+24	8.838573e+24	2.921242e+25	0.6614826	4.416204e+26	6.111046e+25	5.18142e+24	5.592904e+25	8.746811e+25	2.888469e+26	4.194921e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.68911e+26	3.662087e+18	5.68911e+26	2.57179e+26	7.59539e+22	2.57103e+26	1.376817e+26	1.275462e+16	1.376817e+26	5.143579e+26	2.805468e+16	5.143579e+26	1.532683e+26	7.447465e+16	1.532683e+26	4.90978e+26	2.886543e+22	4.909491e+26	1.312715e+23	2.178595e-09	0.005685759	8.614201e+08	1.88164e+12	7.139181e+13	1.643862e-05	5.776547e-10	3.137402e-15	0.4976033	0.5	0.3711598	0.9999494	88.75122	11.03666	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02513918	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04808697	0	8.739992e-14	0	8.739992e-14	0	-461.9028	0	-461.9028	0	30892.7	77194.93	426.8947	8655.811	1.106061	1	0	0.4522716	1	2	0	0	
20944	2000	3.45e+19	0	0	100000	1.95193852	2.184467e-05	6.086913e+26	8.411688e+25	7.13212e+24	7.698475e+25	1.221412e+26	4.024332e+26	4.422116e+25	6.111055e+24	5.181455e+23	5.59291e+24	8.873506e+24	2.92366e+25	0.661145	4.422116e+26	6.111055e+25	5.181455e+24	5.59291e+25	8.781413e+25	2.890864e+26	4.200538e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.696726e+26	3.690642e+18	5.696726e+26	2.575232e+26	7.620989e+22	2.57447e+26	1.37866e+26	1.280496e+16	1.37866e+26	5.150465e+26	2.816541e+16	5.150465e+26	1.534734e+26	7.47686e+16	1.534734e+26	4.916353e+26	2.897936e+22	4.916063e+26	1.312709e+23	2.178602e-09	0.005685788	8.614201e+08	1.889117e+12	7.14241e+13	1.644243e-05	5.779224e-10	3.139583e-15	0.4978339	0.5	0.3714178	0.9999554	88.87003	11.05144	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02511991	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04806148	0	8.756776e-14	0	8.756776e-14	0	-461.8709	0	-461.8709	0	30892.3	77194.93	427.4661	8655.698	1.106061	1	0	0.4522713	1	2	0	0	
20972	2000	3.45e+19	0	0	100000	1.95196401	2.184467e-05	6.09505e+26	8.411699e+25	7.132168e+24	7.698483e+25	1.226218e+26	4.027663e+26	4.428028e+25	6.111064e+24	5.18149e+23	5.592915e+24	8.908419e+24	2.92608e+25	0.6608088	4.428028e+26	6.111064e+25	5.18149e+24	5.592915e+25	8.815995e+25	2.893261e+26	4.206154e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.704342e+26	3.719363e+18	5.704342e+26	2.578675e+26	7.646539e+22	2.577911e+26	1.380503e+26	1.285528e+16	1.380503e+26	5.15735e+26	2.827608e+16	5.15735e+26	1.536786e+26	7.506238e+16	1.536786e+26	4.922925e+26	2.909322e+22	4.922634e+26	1.312704e+23	2.178608e-09	0.005685816	8.614201e+08	1.89659e+12	7.145656e+13	1.644625e-05	5.781908e-10	3.141771e-15	0.4980651	0.5	0.3716766	0.9999607	88.98884	11.06621	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02510066	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04803599	0	8.773599e-14	0	8.773599e-14	0	-461.839	0	-461.839	0	30891.89	77194.93	428.0376	8655.585	1.106061	1	0	0.4522711	1	2	0	0	
21000	2000	3.45e+19	0	0	100000	1.9519895	2.184467e-05	6.103188e+26	8.411711e+25	7.132215e+24	7.69849e+25	1.231021e+26	4.030996e+26	4.43394e+25	6.111072e+24	5.181524e+23	5.59292e+24	8.943313e+24	2.928502e+25	0.6604739	4.43394e+26	6.111072e+25	5.181524e+24	5.59292e+25	8.850558e+25	2.895659e+26	4.211771e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.711958e+26	3.748242e+18	5.711958e+26	2.582118e+26	7.672041e+22	2.581351e+26	1.382346e+26	1.290557e+16	1.382346e+26	5.164236e+26	2.838668e+16	5.164236e+26	1.538838e+26	7.535599e+16	1.538838e+26	4.929498e+26	2.920702e+22	4.929206e+26	1.312698e+23	2.178615e-09	0.005685845	8.614201e+08	1.904059e+12	7.148918e+13	1.645008e-05	5.784599e-10	3.143964e-15	0.4982969	0.5	0.3719361	0.9999654	89.10765	11.08099	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02508144	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0480105	0	8.79046e-14	0	8.79046e-14	0	-461.807	0	-461.807	0	30891.49	77194.93	428.609	8655.472	1.106061	1	0	0.4522708	1	2	0	0	
21028	2000	3.45e+19	0	0	100000	1.95201499	2.184467e-05	6.111326e+26	8.411722e+25	7.132262e+24	7.698496e+25	1.235821e+26	4.034332e+26	4.439852e+25	6.11108e+24	5.181558e+23	5.592925e+24	8.978187e+24	2.930925e+25	0.6601403	4.439852e+26	6.11108e+25	5.181558e+24	5.592925e+25	8.885101e+25	2.89806e+26	4.217387e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.719574e+26	3.777288e+18	5.719574e+26	2.585561e+26	7.697492e+22	2.584791e+26	1.384189e+26	1.295582e+16	1.384189e+26	5.171122e+26	2.849723e+16	5.171122e+26	1.54089e+26	7.564943e+16	1.54089e+26	4.936071e+26	2.932076e+22	4.935777e+26	1.312692e+23	2.178622e-09	0.005685873	8.614201e+08	1.911524e+12	7.152197e+13	1.645391e-05	5.787297e-10	3.146165e-15	0.4985294	0.5	0.3721964	0.9999695	89.22646	11.09576	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02506223	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04798501	0	8.807361e-14	0	8.807361e-14	0	-461.7751	0	-461.7751	0	30891.09	77194.93	429.1805	8655.359	1.106061	1	0	0.4522706	1	2	0	0	
21056	2000	3.45e+19	0	0	100000	1.95204048	2.184467e-05	6.119463e+26	8.411733e+25	7.132309e+24	7.698502e+25	1.240619e+26	4.037671e+26	4.445764e+25	6.111088e+24	5.181592e+23	5.592929e+24	9.013042e+24	2.933351e+25	0.6598081	4.445764e+26	6.111088e+25	5.181592e+24	5.592929e+25	8.919625e+25	2.900462e+26	4.223006e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72719e+26	3.806494e+18	5.72719e+26	2.589004e+26	7.722898e+22	2.588231e+26	1.386032e+26	1.300605e+16	1.386032e+26	5.178007e+26	2.860771e+16	5.178007e+26	1.542942e+26	7.59427e+16	1.542942e+26	4.942643e+26	2.943442e+22	4.942349e+26	1.312687e+23	2.178629e-09	0.005685902	8.614201e+08	1.918985e+12	7.155494e+13	1.645776e-05	5.790003e-10	3.148371e-15	0.4987625	0.5	0.3724574	0.9999731	89.34527	11.11054	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02504305	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04795952	0	8.8243e-14	0	8.8243e-14	0	-461.7432	0	-461.7432	0	30890.68	77194.93	429.7519	8655.246	1.106061	1	0	0.4522703	1	2	0	0	
21084	2000	3.45e+19	0	0	100000	1.95206597	2.184467e-05	6.127601e+26	8.411744e+25	7.132354e+24	7.698509e+25	1.245414e+26	4.041013e+26	4.451676e+25	6.111096e+24	5.181625e+23	5.592934e+24	9.047878e+24	2.935778e+25	0.6594771	4.451676e+26	6.111096e+25	5.181625e+24	5.592934e+25	8.954131e+25	2.902867e+26	4.228622e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.734806e+26	3.835879e+18	5.734806e+26	2.592446e+26	7.748251e+22	2.591672e+26	1.387875e+26	1.305626e+16	1.387875e+26	5.184893e+26	2.871813e+16	5.184893e+26	1.544993e+26	7.623582e+16	1.544993e+26	4.949216e+26	2.954803e+22	4.948921e+26	1.312681e+23	2.178635e-09	0.005685929	8.614201e+08	1.926442e+12	7.158806e+13	1.646161e-05	5.792716e-10	3.150584e-15	0.4989962	0.5	0.3727192	0.9999763	89.46408	11.12531	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02502388	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04793403	0	8.841278e-14	0	8.841278e-14	0	-461.7112	0	-461.7112	0	30890.28	77194.93	430.3234	8655.133	1.106061	1	0	0.45227	1	2	0	0	
21112	2000	3.45e+19	0	0	100000	1.95209146	2.184467e-05	6.135738e+26	8.411754e+25	7.132399e+24	7.698514e+25	1.250206e+26	4.044357e+26	4.457588e+25	6.111104e+24	5.181658e+23	5.592938e+24	9.082695e+24	2.938208e+25	0.6591475	4.457588e+26	6.111104e+25	5.181658e+24	5.592938e+25	8.988618e+25	2.905273e+26	4.234239e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.742422e+26	3.865417e+18	5.742422e+26	2.595889e+26	7.773561e+22	2.595112e+26	1.389719e+26	1.310643e+16	1.389719e+26	5.191779e+26	2.882849e+16	5.191779e+26	1.547045e+26	7.652878e+16	1.547045e+26	4.955789e+26	2.966158e+22	4.955492e+26	1.312676e+23	2.178642e-09	0.005685957	8.614201e+08	1.933896e+12	7.162136e+13	1.646548e-05	5.795436e-10	3.152804e-15	0.4992305	0.5	0.3729818	0.9999791	89.58289	11.14009	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02500474	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04790854	0	8.858295e-14	0	8.858295e-14	0	-461.6792	0	-461.6792	0	30889.88	77194.93	430.8948	8655.02	1.106061	1	0	0.4522697	1	2	0	0	
21140	2000	3.45e+19	0	0	100000	1.95211695	2.184467e-05	6.143876e+26	8.411764e+25	7.132444e+24	7.69852e+25	1.254996e+26	4.047703e+26	4.4635e+25	6.111111e+24	5.18169e+23	5.592942e+24	9.117495e+24	2.940639e+25	0.6588192	4.4635e+26	6.111111e+25	5.18169e+24	5.592942e+25	9.023087e+25	2.907681e+26	4.239856e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.750038e+26	3.895126e+18	5.750038e+26	2.599332e+26	7.798823e+22	2.598552e+26	1.391562e+26	1.315658e+16	1.391562e+26	5.198664e+26	2.893879e+16	5.198664e+26	1.549097e+26	7.682158e+16	1.549097e+26	4.962361e+26	2.977506e+22	4.962064e+26	1.31267e+23	2.178648e-09	0.005685985	8.614201e+08	1.941346e+12	7.165483e+13	1.646935e-05	5.798163e-10	3.155029e-15	0.4994654	0.5	0.3732451	0.9999816	89.7017	11.15486	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02498562	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04788305	0	8.875351e-14	0	8.875351e-14	0	-461.6472	0	-461.6472	0	30889.47	77194.93	431.4663	8654.907	1.106061	1	0	0.4522695	1	2	0	0	
21168	2000	3.45e+19	0	0	100000	1.95214244	2.184467e-05	6.152014e+26	8.411774e+25	7.132488e+24	7.698525e+25	1.259784e+26	4.051052e+26	4.469412e+25	6.111118e+24	5.181722e+23	5.592946e+24	9.152276e+24	2.943072e+25	0.6584921	4.469412e+26	6.111118e+25	5.181722e+24	5.592946e+25	9.057539e+25	2.910091e+26	4.245473e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.757654e+26	3.925009e+18	5.757654e+26	2.602775e+26	7.824036e+22	2.601993e+26	1.393405e+26	1.32067e+16	1.393405e+26	5.20555e+26	2.904903e+16	5.20555e+26	1.551149e+26	7.711423e+16	1.551149e+26	4.968934e+26	2.988849e+22	4.968635e+26	1.312665e+23	2.178655e-09	0.005686012	8.614201e+08	1.948792e+12	7.168846e+13	1.647324e-05	5.800898e-10	3.157262e-15	0.499701	0.5	0.3735092	0.9999838	89.82051	11.16964	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02496653	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04785756	0	8.892447e-14	0	8.892447e-14	0	-461.6152	0	-461.6152	0	30889.07	77194.93	432.0378	8654.794	1.106061	1	0	0.4522693	1	2	0	0	
21196	2000	3.45e+19	0	0	100000	1.95216793	2.184467e-05	6.160151e+26	8.411784e+25	7.132532e+24	7.69853e+25	1.264576e+26	4.054397e+26	4.475323e+25	6.111125e+24	5.181754e+23	5.592949e+24	9.187092e+24	2.945502e+25	0.6581651	4.475323e+26	6.111125e+25	5.181754e+24	5.592949e+25	9.092025e+25	2.912498e+26	4.25109e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.76527e+26	3.955066e+18	5.76527e+26	2.606218e+26	7.849202e+22	2.605433e+26	1.395248e+26	1.32568e+16	1.395248e+26	5.212436e+26	2.915922e+16	5.212436e+26	1.5532e+26	7.740672e+16	1.5532e+26	4.975507e+26	3.000186e+22	4.975207e+26	1.31266e+23	2.178661e-09	0.005686039	8.613865e+08	1.956321e+12	7.172506e+13	1.647734e-05	5.803792e-10	3.159625e-15	0.4999309	0.5	0.3737742	0.9999857	89.93932	11.18441	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02494745	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04783207	0	8.909582e-14	0	8.909582e-14	0	-461.5832	0	-461.5832	0	30888.67	77194.93	432.6092	8654.681	1.106061	1	0	0.452269	1	2	0	0	
21224	2000	3.45e+19	0	0	100000	1.95219342	2.184467e-05	6.168289e+26	8.411793e+25	7.132575e+24	7.698535e+25	1.269451e+26	4.057658e+26	4.481235e+25	6.111131e+24	5.181785e+23	5.592953e+24	9.22251e+24	2.947871e+25	0.6578256	4.481235e+26	6.111131e+25	5.181785e+24	5.592953e+25	9.127106e+25	2.914845e+26	4.256704e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.772886e+26	3.985311e+18	5.772886e+26	2.609661e+26	7.874367e+22	2.608873e+26	1.397091e+26	1.330695e+16	1.397091e+26	5.219321e+26	2.926952e+16	5.219321e+26	1.555252e+26	7.769951e+16	1.555252e+26	4.982079e+26	3.011534e+22	4.981778e+26	1.312654e+23	2.178668e-09	0.005686066	8.609561e+08	1.964885e+12	7.179491e+13	1.648402e-05	5.808497e-10	3.163468e-15	0.5000861	0.5	0.3740418	0.9999874	90.05813	11.19919	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0249284	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04780658	0	8.926756e-14	0	8.926756e-14	0	-461.5512	0	-461.5512	0	30888.26	77194.93	433.1806	8654.568	1.106061	1	0	0.4522687	1	2	0	0	
21252	2000	3.45e+19	0	0	100000	1.95221891	2.184467e-05	6.176426e+26	8.411802e+25	7.132618e+24	7.69854e+25	1.274329e+26	4.060917e+26	4.487147e+25	6.111138e+24	5.181816e+23	5.592956e+24	9.257949e+24	2.950239e+25	0.6574865	4.487147e+26	6.111138e+25	5.181816e+24	5.592956e+25	9.162208e+25	2.917189e+26	4.262323e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.780501e+26	4.016e+18	5.780501e+26	2.613103e+26	7.900012e+22	2.612313e+26	1.398934e+26	1.335796e+16	1.398934e+26	5.226207e+26	2.938172e+16	5.226207e+26	1.557304e+26	7.799736e+16	1.557304e+26	4.988652e+26	3.023078e+22	4.98835e+26	1.312649e+23	2.178674e-09	0.005686093	8.602581e+08	1.974076e+12	7.188731e+13	1.649244e-05	5.814429e-10	3.168315e-15	0.500191	0.5	0.3743113	0.9999889	90.17694	11.21396	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02490937	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04778109	0	8.94397e-14	0	8.94397e-14	0	-461.5192	0	-461.5192	0	30887.86	77194.93	433.7521	8654.455	1.106061	1	0	0.4522684	1	2	0	0	
21280	2000	3.45e+19	0	0	100000	1.9522444	2.184467e-05	6.184564e+26	8.41181e+25	7.13266e+24	7.698544e+25	1.279207e+26	4.064176e+26	4.493059e+25	6.111144e+24	5.181847e+23	5.592959e+24	9.293385e+24	2.952606e+25	0.6571483	4.493059e+26	6.111144e+25	5.181847e+24	5.592959e+25	9.197307e+25	2.919535e+26	4.26794e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.788117e+26	4.046876e+18	5.788117e+26	2.616546e+26	7.925644e+22	2.615754e+26	1.400777e+26	1.3409e+16	1.400777e+26	5.233092e+26	2.949399e+16	5.233092e+26	1.559356e+26	7.829538e+16	1.559356e+26	4.995225e+26	3.034628e+22	4.994921e+26	1.312644e+23	2.17868e-09	0.00568612	8.593818e+08	1.983693e+12	7.199492e+13	1.650199e-05	5.82117e-10	3.173826e-15	0.5002607	0.5	0.3745804	0.9999902	90.29575	11.22873	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02489036	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0477556	0	8.961224e-14	0	8.961224e-14	0	-461.4871	0	-461.4871	0	30887.46	77194.93	434.3236	8654.342	1.106061	1	0	0.4522682	1	2	0	0	
21308	2000	3.45e+19	0	0	100000	1.95226989	2.184467e-05	6.192701e+26	8.411818e+25	7.132702e+24	7.698548e+25	1.284084e+26	4.067435e+26	4.498971e+25	6.11115e+24	5.181877e+23	5.592962e+24	9.328819e+24	2.954974e+25	0.6568111	4.498971e+26	6.11115e+25	5.181877e+24	5.592962e+25	9.232405e+25	2.92188e+26	4.273555e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.795733e+26	4.077939e+18	5.795733e+26	2.619989e+26	7.95124e+22	2.619194e+26	1.40262e+26	1.346004e+16	1.40262e+26	5.239978e+26	2.960625e+16	5.239978e+26	1.561408e+26	7.859337e+16	1.561408e+26	5.001797e+26	3.046178e+22	5.001493e+26	1.312639e+23	2.178686e-09	0.005686146	8.583868e+08	1.993605e+12	7.211281e+13	1.651232e-05	5.828459e-10	3.17979e-15	0.5003072	0.5	0.3748497	0.9999914	90.41456	11.24351	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02487138	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04773011	0	8.978518e-14	0	8.978518e-14	0	-461.4551	0	-461.4551	0	30887.05	77194.93	434.895	8654.229	1.106061	1	0	0.452268	1	2	0	0	
21336	2000	3.45e+19	0	0	100000	1.95229538	2.184467e-05	6.200839e+26	8.411826e+25	7.132743e+24	7.698552e+25	1.288962e+26	4.070695e+26	4.504883e+25	6.111156e+24	5.181907e+23	5.592965e+24	9.364252e+24	2.957342e+25	0.6564748	4.504883e+26	6.111156e+25	5.181907e+24	5.592965e+25	9.267502e+25	2.924226e+26	4.279174e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.803349e+26	4.109181e+18	5.803349e+26	2.623432e+26	7.976805e+22	2.622634e+26	1.404464e+26	1.351108e+16	1.404464e+26	5.246864e+26	2.97185e+16	5.246864e+26	1.563459e+26	7.889135e+16	1.563459e+26	5.00837e+26	3.057728e+22	5.008064e+26	1.312634e+23	2.178693e-09	0.005686172	8.57313e+08	2.003725e+12	7.22377e+13	1.652317e-05	5.836123e-10	3.186063e-15	0.5003384	0.5	0.3751194	0.9999924	90.53337	11.25828	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02485242	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04770462	0	8.995852e-14	0	8.995852e-14	0	-461.423	0	-461.423	0	30886.65	77194.93	435.4665	8654.116	1.106061	1	0	0.4522677	1	2	0	0	
21364	2000	3.45e+19	0	0	100000	1.95232087	2.184467e-05	6.208977e+26	8.411834e+25	7.132784e+24	7.698556e+25	1.293839e+26	4.073954e+26	4.510795e+25	6.111162e+24	5.181937e+23	5.592968e+24	9.399686e+24	2.95971e+25	0.6561394	4.510795e+26	6.111162e+25	5.181937e+24	5.592968e+25	9.302598e+25	2.926571e+26	4.284791e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.810965e+26	4.140622e+18	5.810965e+26	2.626875e+26	8.002334e+22	2.626074e+26	1.406307e+26	1.356211e+16	1.406307e+26	5.253749e+26	2.983075e+16	5.253749e+26	1.565511e+26	7.918933e+16	1.565511e+26	5.014943e+26	3.069277e+22	5.014636e+26	1.312628e+23	2.178699e-09	0.005686199	8.561871e+08	2.013992e+12	7.236739e+13	1.653438e-05	5.844042e-10	3.19255e-15	0.5003593	0.5	0.3753895	0.9999933	90.65218	11.27306	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02483348	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04767913	0	9.013225e-14	0	9.013225e-14	0	-461.3909	0	-461.3909	0	30886.25	77194.93	436.0379	8654.003	1.106061	1	0	0.4522674	1	2	0	0	
