Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	BA2 (gas, at grain boundary) (g/m3)	BA2O (gas, at grain boundary) (g/m3)	BA2O2 (gas, at grain boundary) (g/m3)	BAMOO4 (gas, at grain boundary) (g/m3)	BAO (gas, at grain boundary) (g/m3)	CS (gas, at grain boundary) (g/m3)	CS2 (gas, at grain boundary) (g/m3)	CS2MOO4 (gas, at grain boundary) (g/m3)	CS2O (gas, at grain boundary) (g/m3)	CS2O2 (gas, at grain boundary) (g/m3)	CSO (gas, at grain boundary) (g/m3)	HE (gas, at grain boundary) (g/m3)	MO (gas, at grain boundary) (g/m3)	MO2 (gas, at grain boundary) (g/m3)	MO2O6 (gas, at grain boundary) (g/m3)	MO3O9 (gas, at grain boundary) (g/m3)	MO4O12 (gas, at grain boundary) (g/m3)	MO5O15 (gas, at grain boundary) (g/m3)	MOO (gas, at grain boundary) (g/m3)	MOO2 (gas, at grain boundary) (g/m3)	MOO3 (gas, at grain boundary) (g/m3)	O (gas, at grain boundary) (g/m3)	O2 (gas, at grain boundary) (g/m3)	O3 (gas, at grain boundary) (g/m3)	PD (gas, at grain boundary) (g/m3)	RH (gas, at grain boundary) (g/m3)	RU (gas, at grain boundary) (g/m3)	TC (gas, at grain boundary) (g/m3)	LIQUID (liquid, at grain boundary) (g/m3)	BA2MOO5 (condensed, at grain boundary) (g/m3)	BA3MOO6 (condensed, at grain boundary) (g/m3)	BAMO2O7 (condensed, at grain boundary) (g/m3)	BAMO3O10 (condensed, at grain boundary) (g/m3)	BAMOO4 (condensed, at grain boundary) (g/m3)	HCP_ORD (condensed, at grain boundary) (g/m3)	CS2MO2O7_S1 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S2 (condensed, at grain boundary) (g/m3)	CS2MO3O10 (condensed, at grain boundary) (g/m3)	CS2MO4O13 (condensed, at grain boundary) (g/m3)	CS2MO5O16 (condensed, at grain boundary) (g/m3)	CS2MO7O22 (condensed, at grain boundary) (g/m3)	CS2MOO4_S1 (condensed, at grain boundary) (g/m3)	CS2MOO4_S2 (condensed, at grain boundary) (g/m3)	CS2O1 (condensed, at grain boundary) (g/m3)	CS2O2 (condensed, at grain boundary) (g/m3)	CS3O (condensed, at grain boundary) (g/m3)	CS4O (condensed, at grain boundary) (g/m3)	CS7O1 (condensed, at grain boundary) (g/m3)	CS7O2 (condensed, at grain boundary) (g/m3)	CSO2 (condensed, at grain boundary) (g/m3)	CSO3 (condensed, at grain boundary) (g/m3)	HALITE (condensed, at grain boundary) (g/m3)	MO2_C11A (condensed, at grain boundary) (g/m3)	MO4O11 (condensed, at grain boundary) (g/m3)	MO8O23 (condensed, at grain boundary) (g/m3)	MO9O26 (condensed, at grain boundary) (g/m3)	MOO2 (condensed, at grain boundary) (g/m3)	MOO3 (condensed, at grain boundary) (g/m3)	PEROVSKITE (condensed, at grain boundary) (g/m3)	ZRO2_TETR (condensed, at grain boundary) (g/m3)	A15_CR3SI (condensed, at grain boundary) (g/m3)	BCC_A2 (condensed, at grain boundary) (g/m3)	C14_LAVES (condensed, at grain boundary) (g/m3)	C15_LAVES (condensed, at grain boundary) (g/m3)	DIAMOND_A4 (condensed, at grain boundary) (g/m3)	DIS_SIG (condensed, at grain boundary) (g/m3)	FCC_A1 (condensed, at grain boundary) (g/m3)	HCP_A3 (condensed, at grain boundary) (g/m3)	HCP_DIS (condensed, at grain boundary) (g/m3)	MC_ETA (condensed, at grain boundary) (g/m3)	MO3TE4 (condensed, at grain boundary) (g/m3)	MOPD2 (condensed, at grain boundary) (g/m3)	MOTE2_A (condensed, at grain boundary) (g/m3)	MOTE2_B (condensed, at grain boundary) (g/m3)	ORTHORHOMBIC_A20 (condensed, at grain boundary) (g/m3)	SIGMA (condensed, at grain boundary) (g/m3)	TETRAGONAL_U (condensed, at grain boundary) (g/m3)	O (gas, matrix) (g/m3)	O2 (gas, matrix) (g/m3)	C1_MO2 (condensed, matrix) (g/m3)	PU2O3 (condensed, matrix) (g/m3)	PUO152 (condensed, matrix) (g/m3)	M2O3_C (condensed, matrix) (g/m3)	U3O8_S1 (condensed, matrix) (g/m3)	U3O8_S2 (condensed, matrix) (g/m3)	U3O8_S3 (condensed, matrix) (g/m3)	U3O8_S4 (condensed, matrix) (g/m3)	U4O9_S1 (condensed, matrix) (g/m3)	U4O9_S2 (condensed, matrix) (g/m3)	U4O9_S3 (condensed, matrix) (g/m3)	UO3 (condensed, matrix) (g/m3)	
11004	1955	3.45e+19	0	0	100000	1.94479	4.882e-07	0.03811	0.003703	2.583e-08	0.2776	1225	7.175	3.522e-05	0.01252	2.217e-10	0.0003387	0	7.95e-06	2.92e-14	6.874e-21	3.985e-27	5.313e-27	6.641e-27	8.143e-09	3.859e-09	4.432e-11	0.0321	4.674e-11	1.353e-24	0.1951	3.588e-07	1.221e-07	5.516e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.444e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.648e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11032	1955	3.45e+19	0	0	100000	1.94482	4.884e-07	0.03817	0.003713	2.598e-08	0.2783	1228	7.194	3.545e-05	0.01256	2.228e-10	0.0003399	0	8.003e-06	2.928e-14	6.935e-21	3.995e-27	5.326e-27	6.658e-27	8.173e-09	3.877e-09	4.457e-11	0.03218	4.696e-11	1.361e-24	0.1956	3.597e-07	1.224e-07	5.53e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.453e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.652e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11060	1955	3.45e+19	0	0	100000	1.94485	4.886e-07	0.03823	0.003722	2.613e-08	0.279	1231	7.212	3.569e-05	0.01261	2.238e-10	0.0003411	0	8.057e-06	2.935e-14	6.996e-21	4.005e-27	5.34e-27	6.675e-27	8.202e-09	3.895e-09	4.482e-11	0.03226	4.717e-11	1.368e-24	0.1961	3.606e-07	1.227e-07	5.544e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.462e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.657e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11088	1955	3.45e+19	0	0	100000	1.94488	4.888e-07	0.03828	0.003732	2.628e-08	0.2797	1234	7.23	3.593e-05	0.01265	2.248e-10	0.0003423	0	8.111e-06	2.943e-14	7.058e-21	4.015e-27	5.353e-27	6.692e-27	8.231e-09	3.913e-09	4.508e-11	0.03234	4.739e-11	1.376e-24	0.1966	3.615e-07	1.23e-07	5.558e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.661e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11116	1955	3.45e+19	0	0	100000	1.94491	4.89e-07	0.03834	0.003741	2.643e-08	0.2804	1238	7.248	3.618e-05	0.0127	2.259e-10	0.0003436	0	8.166e-06	2.95e-14	7.121e-21	4.025e-27	5.367e-27	6.709e-27	8.261e-09	3.932e-09	4.533e-11	0.03242	4.761e-11	1.384e-24	0.1971	3.624e-07	1.234e-07	5.572e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.479e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.665e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11144	1955	3.45e+19	0	0	100000	1.94494	4.892e-07	0.03839	0.00375	2.658e-08	0.2811	1241	7.267	3.642e-05	0.01274	2.269e-10	0.0003448	0	8.221e-06	2.957e-14	7.184e-21	4.035e-27	5.38e-27	6.725e-27	8.29e-09	3.95e-09	4.559e-11	0.0325	4.783e-11	1.392e-24	0.1976	3.634e-07	1.237e-07	5.586e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.488e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.669e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11172	1955	3.45e+19	0	0	100000	1.94497	4.894e-07	0.03845	0.00376	2.673e-08	0.2818	1244	7.285	3.667e-05	0.01279	2.28e-10	0.000346	0	8.276e-06	2.965e-14	7.247e-21	4.045e-27	5.394e-27	6.742e-27	8.32e-09	3.968e-09	4.585e-11	0.03258	4.805e-11	1.4e-24	0.1981	3.643e-07	1.24e-07	5.6e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.497e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.673e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11200	1955	3.45e+19	0	0	100000	1.945	4.896e-07	0.03851	0.003769	2.688e-08	0.2825	1247	7.303	3.691e-05	0.01284	2.29e-10	0.0003472	0	8.332e-06	2.972e-14	7.311e-21	4.056e-27	5.407e-27	6.759e-27	8.35e-09	3.986e-09	4.611e-11	0.03266	4.828e-11	1.408e-24	0.1986	3.652e-07	1.243e-07	5.614e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.505e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.678e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11228	1955	3.45e+19	0	0	100000	1.94502	4.902e-07	0.03858	0.003779	2.7e-08	0.2832	1250	7.321	3.711e-05	0.01288	2.299e-10	0.0003484	0	8.376e-06	2.98e-14	7.361e-21	4.066e-27	5.421e-27	6.776e-27	8.376e-09	4.002e-09	4.632e-11	0.03274	4.846e-11	1.414e-24	0.1991	3.661e-07	1.246e-07	5.628e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.514e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.682e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11256	1955	3.45e+19	0	0	100000	1.94504	4.907e-07	0.03864	0.003788	2.713e-08	0.2839	1253	7.34	3.731e-05	0.01292	2.308e-10	0.0003495	0	8.42e-06	2.987e-14	7.41e-21	4.076e-27	5.434e-27	6.793e-27	8.403e-09	4.018e-09	4.654e-11	0.03282	4.865e-11	1.421e-24	0.1996	3.67e-07	1.249e-07	5.642e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.523e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.686e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11284	1955	3.45e+19	0	0	100000	1.94506	4.912e-07	0.03871	0.003798	2.725e-08	0.2846	1256	7.358	3.75e-05	0.01296	2.317e-10	0.0003506	0	8.465e-06	2.995e-14	7.46e-21	4.086e-27	5.448e-27	6.81e-27	8.43e-09	4.033e-09	4.675e-11	0.0329	4.884e-11	1.427e-24	0.2001	3.679e-07	1.252e-07	5.656e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.532e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11312	1955	3.45e+19	0	0	100000	1.94508	4.918e-07	0.03878	0.003807	2.738e-08	0.2853	1259	7.376	3.77e-05	0.013	2.326e-10	0.0003517	0	8.509e-06	3.002e-14	7.51e-21	4.096e-27	5.461e-27	6.827e-27	8.457e-09	4.049e-09	4.697e-11	0.03298	4.903e-11	1.434e-24	0.2005	3.688e-07	1.255e-07	5.67e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.541e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.694e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11340	1955	3.45e+19	0	0	100000	1.9451	4.923e-07	0.03885	0.003816	2.75e-08	0.286	1262	7.395	3.79e-05	0.01304	2.335e-10	0.0003528	0	8.554e-06	3.009e-14	7.56e-21	4.106e-27	5.475e-27	6.844e-27	8.484e-09	4.065e-09	4.718e-11	0.03306	4.922e-11	1.44e-24	0.201	3.697e-07	1.258e-07	5.684e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.549e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.699e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11368	1955	3.45e+19	0	0	100000	1.94512	4.928e-07	0.03892	0.003826	2.763e-08	0.2867	1266	7.413	3.81e-05	0.01308	2.344e-10	0.0003539	0	8.6e-06	3.017e-14	7.611e-21	4.116e-27	5.488e-27	6.861e-27	8.51e-09	4.08e-09	4.74e-11	0.03314	4.941e-11	1.447e-24	0.2015	3.707e-07	1.262e-07	5.698e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.558e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.703e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11396	1955	3.45e+19	0	0	100000	1.94514	4.933e-07	0.03899	0.003835	2.775e-08	0.2874	1269	7.431	3.83e-05	0.01312	2.353e-10	0.0003551	0	8.645e-06	3.024e-14	7.662e-21	4.126e-27	5.502e-27	6.877e-27	8.537e-09	4.096e-09	4.761e-11	0.03322	4.961e-11	1.454e-24	0.202	3.716e-07	1.265e-07	5.712e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.567e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.707e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11424	1955	3.45e+19	0	0	100000	1.94516	4.938e-07	0.03906	0.003845	2.788e-08	0.2882	1272	7.449	3.851e-05	0.01317	2.362e-10	0.0003562	0	8.69e-06	3.032e-14	7.713e-21	4.137e-27	5.515e-27	6.894e-27	8.564e-09	4.112e-09	4.783e-11	0.03331	4.98e-11	1.46e-24	0.2025	3.725e-07	1.268e-07	5.726e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.576e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.711e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11452	1955	3.45e+19	0	0	100000	1.94518	4.944e-07	0.03912	0.003854	2.801e-08	0.2889	1275	7.468	3.871e-05	0.01321	2.372e-10	0.0003573	0	8.736e-06	3.039e-14	7.765e-21	4.147e-27	5.529e-27	6.911e-27	8.591e-09	4.128e-09	4.805e-11	0.03339	4.999e-11	1.467e-24	0.203	3.734e-07	1.271e-07	5.741e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.584e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.715e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11480	1955	3.45e+19	0	0	100000	1.9452	4.949e-07	0.03919	0.003864	2.814e-08	0.2896	1278	7.486	3.891e-05	0.01325	2.381e-10	0.0003584	0	8.782e-06	3.047e-14	7.816e-21	4.157e-27	5.542e-27	6.928e-27	8.618e-09	4.144e-09	4.827e-11	0.03347	5.018e-11	1.474e-24	0.2035	3.743e-07	1.274e-07	5.755e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.593e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.719e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11508	1955	3.45e+19	0	0	100000	1.94522	4.954e-07	0.03926	0.003873	2.826e-08	0.2903	1281	7.504	3.912e-05	0.01329	2.39e-10	0.0003596	0	8.828e-06	3.054e-14	7.869e-21	4.167e-27	5.556e-27	6.945e-27	8.646e-09	4.16e-09	4.849e-11	0.03355	5.037e-11	1.48e-24	0.204	3.752e-07	1.277e-07	5.769e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.602e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.724e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11536	1955	3.45e+19	0	0	100000	1.94524	4.959e-07	0.03933	0.003882	2.839e-08	0.291	1284	7.522	3.932e-05	0.01333	2.399e-10	0.0003607	0	8.875e-06	3.061e-14	7.921e-21	4.177e-27	5.57e-27	6.962e-27	8.673e-09	4.176e-09	4.871e-11	0.03363	5.057e-11	1.487e-24	0.2045	3.761e-07	1.28e-07	5.783e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.611e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.728e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11564	1955	3.45e+19	0	0	100000	1.94526	4.964e-07	0.0394	0.003892	2.852e-08	0.2917	1287	7.541	3.953e-05	0.01337	2.408e-10	0.0003618	0	8.921e-06	3.069e-14	7.974e-21	4.187e-27	5.583e-27	6.979e-27	8.7e-09	4.192e-09	4.893e-11	0.03371	5.076e-11	1.494e-24	0.205	3.77e-07	1.283e-07	5.797e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.619e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.732e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11592	1955	3.45e+19	0	0	100000	1.94528	4.969e-07	0.03946	0.003901	2.865e-08	0.2924	1290	7.559	3.974e-05	0.01342	2.418e-10	0.0003629	0	8.968e-06	3.076e-14	8.027e-21	4.197e-27	5.597e-27	6.996e-27	8.727e-09	4.208e-09	4.915e-11	0.03379	5.096e-11	1.5e-24	0.2055	3.78e-07	1.286e-07	5.811e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.628e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.736e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11620	1955	3.45e+19	0	0	100000	1.9453	4.974e-07	0.03953	0.003911	2.878e-08	0.2931	1294	7.577	3.994e-05	0.01346	2.427e-10	0.0003641	0	9.015e-06	3.084e-14	8.08e-21	4.208e-27	5.61e-27	7.013e-27	8.754e-09	4.224e-09	4.938e-11	0.03387	5.115e-11	1.507e-24	0.206	3.789e-07	1.29e-07	5.825e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.637e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11648	1955	3.45e+19	0	0	100000	1.94532	4.979e-07	0.0396	0.00392	2.891e-08	0.2938	1297	7.595	4.015e-05	0.0135	2.436e-10	0.0003652	0	9.062e-06	3.091e-14	8.134e-21	4.218e-27	5.624e-27	7.029e-27	8.782e-09	4.24e-09	4.96e-11	0.03395	5.135e-11	1.514e-24	0.2065	3.798e-07	1.293e-07	5.839e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.646e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.745e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11676	1955	3.45e+19	0	0	100000	1.94534	4.984e-07	0.03967	0.003929	2.904e-08	0.2945	1300	7.614	4.036e-05	0.01354	2.445e-10	0.0003663	0	9.109e-06	3.099e-14	8.188e-21	4.228e-27	5.637e-27	7.046e-27	8.809e-09	4.256e-09	4.982e-11	0.03403	5.154e-11	1.521e-24	0.207	3.807e-07	1.296e-07	5.853e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.654e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.749e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11704	1955	3.45e+19	0	0	100000	1.94536	4.989e-07	0.03973	0.003939	2.917e-08	0.2952	1303	7.632	4.057e-05	0.01358	2.455e-10	0.0003675	0	9.157e-06	3.106e-14	8.243e-21	4.238e-27	5.651e-27	7.063e-27	8.836e-09	4.272e-09	5.005e-11	0.03411	5.174e-11	1.528e-24	0.2075	3.816e-07	1.299e-07	5.867e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.663e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.753e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11732	1955	3.45e+19	0	0	100000	1.94538	4.994e-07	0.0398	0.003948	2.93e-08	0.2959	1306	7.65	4.079e-05	0.01363	2.464e-10	0.0003686	0	9.204e-06	3.113e-14	8.297e-21	4.248e-27	5.664e-27	7.08e-27	8.864e-09	4.289e-09	5.027e-11	0.03419	5.194e-11	1.535e-24	0.208	3.825e-07	1.302e-07	5.881e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.672e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.757e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11760	1955	3.45e+19	0	0	100000	1.9454	4.999e-07	0.03987	0.003958	2.944e-08	0.2966	1309	7.668	4.1e-05	0.01367	2.473e-10	0.0003698	0	9.252e-06	3.121e-14	8.352e-21	4.258e-27	5.678e-27	7.097e-27	8.891e-09	4.305e-09	5.05e-11	0.03427	5.213e-11	1.542e-24	0.2085	3.834e-07	1.305e-07	5.895e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.681e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.761e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11788	1955	3.45e+19	0	0	100000	1.94542	5.003e-07	0.03993	0.003967	2.957e-08	0.2973	1312	7.687	4.121e-05	0.01371	2.483e-10	0.0003709	0	9.3e-06	3.128e-14	8.408e-21	4.268e-27	5.691e-27	7.114e-27	8.918e-09	4.321e-09	5.073e-11	0.03435	5.233e-11	1.549e-24	0.209	3.843e-07	1.308e-07	5.909e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.766e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11816	1955	3.45e+19	0	0	100000	1.94544	5.008e-07	0.04	0.003977	2.97e-08	0.298	1315	7.705	4.143e-05	0.01375	2.492e-10	0.000372	0	9.349e-06	3.136e-14	8.463e-21	4.279e-27	5.705e-27	7.131e-27	8.946e-09	4.338e-09	5.096e-11	0.03443	5.253e-11	1.556e-24	0.2095	3.853e-07	1.311e-07	5.923e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.698e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11844	1955	3.45e+19	0	0	100000	1.94546	5.013e-07	0.04007	0.003986	2.984e-08	0.2987	1319	7.723	4.164e-05	0.0138	2.502e-10	0.0003732	0	9.397e-06	3.143e-14	8.519e-21	4.289e-27	5.718e-27	7.148e-27	8.973e-09	4.354e-09	5.119e-11	0.03451	5.273e-11	1.563e-24	0.21	3.862e-07	1.314e-07	5.937e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.707e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.774e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11872	1955	3.45e+19	0	0	100000	1.94548	5.018e-07	0.04013	0.003995	2.997e-08	0.2995	1322	7.741	4.186e-05	0.01384	2.511e-10	0.0003743	0	9.446e-06	3.151e-14	8.576e-21	4.299e-27	5.732e-27	7.165e-27	9.001e-09	4.37e-09	5.141e-11	0.0346	5.293e-11	1.57e-24	0.2105	3.871e-07	1.317e-07	5.951e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.716e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.778e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11900	1955	3.45e+19	0	0	100000	1.9455	5.023e-07	0.0402	0.004005	3.01e-08	0.3002	1325	7.76	4.208e-05	0.01388	2.521e-10	0.0003755	0	9.495e-06	3.158e-14	8.632e-21	4.309e-27	5.745e-27	7.182e-27	9.029e-09	4.387e-09	5.165e-11	0.03468	5.313e-11	1.577e-24	0.211	3.88e-07	1.321e-07	5.965e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.725e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.782e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11928	1955	3.45e+19	0	0	100000	1.94552	5.027e-07	0.04027	0.004014	3.024e-08	0.3009	1328	7.778	4.229e-05	0.01392	2.53e-10	0.0003766	0	9.544e-06	3.165e-14	8.689e-21	4.319e-27	5.759e-27	7.198e-27	9.056e-09	4.404e-09	5.188e-11	0.03476	5.333e-11	1.584e-24	0.2115	3.889e-07	1.324e-07	5.979e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.733e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.787e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11956	1955	3.45e+19	0	0	100000	1.94554	5.032e-07	0.04033	0.004024	3.037e-08	0.3016	1331	7.796	4.251e-05	0.01397	2.54e-10	0.0003778	0	9.593e-06	3.173e-14	8.747e-21	4.329e-27	5.772e-27	7.215e-27	9.084e-09	4.42e-09	5.211e-11	0.03484	5.353e-11	1.591e-24	0.212	3.898e-07	1.327e-07	5.993e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.742e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.791e+05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
