Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	
280	1955.013	3.45e+19	0	0	100000	1.9711358	1.88526e-05	8.137584e+24	7.204816e+24	1.614126e+23	7.043403e+24	5.396858e+23	3.930823e+23	5.91192e+23	5.234268e+23	1.172656e+22	5.117002e+23	3.920794e+22	2.855726e+22	0.04830454	5.91192e+24	5.234268e+24	1.172656e+23	5.117002e+24	3.598938e+23	2.588546e+23	5.89036e+22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.615944e+24	3.531032e+17	7.615944e+24	3.442824e+24	1.329185e+20	3.442691e+24	1.843128e+24	2.387843e+13	1.843128e+24	6.885648e+24	5.120735e+13	6.885648e+24	2.051784e+24	1.477468e+14	2.051784e+24	6.572664e+24	7.768478e+19	6.572586e+24	5.453086e+23	5.899219e-10	0.0004689371	6.751213e+11	8877799	4.946792e+09	6.603142e-07	9.320491e-13	2.033414e-19	0.6292462	0.5	0.02184529	1	1.188102	0.1477465	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02173531	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0288642	0	1.609328e-13	0	1.609328e-13	0	-441.59	0	-441.59	0	30591.31	77194.93	5.716487	8571.365	1.106061	1	0	0.4523878	1	2	0	0	
308	1955.013	3.45e+19	0	0	100000	1.97074938	1.88526e-05	8.951342e+24	7.905725e+24	1.845523e+23	7.721172e+24	6.035552e+23	4.420625e+23	6.503112e+23	5.743475e+23	1.340764e+22	5.609399e+23	4.384803e+22	3.211565e+22	0.04938505	6.503112e+24	5.743475e+24	1.340764e+23	5.609399e+24	4.02961e+23	2.918819e+23	6.479387e+22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.377538e+24	3.615636e+17	8.377538e+24	3.787106e+24	1.497024e+20	3.786957e+24	2.027441e+24	2.665147e+13	2.027441e+24	7.574213e+24	5.715415e+13	7.574213e+24	2.256962e+24	1.64905e+14	2.256962e+24	7.22993e+24	8.670644e+19	7.229844e+24	5.247334e+23	6.183023e-10	0.0005195531	4.603938e+11	1.457164e+07	8.810957e+09	8.003135e-07	1.369171e-12	3.620382e-19	0.6303579	0.5	0.02652368	1	1.306912	0.1625212	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02171125	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02925062	0	1.541435e-13	0	1.541435e-13	0	-442.2906	0	-442.2906	0	30597.31	77194.93	6.288123	8573.046	1.106061	1	0	0.4523874	1	2	0	0	
336	1955.013	3.45e+19	0	0	100000	1.97036296	1.88526e-05	9.765101e+24	8.599013e+24	2.085228e+23	8.390491e+24	6.717815e+23	4.943058e+23	7.094304e+23	6.247147e+23	1.514909e+22	6.095656e+23	4.880464e+22	3.59111e+22	0.05061963	7.094304e+24	6.247147e+24	1.514909e+23	6.095656e+24	4.491913e+23	3.272821e+23	7.068411e+22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.139133e+24	3.689518e+17	9.139132e+24	4.131389e+24	1.679091e+20	4.131221e+24	2.211754e+24	2.962258e+13	2.211754e+24	8.262778e+24	6.352574e+13	8.262778e+24	2.462141e+24	1.832889e+14	2.462141e+24	7.887197e+24	9.637254e+19	7.8871e+24	5.064833e+23	6.450896e-10	0.0005695264	3.262037e+11	2.291148e+07	1.436859e+10	9.419616e-07	1.896723e-12	5.90301e-19	0.6187179	0.5	0.03064167	1	1.425722	0.1772958	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02168722	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02963704	0	1.476941e-13	0	1.476941e-13	0	-442.9853	0	-442.9853	0	30603.31	77194.93	6.859756	8574.728	1.106061	1	0	0.4523869	1	2	0	0	
364	1955.013	3.45e+19	0	0	100000	1.96997654	1.88526e-05	1.057886e+25	9.284863e+24	2.332925e+23	9.05157e+24	7.443231e+23	5.496735e+23	7.685496e+23	6.745413e+23	1.69486e+22	6.575927e+23	5.407475e+22	3.993355e+22	0.05195962	7.685496e+24	6.745413e+24	1.69486e+23	6.575927e+24	4.985518e+23	3.649568e+23	7.657436e+22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.900727e+24	3.750918e+17	9.900727e+24	4.475671e+24	1.875021e+20	4.475484e+24	2.396066e+24	3.277907e+13	2.396066e+24	8.951342e+24	7.029485e+13	8.951342e+24	2.667319e+24	2.028198e+14	2.667319e+24	8.544463e+24	1.066417e+20	8.544357e+24	4.90118e+23	6.705088e-10	0.0006188746	2.432839e+11	3.406902e+07	2.13282e+10	1.07452e-06	2.468121e-12	8.762283e-19	0.600454	0.5	0.03392194	1	1.544533	0.1920705	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02166325	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03002346	0	1.415653e-13	0	1.415653e-13	0	-443.6742	0	-443.6742	0	30609.32	77194.93	7.431386	8576.41	1.106061	1	0	0.4523863	1	2	0	0	
392	1955.013	3.45e+19	0	0	100000	1.96959012	1.88526e-05	1.139262e+25	9.963433e+24	2.588305e+23	9.704602e+24	8.212096e+23	6.079753e+23	8.276688e+23	7.238391e+23	1.880392e+22	7.050352e+23	5.966053e+22	4.416915e+22	0.05336573	8.276688e+24	7.238391e+24	1.880392e+23	7.050352e+24	5.510596e+23	4.047726e+23	8.246454e+22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.066232e+25	3.800023e+17	1.066232e+25	4.819954e+24	2.085104e+20	4.819745e+24	2.580379e+24	3.611979e+13	2.580379e+24	9.639907e+24	7.745906e+13	9.639907e+24	2.872498e+24	2.234907e+14	2.872498e+24	9.20173e+24	1.175102e+20	9.201612e+24	4.753115e+23	6.947353e-10	0.0006676133	1.912237e+11	4.786489e+07	2.915214e+10	1.192535e-06	3.040044e-12	1.197809e-18	0.5813286	0.5	0.03644848	1	1.663343	0.2068451	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02163935	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03040988	0	1.357386e-13	0	1.357386e-13	0	-444.3574	0	-444.3574	0	30615.32	77194.93	8.003013	8578.093	1.106061	1	0	0.4523857	1	2	0	0	
420	1955.013	3.45e+19	0	0	100000	1.9692037	1.88526e-05	1.220638e+25	1.063487e+25	2.851075e+23	1.034976e+25	9.025101e+23	6.689975e+23	8.86788e+23	7.726186e+23	2.071294e+22	7.519057e+23	6.556698e+22	4.860239e+22	0.05480722	8.86788e+24	7.726186e+24	2.071294e+23	7.519057e+24	6.067594e+23	4.465795e+23	8.835472e+22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.142392e+25	3.83751e+17	1.142392e+25	5.164236e+24	2.309796e+20	5.164005e+24	2.764692e+24	3.964648e+13	2.764692e+24	1.032847e+25	8.50221e+13	1.032847e+25	3.077676e+24	2.453124e+14	3.077676e+24	9.858996e+24	1.289838e+20	9.858867e+24	4.618159e+23	7.17909e-10	0.000715757	1.574778e+11	6.393243e+07	3.731883e+10	1.294949e-06	3.584617e-12	1.53367e-18	0.5644976	0.5	0.03843273	1	1.782153	0.2216198	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02161552	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0307963	0	1.301971e-13	0	1.301971e-13	0	-445.0349	0	-445.0349	0	30621.33	77194.93	8.574636	8579.777	1.106061	1	0	0.452385	1	2	0	0	
448	1955.013	3.45e+19	0	0	100000	1.96881728	1.88526e-05	1.302013e+25	1.12993e+25	3.120957e+23	1.098721e+25	9.882795e+23	7.325535e+23	9.459072e+23	8.208894e+23	2.267362e+22	7.982158e+23	7.179809e+22	5.32197e+22	0.05626313	9.459072e+24	8.208894e+24	2.267362e+23	7.982158e+24	6.656873e+23	4.902457e+23	9.424491e+22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.218551e+25	3.864204e+17	1.218551e+25	5.508518e+24	2.549662e+20	5.508263e+24	2.949005e+24	4.336246e+13	2.949005e+24	1.101704e+25	9.299107e+13	1.101704e+25	3.282854e+24	2.683053e+14	3.282854e+24	1.051626e+25	1.410732e+20	1.051612e+25	4.494377e+23	7.401435e-10	0.0007633186	1.347352e+11	8.18951e+07	4.545584e+10	1.383065e-06	4.089049e-12	1.868535e-18	0.5509388	0.5	0.04006197	1	1.900963	0.2363944	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02159179	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03118272	0	1.249247e-13	0	1.249247e-13	0	-445.7068	0	-445.7068	0	30627.34	77194.93	9.146256	8581.461	1.106061	1	0	0.4523843	1	2	0	0	
476	1955.013	3.45e+19	0	0	100000	1.96843086	1.88526e-05	1.383389e+25	1.195685e+25	3.397685e+23	1.161708e+25	1.078521e+24	7.985188e+23	1.005026e+24	8.686603e+23	2.468403e+22	8.439762e+23	7.83541e+22	5.801205e+22	0.05772192	1.005026e+25	8.686603e+24	2.468403e+23	8.439762e+24	7.278446e+23	5.356818e+23	1.00135e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29471e+25	3.880905e+17	1.29471e+25	5.852801e+24	2.805242e+20	5.85252e+24	3.133318e+24	4.727043e+13	3.133318e+24	1.17056e+25	1.013718e+14	1.17056e+25	3.488033e+24	2.924862e+14	3.488033e+24	1.117353e+25	1.537872e+20	1.117338e+25	4.380234e+23	7.615324e-10	0.0008103099	1.187674e+11	1.01472e+08	5.33595e+10	1.459118e-06	4.551119e-12	2.194042e-18	0.5405247	0.5	0.04146603	1	2.019773	0.2511691	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02156816	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03156914	0	1.199066e-13	0	1.199066e-13	0	-446.3732	0	-446.3732	0	30633.36	77194.93	9.717873	8583.146	1.106061	1	0	0.4523836	1	2	0	0	
504	1955.013	3.45e+19	0	0	100000	1.96804444	1.88526e-05	1.464765e+25	1.260763e+25	3.681002e+23	1.223953e+25	1.173183e+24	8.668334e+23	1.064146e+24	9.159393e+23	2.674233e+22	8.89197e+23	8.523123e+22	6.297508e+22	0.05917901	1.064146e+25	9.159393e+24	2.674233e+23	8.89197e+24	7.931948e+23	5.828432e+23	1.060251e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37087e+25	3.888199e+17	1.37087e+25	6.197083e+24	3.076958e+20	6.196776e+24	3.31763e+24	5.137085e+13	3.31763e+24	1.239417e+25	1.101652e+14	1.239417e+25	3.693211e+24	3.178579e+14	3.693211e+24	1.18308e+25	1.671273e+20	1.183063e+25	4.274487e+23	7.821544e-10	0.000856742	1.070896e+11	1.225105e+08	6.096121e+10	1.525509e-06	4.974702e-12	2.507369e-18	0.5327388	0.5	0.0427283	1	2.138584	0.2659437	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02154464	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03195556	0	1.151285e-13	0	1.151285e-13	0	-447.0341	0	-447.0341	0	30639.37	77194.93	10.28949	8584.831	1.106061	1	0	0.4523828	1	2	0	0	
532	1955.013	3.45e+19	0	0	100000	1.96765802	1.88526e-05	1.546141e+25	1.325175e+25	3.970666e+23	1.285469e+25	1.272174e+24	9.374835e+23	1.123265e+24	9.627341e+23	2.884672e+22	9.338874e+23	9.242291e+22	6.810777e+22	0.06063376	1.123265e+25	9.627341e+24	2.884672e+23	9.338874e+24	8.616745e+23	6.317171e+23	1.119152e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.447029e+25	3.886549e+17	1.447029e+25	6.541366e+24	3.365097e+20	6.541029e+24	3.501943e+24	5.566182e+13	3.501943e+24	1.308273e+25	1.193672e+14	1.308273e+25	3.89839e+24	3.444088e+14	3.89839e+24	1.248806e+25	1.810873e+20	1.248788e+25	4.176119e+23	8.020756e-10	0.0009026251	9.820432e+10	1.449753e+08	6.828053e+10	1.584438e-06	5.366462e-12	2.809311e-18	0.5270098	0.5	0.04390162	1	2.257394	0.2807184	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02152127	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03234198	0	1.105774e-13	0	1.105774e-13	0	-447.6897	0	-447.6897	0	30645.39	77194.93	10.86109	8586.518	1.106061	1	0	0.4523819	1	2	0	0	
560	1955.013	3.45e+19	0	0	100000	1.9672716	1.88526e-05	1.627517e+25	1.38893e+25	4.266439e+23	1.346266e+25	1.375386e+24	1.01048e+24	1.182384e+24	1.009052e+24	3.09955e+22	9.780564e+23	9.992123e+22	7.341091e+22	0.0620872	1.182384e+25	1.009052e+25	3.09955e+23	9.780564e+24	9.332077e+23	6.823084e+23	1.178053e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.523189e+25	3.876385e+17	1.523189e+25	6.885648e+24	3.669849e+20	6.885281e+24	3.686256e+24	6.013978e+13	3.686256e+24	1.37713e+25	1.289703e+14	1.37713e+25	4.103568e+24	3.721168e+14	4.103568e+24	1.314533e+25	1.956557e+20	1.314513e+25	4.084283e+23	8.213531e-10	0.0009479689	9.118512e+10	1.689217e+08	7.538451e+10	1.637765e-06	5.733771e-12	3.102618e-18	0.5228346	0.5	0.04501967	1	2.376204	0.295493	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02149804	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0327284	0	1.062409e-13	0	1.062409e-13	0	-448.34	0	-448.34	0	30651.41	77194.93	11.4327	8588.205	1.106061	1	0	0.4523811	1	2	0	0	
588	1955.013	3.45e+19	0	0	100000	1.96688518	1.88526e-05	1.708893e+25	1.452038e+25	4.568095e+23	1.406357e+25	1.482708e+24	1.085841e+24	1.241503e+24	1.054899e+24	3.318702e+22	1.021712e+24	1.077181e+23	7.888589e+22	0.06354062	1.241503e+25	1.054899e+25	3.318702e+23	1.021712e+25	1.007716e+24	7.346284e+23	1.236953e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.599348e+25	3.858165e+17	1.599348e+25	7.22993e+24	3.991349e+20	7.229531e+24	3.870569e+24	6.480031e+13	3.870569e+24	1.445986e+25	1.389649e+14	1.445986e+25	4.308746e+24	4.009544e+14	4.308746e+24	1.380259e+25	2.108181e+20	1.380238e+25	3.99827e+23	8.400358e-10	0.0009927824	8.544476e+10	1.944667e+08	8.235914e+10	1.686981e-06	6.083561e-12	3.390819e-18	0.5198085	0.5	0.04610416	1	2.495014	0.3102677	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02147496	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03311482	0	1.021073e-13	0	1.021073e-13	0	-448.985	0	-448.985	0	30657.44	77194.93	12.0043	8589.892	1.106061	1	0	0.4523803	1	2	0	0	
616	1955.013	3.45e+19	0	0	100000	1.96649876	1.88526e-05	1.790268e+25	1.514507e+25	4.875414e+23	1.465752e+25	1.594033e+24	1.163586e+24	1.300622e+24	1.100283e+24	3.541967e+22	1.064863e+24	1.158058e+23	8.453401e+22	0.06499505	1.300622e+25	1.100283e+25	3.541967e+23	1.064863e+25	1.085125e+24	7.886877e+23	1.295853e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.675508e+25	3.832402e+17	1.675508e+25	7.574213e+24	4.329722e+20	7.57378e+24	4.054882e+24	6.963884e+13	4.054882e+24	1.514843e+25	1.493412e+14	1.514843e+25	4.513925e+24	4.308936e+14	4.513925e+24	1.445986e+25	2.265595e+20	1.445963e+25	3.917478e+23	8.581665e-10	0.001037074	8.060329e+10	2.217656e+08	8.929208e+10	1.733246e-06	6.421818e-12	3.677518e-18	0.5176197	0.5	0.0471691	1	2.613824	0.3250423	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02145207	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03350124	0	9.816574e-14	0	9.816574e-14	0	-449.6249	0	-449.6249	0	30663.46	77194.93	12.5759	8591.581	1.106061	1	0	0.4523794	1	2	0	0	
644	1955.013	3.45e+19	0	0	100000	1.96611234	1.88526e-05	1.871644e+25	1.576345e+25	5.188183e+23	1.524463e+25	1.709266e+24	1.243726e+24	1.359742e+24	1.145208e+24	3.769193e+22	1.107516e+24	1.241774e+23	9.035617e+22	0.06645099	1.359742e+25	1.145208e+25	3.769193e+23	1.107516e+25	1.165367e+24	8.444933e+23	1.354753e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.751667e+25	3.799652e+17	1.751667e+25	7.918495e+24	4.685103e+20	7.918027e+24	4.239194e+24	7.465102e+13	4.239194e+24	1.583699e+25	1.600899e+14	1.583699e+25	4.719103e+24	4.619072e+14	4.719103e+24	1.511713e+25	2.428659e+20	1.511688e+25	3.841392e+23	8.757827e-10	0.001080852	7.641069e+10	2.509948e+08	9.626359e+10	1.777434e-06	6.753433e-12	3.966017e-18	0.5160345	0.5	0.04822351	1	2.732634	0.339817	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02142936	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03388766	0	9.440597e-14	0	9.440597e-14	0	-450.2596	0	-450.2596	0	30669.49	77194.93	13.14749	8593.269	1.106061	1	0	0.4523785	1	2	0	0	
672	1955.013	3.45e+19	0	0	100000	1.96572592	1.88526e-05	1.95302e+25	1.637561e+25	5.506194e+23	1.582499e+25	1.828322e+24	1.326267e+24	1.418861e+24	1.189681e+24	4.000227e+22	1.149679e+24	1.328268e+23	9.635271e+22	0.0679085	1.418861e+25	1.189681e+25	4.000227e+23	1.149679e+25	1.248383e+24	9.020471e+23	1.413653e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.827827e+25	3.760511e+17	1.827827e+25	8.262778e+24	5.05765e+20	8.262272e+24	4.423507e+24	7.983288e+13	4.423507e+24	1.652556e+25	1.712025e+14	1.652556e+25	4.924282e+24	4.939709e+14	4.924282e+24	1.577439e+25	2.597243e+20	1.577413e+25	3.76957e+23	8.929176e-10	0.001124125	7.270007e+10	2.823401e+08	1.033427e+11	1.82019e-06	7.082246e-12	4.259163e-18	0.5148798	0.5	0.04927302	1	2.851445	0.3545916	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02140685	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03427408	0	9.081834e-14	0	9.081834e-14	0	-450.8894	0	-450.8894	0	30675.52	77194.93	13.71908	8594.959	1.106061	1	0	0.4523775	1	2	0	0	
700	1955.013	3.45e+19	0	0	100000	1.9653395	1.88526e-05	2.034396e+25	1.698163e+25	5.829249e+23	1.63987e+25	1.951128e+24	1.411205e+24	1.47798e+24	1.233708e+24	4.234924e+22	1.191359e+24	1.417486e+23	1.025235e+23	0.06936728	1.47798e+25	1.233708e+25	4.234924e+23	1.191359e+25	1.334119e+24	9.613464e+23	1.472552e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.903986e+25	3.715616e+17	1.903986e+25	8.60706e+24	5.447544e+20	8.606515e+24	4.60782e+24	8.51809e+13	4.60782e+24	1.721412e+25	1.826715e+14	1.721412e+25	5.12946e+24	5.270628e+14	5.12946e+24	1.643166e+25	2.771233e+20	1.643138e+25	3.701625e+23	9.096006e-10	0.001166899	6.935862e+10	3.15989e+08	1.105865e+11	1.86198e-06	7.411182e-12	4.559309e-18	0.5140293	0.5	0.05032102	1	2.970255	0.3693663	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02138455	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0346605	0	8.739378e-14	0	8.739378e-14	0	-451.5141	0	-451.5141	0	30681.55	77194.93	14.29067	8596.649	1.106061	1	0	0.4523766	1	2	0	0	
728	1955.013	3.45e+19	0	0	100000	1.96495308	1.88526e-05	2.115772e+25	1.758157e+25	6.15715e+23	1.696585e+25	2.077617e+24	1.498533e+24	1.537099e+24	1.277293e+24	4.473143e+22	1.232562e+24	1.50938e+23	1.088678e+23	0.07082678	1.537099e+25	1.277293e+25	4.473143e+23	1.232562e+25	1.422529e+24	1.022384e+24	1.531451e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.980145e+25	3.665593e+17	1.980145e+25	8.951342e+24	5.854993e+20	8.950757e+24	4.792133e+24	9.069198e+13	4.792133e+24	1.790268e+25	1.944901e+14	1.790268e+25	5.334638e+24	5.611637e+14	5.334638e+24	1.708893e+25	2.950528e+20	1.708863e+25	3.637223e+23	9.258581e-10	0.001209182	6.630912e+10	3.521263e+08	1.180405e+11	1.903133e-06	7.742399e-12	4.868342e-18	0.5133917	0.5	0.05136939	1	3.089065	0.3841409	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02136249	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03504692	0	8.412375e-14	0	8.412375e-14	0	-452.134	0	-452.134	0	30687.59	77194.93	14.86225	8598.34	1.106061	1	0	0.4523756	1	2	0	0	
756	1955.013	3.45e+19	0	0	100000	1.96456666	1.88526e-05	2.197148e+25	1.817551e+25	6.489708e+23	1.752653e+25	2.207734e+24	1.588237e+24	1.596218e+24	1.320443e+24	4.714745e+22	1.273295e+24	1.603909e+23	1.153847e+23	0.07228631	1.596218e+25	1.320443e+25	4.714745e+23	1.273295e+25	1.513572e+24	1.08515e+24	1.59035e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.056305e+25	3.611047e+17	2.056305e+25	9.295625e+24	6.28023e+20	9.294997e+24	4.976446e+24	9.63634e+13	4.976446e+24	1.859125e+25	2.066526e+14	1.859125e+25	5.539817e+24	5.962569e+14	5.539817e+24	1.774619e+25	3.13504e+20	1.774588e+25	3.576067e+23	9.417136e-10	0.001250981	6.349795e+10	3.909319e+08	1.257405e+11	1.943875e-06	8.077443e-12	5.187745e-18	0.5129011	0.5	0.05241895	1	3.207875	0.3989156	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02134066	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03543334	0	8.100021e-14	0	8.100021e-14	0	-452.749	0	-452.749	0	30693.62	77194.93	15.43383	8600.032	1.106061	1	0	0.4523747	1	2	0	0	
