number,value,params_Dg_dislocation_scale,params_Dv_dislocation_scale,user_attrs_Dg_dislocation_scale,user_attrs_Dv_dislocation_scale,user_attrs_score_Nd_lowT,user_attrs_score_Rd_lowT,user_attrs_score_gas_partition,user_attrs_score_guard,user_attrs_score_matrix_lowT,user_attrs_score_pressure_lowT,user_attrs_score_swelling_d_lowT,user_attrs_score_total,state
94,10.722320557440014,4.222044893869063,9.964605316514426,4.222044893869063,9.964605316514426,1.7433815065945335,0.5628210537319334,0.2937286462806394,1.949352738698594,4.339503584097584,0.0,0.2670739378089736,10.722320557440014,COMPLETE
95,10.909715208554852,1.4316537594180179,4.779924762803198,1.4316537594180179,4.779924762803198,1.8521113521037311,1.4921404921104546,1.5367284326403032,0.0,4.330298749708059,0.0,0.6795571978767248,10.909715208554852,COMPLETE
96,8.907983075627882,3.1397648546784387,2.787642894826874,3.1397648546784387,2.787642894826874,1.79007892383776,0.7870534110501187,0.5398856723855187,0.0,4.334738840977695,0.0,0.35235756021923703,8.907983075627882,COMPLETE
97,10.383274472995069,3.9442809726066046,5.738411858666273,3.9442809726066046,5.738411858666273,1.755758139279219,0.6141378722760573,0.33877554925296016,1.5884661728825493,4.338087695718295,0.0,0.2757382765872493,10.383274472995069,COMPLETE
98,9.1935745464133,2.763805663546586,2.9922469913210685,2.763805663546586,2.9922469913210685,1.8051800732834251,0.8849080784936968,0.6782936194914827,0.0,4.333496796270571,0.0,0.40452062875969574,9.1935745464133,COMPLETE
99,10.145506604214258,6.272617849930835,2.0130572536956044,6.272617849930835,2.0130572536956044,1.645400872054261,0.3671771554834588,0.2134779296781139,1.623036920692522,4.353198519642759,0.0,0.28569948130552825,10.145506604214258,COMPLETE
100,41.61680001787471,68.15183334749321,51.99115026824168,68.15183334749321,51.99115026824168,1.0102693180422975,0.015769150353295222,2.812910214940593,6.590378144129595,5.167511700783209,0.0,21.332721820424595,41.61680001787471,COMPLETE
101,9.087167932265483,2.903928894576535,2.119589985628803,2.903928894576535,2.119589985628803,1.799585887590141,0.8513806296133318,0.62309963380893,0.0,4.3339346078131396,0.0,0.3886910045193625,9.087167932265483,COMPLETE
102,9.344372759964436,2.598368739875332,2.67308549145728,2.598368739875332,2.67308549145728,1.8115753852766574,0.9366003357037771,0.7504958847647041,0.0,4.333005033126037,0.0,0.4334524958807284,9.344372759964436,COMPLETE
103,10.164083412424674,4.230563972611549,3.7336115694961247,4.230563972611549,3.7336115694961247,1.7427843086919867,0.5748997835441996,0.29288674967524414,1.480749841784974,4.339442564725159,0.0,0.2671381914583832,10.164083412424674,COMPLETE
