Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	
19572	909.0505	3.45e+19	0	0	100000	2	1e-05	5.688171e+26	3.632661e+26	3.459153e+26	1.735088e+25	5.150706e+25	1.540439e+26	4.132432e+25	2.639113e+25	2.51306e+25	1.260534e+24	3.741966e+24	1.119123e+25	0.2708145	4.132432e+26	2.639113e+26	2.51306e+26	1.260534e+25	0	3.137834e+17	1.493319e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.323545e+26	0	5.323545e+26	2.406534e+26	0	2.406534e+26	1.288346e+26	0	1.288346e+26	4.813068e+26	0	4.813068e+26	1.434197e+26	0	1.434197e+26	4.594292e+26	0	4.594292e+26	3.430385e+23	9.666264e-10	0.001297799	4.44552e+12	4.603458e+07	614843.8	1.710013e-07	6.25081e-14	3.531606e-21	0.277881	0.5	0.004709947	0.9798901	83.04833	10.32748	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01948789	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2791.085	8447.673	0.006389748	1	5.130161	0.4520676	1	2	0.03274284	0.07368348	
19600	909.0505	3.45e+19	0	0	100000	2	1e-05	5.696309e+26	3.636572e+26	3.462942e+26	1.736301e+25	5.190411e+25	1.540696e+26	4.138344e+25	2.641954e+25	2.515812e+25	1.261415e+24	3.770812e+24	1.119309e+25	0.2704727	4.138344e+26	2.641954e+26	2.515812e+26	1.261415e+25	0	3.137834e+17	1.49639e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.331161e+26	0	5.331161e+26	2.409977e+26	0	2.409977e+26	1.29019e+26	0	1.29019e+26	4.819954e+26	0	4.819954e+26	1.436249e+26	0	1.436249e+26	4.600865e+26	0	4.600865e+26	3.429221e+23	9.669597e-10	0.001298701	4.44552e+12	4.638983e+07	615138.2	1.714367e-07	6.282683e-14	3.558652e-21	0.2792979	0.5	0.004746017	0.9822788	83.16714	10.34226	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01947992	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2795.233	8447.673	0.006389748	1	5.130336	0.4520676	1	2	0.03281017	0.07378889	
19628	909.0505	3.45e+19	0	0	100000	2	1e-05	5.704446e+26	3.64048e+26	3.466729e+26	1.737513e+25	5.230187e+25	1.540948e+26	4.144256e+25	2.644793e+25	2.518564e+25	1.262296e+24	3.799709e+24	1.119492e+25	0.270131	4.144256e+26	2.644793e+26	2.518564e+26	1.262296e+25	0	3.137834e+17	1.499463e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.338777e+26	0	5.338777e+26	2.41342e+26	0	2.41342e+26	1.292033e+26	0	1.292033e+26	4.826839e+26	0	4.826839e+26	1.438301e+26	0	1.438301e+26	4.607437e+26	0	4.607437e+26	3.428059e+23	9.672926e-10	0.001299602	4.44552e+12	4.67457e+07	615437.4	1.718707e-07	6.314533e-14	3.585746e-21	0.2807138	0.5	0.004782152	0.9843838	83.28595	10.35703	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01947195	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2799.382	8447.673	0.006389748	1	5.130511	0.4520676	1	2	0.03287754	0.07389431	
19656	909.0505	3.45e+19	0	0	100000	2	1e-05	5.712584e+26	3.644386e+26	3.470513e+26	1.738724e+25	5.270022e+25	1.541196e+26	4.150168e+25	2.647631e+25	2.521313e+25	1.263175e+24	3.828649e+24	1.119672e+25	0.2697896	4.150168e+26	2.647631e+26	2.521313e+26	1.263175e+25	0	3.137834e+17	1.502537e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.346393e+26	0	5.346393e+26	2.416862e+26	0	2.416862e+26	1.293876e+26	0	1.293876e+26	4.833725e+26	0	4.833725e+26	1.440352e+26	0	1.440352e+26	4.61401e+26	0	4.61401e+26	3.426899e+23	9.67625e-10	0.001300502	4.44552e+12	4.710211e+07	615741.4	1.723032e-07	6.346349e-14	3.612881e-21	0.2821282	0.5	0.00481834	0.9862388	83.40476	10.3718	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01946398	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2803.53	8447.673	0.006389748	1	5.130686	0.4520676	1	2	0.03294495	0.07399972	
19684	909.0505	3.45e+19	0	0	100000	2	1e-05	5.720722e+26	3.648289e+26	3.474296e+26	1.739933e+25	5.309906e+25	1.541442e+26	4.15608e+25	2.650466e+25	2.524061e+25	1.264054e+24	3.857624e+24	1.119851e+25	0.2694489	4.15608e+26	2.650466e+26	2.524061e+26	1.264054e+25	0	3.137834e+17	1.505613e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.354009e+26	0	5.354009e+26	2.420305e+26	0	2.420305e+26	1.295719e+26	0	1.295719e+26	4.840611e+26	0	4.840611e+26	1.442404e+26	0	1.442404e+26	4.620583e+26	0	4.620583e+26	3.425741e+23	9.679569e-10	0.001301401	4.44552e+12	4.745896e+07	616050.3	1.72734e-07	6.378125e-14	3.640049e-21	0.2835408	0.5	0.004854573	0.9878734	83.52357	10.38658	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01945602	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2807.679	8447.673	0.006389748	1	5.130861	0.4520676	1	2	0.0330124	0.07410513	
19712	909.0505	3.45e+19	0	0	100000	2	1e-05	5.728859e+26	3.65219e+26	3.478076e+26	1.741141e+25	5.34983e+25	1.541686e+26	4.161992e+25	2.6533e+25	2.526807e+25	1.264931e+24	3.886628e+24	1.120028e+25	0.2691088	4.161992e+26	2.6533e+26	2.526807e+26	1.264931e+25	0	3.137834e+17	1.508691e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.361625e+26	0	5.361625e+26	2.423748e+26	0	2.423748e+26	1.297562e+26	0	1.297562e+26	4.847496e+26	0	4.847496e+26	1.444456e+26	0	1.444456e+26	4.627155e+26	0	4.627155e+26	3.424585e+23	9.682884e-10	0.001302299	4.44552e+12	4.781616e+07	616364.1	1.731631e-07	6.409854e-14	3.667245e-21	0.2849513	0.5	0.004890843	0.9893139	83.64238	10.40135	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01944806	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2811.829	8447.673	0.006389748	1	5.131035	0.4520676	1	2	0.03307989	0.07421054	
19740	909.0505	3.45e+19	0	0	100000	2	1e-05	5.736997e+26	3.656088e+26	3.481854e+26	1.742347e+25	5.389785e+25	1.54193e+26	4.167904e+25	2.656132e+25	2.529552e+25	1.265808e+24	3.915656e+24	1.120206e+25	0.2687695	4.167904e+26	2.656132e+26	2.529552e+26	1.265808e+25	0	3.137834e+17	1.511771e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.369241e+26	0	5.369241e+26	2.427191e+26	0	2.427191e+26	1.299405e+26	0	1.299405e+26	4.854382e+26	0	4.854382e+26	1.446508e+26	0	1.446508e+26	4.633728e+26	0	4.633728e+26	3.423432e+23	9.686194e-10	0.001303196	4.44552e+12	4.817365e+07	616682.9	1.735904e-07	6.441529e-14	3.694462e-21	0.2863595	0.5	0.004927142	0.9905832	83.76119	10.41613	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0194401	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2815.978	8447.673	0.006389748	1	5.13121	0.4520676	1	2	0.03314742	0.07431596	
19768	909.0505	3.45e+19	0	0	100000	2	1e-05	5.745134e+26	3.659984e+26	3.485629e+26	1.743552e+25	5.429765e+25	1.542174e+26	4.173816e+25	2.658963e+25	2.532295e+25	1.266683e+24	3.944701e+24	1.120383e+25	0.2684313	4.173816e+26	2.658963e+26	2.532295e+26	1.266683e+25	0	3.137834e+17	1.514853e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.376856e+26	0	5.376856e+26	2.430634e+26	0	2.430634e+26	1.301248e+26	0	1.301248e+26	4.861267e+26	0	4.861267e+26	1.44856e+26	0	1.44856e+26	4.640301e+26	0	4.640301e+26	3.422281e+23	9.6895e-10	0.001304092	4.44552e+12	4.853136e+07	617006.8	1.740159e-07	6.473147e-14	3.721696e-21	0.287765	0.5	0.004963462	0.9917018	83.88	10.4309	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01943214	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2820.128	8447.673	0.006389748	1	5.131384	0.4520676	1	2	0.03321499	0.07442137	
19796	909.0505	3.45e+19	0	0	100000	2	1e-05	5.753272e+26	3.663878e+26	3.489402e+26	1.744756e+25	5.469762e+25	1.542418e+26	4.179727e+25	2.661791e+25	2.535036e+25	1.267558e+24	3.973759e+24	1.12056e+25	0.2680941	4.179727e+26	2.661791e+26	2.535036e+26	1.267558e+25	0	3.137834e+17	1.517936e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.384472e+26	0	5.384472e+26	2.434077e+26	0	2.434077e+26	1.303091e+26	0	1.303091e+26	4.868153e+26	0	4.868153e+26	1.450611e+26	0	1.450611e+26	4.646873e+26	0	4.646873e+26	3.421132e+23	9.692801e-10	0.001304987	4.44552e+12	4.888923e+07	617335.7	1.744396e-07	6.504702e-14	3.748943e-21	0.2891678	0.5	0.0049998	0.9926875	83.99881	10.44568	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01942418	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2824.278	8447.673	0.006389749	1	5.131558	0.4520676	1	2	0.03328259	0.07452678	
19824	909.0505	3.45e+19	0	0	100000	2	1e-05	5.761409e+26	3.667769e+26	3.493173e+26	1.745958e+25	5.509771e+25	1.542664e+26	4.185639e+25	2.664618e+25	2.537775e+25	1.268431e+24	4.002825e+24	1.120739e+25	0.2677581	4.185639e+26	2.664618e+26	2.537775e+26	1.268431e+25	0	3.137834e+17	1.521021e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.392088e+26	0	5.392088e+26	2.437519e+26	0	2.437519e+26	1.304935e+26	0	1.304935e+26	4.875039e+26	0	4.875039e+26	1.452663e+26	0	1.452663e+26	4.653446e+26	0	4.653446e+26	3.419985e+23	9.696097e-10	0.001305881	4.44552e+12	4.924721e+07	617669.8	1.748613e-07	6.536189e-14	3.776197e-21	0.2905676	0.5	0.005036148	0.9935561	84.11762	10.46045	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01941623	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2828.429	8447.673	0.006389748	1	5.131732	0.4520676	1	2	0.03335024	0.07463219	
19852	909.0505	3.45e+19	0	0	100000	2	1e-05	5.769547e+26	3.671657e+26	3.496941e+26	1.74716e+25	5.549786e+25	1.542911e+26	4.191551e+25	2.667443e+25	2.540513e+25	1.269304e+24	4.031896e+24	1.120918e+25	0.2674233	4.191551e+26	2.667443e+26	2.540513e+26	1.269304e+25	0	3.137834e+17	1.524108e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.399704e+26	0	5.399704e+26	2.440962e+26	0	2.440962e+26	1.306778e+26	0	1.306778e+26	4.881924e+26	0	4.881924e+26	1.454715e+26	0	1.454715e+26	4.660019e+26	0	4.660019e+26	3.41884e+23	9.699389e-10	0.001306774	4.44552e+12	4.960525e+07	618009.1	1.75281e-07	6.567607e-14	3.803457e-21	0.2919643	0.5	0.005072502	0.9943216	84.23643	10.47523	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01940827	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2832.58	8447.673	0.006389748	1	5.131906	0.4520676	1	2	0.03341792	0.07473761	
19880	909.0505	3.45e+19	0	0	100000	2	1e-05	5.777685e+26	3.675543e+26	3.500707e+26	1.748359e+25	5.589803e+25	1.543161e+26	4.197463e+25	2.670266e+25	2.543249e+25	1.270176e+24	4.060968e+24	1.1211e+25	0.2670899	4.197463e+26	2.670266e+26	2.543249e+26	1.270176e+25	0	3.137834e+17	1.527197e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40732e+26	0	5.40732e+26	2.444405e+26	0	2.444405e+26	1.308621e+26	0	1.308621e+26	4.88881e+26	0	4.88881e+26	1.456767e+26	0	1.456767e+26	4.666591e+26	0	4.666591e+26	3.417698e+23	9.702676e-10	0.001307666	4.44552e+12	4.99633e+07	618353.7	1.756988e-07	6.598951e-14	3.830717e-21	0.2933577	0.5	0.005108858	0.9949961	84.35524	10.49	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01940032	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2836.731	8447.673	0.006389748	1	5.13208	0.4520676	1	2	0.03348565	0.07484302	
19908	909.0505	3.45e+19	0	0	100000	2	1e-05	5.785822e+26	3.679427e+26	3.504471e+26	1.749558e+25	5.629817e+25	1.543414e+26	4.203375e+25	2.673088e+25	2.545983e+25	1.271046e+24	4.090038e+24	1.121283e+25	0.2667579	4.203375e+26	2.673088e+26	2.545983e+26	1.271046e+25	0	3.137834e+17	1.530287e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.414936e+26	0	5.414936e+26	2.447848e+26	0	2.447848e+26	1.310464e+26	0	1.310464e+26	4.895696e+26	0	4.895696e+26	1.458818e+26	0	1.458818e+26	4.673164e+26	0	4.673164e+26	3.416557e+23	9.705959e-10	0.001308557	4.44552e+12	5.032133e+07	618703.6	1.761145e-07	6.630218e-14	3.857976e-21	0.2947477	0.5	0.005145212	0.9955905	84.47405	10.50478	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01939237	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2840.882	8447.673	0.006389748	1	5.132253	0.4520676	1	2	0.03355341	0.07494843	
19936	909.0505	3.45e+19	0	0	100000	2	1e-05	5.79396e+26	3.683308e+26	3.508233e+26	1.750755e+25	5.669823e+25	1.543669e+26	4.209287e+25	2.675908e+25	2.548716e+25	1.271916e+24	4.119102e+24	1.121469e+25	0.2664273	4.209287e+26	2.675908e+26	2.548716e+26	1.271916e+25	0	3.137834e+17	1.533379e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.422552e+26	0	5.422552e+26	2.451291e+26	0	2.451291e+26	1.312307e+26	0	1.312307e+26	4.902581e+26	0	4.902581e+26	1.46087e+26	0	1.46087e+26	4.679737e+26	0	4.679737e+26	3.415419e+23	9.709237e-10	0.001309447	4.44552e+12	5.06793e+07	619058.9	1.765283e-07	6.661407e-14	3.885229e-21	0.2961342	0.5	0.005181559	0.9961143	84.59286	10.51955	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01938442	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2845.034	8447.673	0.006389748	1	5.132426	0.4520676	1	2	0.03362121	0.07505385	
19964	909.0505	3.45e+19	0	0	100000	2	1e-05	5.802097e+26	3.687187e+26	3.511992e+26	1.75195e+25	5.709819e+25	1.543929e+26	4.215199e+25	2.678726e+25	2.551447e+25	1.272784e+24	4.148159e+24	1.121658e+25	0.2660984	4.215199e+26	2.678726e+26	2.551447e+26	1.272784e+25	0	3.137834e+17	1.536473e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.430168e+26	0	5.430168e+26	2.454734e+26	0	2.454734e+26	1.31415e+26	0	1.31415e+26	4.909467e+26	0	4.909467e+26	1.462922e+26	0	1.462922e+26	4.686309e+26	0	4.686309e+26	3.414283e+23	9.71251e-10	0.001310336	4.44552e+12	5.103717e+07	619419.6	1.7694e-07	6.692514e-14	3.912476e-21	0.297517	0.5	0.005217897	0.9965758	84.71167	10.53433	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01937648	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2849.186	8447.673	0.006389748	1	5.1326	0.4520676	1	2	0.03368905	0.07515926	
19992	909.0505	3.45e+19	0	0	100000	2	1e-05	5.810235e+26	3.691063e+26	3.515749e+26	1.753145e+25	5.7498e+25	1.544192e+26	4.221111e+25	2.681542e+25	2.554176e+25	1.273652e+24	4.177205e+24	1.121849e+25	0.2657709	4.221111e+26	2.681542e+26	2.554176e+26	1.273652e+25	0	3.137834e+17	1.539569e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.437784e+26	0	5.437784e+26	2.458176e+26	0	2.458176e+26	1.315993e+26	0	1.315993e+26	4.916353e+26	0	4.916353e+26	1.464974e+26	0	1.464974e+26	4.692882e+26	0	4.692882e+26	3.413149e+23	9.71578e-10	0.001311224	4.44552e+12	5.139491e+07	619785.8	1.773496e-07	6.723539e-14	3.939713e-21	0.2988962	0.5	0.005254222	0.9969826	84.83048	10.5491	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01936853	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2853.338	8447.673	0.006389748	1	5.132773	0.4520676	1	2	0.03375693	0.07526467	
20020	909.0505	3.45e+19	0	0	100000	2	1e-05	5.818373e+26	3.694937e+26	3.519503e+26	1.754338e+25	5.789764e+25	1.544459e+26	4.227023e+25	2.684356e+25	2.556904e+25	1.274519e+24	4.206239e+24	1.122043e+25	0.2654452	4.227023e+26	2.684356e+26	2.556904e+26	1.274519e+25	0	3.137834e+17	1.542667e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4454e+26	0	5.4454e+26	2.461619e+26	0	2.461619e+26	1.317837e+26	0	1.317837e+26	4.923238e+26	0	4.923238e+26	1.467026e+26	0	1.467026e+26	4.699455e+26	0	4.699455e+26	3.412018e+23	9.719044e-10	0.001312111	4.44552e+12	5.17525e+07	620157.5	1.777572e-07	6.754479e-14	3.966939e-21	0.3002717	0.5	0.005290531	0.997341	84.94929	10.56388	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01936059	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2857.491	8447.673	0.006389748	1	5.132946	0.4520676	1	2	0.03382484	0.07537008	
20048	909.0505	3.45e+19	0	0	100000	2	1e-05	5.82651e+26	3.698809e+26	3.523256e+26	1.755529e+25	5.829707e+25	1.544731e+26	4.232935e+25	2.687169e+25	2.55963e+25	1.275385e+24	4.235257e+24	1.12224e+25	0.2651211	4.232935e+26	2.687169e+26	2.55963e+26	1.275385e+25	0	3.137834e+17	1.545766e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.453016e+26	0	5.453016e+26	2.465062e+26	0	2.465062e+26	1.31968e+26	0	1.31968e+26	4.930124e+26	0	4.930124e+26	1.469077e+26	0	1.469077e+26	4.706027e+26	0	4.706027e+26	3.410888e+23	9.722304e-10	0.001312997	4.44552e+12	5.210991e+07	620534.7	1.781627e-07	6.785332e-14	3.994151e-21	0.3016433	0.5	0.005326823	0.9976568	85.0681	10.57865	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01935265	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2861.644	8447.673	0.006389748	1	5.133118	0.4520676	1	2	0.0338928	0.0754755	
20076	909.0505	3.45e+19	0	0	100000	2	1e-05	5.834648e+26	3.702678e+26	3.527006e+26	1.75672e+25	5.869627e+25	1.545007e+26	4.238847e+25	2.68998e+25	2.562355e+25	1.276249e+24	4.264259e+24	1.122441e+25	0.2647987	4.238847e+26	2.68998e+26	2.562355e+26	1.276249e+25	0	3.137834e+17	1.548867e+26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.460632e+26	0	5.460632e+26	2.468505e+26	0	2.468505e+26	1.321523e+26	0	1.321523e+26	4.93701e+26	0	4.93701e+26	1.471129e+26	0	1.471129e+26	4.7126e+26	0	4.7126e+26	3.40976e+23	9.72556e-10	0.001313882	4.44552e+12	5.246711e+07	620917.6	1.785662e-07	6.816098e-14	4.021347e-21	0.303011	0.5	0.005363093	0.9979352	85.18691	10.59342	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01934471	0.03560219	0.03560219	0.001424136	0.02670164	0	0	0	0	1.280678e-20	0	1.280678e-20	0	-328.877	0	-328.877	0	30149.85	77194.93	2865.797	8447.673	0.006389748	1	5.133291	0.4520676	1	2	0.03396079	0.07558091	
