label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dg_D1_scale,Dg_D3_scale,Dv,Dv_D1_scale,Dv_D2_scale,Rd1900_soft_max_nm,Rd2000_max_nm,Rd_1900_2000_ratio_max,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1800_2000_nm,Rd_inc_1900_2000_nm,Rd_last_increment_factor_max,Rd_post1800_delta_max_nm,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1900,Rd_ratio_max,b_bulk_scale,b_dislocation_scale,bulk_gas_1p1_1200,bulk_gas_1p1_1500,bulk_gas_1p1_1600,bulk_gas_1p1_2000,bulk_gas_1p1_2200,bulk_gas_1p3_1600K,bulk_gas_3p2_1200,bulk_gas_3p2_1500,bulk_gas_3p2_1600K,bulk_gas_3p2_1800,bulk_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_1p1_1200,disl_gas_1p1_1500,disl_gas_1p1_1600,disl_gas_1p1_2000,disl_gas_1p1_2200,disl_gas_1p3_1600K,disl_gas_3p2_1200,disl_gas_3p2_1500,disl_gas_3p2_1600K,disl_gas_3p2_1800,disl_gas_3p2_2000,disl_gas_3p2_2200,family,gd_bubble_scale,gd_line_alpha,gd_line_scale,matrix_gas_1p1_1200,matrix_gas_1p1_1500,matrix_gas_1p1_1600,matrix_gas_1p1_2000,matrix_gas_1p1_2200,matrix_gas_3p2_1200,matrix_gas_3p2_1500,matrix_gas_3p2_1800,matrix_gas_3p2_2000,matrix_gas_3p2_2200,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,qgb_gas_1p1_1200,qgb_gas_1p1_1500,qgb_gas_1p1_1600,qgb_gas_1p1_2000,qgb_gas_1p1_2200,qgb_gas_1p3_1600K,qgb_gas_3p2_1200,qgb_gas_3p2_1500,qgb_gas_3p2_1600K,qgb_gas_3p2_1800,qgb_gas_3p2_2000,qgb_gas_3p2_2200,score_base_highT_guard,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_rizk_prior,score_swig_diag,trial_number,state
capture_only_v6_trial_00139,2.2206038680941527,0.786713872244785,0.7196946182796271,0.5340762515331647,0.2355815195864978,0.0,0.07243209092780849,1.360371185750363e-06,1368258.0530939854,10957196143692.326,4.231924523178804e+19,1.0,1.0,1.0,1.4064141956003857,1.0,0.25985723086725965,0.0813581116044288,1.9206837176425442,1.4957671480323762,67.83573206058794,1.4688981945925378e+19,1.4857025765797593e+19,1.420847293089294e+19,-0.019384472307703904,3.6857110865425495,4.733996652548202,1.0506424097138955e-05,0.004165830458855388,0.004165830458855388,12.0,22,0,4.2934800659537927e-19,2.810420087781419e-105,6.648359453032375e-86,2.3604202517986446e-104,8.398816468971335,7.829060367880788e-20,3.550380012503741e-19,0.18618653721558504,3.5138211958433474,1.4024876782534223e-20,0.6183845403237643,3.9718978652205674,700.0,800.0,1.35,86.62621849738863,116.233301864723,143.59932326643437,161.4006886564175,18.79048643680069,29.60708336733437,27.366021401711365,45.16738679169448,17.80136538998312,0.75,350.0,1.8631852048497644,1.3885924779480334,1.1239655242452253,2.8,0.04727670882078405,0.054425079668893143,76.0590867435492,71.90388012075948,67.87955446881315,2.795888907358978,0.210812882325585,69.50622881100615,85.16883689777679,82.14769284339653,79.05327736309826,49.890896039043156,38.801279873873995,66.38590381436582,18.929743526430382,23.170872544632896,27.17901980653175,91.2298018317964,93.86409672597739,25.630962322026537,10.174319559736997,13.272737137246747,16.32372830633166,44.51621413923262,53.284486822552466,22.398421991688085,capture_only,9.074796207030362,0.30880283996669355,0.4411798974764248,0.20295191078962027,0.18942805697699075,0.15579274520460243,0.0011015913790767648,8.180638274271973e-05,0.06891817244680325,0.06433715212235125,0.007355411793802534,0.001039004870836041,0.0001057096308588248,1.0010524871411173,1.0945911556339272,4.8082178192308,4.735819277630626,4.785632979450478,5.973207669465552,5.925008585314287,4.731819115695901,4.587925370039405,4.515232867234393,4.569824371331858,5.58553440993043,7.913194298702685,11.215568484315213,0.08764620871891159,0.2691425783436888,0.0,0.0,0.0,0.2686769846344331,2.1219088867626095,139,TrialState.COMPLETE
capture_only_v6_trial_00065,2.2206121506766285,0.9140283350043843,0.640938544408177,0.5338422362184455,0.10917773566319047,0.16369601799435854,0.05830684587678313,9.266012879868832e-07,1143528.2333903702,7888264070810.6455,5.718430539691452e+19,1.0,1.0,1.0,0.9104383025957489,1.0,0.13280471053183635,5.071438381596386,2.9481570082218833,1.0306248426138356,92.54874450742585,8.878720907647194e+18,8.977419494380708e+18,8.583933965257061e+18,-0.01946515123308161,6.244434943535109,3.4000417912210894,0.0012366601955040716,0.3629523857711829,0.3629523857711829,12.0,22,0,4.2934800659537927e-19,3.2669366223315388e-105,2.611499697915627e-85,8.860244193742523e-104,27.120955249566997,1.0579096498429187e-19,3.392780095212855e-19,0.23560506400279516,2.2508675006723453,9.848885741817252e-21,0.44888810888953706,1.7830694245648875,700.0,800.0,1.35,124.21007819240765,157.747238384737,181.9434652745965,198.22899728311248,31.6613336849818,33.53716019232934,24.196226889859503,40.48175889837549,16.285532008515986,0.75,350.0,1.5959171765116016,1.2566242002895966,1.0895087492366775,2.8,0.036268346765650133,0.030438779048855686,67.10652295625832,60.15197263572828,50.604321108682846,0.21552658784728473,0.011651927590600216,52.00384405025924,77.90425169813268,71.24623812846389,60.978972866220616,8.897113860589352,0.0974629492467799,1.2386707679762574,27.451569714325096,34.499228620153964,44.043948595959364,94.08815694018733,94.37228293246987,42.751180115600405,17.200756697156468,23.923020576851357,34.097396265008555,85.17800680299295,93.15206450767761,86.13606613460264,capture_only,9.812438604732655,0.3593795028926203,1.3472592207937204,0.35006777566346564,0.32789285490687464,0.25520629792279503,0.0010070106312247355,7.208987589100024e-05,0.11704787316280182,0.10996768822876479,0.010867615013301043,0.0013874937216041652,0.00036480182130256,1.0011540150718963,1.64236776151887,5.091839553753137,5.020905889210881,5.096523997434985,5.695309461334154,5.615993050063641,5.03043212250608,4.777943731548042,4.720773606455984,4.835977744513676,5.9140117214044,6.749085049353997,12.624898295599817,0.1038803651487535,0.1240354853373978,0.0,0.0,0.0,0.29038678624727143,2.2862331790125285,65,TrialState.COMPLETE
capture_only_v6_trial_00153,2.221605961019037,0.8647658422534825,0.7251270996845737,0.5390433092253414,0.17401189411598086,0.07871971995670939,0.05233654898663796,2.1286988894877737e-07,1025725.985086998,14671551904092.428,5.6403564843044585e+19,1.0,1.0,1.0,0.8666743403814077,1.0,0.10004619642159124,6.012463359185299,3.086241410019691,0.9773818899465375,79.14403483397855,1.4862323947922313e+19,1.4978439151971918e+19,1.4541091113382193e+19,-0.012869563783909249,6.004494995848895,3.8718114742114653,0.0015621053088435682,0.4444762894444188,0.4444762894444188,12.0,22,0,4.2934800659537927e-19,3.244558140968518e-105,2.0445245820424022e-85,1.0618610586287117e-103,32.72744739016267,1.0434659495963248e-19,5.19368203226959e-19,0.3045074042693046,3.7244009386290426,6.158599194037403e-21,0.25455327775620495,2.231546095548436,700.0,800.0,1.35,102.54969787197615,125.19554307436537,139.69460432540325,148.2238678217868,23.4056630379976,22.645845202389225,14.499061251037872,23.028324747421422,8.52926349638355,0.75,350.0,1.4453857095398823,1.183938854226965,1.0610564991938813,2.8,0.05888678761356281,0.05749749420717316,57.713113048092104,49.725668507455254,40.25050459287063,0.13466241814250368,0.007842808148106577,42.79840104663098,74.60239320512996,68.22875898750318,59.413613043189024,8.512092296059134,0.04759556849525232,0.7755248329412918,34.848276594226974,43.055345426282905,52.586571367971054,92.77386993577348,93.02607956197622,50.13269599111258,18.476666300747578,25.016411702648746,33.71672301875956,83.31861157272142,91.56614597825539,83.4730259104043,capture_only,5.9797562266142394,0.3259833515363657,0.437823581355207,0.4433511628421071,0.41421039472389876,0.3342917498246632,0.0013040549740187856,9.276905837568472e-05,0.15143391043221477,0.14189687540037865,0.015375370870042317,0.001015708327997831,0.000615675104760977,1.002879950549675,1.6024986844172948,6.995259194838809,6.804775671537926,6.828632289333657,7.090163591110028,6.96598486081733,6.785467722131559,6.769506583690241,6.61293243444772,6.752468138133155,8.153920760349418,8.385242744921381,15.750833581549635,0.030248979726880936,0.15279320277284325,0.0,0.0,0.0,0.25212297825972985,2.4733233571699325,153,TrialState.COMPLETE
capture_only_v6_trial_00698,2.223080300987229,1.0290861919226528,0.6780255418689365,0.5150106431824989,0.2192471537652033,0.0,0.051079089025892144,1.5303452813859637e-06,922659.4054151633,14289521955197.47,5.62404896770895e+19,1.0,1.0,1.0,4.036049235410898,1.0,0.6652493044459098,7.006021896718376,1.7691196226975174,1.6490742864712649,69.49244809716178,1.2585073496963027e+19,1.2884728501409837e+19,1.1652321512322392e+19,-0.043662812584459976,1.8806315883154519,5.143787941144145,0.0019592261073709647,0.16826429128339992,0.16826429128339992,12.0,22,0,4.2934800659537927e-19,3.239864378669744e-105,1.6893085619856848e-86,4.470811720767267e-105,1.379937922772847,1.0404490590261557e-19,2.6465335116232916e-19,0.19129586832287931,1.7542507232291167,8.192126282886681e-21,0.3205873517057208,3.7381057048610327,700.0,800.0,1.35,89.83003816995144,128.06583762506236,177.88849039811015,233.64147839058015,20.337590072789652,38.23579945511092,49.82265277304779,105.57564076551779,55.75298799247,0.75,350.0,2.6009281878356623,1.8243856653997845,1.313415375371932,2.8,0.13635340376249083,0.14103817344099473,74.85085096442975,72.73344052658446,69.12622007462741,1.3033127830826952,0.021664195717827572,72.9159216550656,88.11505970410956,87.58567801594997,86.70671402262437,72.05752264242625,12.534023899549345,3.225054786498593,20.511468265866164,22.68178876107089,26.262552762260047,92.63206115787564,93.87060583961662,22.52467311384254,7.5219953301041445,8.09667862103774,8.918756322040744,22.293150895607603,77.06806705872262,83.99783311726087,capture_only,8.252896398613135,0.30355447900165416,5.896135393654059,0.33760451001514963,0.31686702930699023,0.24512722267065185,0.0021421975218084725,0.00017828245215556322,0.11516926112148855,0.10738848441075996,0.009325376968151278,0.0017958558534092101,0.00020634700629213972,1.0021124831103472,1.0631243700785855,4.300076259688942,4.2679036830376536,4.366099940441912,6.062483861519864,6.107551682213402,4.3537527736563435,4.2477757046648215,4.2102548786015355,4.292265446745787,5.640001084997988,10.39611318587462,12.776905749234256,0.034520729712832224,0.04142501179867028,0.0,0.0,0.023528464245954908,0.20890806169878962,1.8505118247002508,698,TrialState.COMPLETE
capture_only_v6_trial_00269,2.223117382108347,0.8634143852532058,0.6499296061243753,0.5093229163413048,0.03205483035819835,0.32871753608794424,0.07061945079120088,1.6261520827552163e-06,446671.5714979407,9352071668415.025,4.249624464622117e+19,1.0,1.0,1.0,1.7044740257409983,1.0,0.3350827803551961,0.9500703461391401,2.989759459834644,0.780917381617523,121.21500390675544,4.007545851495408e+18,4.1271878692208717e+18,3.6751279623906847e+18,-0.05038177321344161,5.299861585942198,2.834412856814152,0.00019224801099814942,0.0582303916680534,0.0582303916680534,12.0,22,0,4.2934800659537927e-19,2.8162912187045142e-105,2.2168437943343878e-85,1.1613315917709872e-103,41.236203985509576,7.861805259550916e-20,5.238671280037931e-19,0.5373386398272008,3.7289381312410943,6.3448554863838955e-21,0.29270590766549637,1.1603283740643104,700.0,800.0,1.35,164.7788545479974,215.34332349935397,268.89465011890854,334.5922407262354,43.56385064124197,50.56446895135656,53.55132661955457,119.24891722688142,65.69759060732684,0.75,350.0,2.0305532626989713,1.553761850096268,1.2443246475088834,2.8,0.2958043774456427,0.06104386277819964,56.33925504612207,51.91190279874455,42.611562840356385,0.2325862664255586,0.01429779172139964,45.559057730055564,74.18414801654413,70.74271641900465,63.828309145717824,25.77563644046767,10.221811910730029,4.701591400536236,37.03607179209476,41.59975065836268,50.865829677116054,93.06717808563847,93.2589603113339,47.90147383609405,19.194618976612354,22.73674368737897,29.412151944299072,65.74543164924815,78.98729811334009,80.89736231063273,capture_only,9.981356208497271,0.27966408608088966,3.0692426289700694,0.39472627438768604,0.35920394027559494,0.2335861860258689,0.0006421174517238061,5.8840240309126296e-05,0.14327574854991287,0.13138095602808963,0.006957128918202551,0.0006839008471987007,8.05240960122155e-05,1.000435422878353,2.4150803185156366,6.229946887395489,6.129142602617183,6.289021296501709,6.699593530484231,6.726683056704406,6.338953614151543,6.477957258293597,6.3891589375883076,6.672231447520193,8.471974781365978,10.790206075082684,14.400965764735037,0.027573090883384783,0.11564732927547515,0.0,0.0,0.03262627062912628,0.2142265516557599,1.78611957366893,269,TrialState.COMPLETE
capture_only_v6_trial_00122,2.227191629750188,1.0112538489898526,0.6523198698800582,0.540951587648148,0.20248400113916096,0.028561443398783002,0.11571710613215973,7.233331117492156e-07,1053309.8903667387,9170608651821.168,6.526601710889228e+19,1.0,1.0,1.0,1.1325972291029962,1.0,0.16634130169122982,3.3536328995789875,1.5354935482795367,1.5974030963411108,72.64402939753475,9.56223934970121e+18,9.615318558902985e+18,9.384877612820775e+18,-0.01053506373588144,3.142878766502059,4.952418218745463,0.0007058654298988617,0.1319210156404055,0.1319210156404055,12.0,22,0,4.2934800659537927e-19,3.4901640394157915e-105,8.555803651569471e-86,4.696001326403938e-104,13.454958773771528,1.2074213165145071e-19,5.488673557325625e-19,0.24186495849059245,3.6857318307416644,5.414564557117174e-21,0.2005399761510025,2.741145497134695,700.0,800.0,1.35,94.68549735113672,129.21740267980357,163.0587285882958,186.52726843818658,22.041467953601966,34.53190532866685,33.84132590849222,57.30986575838301,23.46853984989079,0.75,350.0,1.9699666121672148,1.4435150728141082,1.1439269154927982,2.8,0.04063791312319046,0.03679404787106701,77.20238324747784,73.8837571585534,70.23461483166643,2.1906696627663482,0.12929832593325555,71.49965325053618,84.8311166846093,81.93532605487461,78.43937129723054,40.78522108931918,2.045592866492857,5.254626212277749,17.2638755302941,20.669136152706663,24.295261390766143,90.73949517548814,92.86140003285043,23.135334855560437,10.089663744154077,13.072529246048191,16.515668140923434,52.82589063038903,89.62234545796741,80.7026822810415,capture_only,6.105963908773843,0.19332274354957746,0.7341787517615346,0.23799715743887656,0.22418037282709183,0.19204015667988214,0.0018495016649464917,0.0001354540537936997,0.08102198906477362,0.07593158784791429,0.011599968271842738,0.001570031188239475,0.0004044048757859814,1.0038495458358903,1.3474342982521526,5.295744064789194,5.222926315912854,5.278083620887551,7.067985660080571,7.0091661871625535,5.203499857134258,4.998197582171852,4.916213111229295,4.979610340767849,6.377288312019943,8.330491644351463,14.04228710180496,0.0095482449973663,0.02992392290036279,0.0,0.0,0.0,0.28122260987139935,1.984160345052446,122,TrialState.COMPLETE
capture_only_v6_trial_01000,2.2275191560382006,0.7378385358835138,0.5522696834439376,0.3817009813782326,0.07610241943480214,0.04200544322153758,0.1342584142910289,3.9504523910097837e-07,709160.5953053647,9904490083325.434,6.811275057779834e+19,1.0,1.0,1.0,7.3415860967660125,1.0,2.6590834239878913,6.204364590607811,2.156897049012309,1.6728384337597273,97.20956396545044,5.605493091408352e+18,6.347617073556001e+18,3.8756807195284116e+18,-0.21426272715683284,3.156881004846199,5.331649918627653,0.00219151630409868,0.2649208906296212,0.2649208906296212,12.0,22,0,4.2934800659537927e-19,3.565467594056064e-105,1.1965143386440756e-88,4.1404035295705194e-107,0.011612512020787743,1.2600858856892693e-19,3.460387724448454e-19,0.16605454231504385,2.180356028394747,7.25997925556613e-21,0.2732761029642755,3.428412246803415,700.0,800.0,1.35,135.1843167639686,219.71185056069996,411.9993610953012,841.260009983292,37.97475279851817,84.52753379673135,192.28751053460124,621.548159422592,429.2606488879908,0.75,350.0,6.2230592284764015,3.8289241469516293,2.0418963945643034,2.8,0.4030115767895119,0.1402327801851347,66.5233549112662,65.23043888865385,62.33568375291873,2.479852082277509,0.11922860233641441,66.23229425078807,83.71722996848298,83.14239427166906,81.90903646736854,64.14434333627972,31.985682935773077,8.474767172437524,27.678301779586512,29.08510381209127,31.980637998435498,89.55100123815144,91.4728593160374,28.11492733329313,10.651808156523527,11.33281944124057,12.49244529292671,28.286252546161833,56.12193774942053,77.06411020438628,capture_only,6.293211563010134,0.3803977606290203,7.541552703877965,0.4958376279931299,0.4665338761312873,0.3946453224680698,0.005584297482181609,0.0004775983011712987,0.17375698972726375,0.16367856990624102,0.023003640277892683,0.00238748111211242,0.0003018175760648649,1.0044393530851923,1.527261406452677,5.302505681154153,5.217923423123612,5.289032926177695,7.963562382088886,8.407434483325005,5.318316468825832,5.457204885266229,5.361107717184127,5.459758560836689,7.546400477280565,11.889991833694314,14.460820805600141,0.20105000831940997,0.09809706003900834,0.0,0.141314022765129,0.5793515062518367,0.2080924423774923,2.21778122456391,1000,TrialState.COMPLETE
capture_only_v6_trial_00137,2.2284283425674007,1.0533545328842724,0.6358388015928211,0.5418371237664273,0.1776096494168943,0.0,0.08407964726426304,2.630812556711683e-06,770492.250876074,10240941059485.277,6.068056999192596e+19,1.0,1.0,1.0,0.9170630232884522,1.0,0.13686142275093283,5.355105988473789,1.525395464682886,1.4867591586942053,77.49005624131122,7.826289580842992e+18,7.865660448654394e+18,7.696169798609585e+18,-0.00946055363183036,3.2151225882814805,4.49112418538656,0.001064065955326351,0.19348782761095956,0.19348782761095956,12.0,22,0,4.2934800659537927e-19,3.3653257616521844e-105,1.0284112697988952e-85,5.832649226363765e-104,17.331603652837057,1.1225905448506302e-19,5.671514303323741e-19,0.3039871388047802,3.8895317643531975,1.6796396238104794e-20,0.767294187912347,2.8801644469150505,700.0,800.0,1.35,102.38620782649649,144.31441630775922,184.5006465818837,209.53896009386565,24.896151585185265,41.92820848126273,40.18623027412448,65.22454378610644,25.038313511981954,0.75,350.0,2.0465545559510328,1.4519613871909454,1.1357085407333227,2.8,0.030074591515494877,0.03747270284864828,81.64645628599746,78.86358629772197,75.37382852758277,2.7203018065880413,0.15399439357890507,76.51062041122286,88.58571323760542,86.13417993193505,82.36240477503215,36.30679476140487,1.5406978968861305,2.699498054169386,13.493744487451458,16.315477585728697,19.746276571878862,90.09592416822312,92.65639774062646,18.697843297804493,6.955706016271715,9.442432403937868,13.132383884703593,57.548554020032306,88.87032749605548,82.59870736594591,capture_only,5.508532562157612,0.026020908627561415,1.1314845998297751,0.16484537604424612,0.15725556444246322,0.13187506438402155,0.0014855616554566326,0.00011154343610336216,0.0544491202501012,0.0517912380906866,0.008478956336095193,0.002026633644896423,0.0002633479068137517,1.0016700081146,1.1357703132141732,4.694953850506842,4.663680552106886,4.748019836154336,7.1822884635334034,7.189496322358558,4.68117752336746,4.404131625872766,4.371596426036403,4.461378751934577,6.136172262226735,9.586947973413512,14.701531231977892,0.13447266403245925,0.03756004386523164,0.0,0.0,0.0,0.28464410880840496,1.7761129550391062,137,TrialState.COMPLETE
capture_only_v6_trial_01475,2.229339196723777,1.049920281170892,0.6230806787422034,0.5261393990087679,0.15090877193921295,0.0,0.07999473372594387,4.139684343354429e-07,654975.6692306278,11170730045948.545,6.011249279971023e+19,1.0,1.0,1.0,7.1857997950010315,1.0,0.4849171549395514,4.02061601031622,1.6807779918634544,2.068271874433085,82.74089145531954,7.08371624826918e+18,7.206553288885849e+18,6.735231631993875e+18,-0.029375066193569943,2.0931931662440095,6.185368165432736,0.0012394172369064249,0.11155294617043726,0.11155294617043726,12.0,22,0,4.2934800659537927e-19,3.3495360265684077e-105,1.2068284033491243e-87,3.401523060237274e-106,0.10155206671182238,1.1120811167946394e-19,2.818563973799053e-19,0.17371862114966702,1.8638087685385376,7.442445416853357e-21,0.2835398117311787,3.601630566740608,700.0,800.0,1.35,105.85581885078788,144.55030791869578,197.8028297276199,263.2364964144009,23.114927395468342,38.694489067907895,53.252521808924115,118.68618849570512,65.43366668678101,0.75,350.0,2.486745643954193,1.8210718483039257,1.3308024803127692,2.8,0.2581882893305926,0.16420460348672816,75.68999314113455,74.42868994927692,71.75432717637506,4.2818271984012615,0.10556173148663688,74.92788708898132,87.8780026113435,87.45689561071077,86.55490520344895,74.38862516385632,23.8039478035865,14.036865380563315,18.990731529861765,20.362483200946308,23.03034003058166,88.54688752816186,92.57806232050686,19.908814442444733,7.079979722716289,7.6012927082586135,8.430793042891322,19.122306327818563,64.99958958295929,70.53963806852707,capture_only,8.931011614270929,0.5627106289542261,6.0545956036395365,0.45384225624914215,0.42060730444819644,0.33673101044505677,0.003375447154457601,0.00030283994684124647,0.1569478829304069,0.14532546337935162,0.014506136007964356,0.0021734644696428697,0.00026348356651863383,1.0061899001639616,1.1669811082558206,4.86543307275455,4.7882195453285705,4.878601782598251,7.167909826282448,7.316073108059653,4.879043943821676,4.885069783009787,4.79648621765127,4.898198355881872,6.474562372317157,11.194289148984584,15.423233067343096,0.08292620384409304,0.08669155092251014,0.0,0.0,0.03272451346112008,0.2025972738952957,2.238920853547852,1475,TrialState.COMPLETE
capture_only_v6_trial_00045,2.230235113915849,0.8877394459263309,0.5991039845156676,0.45625430473988915,0.04491501648298036,0.13428303309057057,0.12055318465789107,3.386085219535069e-07,1041267.6035868848,5276053065980.675,6.599684720963006e+19,1.0,1.0,1.0,0.5042356025107804,1.0,0.7519248824863138,2.08016970147428,2.866489857547392,1.2875488076026131,110.80633373087694,5.030000677483309e+18,5.382917596342404e+18,4.096961035808102e+18,-0.11855589791846152,5.4869957998625285,4.323537013332516,0.0006344937102765807,0.14250156855709303,0.14250156855709303,12.0,22,0,4.2934800659537927e-19,3.509650567027693e-105,3.9799783343052684e-87,2.7817923629376957e-105,0.7926123441096824,1.220941673378156e-19,6.989466095732594e-19,0.5022357030174319,3.9585241636027124,2.751690039266869e-20,1.3333388413932152,1.5318667395854337,700.0,800.0,1.35,156.74584449683877,229.18967923933516,335.8632689720218,563.0273983532094,45.93951076596183,72.44383474249639,106.67358973268662,333.8377191138742,227.1641293811876,0.75,350.0,3.591976553895593,2.456600141079034,1.6763589542746662,2.8,0.03500695089963804,0.04048036382995798,73.3299657416273,67.13966982324133,59.51223627215123,0.5251544683416322,0.053048712633771124,61.48755297361713,83.12185410642462,78.7311852148295,72.70235804653872,36.073079483496244,25.427391348050712,19.11595006083173,19.209112997480762,25.56182669605771,33.14819634093043,90.15366470956685,88.47663958497881,31.331866870418516,10.200327317152528,14.730076122744146,20.58892178877324,54.25726729897418,57.85142365934853,56.95573470228829,capture_only,6.186998758912705,0.766062697400487,0.8265919718681146,0.3924351363804761,0.36522489337672404,0.2819961630536437,0.002583894735882123,0.0008206937819952009,0.13018087032133221,0.12027584193184536,0.014266407410995816,0.001832681957940813,0.00024378985740564164,1.0011411630459497,1.4288531084523217,7.068486124511479,6.9332785873242155,7.05757122386469,9.31859692735563,11.469491008605452,6.944432120107603,6.547637706101495,6.418462820494519,6.614669910977059,9.655386810118575,16.719352310642837,23.928071447022578,0.035682437811750255,0.12445748814566351,0.03903752218013701,0.0,0.21714220397099837,0.2728106878171962,2.3656235068745257,45,TrialState.COMPLETE
capture_only_v6_trial_00754,2.2314424312975025,0.7722259645254866,0.8595495057682968,0.5017509129509569,0.11927655660317468,0.22717906419467165,0.05862518646936236,1.1310609998698996e-06,116591.59041733148,14803846939067.268,5.722623721946893e+19,1.0,1.0,1.0,3.5675305077185016,1.0,0.6524214146800135,5.812111276330682,2.1163011337874438,1.2682986566116297,145.72124642541718,1.632751995999314e+18,1.6852899555172872e+18,1.4674585552579994e+18,-0.06010878783932233,3.1358431028016733,4.255512522650539,0.0014556160536639204,0.1982622961602369,0.1982622961602369,12.0,22,0,4.2934800659537927e-19,3.268134184341042e-105,2.4016747707648204e-86,5.910752334069589e-105,1.8086014834979554,1.0586853885601752e-19,2.4610960676358742e-19,0.19528934225886935,1.5326792898889259,6.2141974121179894e-21,0.2205060842151941,3.7660935251623635,700.0,800.0,1.35,195.9392104040249,269.62410700507,368.7276791713369,518.5217278405222,50.21796397860771,73.68489660104512,99.10357216626687,248.8976208354522,149.79404866918532,0.75,350.0,2.646339784524675,1.9231282157970093,1.4062457394189287,2.8,0.22708183641454002,0.14629113528591667,62.2592557436014,61.44953641561215,57.58295048191342,0.9453193921961502,0.007800240722937693,62.459746458628864,83.03811193140407,82.60860840496935,80.85092016923258,59.7219252631315,12.18615228140053,0.8659335620092269,32.482572125650634,33.354877638786704,37.226140198757605,92.73527285795376,93.55247532011792,32.38233036050272,11.958121459626456,12.43473702348862,14.078313314132679,33.47325008805839,77.88209875555714,88.09285319567455,capture_only,7.82797278531244,0.24995573057153098,8.340003304856763,0.5409581618748215,0.5074752147977561,0.37990167301918126,0.0024869256321994994,0.00020324906723083358,0.18844769523019603,0.1767554820255275,0.014686907279424963,0.001650167912794311,0.00016490371893057625,1.0017988859096894,2.751724657313038,4.717213968873143,4.68811073080341,4.811007646309799,6.31692082421788,6.4395211900919165,4.834282529054719,4.815318913739267,4.779899089516521,4.938165468400338,6.7901377415306845,9.930098795129544,11.04104833859729,0.0,0.04829469149652282,0.0,0.0,0.09831274884650353,0.20570242362027497,1.7431909912320882,754,TrialState.COMPLETE
capture_only_v6_trial_00133,2.234732703563515,1.0532026047248086,0.6314984048397708,0.5436398493349952,0.1521563230847025,0.026746972038592585,0.10441320157033913,2.217836458184411e-06,968823.1532162732,6809907399666.697,6.3589177252242375e+19,1.0,1.0,1.0,1.091485106722921,1.0,0.10178061171600765,3.570839161222602,1.5003163712221386,1.2539248936513434,81.74267568391123,6.557641806594124e+18,6.580535393164535e+18,6.473748679349672e+18,-0.007105393874094952,3.002466925726324,3.587239339311717,0.0005932042462995995,0.12109106641443165,0.12109106641443165,12.0,22,0,4.2934800659537927e-19,3.4450369728813606e-105,8.526660688047271e-86,4.24867450468732e-104,12.33273993321997,1.176399779166484e-19,4.982811747913388e-19,0.28979258708193734,3.1779953704724613,5.9898047575667026e-21,0.2159421787822007,3.3079201995529837,700.0,800.0,1.35,109.12633678176645,148.99028790124729,187.53457335740205,215.15587505131845,27.383661097855224,39.86395111948083,38.54428545615477,66.16558715007116,27.621301693916394,0.75,350.0,1.9716218962026781,1.4440932901205386,1.1472864507030174,2.8,0.11777175102602337,0.06639778991996532,79.47462827610943,75.69487420648257,71.49983016093256,2.0682939481913674,0.11463894426478854,72.41276299922123,86.05787063626804,83.08171657428049,79.5608083497093,43.735765409258036,3.518490721324769,14.204233292906304,14.716816386509244,18.58744346030004,22.75934316197031,90.74415306247431,92.80557201284077,21.893675699709533,8.349202073464255,11.40060324623573,14.830169522146594,49.05463378774202,87.63176365786403,70.11336010867011,capture_only,9.988430224669896,0.3611377413049665,0.6929704219200269,0.33623092329529647,0.3171772023012099,0.2560526997271611,0.0016014115695701567,0.00011452295843158438,0.11923369204925766,0.11324461902631154,0.01221284786727865,0.0012226040289629479,0.00030672159478110114,1.001256247745046,1.4611798557561126,5.4723244140860405,5.400505130916195,5.484773977369969,7.185951577764754,7.079674519936019,5.474503487600749,5.473693598218449,5.404435560457496,5.516684095625676,7.197387955132663,8.848523016782266,15.68209987682881,0.018159694623021198,0.05400414348997968,0.0,0.0,0.0,0.23683304555267512,1.431167224176486,133,TrialState.COMPLETE
